"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.762625041E-3,-2.284281921E1,3.313818359E1,-3.084533691E0
1.380662504E-2,-2.273297119E1,3.313085938E1,-3.121032715E0
2.385062503E-2,-2.274018097E1,3.317614746E1,-3.299560547E0
3.389562503E-2,-2.266728973E1,3.312805176E1,-3.719604492E0
4.393962503E-2,-2.253694916E1,3.321292114E1,-3.828979492E0
5.398362502E-2,-2.247042084E1,3.329135132E1,-4.074645996E0
6.402862503E-2,-2.255036926E1,3.326852417E1,-4.087768555E0
7.407262502E-2,-2.264791870E1,3.318215942E1,-4.536254883E0
8.411662502E-2,-2.263290405E1,3.315338135E1,-4.802978516E0
9.416162502E-2,-2.279750824E1,3.313653564E1,-5.055541992E0
1.042056250E-1,-2.270235443E1,3.300582886E1,-5.134887695E0
1.142506250E-1,-2.288242340E1,3.304351807E1,-5.361755371E0
1.242946250E-1,-2.291627502E1,3.295175171E1,-5.750976562E0
1.343386250E-1,-2.313685608E1,3.295425415E1,-5.930297852E0
1.443836250E-1,-2.305710602E1,3.280432129E1,-5.852661133E0
1.544276250E-1,-2.323842621E1,3.286679077E1,-5.885437012E0
1.644716250E-1,-2.329818726E1,3.279943848E1,-6.097839355E0
1.745166250E-1,-2.328815460E1,3.274813843E1,-6.194702148E0
1.845606250E-1,-2.322550201E1,3.273291016E1,-6.278076172E0
1.946046250E-1,-2.322543335E1,3.283670044E1,-6.443298340E0
2.046496250E-1,-2.324145508E1,3.268936157E1,-6.527038574E0
2.146936251E-1,-2.312727356E1,3.271517944E1,-6.631286621E0
2.247376250E-1,-2.309164429E1,3.260385132E1,-6.895996094E0
2.347826250E-1,-2.309854126E1,3.259765625E1,-6.805725098E0
2.448266250E-1,-2.301183319E1,3.268917847E1,-6.893554688E0
2.548716250E-1,-2.294357300E1,3.270547485E1,-7.105163574E0
2.649156250E-1,-2.284905243E1,3.273382568E1,-7.518066406E0
2.749596250E-1,-2.296398926E1,3.266851807E1,-7.425964355E0
2.850046250E-1,-2.276016235E1,3.259393311E1,-7.544006348E0
2.950486250E-1,-2.298573303E1,3.276052856E1,-7.866699219E0
3.050926250E-1,-2.282897186E1,3.277099609E1,-8.017822266E0
3.151376250E-1,-2.265151978E1,3.270935059E1,-8.134643555E0
3.251816250E-1,-2.265151978E1,3.270935059E1,-8.134643555E0
3.352256250E-1,-2.251234436E1,3.259454346E1,-8.377380371E0
3.452706250E-1,-2.253684235E1,3.257379150E1,-8.426208496E0
3.553146250E-1,-2.267372894E1,3.259799194E1,-8.543334961E0
3.653586250E-1,-2.248405457E1,3.261965942E1,-8.747985840E0
3.754036250E-1,-2.241608429E1,3.260751343E1,-8.744995117E0
3.854476250E-1,-2.244847870E1,3.264599609E1,-9.020629883E0
3.954916250E-1,-2.231694794E1,3.248553467E1,-9.148376465E0
4.055366250E-1,-2.231850433E1,3.255487061E1,-9.135437012E0
4.155806250E-1,-2.233346558E1,3.250979614E1,-9.321777344E0
4.256256250E-1,-2.216112518E1,3.255691528E1,-9.559936523E0
4.356696250E-1,-2.212095642E1,3.259332275E1,-9.580383301E0
4.457136250E-1,-2.208160400E1,3.262399292E1,-9.822509766E0
4.557586250E-1,-2.206174469E1,3.263500977E1,-9.929748535E0
4.658026250E-1,-2.204830170E1,3.264880371E1,-9.979858398E0
4.758466250E-1,-2.178487396E1,3.260559082E1,-1.004559326E1
4.858916250E-1,-2.167868042E1,3.274731445E1,-1.022344971E1
4.959356250E-1,-2.167150879E1,3.277645874E1,-1.046765137E1
5.059796250E-1,-2.164316559E1,3.274044800E1,-1.026037598E1
5.160246250E-1,-2.158217621E1,3.260446167E1,-1.059429932E1
5.260686250E-1,-2.130804443E1,3.258139038E1,-1.049505615E1
5.361126250E-1,-2.137854767E1,3.246752930E1,-1.079907227E1
5.461576250E-1,-2.151987457E1,3.262173462E1,-1.095623779E1
5.562016250E-1,-2.143299103E1,3.257824707E1,-1.118011475E1
5.662466250E-1,-2.141089630E1,3.246517944E1,-1.120452881E1
5.762906250E-1,-2.141548920E1,3.234063721E1,-1.140222168E1
5.863346250E-1,-2.136493683E1,3.234951782E1,-1.152099609E1
5.963796250E-1,-2.158599854E1,3.226181030E1,-1.172296143E1
6.064236250E-1,-2.162050629E1,3.223889160E1,-1.180944824E1
6.164676250E-1,-2.181575775E1,3.217120361E1,-1.199731445E1
6.265126250E-1,-2.179441833E1,3.196325684E1,-1.225469971E1
6.365566250E-1,-2.193706512E1,3.187622070E1,-1.225567627E1
6.466006250E-1,-2.192259979E1,3.184280396E1,-1.247363281E1
6.566456250E-1,-2.204524994E1,3.177731323E1,-1.234869385E1
6.666896250E-1,-2.233922577E1,3.178140259E1,-1.247741699E1
6.767336250E-1,-2.245395660E1,3.149279785E1,-1.230090332E1
6.867786250E-1,-2.256074524E1,3.154705811E1,-1.220367432E1
6.968226250E-1,-2.255216980E1,3.139437866E1,-1.213623047E1
7.068676250E-1,-2.253543091E1,3.145602417E1,-1.206701660E1
7.169116250E-1,-2.260650635E1,3.142556763E1,-1.224188232E1
7.269556250E-1,-2.247750854E1,3.146707153E1,-1.196612549E1
7.370006250E-1,-2.236163330E1,3.154766846E1,-1.196496582E1
7.470446251E-1,-2.233589172E1,3.152316284E1,-1.168536377E1
7.570886250E-1,-2.215950775E1,3.146966553E1,-1.186828613E1
7.671336250E-1,-2.216494751E1,3.157025146E1,-1.207104492E1
7.771776250E-1,-2.202262878E1,3.159127808E1,-1.213769531E1
7.872216250E-1,-2.196473694E1,3.166607666E1,-1.208538818E1
7.972666250E-1,-2.191209412E1,3.162643433E1,-1.200091553E1
8.073106250E-1,-2.198326874E1,3.169451904E1,-1.196264648E1
8.173546250E-1,-2.193147278E1,3.177099609E1,-1.186956787E1
8.273996250E-1,-2.200273895E1,3.175942993E1,-1.185491943E1
8.374435000E-1,-2.185842896E1,3.172302246E1,-1.189617920E1
8.474885000E-1,-2.192234039E1,3.181344604E1,-1.166265869E1
8.575325000E-1,-2.175707245E1,3.174111938E1,-1.166430664E1
8.675765001E-1,-2.173757172E1,3.185369873E1,-1.123925781E1
8.776215000E-1,-2.173015594E1,3.188220215E1,-1.108245850E1
8.876655000E-1,-2.169367218E1,3.198611450E1,-1.072125244E1
8.977095000E-1,-2.176277924E1,3.194952393E1,-1.081628418E1
9.077545000E-1,-2.181734467E1,3.194326782E1,-1.068164062E1
9.177985000E-1,-2.187386322E1,3.203063965E1,-1.038500977E1
9.278425000E-1,-2.198397827E1,3.210165405E1,-1.018829346E1
9.378875000E-1,-2.197841644E1,3.220672607E1,-1.000769043E1
9.479315000E-1,-2.190612793E1,3.228686523E1,-9.668395996E0
9.579755000E-1,-2.189137268E1,3.223275757E1,-9.633483887E0
9.680205000E-1,-2.180312347E1,3.228872681E1,-9.480041504E0
9.780645000E-1,-2.176879120E1,3.227294922E1,-9.394531250E0
9.881085000E-1,-2.182075500E1,3.223733521E1,-9.569519043E0
9.981535000E-1,-2.171802521E1,3.216186523E1,-9.617919922E0
1.008197500E0,-2.173127747E1,3.233255005E1,-9.768188477E0
1.018242500E0,-2.158542633E1,3.219146729E1,-9.889648438E0
1.028286500E0,-2.152930450E1,3.217895508E1,-1.028961182E1
1.038330500E0,-2.140769196E1,3.210446167E1,-1.029766846E1
1.048375500E0,-2.145288086E1,3.197708130E1,-1.034332275E1
1.058419500E0,-2.144710541E1,3.197756958E1,-1.034521484E1
1.068463500E0,-2.157179260E1,3.199102783E1,-1.045056152E1
1.078508500E0,-2.143004608E1,3.200396729E1,-1.065130615E1
1.088552500E0,-2.145383453E1,3.187399292E1,-1.062329102E1
1.098596500E0,-2.165222931E1,3.159771729E1,-1.052471924E1
1.108641500E0,-2.191431427E1,3.150265503E1,-1.025061035E1
1.118685500E0,-2.219091797E1,3.148657227E1,-1.013446045E1
1.128729500E0,-2.227573395E1,3.145443726E1,-9.836425781E0
1.138774500E0,-2.230975342E1,3.153253174E1,-9.572448730E0
1.148818500E0,-2.232716370E1,3.146902466E1,-9.500793457E0
1.158862500E0,-2.250048065E1,3.144595337E1,-9.421691895E0
1.168907500E0,-2.263056946E1,3.120614624E1,-9.755004883E0
1.178951500E0,-2.258481598E1,3.109204102E1,-9.671630859E0
1.188996500E0,-2.252587128E1,3.091946411E1,-1.006915283E1
1.199040500E0,-2.268727112E1,3.061563110E1,-1.026007080E1
1.209084500E0,-2.261379242E1,3.038592529E1,-1.042108154E1
1.219129500E0,-2.272602844E1,3.016519165E1,-1.101184082E1
1.229173500E0,-2.280126190E1,2.983233643E1,-1.118951416E1
1.239217500E0,-2.294651794E1,2.962588501E1,-1.142706299E1
1.249262500E0,-2.310450745E1,2.934594727E1,-1.167852783E1
1.259306500E0,-2.322986603E1,2.922546387E1,-1.187023926E1
1.269350500E0,-2.330519104E1,2.926501465E1,-1.188055420E1
1.279395500E0,-2.325826263E1,2.936639404E1,-1.198571777E1
1.289439500E0,-2.314696503E1,2.946984863E1,-1.178802490E1
1.299483500E0,-2.315478516E1,2.937908936E1,-1.170599365E1
1.309528500E0,-2.320840454E1,2.940563965E1,-1.165881348E1
1.319572500E0,-2.299343872E1,2.950650024E1,-1.161749268E1
1.329617500E0,-2.294167328E1,2.961816406E1,-1.166485596E1
1.339661500E0,-2.285147095E1,2.960839844E1,-1.184045410E1
1.349705500E0,-2.268547058E1,2.964123535E1,-1.211370850E1
1.359750500E0,-2.264457703E1,2.966091919E1,-1.231890869E1
1.369794500E0,-2.250340271E1,2.955648804E1,-1.255139160E1
1.379838500E0,-2.226621246E1,2.947583008E1,-1.283178711E1
1.389883500E0,-2.196985626E1,2.932040405E1,-1.351910400E1
1.399927500E0,-2.171028137E1,2.902462769E1,-1.409057617E1
1.409971500E0,-2.170295715E1,2.873001099E1,-1.452087402E1
1.420016500E0,-2.196556091E1,2.819097900E1,-1.495660400E1
1.430060500E0,-2.239273834E1,2.773934937E1,-1.547686768E1
1.440104500E0,-2.273158264E1,2.719155884E1,-1.582135010E1
1.450149500E0,-2.334016418E1,2.652560425E1,-1.658435059E1
1.460193500E0,-2.369879150E1,2.586968994E1,-1.681951904E1
1.470238500E0,-2.415355682E1,2.549285889E1,-1.690747070E1
1.480282500E0,-2.425776672E1,2.498947144E1,-1.692932129E1
1.490326500E0,-2.425645447E1,2.462213135E1,-1.690319824E1
1.500371500E0,-2.447253418E1,2.438613892E1,-1.720904541E1
1.510415500E0,-2.457926941E1,2.416696167E1,-1.747485352E1
1.520459500E0,-2.474987030E1,2.406506348E1,-1.767980957E1
1.530504500E0,-2.473026276E1,2.381472778E1,-1.807263184E1
1.540548500E0,-2.480545044E1,2.344396973E1,-1.840515137E1
1.550592500E0,-2.479972076E1,2.327142334E1,-1.862365723E1
1.560637500E0,-2.473226166E1,2.315219116E1,-1.875067139E1
1.570681500E0,-2.469205475E1,2.293423462E1,-1.904559326E1
1.580725500E0,-2.454658508E1,2.290237427E1,-1.921948242E1
1.590770500E0,-2.453314972E1,2.290185547E1,-1.933740234E1
1.600814500E0,-2.449890900E1,2.293365479E1,-1.942449951E1
1.610858500E0,-2.437526703E1,2.310852051E1,-1.935339355E1
1.620903500E0,-2.416551971E1,2.318832397E1,-1.938464355E1
1.630947500E0,-2.420320129E1,2.335705566E1,-1.936431885E1
1.640992500E0,-2.390052032E1,2.348574829E1,-1.901397705E1
1.651036500E0,-2.380805206E1,2.362484741E1,-1.881671143E1
1.661080500E0,-2.387685394E1,2.365618896E1,-1.868664551E1
1.671125500E0,-2.388340759E1,2.374572754E1,-1.841302490E1
1.681169500E0,-2.401313019E1,2.374282837E1,-1.837640381E1
1.691213500E0,-2.410240936E1,2.373953247E1,-1.821466064E1
1.701258500E0,-2.419133759E1,2.363681030E1,-1.805444336E1
1.711302500E0,-2.445771790E1,2.363803101E1,-1.796337891E1
1.721346500E0,-2.457384491E1,2.352044678E1,-1.770904541E1
1.731391500E0,-2.475417328E1,2.346453857E1,-1.760766602E1
1.741435500E0,-2.491212463E1,2.352014160E1,-1.740545654E1
1.751479500E0,-2.498191071E1,2.332159424E1,-1.744775391E1
1.761524500E0,-2.508203125E1,2.341119385E1,-1.728564453E1
1.771568500E0,-2.502009583E1,2.344122314E1,-1.741259766E1
1.781613500E0,-2.486256409E1,2.335638428E1,-1.771051025E1
1.791657500E0,-2.486256409E1,2.335638428E1,-1.771051025E1
1.801701500E0,-2.467407227E1,2.333175659E1,-1.757525635E1
1.811746500E0,-2.433974457E1,2.331161499E1,-1.787054443E1
1.821790500E0,-2.412166595E1,2.326544189E1,-1.811444092E1
1.831834500E0,-2.380004883E1,2.340017700E1,-1.839733887E1
1.841879250E0,-2.350511169E1,2.335043335E1,-1.858575439E1
1.851923250E0,-2.317700195E1,2.364608765E1,-1.873358154E1
1.861967250E0,-2.290283203E1,2.390631104E1,-1.868286133E1
1.872012250E0,-2.250916290E1,2.418658447E1,-1.879699707E1
1.882056250E0,-2.221757507E1,2.482531738E1,-1.893304443E1
1.892100250E0,-2.196638489E1,2.514962769E1,-1.880499268E1
1.902145250E0,-2.184067535E1,2.538256836E1,-1.857934570E1
1.912189250E0,-2.160657501E1,2.570507812E1,-1.849426270E1
1.922234250E0,-2.158213806E1,2.615509033E1,-1.792639160E1
1.932278250E0,-2.166738129E1,2.644171143E1,-1.767492676E1
1.942322250E0,-2.183943176E1,2.654092407E1,-1.686633301E1
1.952367250E0,-2.201554871E1,2.682589722E1,-1.665191650E1
1.962411250E0,-2.220154572E1,2.686346436E1,-1.612353516E1
1.972455250E0,-2.255913544E1,2.696789551E1,-1.559869385E1
1.982500250E0,-2.283743286E1,2.714614868E1,-1.467742920E1
1.992544250E0,-2.304319763E1,2.715560913E1,-1.405688477E1
2.002588250E0,-2.343505096E1,2.716055298E1,-1.356988525E1
2.012633250E0,-2.364643097E1,2.710903931E1,-1.318475342E1
2.022677250E0,-2.389049530E1,2.698297119E1,-1.272656250E1
2.032721250E0,-2.392705536E1,2.697445679E1,-1.246826172E1
2.042766250E0,-2.378721619E1,2.700744629E1,-1.222564697E1
2.052810250E0,-2.380295563E1,2.737503052E1,-1.214764404E1
2.062855250E0,-2.359786987E1,2.755380249E1,-1.188220215E1
2.072899250E0,-2.341090393E1,2.784713745E1,-1.161694336E1
2.082943250E0,-2.325878143E1,2.811111450E1,-1.153179932E1
2.092988250E0,-2.307014465E1,2.840808105E1,-1.148724365E1
2.103032250E0,-2.294190979E1,2.855545044E1,-1.150836182E1
2.113076250E0,-2.292311859E1,2.848526001E1,-1.140802002E1
2.123121250E0,-2.294908905E1,2.853677368E1,-1.152093506E1
2.133165250E0,-2.279662323E1,2.835186768E1,-1.131262207E1
2.143209250E0,-2.290842438E1,2.853775024E1,-1.134790039E1
2.153254250E0,-2.297251129E1,2.865820312E1,-1.128015137E1
2.163298250E0,-2.307089996E1,2.873757935E1,-1.107147217E1
2.173343250E0,-2.296273041E1,2.878070068E1,-1.102789307E1
2.183387250E0,-2.302597046E1,2.901635742E1,-1.068792725E1
2.193431250E0,-2.309413910E1,2.907678223E1,-1.066345215E1
2.203476250E0,-2.300197601E1,2.938690186E1,-1.040643311E1
2.213520250E0,-2.287602234E1,2.937374878E1,-1.033905029E1
2.223564250E0,-2.276918030E1,2.943423462E1,-1.011987305E1
2.233609250E0,-2.276707458E1,2.955725098E1,-1.004919434E1
2.243653250E0,-2.271851349E1,2.962307739E1,-9.942932129E0
2.253697250E0,-2.269879150E1,2.965402222E1,-9.697326660E0
2.263742250E0,-2.272850800E1,2.973416138E1,-9.947326660E0
2.273786250E0,-2.255612946E1,2.975277710E1,-9.960144043E0
2.283830250E0,-2.261498260E1,2.974685669E1,-9.776367188E0
2.293875250E0,-2.257282257E1,2.984164429E1,-9.399169922E0
2.303919250E0,-2.277024078E1,2.994522095E1,-9.003479004E0
2.313964250E0,-2.295287323E1,2.995144653E1,-8.550170898E0
2.324008250E0,-2.306861115E1,3.009808350E1,-8.111145020E0
2.334052250E0,-2.316252899E1,3.006143188E1,-7.728454590E0
2.344097250E0,-2.323614502E1,3.010815430E1,-7.660766602E0
2.354141250E0,-2.322675323E1,3.021148682E1,-7.751220703E0
2.364185250E0,-2.327388763E1,3.010311890E1,-8.058471680E0
2.374230250E0,-2.315444183E1,3.004846191E1,-7.996398926E0
2.384274250E0,-2.317181396E1,3.018258667E1,-8.223632812E0
2.394318250E0,-2.312554169E1,3.020346069E1,-8.369140625E0
2.404363250E0,-2.316893768E1,3.006219482E1,-8.492431641E0
2.414407250E0,-2.331615448E1,3.010134888E1,-8.434509277E0
2.424452250E0,-2.334616852E1,3.013629150E1,-8.634826660E0
2.434496250E0,-2.336908722E1,3.013388062E1,-8.465393066E0
2.444540250E0,-2.324493408E1,3.001931763E1,-8.721435547E0
2.454585250E0,-2.307786560E1,2.999462891E1,-8.791870117E0
2.464629250E0,-2.296813965E1,2.991934204E1,-9.023010254E0
2.474673250E0,-2.313474274E1,2.990069580E1,-9.275878906E0
2.484718250E0,-2.319419861E1,2.996160889E1,-9.424194336E0
2.494762250E0,-2.326184845E1,2.982809448E1,-9.630310059E0
2.504806250E0,-2.341707611E1,2.966564941E1,-9.779235840E0
2.514851250E0,-2.341707611E1,2.966564941E1,-9.779235840E0
2.524895250E0,-2.350225830E1,2.973287964E1,-1.011621094E1
2.534940250E0,-2.360282135E1,2.943331909E1,-1.067724609E1
2.544984250E0,-2.344522858E1,2.934963989E1,-1.109124756E1
2.555028250E0,-2.328012085E1,2.930163574E1,-1.180810547E1
2.565073250E0,-2.300447083E1,2.911410522E1,-1.239532471E1
2.575117250E0,-2.267295837E1,2.904074097E1,-1.332476807E1
2.585161250E0,-2.237886047E1,2.891696167E1,-1.414404297E1
2.595206250E0,-2.197338867E1,2.860467529E1,-1.506878662E1
2.605250250E0,-2.173025513E1,2.821496582E1,-1.617840576E1
2.615294250E0,-2.169861603E1,2.788742065E1,-1.719830322E1
2.625339250E0,-2.161134338E1,2.738031006E1,-1.804675293E1
2.635383250E0,-2.155902863E1,2.662481689E1,-1.901849365E1
2.645427250E0,-2.161125183E1,2.595410156E1,-1.989245605E1
2.655472250E0,-2.183740234E1,2.551580811E1,-2.060504150E1
2.665516250E0,-2.203549194E1,2.495904541E1,-2.102966309E1
2.675561250E0,-2.213353729E1,2.463336182E1,-2.125842285E1
2.685605250E0,-2.242084503E1,2.455480957E1,-2.134857178E1
2.695649250E0,-2.255403900E1,2.439797974E1,-2.126690674E1
2.705694250E0,-2.279061127E1,2.437469482E1,-2.142498779E1
2.715738250E0,-2.316687012E1,2.426388550E1,-2.130328369E1
2.725782250E0,-2.336557770E1,2.412689209E1,-2.106182861E1
2.735827250E0,-2.366231537E1,2.398858643E1,-2.098541260E1
2.745871250E0,-2.390915680E1,2.392227173E1,-2.055682373E1
2.755916250E0,-2.396403503E1,2.376446533E1,-2.064953613E1
2.765960250E0,-2.409650421E1,2.372476196E1,-2.033386230E1
2.776004250E0,-2.408834076E1,2.374835205E1,-2.034478760E1
2.786049250E0,-2.420058441E1,2.375015259E1,-2.034423828E1
2.796093250E0,-2.417487335E1,2.391601562E1,-2.042120361E1
2.806137250E0,-2.419721222E1,2.401638794E1,-2.016198730E1
2.816182250E0,-2.409156036E1,2.417749023E1,-2.017456055E1
2.826226250E0,-2.392906952E1,2.457238770E1,-1.990728760E1
2.836270250E0,-2.407065582E1,2.469647217E1,-1.997027588E1
2.846314500E0,-2.404132080E1,2.491381836E1,-1.937817383E1
2.856358500E0,-2.396273041E1,2.513323975E1,-1.892675781E1
2.866403500E0,-2.396533203E1,2.555615234E1,-1.859936523E1
2.876447500E0,-2.418098450E1,2.576696777E1,-1.812078857E1
2.886491500E0,-2.428541565E1,2.585498047E1,-1.788641357E1
2.896536500E0,-2.447441101E1,2.584545898E1,-1.721740723E1
2.906580500E0,-2.474515533E1,2.591000366E1,-1.688220215E1
2.916624500E0,-2.503775787E1,2.596423340E1,-1.651196289E1
2.926669500E0,-2.539369202E1,2.611990356E1,-1.624700928E1
2.936713500E0,-2.554702759E1,2.628204346E1,-1.584790039E1
2.946757500E0,-2.553409576E1,2.641778564E1,-1.549859619E1
2.956802500E0,-2.536037445E1,2.650778198E1,-1.548187256E1
2.966846500E0,-2.545306396E1,2.658575439E1,-1.548419189E1
2.976891500E0,-2.530660248E1,2.643875122E1,-1.561175537E1
2.986935500E0,-2.532625580E1,2.614859009E1,-1.600848389E1
2.996979500E0,-2.522911835E1,2.593157959E1,-1.654565430E1
3.007024500E0,-2.499549866E1,2.582806396E1,-1.718768311E1
3.017068500E0,-2.465431976E1,2.574591064E1,-1.781787109E1
3.027112500E0,-2.430321503E1,2.576974487E1,-1.810711670E1
3.037157500E0,-2.381762695E1,2.606793213E1,-1.856347656E1
3.047201500E0,-2.320387268E1,2.636605835E1,-1.881018066E1
3.057246500E0,-2.259983063E1,2.680004883E1,-1.905346680E1
