"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.260374964E-3,-1.141226807E0,-9.490713959E0,-1.163081360E-1
8.784625039E-3,-1.047371979E0,-9.851763153E0,-1.649569702E-1
1.882862503E-2,-9.910890198E-1,-1.021700363E1,-2.267784119E-1
2.887262503E-2,-9.518705750E-1,-1.049961594E1,-3.005749512E-1
3.891762503E-2,-9.065148926E-1,-1.062400726E1,-3.674858093E-1
4.896162503E-2,-9.081614685E-1,-1.056996964E1,-4.282594299E-1
5.900662503E-2,-9.677375793E-1,-1.033914963E1,-5.043013000E-1
6.905062502E-2,-1.046473846E0,-9.998009033E0,-5.746549988E-1
7.909462502E-2,-1.171763306E0,-9.665550385E0,-6.435118103E-1
8.913962502E-2,-1.341210938E0,-9.486073608E0,-7.192543030E-1
9.918362502E-2,-1.513352966E0,-9.522897034E0,-7.966433716E-1
1.092276250E-1,-1.752405853E0,-9.626331940E0,-8.493338013E-1
1.192726250E-1,-1.938468933E0,-9.705816650E0,-8.629554749E-1
1.293166250E-1,-1.954934692E0,-9.822723541E0,-8.229885864E-1
1.393606250E-1,-2.010020142E0,-9.999505920E0,-7.755372620E-1
1.494056250E-1,-1.948348389E0,-1.000863693E1,-7.319778442E-1
1.594496250E-1,-2.018253021E0,-9.748777313E0,-6.755451965E-1
1.694936250E-1,-2.034419403E0,-9.530830536E0,-6.249504089E-1
1.795386250E-1,-1.992805939E0,-9.316925354E0,-6.001020813E-1
1.895826250E-1,-1.966161346E0,-9.182654572E0,-5.803431702E-1
1.996276250E-1,-1.919159088E0,-9.231752472E0,-5.816903687E-1
2.096716250E-1,-1.903591461E0,-9.375154266E0,-5.706134033E-1
2.197156250E-1,-1.868414612E0,-9.479337616E0,-5.575904846E-1
2.297606251E-1,-1.798360291E0,-9.556277618E0,-5.792953491E-1
2.398046250E-1,-1.717229004E0,-9.570947113E0,-5.773493958E-1
2.498486250E-1,-1.645827484E0,-9.601333923E0,-5.885760498E-1
2.598936250E-1,-1.578916626E0,-9.611363068E0,-6.010002136E-1
2.699376250E-1,-1.540296936E0,-9.584868164E0,-6.243516541E-1
2.799816250E-1,-1.495689697E0,-9.550888824E0,-6.547384644E-1
2.900266250E-1,-1.484612732E0,-9.508826294E0,-6.610253906E-1
3.000706250E-1,-1.485660553E0,-9.555080109E0,-6.900650024E-1
3.101146250E-1,-1.499581604E0,-9.607171783E0,-6.724017334E-1
3.201596250E-1,-1.485061798E0,-9.663604431E0,-6.622229004E-1
3.302036250E-1,-1.476529541E0,-9.700278168E0,-6.505471802E-1
3.402486250E-1,-1.439406738E0,-9.812694397E0,-6.596781921E-1
3.502926250E-1,-1.404678955E0,-9.905202026E0,-6.638694763E-1
3.603366250E-1,-1.347647552E0,-9.944570160E0,-6.920109558E-1
3.703816250E-1,-1.266965332E0,-9.986932068E0,-6.963519287E-1
3.804256250E-1,-1.164578247E0,-9.805359650E0,-6.869215393E-1
3.904696250E-1,-1.211131439E0,-9.716594238E0,-6.382727051E-1
4.005146250E-1,-1.217568054E0,-9.635762329E0,-6.194119263E-1
4.105586250E-1,-1.188229065E0,-9.669891357E0,-6.471043396E-1
4.206026250E-1,-1.219663696E0,-9.726922760E0,-6.613247681E-1
4.306476250E-1,-1.214873657E0,-9.743089142E0,-6.584806824E-1
4.406916250E-1,-1.159638519E0,-9.734407196E0,-6.718029785E-1
4.507356250E-1,-1.106049957E0,-9.779762878E0,-6.860234070E-1
4.607806250E-1,-1.074315948E0,-9.843829651E0,-6.993457031E-1
4.708246251E-1,-1.102607117E0,-9.907597046E0,-7.243437195E-1
4.808696250E-1,-1.215472412E0,-1.003962250E1,-7.556286621E-1
4.909136250E-1,-1.217717743E0,-9.954150238E0,-7.253915405E-1
5.009576250E-1,-9.334588623E-1,-9.356443176E0,-6.545887756E-1
5.110026250E-1,-6.936575317E-1,-8.715625763E0,-5.634283447E-1
5.210466250E-1,-7.280859375E-1,-8.864416351E0,-5.300477600E-1
5.310906250E-1,-9.580078125E-1,-9.665999451E0,-6.542893982E-1
5.411356250E-1,-8.996292114E-1,-9.440418549E0,-6.186634827E-1
5.511796250E-1,-5.685177612E-1,-8.436156921E0,-4.578977966E-1
5.612236250E-1,-7.476951599E-1,-9.072932739E0,-5.093907166E-1
5.712686250E-1,-1.047671356E0,-9.878707123E0,-6.294410706E-1
5.813126250E-1,-8.776249695E-1,-9.580377502E0,-6.036946106E-1
5.913566250E-1,-9.334588623E-1,-9.805359650E0,-5.992039490E-1
6.014016250E-1,-9.771679688E-1,-9.648336182E0,-6.292913818E-1
6.114456250E-1,-1.031055908E0,-9.503138123E0,-6.776408386E-1
6.214906250E-1,-1.253193970E0,-9.304351501E0,-6.948550415E-1
6.315346250E-1,-1.535955963E0,-9.100026398E0,-7.461982727E-1
6.415786250E-1,-1.715432739E0,-8.965156860E0,-8.170010376E-1
6.516236250E-1,-1.909579010E0,-9.041498108E0,-8.434959412E-1
6.616676250E-1,-2.089804230E0,-9.257947998E0,-8.692424011E-1
6.717116250E-1,-2.183958435E0,-9.515711975E0,-8.397537231E-1
6.817566250E-1,-2.111658783E0,-9.832602997E0,-7.825726318E-1
6.918006250E-1,-1.974693604E0,-9.988578644E0,-6.379733276E-1
7.018446250E-1,-1.819316711E0,-1.009141479E1,-4.806504822E-1
7.118896250E-1,-1.716779938E0,-1.017389328E1,-3.688330078E-1
7.219336250E-1,-1.709594879E0,-1.024140289E1,-3.026705933E-1
7.319776251E-1,-1.754052429E0,-1.030801437E1,-3.001258850E-1
7.420226250E-1,-1.843865662E0,-1.040306671E1,-3.022215271E-1
7.520666250E-1,-1.976938934E0,-1.049482590E1,-3.472778320E-1
7.621116251E-1,-2.149530029E0,-1.054257660E1,-4.321513367E-1
7.721556250E-1,-2.263143768E0,-1.051967422E1,-5.046006775E-1
7.821996250E-1,-2.356549530E0,-1.043435165E1,-5.578898621E-1
7.922446250E-1,-2.445464630E0,-1.029439270E1,-5.659730530E-1
8.022886250E-1,-2.536475372E0,-1.007884094E1,-5.433700562E-1
8.123326250E-1,-2.578687592E0,-9.761650543E0,-5.213658142E-1
8.223776250E-1,-2.562072144E0,-9.464518433E0,-4.881349182E-1
8.324216250E-1,-2.528691559E0,-9.141340485E0,-3.790118408E-1
8.424655000E-1,-2.519410858E0,-8.923543396E0,-2.859054565E-1
8.525105000E-1,-2.497256927E0,-8.765322418E0,-1.881587219E-1
8.625545000E-1,-2.455643463E0,-8.712781677E0,1.841171265E-1
8.725985000E-1,-2.363884277E0,-8.672066345E0,1.699416046E0
8.826435001E-1,-2.114203491E0,-8.697513428E0,2.676733704E0
8.926875000E-1,-1.555265808E0,-8.806337128E0,2.156864777E0
9.027315000E-1,-1.098415833E0,-9.007069702E0,1.291514282E0
9.127765000E-1,-1.021176453E0,-9.313632202E0,8.752299500E-1
9.228205000E-1,-1.160985718E0,-9.557774506E0,7.340734863E-1
9.328655000E-1,-1.263372803E0,-9.573940887E0,6.418652344E-1
9.429095000E-1,-1.452130280E0,-9.534722443E0,4.770579529E-1
9.529535000E-1,-1.537752228E0,-9.427245941E0,3.323089600E-1
9.629985000E-1,-1.590891724E0,-9.331894226E0,2.001338196E-1
9.730425000E-1,-1.644929352E0,-9.261839905E0,7.289840698E-2
9.830865000E-1,-1.575324097E0,-9.166488190E0,-2.918930054E-2
9.931315000E-1,-1.406774597E0,-9.121282196E0,-1.170565796E-1
1.003175500E0,-1.276395721E0,-9.130712585E0,-1.712438965E-1
1.013219500E0,-1.146914978E0,-9.087302856E0,-2.354603577E-1
1.023264500E0,-9.957293701E-1,-8.897048492E0,-3.188369751E-1
1.033308500E0,-8.084687805E-1,-8.630752258E0,-3.957769775E-1
1.043352500E0,-7.394622803E-1,-8.467292175E0,-4.225712585E-1
1.053397500E0,-8.193960571E-1,-8.427325287E0,-4.267625427E-1
1.063441500E0,-9.813592529E-1,-8.537047119E0,-3.923341370E-1
1.073485500E0,-1.023870850E0,-8.631201324E0,-1.558259583E-1
1.083530500E0,-1.102008362E0,-8.659043427E0,1.369651794E-1
1.093574500E0,-1.365460510E0,-8.658594360E0,3.124003601E-1
1.103619500E0,-1.671274567E0,-8.659342804E0,4.134402466E-1
1.113663500E0,-1.704056396E0,-8.569679260E0,7.396119690E-1
1.123707500E0,-1.611399078E0,-8.379125519E0,1.269510040E0
1.133752500E0,-1.532962189E0,-8.499475250E0,1.312620392E0
1.143796500E0,-1.360520782E0,-8.974587250E0,9.455836487E-1
1.153840500E0,-1.202150116E0,-9.715845795E0,3.484753418E-1
1.163885500E0,-9.389973450E-1,-1.075513458E1,-4.558021545E-1
1.173929500E0,-9.461824036E-1,-1.194171707E1,-1.102158051E0
1.183973500E0,-1.321452026E0,-1.323966797E1,-1.631008301E0
1.194018500E0,-1.686542816E0,-1.460572723E1,-2.241887970E0
1.204062500E0,-2.023492126E0,-1.623014923E1,-2.895129547E0
1.214106500E0,-2.338886261E0,-1.798495010E1,-3.622766418E0
1.224151500E0,-2.259251862E0,-1.905597290E1,-4.362228699E0
1.234195500E0,-2.653232574E0,-2.016052597E1,-4.995411987E0
1.244239500E0,-2.803370361E0,-1.937361237E1,-5.198838959E0
1.254284500E0,-1.862576752E0,-1.620200775E1,-4.917124786E0
1.264328500E0,-6.256988525E-1,-1.305869431E1,-4.265230408E0
1.274373500E0,1.586700439E-1,-1.082159637E1,-3.708837433E0
1.284417500E0,4.686753845E-1,-9.328900452E0,-3.160976715E0
1.294461500E0,7.656578064E-1,-8.013735352E0,-2.712359619E0
1.304506500E0,1.165626068E0,-6.684499512E0,-2.309996338E0
1.314550500E0,1.604962463E0,-5.553152161E0,-1.839075623E0
1.324594500E0,1.827399902E0,-4.899162140E0,-1.287921753E0
1.334639500E0,2.074985046E0,-4.483326874E0,-9.271719360E-1
1.344683500E0,2.064806213E0,-4.624333649E0,-7.267387390E-1
1.354727500E0,2.030976563E0,-5.180876312E0,-6.303392029E-1
1.364772500E0,1.742825775E0,-6.191574554E0,-8.190966797E-1
