"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
3.762625041E-3,-1.662729300E0,-9.628452725E0,-8.742633321E-1
1.380662504E-2,-1.661985095E0,-9.626681603E0,-8.949438375E-1
2.385062503E-2,-1.659039414E0,-9.625376505E0,-9.142273700E-1
3.389562503E-2,-1.653338817E0,-9.624791198E0,-9.305717996E-1
4.393962503E-2,-1.644043352E0,-9.625265408E0,-9.420598242E-1
5.398362502E-2,-1.630991782E0,-9.627028343E0,-9.467267063E-1
6.402862503E-2,-1.614417850E0,-9.630157773E0,-9.433071814E-1
7.407262502E-2,-1.594683789E0,-9.634527982E0,-9.321838769E-1
8.411662502E-2,-1.571881110E0,-9.639877599E0,-9.154625943E-1
9.416162502E-2,-1.546319714E0,-9.645761653E0,-8.968264217E-1
1.042056250E-1,-1.519152089E0,-9.651566184E0,-8.806539734E-1
1.142506250E-1,-1.493085201E0,-9.656580756E0,-8.701986402E-1
1.242946250E-1,-1.469158687E0,-9.660545753E0,-8.669002989E-1
1.343386250E-1,-1.446331011E0,-9.663624312E0,-8.709669643E-1
1.443836250E-1,-1.424043472E0,-9.666011145E0,-8.811399501E-1
1.544276250E-1,-1.402217423E0,-9.667829044E0,-8.960746159E-1
1.644716250E-1,-1.383032124E0,-9.669096721E0,-9.120733289E-1
1.745166250E-1,-1.366416238E0,-9.670152728E0,-9.258351164E-1
1.845606250E-1,-1.351572350E0,-9.671314570E0,-9.354143174E-1
1.946046250E-1,-1.338058119E0,-9.672771696E0,-9.397853304E-1
2.046496250E-1,-1.325711723E0,-9.674507734E0,-9.394238263E-1
2.146936251E-1,-1.315193021E0,-9.676230324E0,-9.364533676E-1
2.247376250E-1,-1.306273385E0,-9.677733643E0,-9.334117191E-1
2.347826250E-1,-1.298728431E0,-9.678828827E0,-9.325828763E-1
2.448266250E-1,-1.292077954E0,-9.679465004E0,-9.352116383E-1
2.548716250E-1,-1.285925660E0,-9.679661470E0,-9.416188710E-1
2.649156250E-1,-1.280015002E0,-9.679526399E0,-9.510181971E-1
2.749596250E-1,-1.273514944E0,-9.679308298E0,-9.618929949E-1
2.850046250E-1,-1.266159001E0,-9.679213573E0,-9.725078110E-1
2.950486250E-1,-1.257865164E0,-9.679403608E0,-9.813509206E-1
3.050926250E-1,-1.249173424E0,-9.679922256E0,-9.872887681E-1
3.151376250E-1,-1.240472621E0,-9.680794660E0,-9.897084922E-1
3.251816250E-1,-1.232691585E0,-9.681860023E0,-9.890206403E-1
3.352256250E-1,-1.226412991E0,-9.682928309E0,-9.863592801E-1
3.452706250E-1,-1.221544088E0,-9.683856847E0,-9.832883225E-1
3.553146250E-1,-1.218298298E0,-9.684470805E0,-9.812575114E-1
3.653586250E-1,-1.216014084E0,-9.684818130E0,-9.806692815E-1
3.754036250E-1,-1.212672985E0,-9.685159607E0,-9.814279577E-1
3.854476250E-1,-1.207124269E0,-9.685691119E0,-9.830230051E-1
3.954916250E-1,-1.200823383E0,-9.686270578E0,-9.850323276E-1
4.055366250E-1,-1.194224946E0,-9.686822555E0,-9.876111690E-1
4.155806250E-1,-1.187333198E0,-9.687325416E0,-9.909964876E-1
4.256256250E-1,-1.181068272E0,-9.687666308E0,-9.951338312E-1
4.356696250E-1,-1.175765213E0,-9.687817166E0,-9.999457973E-1
4.457136250E-1,-1.171261834E0,-9.687827107E0,-1.005110789E0
4.557586250E-1,-1.166751438E0,-9.687816582E0,-1.010447543E0
4.658026250E-1,-1.162354332E0,-9.687793193E0,-1.015731964E0
4.758466250E-1,-1.159466977E0,-9.687672155E0,-1.020170512E0
4.858916250E-1,-1.161745417E0,-9.687147660E0,-1.022570502E0
4.959356250E-1,-1.167912768E0,-9.686547736E0,-1.021223157E0
5.059796250E-1,-1.171683126E0,-9.686852376E0,-1.013995487E0
5.160246250E-1,-1.169794183E0,-9.688578474E0,-9.995655821E-1
5.260686250E-1,-1.164487469E0,-9.691334267E0,-9.788366179E-1
5.361126250E-1,-1.161692427E0,-9.693866111E0,-9.568276251E-1
5.461576250E-1,-1.157445083E0,-9.696613718E0,-9.338667056E-1
5.562016250E-1,-1.146674950E0,-9.700299802E0,-9.085302816E-1
5.662466250E-1,-1.134826444E0,-9.704136745E0,-8.820472918E-1
5.762906250E-1,-1.122983859E0,-9.708023390E0,-8.539816799E-1
5.863346250E-1,-1.109249554E0,-9.712305890E0,-8.226754680E-1
5.963796250E-1,-1.093684558E0,-9.716748605E0,-7.903877279E-1
6.064236250E-1,-1.074778829E0,-9.721366151E0,-7.589402327E-1
6.164676250E-1,-1.052268218E0,-9.726123446E0,-7.289160959E-1
6.265126250E-1,-1.027986851E0,-9.730795371E0,-7.006837653E-1
6.365566250E-1,-1.002108975E0,-9.735392452E0,-6.737885468E-1
6.466006250E-1,-9.749959474E-1,-9.739897147E0,-6.479849303E-1
6.566456250E-1,-9.485438016E-1,-9.744085507E0,-6.238404612E-1
6.666896250E-1,-9.248254484E-1,-9.747670435E0,-6.031153343E-1
6.767336250E-1,-9.051644050E-1,-9.750409271E0,-5.884755508E-1
6.867786250E-1,-8.902574404E-1,-9.752097362E0,-5.832190501E-1
6.968226250E-1,-8.799514304E-1,-9.752619519E0,-5.900729370E-1
7.068676250E-1,-8.727384514E-1,-9.752061694E0,-6.096855216E-1
7.169116250E-1,-8.673551392E-1,-9.750536156E0,-6.409691486E-1
7.269556250E-1,-8.624421624E-1,-9.748264512E0,-6.809038042E-1
7.370006250E-1,-8.568924239E-1,-9.745523338E0,-7.256931107E-1
7.470446251E-1,-8.504015028E-1,-9.742586281E0,-7.713231736E-1
7.570886250E-1,-8.432935544E-1,-9.739690740E0,-8.144846153E-1
7.671336250E-1,-8.360395718E-1,-9.736996928E0,-8.532322861E-1
7.771776250E-1,-8.282881372E-1,-9.734610094E0,-8.873383641E-1
7.872216250E-1,-8.200188587E-1,-9.732487555E0,-9.178013344E-1
7.972666250E-1,-8.118128762E-1,-9.730421149E0,-9.465430306E-1
8.073106250E-1,-8.043533640E-1,-9.728134303E0,-9.759735288E-1
8.173546250E-1,-7.981613088E-1,-9.725310683E0,-1.008650547E0
8.273996250E-1,-7.931145769E-1,-9.721700027E0,-1.046717456E0
8.374435000E-1,-7.889939710E-1,-9.717118149E0,-1.091419712E0
8.474885000E-1,-7.868837108E-1,-9.711243451E0,-1.143970613E0
8.575325000E-1,-7.886999291E-1,-9.703803454E0,-1.204263007E0
8.675765001E-1,-7.968768217E-1,-9.696175761E0,-1.259071152E0
8.776215000E-1,-8.144759906E-1,-9.691309124E0,-1.285008670E0
8.876655000E-1,-8.380081100E-1,-9.689708156E0,-1.281934058E0
8.977095000E-1,-8.589984448E-1,-9.689032803E0,-1.273133852E0
9.077545000E-1,-8.721804808E-1,-9.686619657E0,-1.282500945E0
9.177985000E-1,-8.781938305E-1,-9.680820973E0,-1.321593237E0
9.278425000E-1,-8.788888451E-1,-9.671789364E0,-1.385695385E0
9.378875000E-1,-8.750244934E-1,-9.660843961E0,-1.462373432E0
9.479315000E-1,-8.669376480E-1,-9.649255949E0,-1.541556719E0
9.579755000E-1,-8.543803138E-1,-9.638109986E0,-1.616468468E0
9.680205000E-1,-8.391013201E-1,-9.628122942E0,-1.682629567E0
9.780645000E-1,-8.229283601E-1,-9.619763178E0,-1.737539600E0
9.881085000E-1,-8.060123652E-1,-9.613427135E0,-1.780018306E0
9.981535000E-1,-7.874207776E-1,-9.609329991E0,-1.810201341E0
1.008197500E0,-7.668671568E-1,-9.607283465E0,-1.829789075E0
1.018242500E0,-7.443367385E-1,-9.606587647E0,-1.842695488E0
1.028286500E0,-7.179033038E-1,-9.606392934E0,-1.854166263E0
1.038330500E0,-6.852568370E-1,-9.606030992E0,-1.868340791E0
1.048375500E0,-6.462816364E-1,-9.604957443E0,-1.887649759E0
1.058419500E0,-6.029644030E-1,-9.602758305E0,-1.912995830E0
1.068463500E0,-5.577304523E-1,-9.599645247E0,-1.942129582E0
1.078508500E0,-5.132702710E-1,-9.596652642E0,-1.968994615E0
1.088552500E0,-4.727555716E-1,-9.594286274E0,-1.990555492E0
1.098596500E0,-4.386771582E-1,-9.591558548E0,-2.011389998E0
1.108641500E0,-4.074404551E-1,-9.586393118E0,-2.042340480E0
1.118685500E0,-3.711194519E-1,-9.576655750E0,-2.094289337E0
1.128729500E0,-3.283904484E-1,-9.562578578E0,-2.164569068E0
1.138774500E0,-2.875457467E-1,-9.547722557E0,-2.234822195E0
1.148818500E0,-2.474846816E-1,-9.535409490E0,-2.291466950E0
1.158862500E0,-1.973546380E-1,-9.525969161E0,-2.335181758E0
1.168907500E0,-1.300014197E-1,-9.518861870E0,-2.368651074E0
