"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.762625041E-3,-4.352448136E-2,1.000367880E0,9.173431247E-2
1.380662504E-2,-2.337500639E-2,1.083635807E0,8.386307210E-2
2.385062503E-2,6.079949439E-3,1.128749251E0,6.384728849E-2
3.389562503E-2,4.514932260E-2,1.131778598E0,3.284516558E-2
4.393962503E-2,9.811145067E-2,1.081142902E0,-1.017116942E-2
5.398362502E-2,1.583473682E-1,9.798922539E-1,-5.796984956E-2
6.402862503E-2,2.191799730E-1,8.392899036E-1,-1.064006090E-1
7.407262502E-2,2.645889819E-1,6.952834725E-1,-1.526677012E-1
8.411662502E-2,2.827869058E-1,5.705589056E-1,-1.975189596E-1
9.416162502E-2,2.650334835E-1,4.835046530E-1,-2.328596413E-1
1.042056250E-1,2.087890953E-1,4.336941242E-1,-2.394953817E-1
1.142506250E-1,1.355449706E-1,4.008584321E-1,-2.205581814E-1
1.242946250E-1,5.500974506E-2,4.024365544E-1,-2.021549940E-1
1.343386250E-1,-1.135676168E-2,4.172365367E-1,-1.924690753E-1
1.443836250E-1,-6.614045054E-2,4.697315991E-1,-1.881497949E-1
1.544276250E-1,-9.397181123E-2,5.018226504E-1,-1.675497144E-1
1.644716250E-1,-8.541507274E-2,5.047718287E-1,-1.339414120E-1
1.745166250E-1,-5.438312888E-2,4.913282394E-1,-1.135725006E-1
1.845606250E-1,-6.406490225E-3,4.715946019E-1,-9.905059636E-2
1.946046250E-1,4.312457517E-2,4.532659352E-1,-9.019479156E-2
2.046496250E-1,8.431755006E-2,4.546723664E-1,-7.396148890E-2
2.146936251E-1,1.023362353E-1,4.827694893E-1,-5.279229581E-2
2.247376250E-1,9.637803584E-2,5.367124677E-1,-3.184999526E-2
2.347826250E-1,7.234486938E-2,6.001971364E-1,-1.380148716E-2
2.448266250E-1,4.074293748E-2,6.625678539E-1,-9.950348176E-4
2.548716250E-1,8.668090217E-3,7.085717916E-1,7.510568947E-3
2.649156250E-1,-1.249974314E-2,7.296147943E-1,9.241726249E-3
2.749596250E-1,-1.881596260E-2,7.227134705E-1,9.505068883E-4
2.850046250E-1,-1.267172676E-2,6.889708042E-1,-1.201652735E-2
2.950486250E-1,5.179707892E-3,6.390418410E-1,-2.372485027E-2
3.050926250E-1,3.067597933E-2,5.749353170E-1,-3.230054677E-2
3.151376250E-1,5.932546780E-2,5.200853944E-1,-3.296394274E-2
3.251816250E-1,8.022430539E-2,4.792923927E-1,-2.404341660E-2
3.352256250E-1,9.083620459E-2,4.578086734E-1,-1.065171044E-2
3.452706250E-1,8.616338670E-2,4.655387402E-1,5.711284000E-3
3.553146250E-1,7.443322241E-2,4.834503531E-1,2.426499315E-2
3.653586250E-1,6.303256005E-2,5.051523447E-1,2.735170722E-2
3.754036250E-1,5.275649205E-2,5.373347998E-1,7.334853522E-3
3.854476250E-1,5.251051858E-2,5.707266331E-1,-6.864963099E-3
3.954916250E-1,5.162847787E-2,6.025058627E-1,-3.597796895E-3
4.055366250E-1,4.685901105E-2,6.261520386E-1,-7.484839298E-3
4.155806250E-1,3.934809566E-2,6.382028461E-1,-3.774257144E-3
4.256256250E-1,3.175256774E-2,6.465978026E-1,6.778358947E-3
4.356696250E-1,2.638549730E-2,6.467850208E-1,1.846031658E-2
4.457136250E-1,2.327687107E-2,6.428225040E-1,2.092272602E-2
4.557586250E-1,1.933273114E-2,6.270834804E-1,1.850004867E-2
4.658026250E-1,2.035189979E-2,5.985288620E-1,1.844342984E-2
4.758466250E-1,2.655280381E-2,5.427204370E-1,4.870173335E-2
4.858916250E-1,4.813691601E-2,4.761972129E-1,1.024262607E-1
4.959356250E-1,8.946970850E-2,4.133192003E-1,1.070859954E-1
5.059796250E-1,1.520738900E-1,3.536742032E-1,5.037872493E-2
5.160246250E-1,2.241052091E-1,3.005071282E-1,-1.762589067E-2
5.260686250E-1,2.612565160E-1,2.612921298E-1,-1.859000698E-2
5.361126250E-1,2.577933371E-1,2.482080162E-1,3.876418807E-3
5.461576250E-1,2.753194571E-1,2.553359568E-1,-5.006942526E-2
5.562016250E-1,3.015979230E-1,2.611656189E-1,-1.053044498E-1
5.662466250E-1,3.030593693E-1,2.498615086E-1,-9.073498845E-2
5.762906250E-1,3.338425756E-1,2.369845957E-1,-1.126693189E-1
5.863346250E-1,3.573970497E-1,2.417723089E-1,-1.275348216E-1
5.963796250E-1,3.560252488E-1,2.493423522E-1,-1.517418772E-1
6.064236250E-1,3.424266875E-1,2.397685200E-1,-1.976474226E-1
6.164676250E-1,3.206753135E-1,2.057903111E-1,-2.245480120E-1
6.265126250E-1,2.943467498E-1,1.216780692E-1,-2.465506196E-1
6.365566250E-1,2.678038180E-1,-1.810993068E-2,-2.753471136E-1
6.466006250E-1,2.393019050E-1,-1.793918312E-1,-2.909159064E-1
6.566456250E-1,2.000674158E-1,-3.406462371E-1,-2.808520794E-1
6.666896250E-1,1.429277360E-1,-4.660594165E-1,-2.532556653E-1
6.767336250E-1,6.008106098E-2,-5.032818317E-1,-2.075941712E-1
6.867786250E-1,-4.435396567E-2,-4.370152950E-1,-1.522475034E-1
6.968226250E-1,-1.600978673E-1,-2.720018625E-1,-1.035681218E-1
7.068676250E-1,-2.676091790E-1,-4.042454064E-2,-6.374337524E-2
7.169116250E-1,-3.521474898E-1,2.080550343E-1,-3.624064103E-2
7.269556250E-1,-4.031624496E-1,4.302525222E-1,-2.085252292E-2
7.370006250E-1,-4.162667990E-1,6.023366451E-1,-1.711610705E-2
7.470446251E-1,-3.970364630E-1,7.046514153E-1,-1.508220099E-2
7.570886250E-1,-3.576877415E-1,7.396232486E-1,-1.189066842E-2
7.671336250E-1,-3.108948171E-1,7.126845717E-1,-1.350235846E-2
7.771776250E-1,-2.715415657E-1,6.464637518E-1,-2.311876789E-2
7.872216250E-1,-2.514840066E-1,5.643775463E-1,-3.228440881E-2
7.972666250E-1,-2.516869605E-1,4.805137813E-1,-3.361891955E-2
8.073106250E-1,-2.796808779E-1,4.013017118E-1,-2.945495956E-2
8.173546250E-1,-3.326399624E-1,3.313988149E-1,-2.199917473E-2
8.273996250E-1,-3.987313211E-1,2.743075788E-1,-1.772996783E-2
8.374435000E-1,-4.788972437E-1,2.233037949E-1,-1.102386136E-2
8.474885000E-1,-5.652527809E-1,1.781977266E-1,1.626512408E-2
8.575325000E-1,-6.346526742E-1,1.059717461E-1,5.838701129E-2
8.675765001E-1,-4.597705007E-1,-1.773630530E-1,1.058329791E-1
8.776215000E-1,-1.330096871E-1,-5.566049218E-1,1.524612010E-1
8.876655000E-1,4.847513512E-2,-7.530328631E-1,1.443830878E-1
8.977095000E-1,-2.930301800E-2,-7.009696960E-1,8.696534485E-2
9.077545000E-1,-2.810605466E-1,-4.402461946E-1,3.664645553E-2
9.177985000E-1,-5.641375184E-1,-1.010231152E-1,1.798488759E-2
9.278425000E-1,-7.354814410E-1,1.396637410E-1,1.769272611E-3
9.378875000E-1,-7.922725081E-1,2.870166898E-1,-1.665740460E-2
9.479315000E-1,-7.703242302E-1,3.836444318E-1,-4.547872022E-2
9.579755000E-1,-6.947924495E-1,4.535518885E-1,-7.284216583E-2
9.680205000E-1,-5.850939751E-1,5.050154328E-1,-7.628728449E-2
9.780645000E-1,-4.574132264E-1,5.550535321E-1,-7.070343941E-2
9.881085000E-1,-3.240616620E-1,6.148763895E-1,-6.794072688E-2
9.981535000E-1,-1.966392696E-1,6.868968010E-1,-7.370247692E-2
1.008197500E0,-9.705884010E-2,7.689142227E-1,-7.607641816E-2
1.018242500E0,-5.021569505E-2,8.645925522E-1,-8.304111660E-2
1.028286500E0,-5.425985903E-2,9.550113678E-1,-1.186335757E-1
1.038330500E0,-9.828723222E-2,1.015063047E0,-1.758033931E-1
1.048375500E0,-1.622324437E-1,1.019565105E0,-2.301385850E-1
1.058419500E0,-2.328315079E-1,9.539384842E-1,-2.741337121E-1
1.068463500E0,-2.601290047E-1,7.350736260E-1,-3.220939040E-1
1.078508500E0,-2.320353389E-1,3.568661511E-1,-3.766626120E-1
1.088552500E0,-2.085743248E-1,-1.053732038E-1,-4.096503854E-1
1.098596500E0,-2.633307874E-1,-4.361596406E-1,-4.171099067E-1
1.108641500E0,-4.330319464E-1,-4.174691439E-1,-4.251095057E-1
1.118685500E0,-6.642108560E-1,-5.608936027E-2,-4.355432391E-1
1.128729500E0,-7.639498711E-1,2.435380667E-1,-3.930370212E-1
1.138774500E0,-6.628975272E-1,3.227407336E-1,-3.299999833E-1
1.148818500E0,-5.032694340E-1,4.561788440E-1,-3.388096988E-1
1.158862500E0,-3.900156021E-1,7.343777418E-1,-4.293790162E-1
1.168907500E0,-2.737673819E-1,1.021476150E0,-5.387561321E-1
1.178951500E0,-1.071618944E-1,1.175242782E0,-6.027891636E-1
1.188996500E0,1.012704074E-1,1.159577608E0,-6.265642643E-1
1.199040500E0,3.496340811E-1,9.985158443E-1,-6.255546212E-1
1.209084500E0,6.127854586E-1,7.147770524E-1,-5.811249614E-1
1.219129500E0,8.409419060E-1,3.732751012E-1,-5.651039481E-1
1.229173500E0,1.034002781E0,-8.932365477E-2,-4.224593341E-1
1.239217500E0,1.141789079E0,-5.618078709E-1,-5.966543406E-2
1.249262500E0,1.141942382E0,-9.256853461E-1,3.123719096E-1
1.259306500E0,1.090496182E0,-1.127190232E0,5.243079066E-1
1.269350500E0,1.021960139E0,-1.235974073E0,6.262728572E-1
1.279395500E0,9.550026655E-1,-1.281169415E0,7.150295973E-1
1.289439500E0,8.886411786E-1,-1.255166292E0,7.902452946E-1
1.299483500E0,8.169510365E-1,-1.145258427E0,8.135072589E-1
1.309528500E0,7.430827618E-1,-9.248317480E-1,7.631820440E-1
1.319572500E0,6.837983727E-1,-5.692930818E-1,6.679252982E-1
1.329617500E0,6.374108195E-1,-1.325249523E-1,5.025146604E-1
1.339661500E0,6.075783968E-1,3.273696899E-1,3.259590566E-1
1.349705500E0,5.925260782E-1,7.735298276E-1,1.516224146E-1
1.359750500E0,5.975552201E-1,1.117225409E0,3.725695983E-2
1.369794500E0,6.106486320E-1,1.328746796E0,1.720830984E-2
1.379838500E0,6.708695889E-1,1.352094531E0,7.618720829E-2
1.389883500E0,1.238117456E0,5.651009679E-1,2.439148575E-1
1.399927500E0,2.188245296E0,-7.365653515E-1,3.380818367E-1
1.409971500E0,2.915916204E0,-1.537967324E0,1.881112456E-1
1.420016500E0,3.266197205E0,-1.775989413E0,-9.951894730E-2
1.430060500E0,3.299417257E0,-1.756694436E0,-3.826528490E-1
1.440104500E0,3.070268154E0,-1.640174150E0,-5.574742556E-1
1.450149500E0,2.702947140E0,-1.504519463E0,-5.841539502E-1
1.460193500E0,2.285151243E0,-1.334388733E0,-4.779308438E-1
1.470238500E0,1.867632627E0,-1.144342422E0,-2.622753680E-1
1.480282500E0,1.561750650E0,-1.039628744E0,-1.782115363E-2
1.490326500E0,1.421834946E0,-9.499294162E-1,1.580355316E-1
1.500371500E0,1.400292397E0,-8.294131160E-1,2.172032446E-1
1.510415500E0,1.411985278E0,-6.326102614E-1,1.416904181E-1
1.520459500E0,1.383319616E0,-3.893848360E-1,4.473708570E-3
1.530504500E0,1.284094214E0,-1.224740595E-1,-1.025557443E-1
1.540548500E0,1.119951010E0,1.395980418E-1,-1.378487647E-1
1.550592500E0,9.007675052E-1,3.670164943E-1,-1.203884333E-1
1.560637500E0,6.404983401E-1,5.464879870E-1,-7.764522731E-2
1.570681500E0,3.677369356E-1,6.844294667E-1,-4.331564903E-2
1.580725500E0,1.025838554E-1,7.670508623E-1,-2.309293486E-2
1.590770500E0,-1.322136670E-1,7.969357371E-1,-1.422695071E-2
1.600814500E0,-3.391961455E-1,7.757177949E-1,-6.918970495E-3
1.610858500E0,-5.094950199E-1,6.941043139E-1,7.239618339E-3
1.620903500E0,-6.347855926E-1,5.635675788E-1,3.506938368E-2
1.630947500E0,-6.985722780E-1,4.003816247E-1,5.936550349E-2
1.640992500E0,-6.952148080E-1,2.271768004E-1,4.238040000E-2
1.651036500E0,-6.258386374E-1,7.003425062E-2,1.427855343E-3
1.661080500E0,-4.906462133E-1,-8.766989410E-2,-2.713694423E-2
1.671125500E0,-2.819647193E-1,-2.562522292E-1,-1.638863981E-2
1.681169500E0,-2.609618939E-2,-4.538326859E-1,3.429824114E-2
1.691213500E0,2.790735364E-1,-6.899813414E-1,1.323411912E-1
1.701258500E0,5.931078792E-1,-9.465050101E-1,2.732352018E-1
1.711302500E0,8.808882236E-1,-1.204898596E0,4.234872162E-1
1.721346500E0,1.087422252E0,-1.410757303E0,5.401632786E-1
1.731391500E0,1.139570117E0,-1.479093313E0,5.904128551E-1
1.741435500E0,1.025303483E0,-1.337887287E0,5.623164773E-1
1.751479500E0,7.892448306E-1,-9.939532280E-1,5.009707212E-1
1.761524500E0,5.164649487E-1,-5.324766636E-1,4.046897292E-1
1.771568500E0,3.369781673E-1,-4.566797987E-2,2.826575637E-1
1.781613500E0,2.697093785E-1,4.230725765E-1,1.466355324E-1
1.791657500E0,1.396133900E-1,8.690147996E-1,-5.285230000E-3
1.801701500E0,-9.099346399E-2,1.247117043E0,-1.637742072E-1
1.811746500E0,-3.547790349E-1,1.589080811E0,-3.316953480E-1
1.821790500E0,-6.131788492E-1,1.862653017E0,-4.427065551E-1
1.831834500E0,-9.089890122E-1,2.027724266E0,-4.233763814E-1
1.841879250E0,-1.272690058E0,2.148390055E0,-3.079421818E-1
1.851923250E0,-1.489493608E0,2.077376604E0,-9.207589179E-2
1.861967250E0,-1.363648653E0,1.706982851E0,2.770906985E-1
1.872012250E0,-1.082293630E0,1.220599771E0,5.807892680E-1
1.882056250E0,-9.256241322E-1,7.890880108E-1,6.520874500E-1
1.892100250E0,-9.744997621E-1,4.689061344E-1,5.929228067E-1
1.902145250E0,-1.121545672E0,2.028800547E-1,5.124924183E-1
1.912189250E0,-1.237578988E0,-5.988240242E-2,4.073140323E-1
1.922234250E0,-1.267092705E0,-3.254235387E-1,2.784292996E-1
1.932278250E0,-1.225861192E0,-6.012929082E-1,1.491705924E-1
1.942322250E0,-1.138537526E0,-9.014918804E-1,2.904792316E-2
1.952367250E0,-1.019532919E0,-1.212364435E0,-5.519552901E-2
1.962411250E0,-8.742981553E-1,-1.495268106E0,-9.472882003E-2
1.972455250E0,-7.175577879E-1,-1.724135995E0,-1.067074016E-1
1.982500250E0,-5.671272874E-1,-1.829968452E0,-1.201262698E-1
1.992544250E0,-4.552825689E-1,-1.785440683E0,-1.354659200E-1
2.002588250E0,-4.052018225E-1,-1.580202818E0,-1.402878463E-1
2.012633250E0,-4.249829948E-1,-1.207614183E0,-1.213301271E-1
2.022677250E0,-5.140599012E-1,-7.057512999E-1,-6.432410330E-2
2.032721250E0,-6.480194330E-1,-1.418149620E-1,5.311326310E-2
2.042766250E0,-8.001964092E-1,3.406366706E-1,2.633474767E-1
2.052810250E0,-9.469534755E-1,6.396211386E-1,4.754145443E-1
2.062855250E0,-1.054885626E0,8.069816232E-1,5.652093887E-1
2.072899250E0,-1.009761810E0,8.364766836E-1,5.200794935E-1
2.082943250E0,-6.680523753E-1,6.306364536E-1,4.164921045E-1
2.092988250E0,-6.862904131E-2,1.740318537E-1,3.136454225E-1
2.103032250E0,4.645576477E-1,-2.879791856E-1,2.330949157E-1
2.113076250E0,6.908642650E-1,-5.661877990E-1,1.732827574E-1
2.123121250E0,6.349325180E-1,-6.001734734E-1,1.272374988E-1
2.133165250E0,3.604708314E-1,-4.371275604E-1,1.055514887E-1
2.143209250E0,-3.612527251E-2,-1.466821432E-1,9.341786057E-2
2.153254250E0,-4.691170454E-1,2.143398672E-1,6.788650155E-2
2.163298250E0,-8.372434378E-1,5.215213895E-1,1.988675445E-2
2.173343250E0,-1.040399432E0,6.682041883E-1,-1.676680893E-2
2.183387250E0,-1.066885710E0,6.656062603E-1,-2.551582456E-2
2.193431250E0,-1.011124730E0,6.012477875E-1,3.982678056E-3
2.203476250E0,-9.532557726E-1,5.690243244E-1,4.562599584E-2
2.213520250E0,-9.207872152E-1,5.954571962E-1,7.453987747E-2
2.223564250E0,-8.984201550E-1,6.704031229E-1,4.686990008E-2
2.233609250E0,-8.560789824E-1,7.317436337E-1,-2.099628188E-2
2.243653250E0,-7.841749787E-1,7.438085079E-1,-8.230117708E-2
2.253697250E0,-7.100207806E-1,7.350558639E-1,-1.063027680E-1
