"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.452083355E-3,-3.124915314E1,-1.589422607E1,-2.128131104E1
1.649708336E-2,-3.128948212E1,-1.591610718E1,-2.132330322E1
2.654208336E-2,-3.120989227E1,-1.592126465E1,-2.132910156E1
3.658708336E-2,-3.112492371E1,-1.602011108E1,-2.151470947E1
4.663208337E-2,-3.109123993E1,-1.605545044E1,-2.154638672E1
5.667708337E-2,-3.096862030E1,-1.604409790E1,-2.151080322E1
6.672208337E-2,-3.080639648E1,-1.587091064E1,-2.183306885E1
7.676808338E-2,-3.079602814E1,-1.590701294E1,-2.186541748E1
8.681308338E-2,-3.070316315E1,-1.589001465E1,-2.179296875E1
9.685808339E-2,-3.077048492E1,-1.592172241E1,-2.181072998E1
1.069030834E-1,-3.076711273E1,-1.593902588E1,-2.175640869E1
1.169480833E-1,-3.057805634E1,-1.593753052E1,-2.167333984E1
1.269930833E-1,-3.065846252E1,-1.577761841E1,-2.179016113E1
1.370380833E-1,-3.045471954E1,-1.587261963E1,-2.192480469E1
1.470830833E-1,-3.051774597E1,-1.583810425E1,-2.200396729E1
1.571290834E-1,-3.040950775E1,-1.579855347E1,-2.236035156E1
1.671740834E-1,-3.028994751E1,-1.577288818E1,-2.250994873E1
1.772190834E-1,-3.019669342E1,-1.569384766E1,-2.274902344E1
1.872639584E-1,-3.016102600E1,-1.568389893E1,-2.292321777E1
1.973089583E-1,-2.999130249E1,-1.558425903E1,-2.313043213E1
2.073539583E-1,-2.975019073E1,-1.550006104E1,-2.341931152E1
2.173989583E-1,-2.966564941E1,-1.554214478E1,-2.344519043E1
2.274439583E-1,-2.964245605E1,-1.559866333E1,-2.352374268E1
2.374889583E-1,-2.962992096E1,-1.548916626E1,-2.353363037E1
2.475349584E-1,-2.959960938E1,-1.558776855E1,-2.339630127E1
2.575799584E-1,-2.961035156E1,-1.544515991E1,-2.355767822E1
2.676249584E-1,-2.957965088E1,-1.546704102E1,-2.352032471E1
2.776699584E-1,-2.965984344E1,-1.531250000E1,-2.361474609E1
2.877149584E-1,-2.957480621E1,-1.531982422E1,-2.360845947E1
2.977599584E-1,-2.942414856E1,-1.541751099E1,-2.357110596E1
3.078049584E-1,-2.954679108E1,-1.528762817E1,-2.362365723E1
3.178499584E-1,-2.954679108E1,-1.528762817E1,-2.362365723E1
3.278959584E-1,-2.955476379E1,-1.540231323E1,-2.361132812E1
3.379409584E-1,-2.949703979E1,-1.549487305E1,-2.374597168E1
3.479859584E-1,-2.959893799E1,-1.540371704E1,-2.373840332E1
3.580309583E-1,-2.968256378E1,-1.533728027E1,-2.386022949E1
3.680759583E-1,-2.984014130E1,-1.512322998E1,-2.361352539E1
3.781209583E-1,-2.966661835E1,-1.512533569E1,-2.355932617E1
3.881659583E-1,-2.971779633E1,-1.514334106E1,-2.378332520E1
3.982109583E-1,-2.974887085E1,-1.521142578E1,-2.354357910E1
4.082559583E-1,-2.966539764E1,-1.508535767E1,-2.368389893E1
4.183019584E-1,-2.963209534E1,-1.514752197E1,-2.362200928E1
4.283469584E-1,-2.969168854E1,-1.532400513E1,-2.369665527E1
4.383919584E-1,-2.969978333E1,-1.536178589E1,-2.369976807E1
4.484369584E-1,-2.969580078E1,-1.526846313E1,-2.339666748E1
4.584819584E-1,-2.979792023E1,-1.546090698E1,-2.346319580E1
4.685269584E-1,-2.991971588E1,-1.533392334E1,-2.336962891E1
4.785719584E-1,-2.991034698E1,-1.534500122E1,-2.321289062E1
4.886169584E-1,-2.983140564E1,-1.537384033E1,-2.330358887E1
4.986629584E-1,-2.994467926E1,-1.535629272E1,-2.283715820E1
5.087079583E-1,-2.981932831E1,-1.528244019E1,-2.287951660E1
5.187529583E-1,-3.000576019E1,-1.546194458E1,-2.292181396E1
5.287979583E-1,-2.986353302E1,-1.527334595E1,-2.314678955E1
5.388429583E-1,-2.983460999E1,-1.522665405E1,-2.328509521E1
5.488879583E-1,-2.983084106E1,-1.533831787E1,-2.303045654E1
5.589329583E-1,-2.976587677E1,-1.530346680E1,-2.293267822E1
5.689779583E-1,-2.975963593E1,-1.533612061E1,-2.320568848E1
5.790229584E-1,-2.983422089E1,-1.526119995E1,-2.311907959E1
5.890689584E-1,-2.987335968E1,-1.525192261E1,-2.308477783E1
5.991139584E-1,-2.990758514E1,-1.505789185E1,-2.306866455E1
6.091589584E-1,-2.984349060E1,-1.495904541E1,-2.283215332E1
6.192039584E-1,-2.988591003E1,-1.481573486E1,-2.299041748E1
6.292489584E-1,-2.995372772E1,-1.479971313E1,-2.308691406E1
6.392939584E-1,-2.989517975E1,-1.478817749E1,-2.320062256E1
6.493389584E-1,-2.995266724E1,-1.479080200E1,-2.324407959E1
6.593839584E-1,-3.002098083E1,-1.466775513E1,-2.308850098E1
6.694289584E-1,-2.991201782E1,-1.472964478E1,-2.321270752E1
6.794749583E-1,-2.997673798E1,-1.467395020E1,-2.320928955E1
6.895199583E-1,-2.999053192E1,-1.453720093E1,-2.328527832E1
6.995649583E-1,-2.995220184E1,-1.469372559E1,-2.321026611E1
7.096099583E-1,-2.999970245E1,-1.460430908E1,-2.333886719E1
7.196549583E-1,-3.000525665E1,-1.453097534E1,-2.322729492E1
7.296999583E-1,-3.001593018E1,-1.447149658E1,-2.313494873E1
7.397449584E-1,-3.003820801E1,-1.430139160E1,-2.307128906E1
7.497899584E-1,-3.008354187E1,-1.416549683E1,-2.300372314E1
7.598349584E-1,-2.996807098E1,-1.412457275E1,-2.320751953E1
7.698809584E-1,-3.001296234E1,-1.410690308E1,-2.324780273E1
7.799259584E-1,-2.981593323E1,-1.410064697E1,-2.333825684E1
7.899709584E-1,-2.977318573E1,-1.390866089E1,-2.314996338E1
8.000159584E-1,-2.986538696E1,-1.381555176E1,-2.335388184E1
8.100609584E-1,-3.006688690E1,-1.366601562E1,-2.337280273E1
8.201059584E-1,-2.995289612E1,-1.368038940E1,-2.329614258E1
8.301509584E-1,-2.998191071E1,-1.366574097E1,-2.336523438E1
8.401959584E-1,-2.982205963E1,-1.352325439E1,-2.349481201E1
8.502409584E-1,-2.982910919E1,-1.350967407E1,-2.340155029E1
8.602859583E-1,-2.991887665E1,-1.359326172E1,-2.353942871E1
8.703319583E-1,-2.983374786E1,-1.352279663E1,-2.348919678E1
8.803769583E-1,-2.972953796E1,-1.353302002E1,-2.368060303E1
8.904219583E-1,-2.976450348E1,-1.349703979E1,-2.370397949E1
9.004669584E-1,-2.962294769E1,-1.353088379E1,-2.350103760E1
9.105119584E-1,-2.968722534E1,-1.353573608E1,-2.382598877E1
9.205569584E-1,-2.976898956E1,-1.331961060E1,-2.376617432E1
9.306019584E-1,-2.969070435E1,-1.332577515E1,-2.364001465E1
9.406469584E-1,-2.957976532E1,-1.343798828E1,-2.393463135E1
9.506919584E-1,-2.943959808E1,-1.339007568E1,-2.392321777E1
9.607379584E-1,-2.941601562E1,-1.319790649E1,-2.396148682E1
9.707829584E-1,-2.945305634E1,-1.328884888E1,-2.397247314E1
9.808279584E-1,-2.943849182E1,-1.325372314E1,-2.404455566E1
9.908729584E-1,-2.940431213E1,-1.329138184E1,-2.405126953E1
1.000917958E0,-2.943357849E1,-1.323406982E1,-2.417553711E1
1.010962958E0,-2.947759247E1,-1.315829468E1,-2.391448975E1
1.021007958E0,-2.948406982E1,-1.304916382E1,-2.401226807E1
