"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
5.788374983E-3,9.267363058E-1,2.898610415E-1,5.048906907E-2,2.336475243E-1,4.413670267E1,3.414817691E1,-2.399705759E0,2.756371508E1
1.583437499E-2,9.266553628E-1,2.902050019E-1,5.059974669E-2,2.335177330E-1,4.416138358E1,3.419159988E1,-2.393308954E0,2.755197093E1
2.588037497E-2,9.265799199E-1,2.905376249E-1,5.071213126E-2,2.333791542E-1,4.418437560E1,3.423376831E1,-2.386094307E0,2.753932599E1
3.592637499E-2,9.265193970E-1,2.908067114E-1,5.083928830E-2,2.332567598E-1,4.420281239E1,3.426889113E1,-2.376054505E0,2.752916162E1
4.597237500E-2,9.264812331E-1,2.909934325E-1,5.099378811E-2,2.331413406E-1,4.421443434E1,3.429512480E1,-2.361003429E0,2.752089907E1
5.601737500E-2,9.264856163E-1,2.910510262E-1,5.119164650E-2,2.330089152E-1,4.421309966E1,3.430750247E1,-2.337073614E0,2.751248024E1
6.606337498E-2,9.265424303E-1,2.909842972E-1,5.141048347E-2,2.328181586E-1,4.419579674E1,3.430605421E1,-2.305337135E0,2.749846077E1
7.610937499E-2,9.266582498E-1,2.908076808E-1,5.157951341E-2,2.325404108E-1,4.416050349E1,3.429059721E1,-2.272712325E0,2.747317637E1
8.615537500E-2,9.268343604E-1,2.905358547E-1,5.161750879E-2,2.321690760E-1,4.410678656E1,3.426064372E1,-2.248010570E0,2.743309987E1
9.620137498E-2,9.270700035E-1,2.901745087E-1,5.149355491E-2,2.317077788E-1,4.403481379E1,3.421603078E1,-2.234822513E0,2.737759994E1
1.062463750E-1,9.273523241E-1,2.897282895E-1,5.125172683E-2,2.311893515E-1,4.394843672E1,3.415843644E1,-2.229791175E0,2.731186293E1
1.162923750E-1,9.276645690E-1,2.892288282E-1,5.097741406E-2,2.306218652E-1,4.385271590E1,3.409386509E1,-2.225073731E0,2.723961990E1
1.263383750E-1,9.279930405E-1,2.886858609E-1,5.074104400E-2,2.300319147E-1,4.375180586E1,3.402530019E1,-2.214417273E0,2.716621766E1
1.363843750E-1,9.283412367E-1,2.880557656E-1,5.053732721E-2,2.294613518E-1,4.364459395E1,3.394742231E1,-2.198609663E0,2.709629297E1
1.464303750E-1,9.286983469E-1,2.873393007E-1,5.037269108E-2,2.289500683E-1,4.353437651E1,3.386040427E1,-2.178373744E0,2.703454827E1
1.564753750E-1,9.290540663E-1,2.865548636E-1,5.024382709E-2,2.285177260E-1,4.342432377E1,3.376626991E1,-2.155245960E0,2.698304688E1
1.665213750E-1,9.294057397E-1,2.857245812E-1,5.013899734E-2,2.281499526E-1,4.331526126E1,3.366731934E1,-2.130585090E0,2.693972062E1
1.765673750E-1,9.297539148E-1,2.848713183E-1,5.002614916E-2,2.278233566E-1,4.320702550E1,3.356541722E1,-2.107622906E0,2.690081641E1
1.866133750E-1,9.301070421E-1,2.839916819E-1,4.986039614E-2,2.275163379E-1,4.309698592E1,3.345901145E1,-2.090297641E0,2.686241656E1
1.966583750E-1,9.304710434E-1,2.830818579E-1,4.963147553E-2,2.272110894E-1,4.298327709E1,3.334742480E1,-2.078996544E0,2.682219285E1
2.067043750E-1,9.308584362E-1,2.821361458E-1,4.933556251E-2,2.268650005E-1,4.286194546E1,3.322999004E1,-2.072541470E0,2.677524079E1
2.167503750E-1,9.312687779E-1,2.811833637E-1,4.897325766E-2,2.264417619E-1,4.273306823E1,3.311015248E1,-2.070477261E0,2.671742936E1
2.267963750E-1,9.316764222E-1,2.802869423E-1,4.850469007E-2,2.259770507E-1,4.260467028E1,3.299420212E1,-2.080034738E0,2.665139636E1
2.368423750E-1,9.320475673E-1,2.795050235E-1,4.788577414E-2,2.255463942E-1,4.248744695E1,3.288762302E1,-2.110053778E0,2.658416838E1
2.468873750E-1,9.323543753E-1,2.789311836E-1,4.724334026E-2,2.251239353E-1,4.239031062E1,3.280472742E1,-2.148700090E0,2.651677202E1
2.569333750E-1,9.325594197E-1,2.786384526E-1,4.676166501E-2,2.247374065E-1,4.232527440E1,3.275878010E1,-2.179191880E0,2.645810974E1
2.669793750E-1,9.327002745E-1,2.784931198E-1,4.638852842E-2,2.244099255E-1,4.228054263E1,3.273275954E1,-2.204142396E0,2.640934406E1
2.770253750E-1,9.328000782E-1,2.784271810E-1,4.603274580E-2,2.241501323E-1,4.224882023E1,3.271633545E1,-2.231678007E0,2.636864427E1
2.870713750E-1,9.328836554E-1,2.784243467E-1,4.554296781E-2,2.239056385E-1,4.222223790E1,3.270378046E1,-2.275755394E0,2.632524414E1
2.971163750E-1,9.329527763E-1,2.785735149E-1,4.477681186E-2,2.235863340E-1,4.220024146E1,3.270199359E1,-2.350999004E0,2.626418536E1
3.071623750E-1,9.329917200E-1,2.789551335E-1,4.370238332E-2,2.231606508E-1,4.218784351E1,3.271971718E1,-2.461937534E0,2.618068313E1
3.172083750E-1,9.329920150E-1,2.795333145E-1,4.244171840E-2,2.226787859E-1,4.218774958E1,3.275594875E1,-2.596198603E0,2.608436601E1
