"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.788374983E-3,7.506855577E-2,-6.502491888E-4,-2.081376314E-2
1.583437499E-2,7.706485689E-2,-3.847906832E-3,-2.519892342E-2
2.588037497E-2,7.065095007E-2,5.804502871E-4,-2.496177144E-2
3.592637499E-2,5.416864529E-2,8.058340289E-3,-2.557456307E-2
4.597237500E-2,3.376226872E-2,1.978611760E-2,-2.866419405E-2
5.601737500E-2,7.800179068E-3,3.127099946E-2,-4.339626804E-2
6.606337498E-2,-1.607334241E-2,3.079484776E-2,-5.979915336E-2
7.610937499E-2,-4.182930291E-2,1.272183936E-2,-7.482443750E-2
8.615537500E-2,-6.646502763E-2,-2.068017609E-2,-8.723986149E-2
9.620137498E-2,-9.439839423E-2,-4.690432176E-2,-9.805229306E-2
1.062463750E-1,-1.140659004E-1,-6.322090328E-2,-1.028371304E-1
1.162923750E-1,-1.181927398E-1,-6.006291881E-2,-1.121704429E-1
1.263383750E-1,-1.317157745E-1,-4.985006154E-2,-1.167023107E-1
1.363843750E-1,-1.488944888E-1,-3.880380094E-2,-1.137946695E-1
1.464303750E-1,-1.618597358E-1,-2.301457152E-2,-1.026367247E-1
1.564753750E-1,-1.721693724E-1,-9.751230478E-3,-9.259900451E-2
1.665213750E-1,-1.771802008E-1,-3.252690192E-3,-8.276475221E-2
1.765673750E-1,-1.824197024E-1,-5.547003355E-3,-7.536968589E-2
1.866133750E-1,-1.929318905E-1,-1.778665185E-2,-6.964381784E-2
1.966583750E-1,-2.017195225E-1,-2.601049282E-2,-6.988403946E-2
2.067043750E-1,-2.118552178E-1,-4.329244792E-2,-7.993723452E-2
2.167503750E-1,-2.109880894E-1,-6.310237944E-2,-8.893792331E-2
2.267963750E-1,-1.989652961E-1,-9.092650563E-2,-7.984326035E-2
2.368423750E-1,-1.787247360E-1,-1.228729934E-1,-6.034599245E-2
2.468873750E-1,-1.096279100E-1,-1.127237231E-1,-6.150070205E-2
2.569333750E-1,-6.307905167E-2,-8.868177235E-2,-5.294982344E-2
2.669793750E-1,-3.537322208E-2,-7.634761930E-2,-4.157803208E-2
2.770253750E-1,-2.722900733E-2,-8.467879146E-2,-2.524646185E-2
2.870713750E-1,-1.824532077E-2,-1.305194646E-1,-1.983718388E-2
2.971163750E-1,6.992125418E-3,-2.039241642E-1,-1.718707196E-2
3.071623750E-1,4.122991860E-2,-2.696184516E-1,-1.668019965E-2
3.172083750E-1,6.611502916E-2,-2.976660728E-1,-1.288546063E-2
3.272543750E-1,5.442734808E-2,-2.586359382E-1,-1.925892895E-3
3.373003750E-1,2.120095305E-2,-2.004381716E-1,8.915303275E-3
3.473453750E-1,-1.591604203E-2,-1.395767182E-1,1.859818771E-2
3.573913750E-1,-5.044898391E-2,-9.467502683E-2,2.570696361E-2
3.674373750E-1,-8.181373775E-2,-5.483519286E-2,2.177550830E-2
3.774833750E-1,-1.081936806E-1,-2.312732860E-2,2.184794657E-2
3.875293750E-1,-1.359637827E-1,1.690446772E-2,2.049202845E-2
3.975743750E-1,-1.542695463E-1,5.973928422E-2,2.317037061E-2
4.076203750E-1,-1.538954824E-1,7.919050753E-2,3.260055929E-2
4.176663750E-1,-1.540438235E-1,8.455784619E-2,3.310549259E-2
4.277123750E-1,-1.472914070E-1,9.111621976E-2,3.124015220E-2
4.377583750E-1,-1.243179068E-1,1.067790687E-1,1.569927484E-2
4.478033750E-1,-1.093926504E-1,1.034690961E-1,9.989353828E-3
4.578493750E-1,-7.999560982E-2,1.023367196E-1,2.501330897E-2
4.678953750E-1,-5.629717186E-2,9.977050126E-2,3.494597599E-2
4.779413750E-1,-3.527444601E-2,7.789342850E-2,2.826969698E-2
4.879873750E-1,-2.122478187E-2,5.857861415E-2,1.029702090E-2
4.980323750E-1,-2.406823821E-2,6.124976277E-2,-1.235342957E-2
