"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.470333315E-3,-4.525239716E0,-8.965007172E0,-1.037492523E0
8.573666681E-3,-4.453838196E0,-8.846154327E0,-9.638456726E-1
1.861766668E-2,-4.411326599E0,-8.726103973E0,-9.002279663E-1
2.866166667E-2,-4.382736053E0,-8.631949768E0,-9.000782776E-1
3.870566667E-2,-4.404889984E0,-8.552614746E0,-9.373507690E-1
4.875066667E-2,-4.472549286E0,-8.494385834E0,-9.604028320E-1
5.879466666E-2,-4.559967499E0,-8.475974121E0,-9.437873840E-1
6.883866666E-2,-4.676125946E0,-8.448132019E0,-9.135502625E-1
7.888266665E-2,-4.794829102E0,-8.376580811E0,-7.279362488E-1
8.892666671E-2,-4.957840118E0,-8.345295868E0,-6.253994751E-1
9.896970837E-2,-5.118605804E0,-8.330776062E0,-6.559359741E-1
1.090147084E-1,-5.243895264E0,-8.336913300E0,-6.661148071E-1
1.190587084E-1,-5.333259430E0,-8.348738708E0,-6.140231323E-1
1.291027084E-1,-5.404660950E0,-8.384065247E0,-4.349954224E-1
1.391467084E-1,-5.397026825E0,-8.412805481E0,-1.760339355E-1
1.491907084E-1,-5.410199432E0,-8.449329529E0,6.002517700E-2
1.592347083E-1,-5.441783752E0,-8.465196533E0,2.839595032E-1
1.692797084E-1,-5.495671692E0,-8.505612488E0,5.144801331E-1
1.793237083E-1,-5.591622162E0,-8.586594086E0,7.535330200E-1
1.893677083E-1,-5.681285706E0,-8.603658600E0,1.041384430E0
1.994117083E-1,-6.040239258E0,-8.613238678E0,1.903741150E0
2.094557083E-1,-6.844965820E0,-8.435558167E0,4.086801453E0
2.194997083E-1,-6.972650299E0,-8.092172241E0,5.124293976E0
2.295447083E-1,-6.482569427E0,-8.108787689E0,4.470303955E0
2.395887083E-1,-6.074218597E0,-8.232580261E0,3.510799255E0
2.496327083E-1,-5.556445312E0,-8.325836334E0,2.177671509E0
2.596767084E-1,-5.105283508E0,-8.392148438E0,4.246669006E-1
2.697207084E-1,-4.592599640E0,-8.217162323E0,-1.944456482E0
2.797647084E-1,-4.133504333E0,-7.893535309E0,-4.081262970E0
2.898087084E-1,-3.652404785E0,-7.512128448E0,-4.915927277E0
2.998537084E-1,-3.535348206E0,-7.583979034E0,-3.900888062E0
3.098977084E-1,-4.585115204E0,-8.491092682E0,-1.805545349E0
3.199417084E-1,-7.284002838E0,-9.561666412E0,2.032772827E0
3.299857083E-1,-1.023766068E1,-9.898016968E0,8.699459381E0
3.400297083E-1,-9.922565918E0,-9.120234375E0,7.740553436E0
3.500737083E-1,-9.150172119E0,-8.848549347E0,1.278641052E0
3.601187083E-1,-9.578281860E0,-9.337881775E0,-8.419990540E-1
3.701627083E-1,-8.906927948E0,-9.308542786E0,-2.909050598E0
3.802067083E-1,-8.164621582E0,-8.977281647E0,-3.128943329E0
3.902507083E-1,-7.976313171E0,-1.001178040E1,-1.817520447E0
4.002947083E-1,-8.556955719E0,-1.160746216E1,-1.212328949E0
4.103387084E-1,-8.164172516E0,-1.140178986E1,2.719844055E0
4.203837084E-1,-7.657925262E0,-1.056038956E1,4.194128265E0
4.304277084E-1,-7.116351471E0,-9.522897034E0,1.857786713E0
4.404717084E-1,-7.421117706E0,-8.782985687E0,2.718347168E-1
4.505157084E-1,-7.423213348E0,-8.224048004E0,-4.366419983E-1
4.605597084E-1,-6.580465851E0,-7.716004486E0,-2.288740540E-1
4.706037084E-1,-5.703589325E0,-7.585176544E0,5.412744141E-1
4.806487084E-1,-5.259762268E0,-7.558382263E0,7.039860535E-1
4.906927084E-1,-4.952301636E0,-7.315437469E0,2.160008240E-1
5.007367083E-1,-4.673431549E0,-6.932084656E0,-5.628295898E-2
5.107807083E-1,-4.273463287E0,-6.495891724E0,-1.320254517E-1
5.208247083E-1,-3.792064362E0,-6.045328674E0,-1.640588379E-1
5.308687083E-1,-3.277135162E0,-5.654641113E0,-1.074765015E-1
5.409127083E-1,-2.949316864E0,-5.331612854E0,-1.691482544E-2
5.509577083E-1,-2.818189545E0,-5.125192108E0,2.064207458E-1
5.610017083E-1,-2.599943390E0,-4.945865021E0,4.463717651E-1
5.710457084E-1,-2.466421051E0,-4.862937469E0,4.676275635E-1
5.810897084E-1,-2.349963226E0,-4.806953888E0,6.258485413E-1
5.911337084E-1,-2.329006805E0,-4.780758362E0,8.132588196E-1
6.011777084E-1,-2.477797394E0,-4.765939178E0,8.279283142E-1
6.112227084E-1,-2.627486115E0,-4.789290619E0,8.966354370E-1
6.212667084E-1,-2.753524017E0,-4.901856537E0,8.192463684E-1
6.313107084E-1,-2.928360443E0,-5.060526581E0,7.222480774E-1
6.413547084E-1,-3.126248932E0,-5.263205109E0,6.520440674E-1
6.513987083E-1,-3.382665710E0,-5.651198273E0,6.849755859E-1
6.614427083E-1,-3.570525055E0,-5.932014313E0,1.034648438E0
6.714877083E-1,-3.995491333E0,-6.181994476E0,1.335971832E0
6.815317083E-1,-4.765340424E0,-6.371799774E0,1.474134521E0
6.915757083E-1,-5.837111664E0,-6.406228180E0,1.639989624E0
7.016197083E-1,-6.862030334E0,-6.412365417E0,1.511407013E0
7.116637083E-1,-7.652536469E0,-6.270610199E0,1.309027863E0
7.217077084E-1,-8.599467316E0,-6.071075134E0,1.234931946E0
7.317527083E-1,-9.510772247E0,-5.808970184E0,1.293310547E0
7.417967084E-1,-1.038375687E1,-5.675597534E0,1.292562103E0
7.518407084E-1,-1.130389343E1,-5.647605743E0,1.062789917E0
7.618847084E-1,-1.213451614E1,-5.674400024E0,5.983058167E-1
7.719287084E-1,-1.261172379E1,-5.613776093E0,1.688488770E-1
7.819727084E-1,-1.244392273E1,-5.285808105E0,1.227447510E-1
7.920177084E-1,-1.130913254E1,-4.880750427E0,5.499563599E-1
8.020617084E-1,-1.019395157E1,-5.108876038E0,8.479866028E-1
8.121057083E-1,-9.442514191E0,-5.790109406E0,1.032702484E0
8.221497083E-1,-8.816216583E0,-7.144343262E0,1.529070282E0
8.321937083E-1,-8.902437286E0,-9.828411713E0,2.663261719E0
8.422377083E-1,-1.016790573E1,-1.359742401E1,4.959486694E0
8.522827083E-1,-1.243539047E1,-1.692335770E1,6.057752838E0
8.623267083E-1,-1.440065369E1,-1.716720062E1,2.491568756E0
8.723707083E-1,-1.410142593E1,-1.325239151E1,-2.512375488E0
8.824147083E-1,-1.170535858E1,-9.118438110E0,-4.832850037E0
8.924587084E-1,-8.143964539E0,-6.949298859E0,-4.475992126E0
9.025027084E-1,-4.677922211E0,-5.916746063E0,-2.404749298E0
9.125467084E-1,-1.515598297E0,-5.196443939E0,2.227966919E0
9.225917084E-1,7.664062500E-1,-4.868775330E0,4.856500854E0
9.326357084E-1,1.794019318E0,-5.005441132E0,2.744692383E0
9.426797084E-1,1.735640717E0,-5.828579407E0,1.184037781E-1
9.527237084E-1,-1.272354126E-1,-7.886200562E0,-1.517095184E0
9.627677083E-1,-2.006876678E0,-9.605674896E0,-2.569556580E0
9.728117083E-1,-2.944676514E0,-1.066457291E1,-2.950514374E0
9.828567083E-1,-3.365750885E0,-1.137424713E1,-2.777174835E0
9.929007083E-1,-3.498225403E0,-1.189576263E1,-2.494113464E0
1.002944708E0,-3.508104858E0,-1.205188797E1,-2.078128510E0
