"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
8.573666681E-3,3.223480431E-1,-3.211596179E-2,7.251149705E-1,-6.076747686E-1,1.423900317E2,-9.340374921E1,2.536902188E1,-1.509794784E2
1.861766668E-2,3.210964819E-1,-3.164402245E-2,7.253367262E-1,-6.080973856E-1,1.425415032E2,-9.343875962E1,2.529765414E1,-1.511372520E2
2.866166667E-2,3.197385842E-1,-3.133531786E-2,7.257389968E-1,-6.083488442E-1,1.427057674E2,-9.350793292E1,2.521194434E1,-1.512977564E2
3.870566667E-2,3.183428913E-1,-3.124885360E-2,7.262976743E-1,-6.084184286E-1,1.428745209E2,-9.360724895E1,2.511260562E1,-1.514490261E2
4.875066667E-2,3.169781974E-1,-3.146260134E-2,7.269719607E-1,-6.083145577E-1,1.430394457E2,-9.372972961E1,2.499822639E1,-1.515768774E2
5.879466666E-2,3.156992091E-1,-3.201683240E-2,7.277231018E-1,-6.080527415E-1,1.431939409E2,-9.386858555E1,2.486915007E1,-1.516715990E2
6.883866666E-2,3.144896578E-1,-3.291099886E-2,7.285838458E-1,-6.076007798E-1,1.433399847E2,-9.402995628E1,2.472545581E1,-1.517358001E2
7.888266665E-2,3.131776580E-1,-3.405808856E-2,7.297274373E-1,-6.068423578E-1,1.434983287E2,-9.424516633E1,2.456547779E1,-1.517981033E2
8.892570838E-2,3.116718670E-1,-3.538910711E-2,7.312633317E-1,-6.056913800E-1,1.436799722E2,-9.453409705E1,2.439082930E1,-1.518759195E2
9.896970837E-2,3.101670454E-1,-3.698291126E-2,7.330854453E-1,-6.041643260E-1,1.438614046E2,-9.487851015E1,2.420925616E1,-1.519413924E2
1.090147084E-1,3.089649435E-1,-3.899373741E-2,7.349571869E-1,-6.023770362E-1,1.440062715E2,-9.523690347E1,2.402744235E1,-1.519465507E2
1.190587084E-1,3.082973164E-1,-4.150819732E-2,7.366675271E-1,-6.004588699E-1,1.440867024E2,-9.557201332E1,2.385211224E1,-1.518565769E2
1.291027084E-1,3.081752170E-1,-4.445668547E-2,7.381277678E-1,-5.985140878E-1,1.441014101E2,-9.586759877E1,2.368634029E1,-1.516734547E2
1.391467084E-1,3.083854560E-1,-4.762869944E-2,7.393971888E-1,-5.965917595E-1,1.440760850E2,-9.613294007E1,2.352873226E1,-1.514355771E2
1.491907084E-1,3.086376838E-1,-5.075553198E-2,7.405909140E-1,-5.947199126E-1,1.440456997E2,-9.638637539E1,2.337690195E1,-1.511946329E2
1.592347083E-1,3.086818221E-1,-5.357288022E-2,7.418005285E-1,-5.929395771E-1,1.440403822E2,-9.664126599E1,2.323041164E1,-1.509974330E2
1.692797084E-1,3.083204023E-1,-5.585983144E-2,7.430824881E-1,-5.913091368E-1,1.440839215E2,-9.690439223E1,2.308860198E1,-1.508812721E2
1.793237083E-1,3.074272263E-1,-5.741492371E-2,7.444549160E-1,-5.898973859E-1,1.441914972E2,-9.717554996E1,2.295410074E1,-1.508743253E2
1.893677083E-1,3.059544363E-1,-5.806556568E-2,7.458859068E-1,-5.887907045E-1,1.443688114E2,-9.744583708E1,2.283242784E1,-1.509939509E2
1.994117083E-1,3.043007836E-1,-5.772482948E-2,7.469979304E-1,-5.882711814E-1,1.445677953E2,-9.764444313E1,2.274984109E1,-1.512007669E2
2.094557083E-1,3.031625131E-1,-5.622526569E-2,7.470415734E-1,-5.889481968E-1,1.447046992E2,-9.763124549E1,2.275071463E1,-1.514246530E2
2.194997083E-1,3.025652712E-1,-5.326299551E-2,7.456302651E-1,-5.913144262E-1,1.447765108E2,-9.733159271E1,2.284337078E1,-1.516755496E2
2.295447083E-1,3.019721492E-1,-4.863438646E-2,7.429374608E-1,-5.953919125E-1,1.448478129E2,-9.677829575E1,2.300302971E1,-1.520206580E2
2.395887083E-1,3.008734230E-1,-4.216545634E-2,7.394167449E-1,-6.007995639E-1,1.449798590E2,-9.606076587E1,2.322081014E1,-1.525322170E2
2.496327083E-1,2.989497038E-1,-3.385327595E-2,7.355897057E-1,-6.069519607E-1,1.452109383E2,-9.528530206E1,2.349781055E1,-1.532551485E2
2.596767084E-1,2.965554362E-1,-2.425062228E-2,7.317537524E-1,-6.131910324E-1,1.454983368E2,-9.452145963E1,2.384542590E1,-1.541233207E2
2.697207084E-1,2.949702089E-1,-1.482903147E-2,7.278739664E-1,-6.188473924E-1,1.456884980E2,-9.377635697E1,2.427071426E1,-1.549024596E2
2.797647084E-1,2.956144024E-1,-7.350916142E-3,7.237856378E-1,-6.234519988E-1,1.456112334E2,-9.301978716E1,2.475613850E1,-1.553153188E2
2.898087084E-1,2.988483933E-1,-2.811152649E-3,7.195017057E-1,-6.268964289E-1,1.452231038E2,-9.224185692E1,2.524686521E1,-1.552450872E2
2.998537084E-1,3.033697808E-1,-4.630674246E-4,7.154395925E-1,-6.293748743E-1,1.446797743E2,-9.150754535E1,2.569005139E1,-1.548816767E2
3.098977084E-1,3.071272777E-1,2.017780372E-3,7.123052156E-1,-6.311021997E-1,1.442276162E2,-9.094218762E1,2.610921366E1,-1.546270026E2
3.199417084E-1,3.076771360E-1,8.535832642E-3,7.108308767E-1,-6.324408574E-1,1.441614009E2,-9.068626138E1,2.662887391E1,-1.550530591E2
3.299857083E-1,3.031985382E-1,2.319060797E-2,7.100696414E-1,-6.350857302E-1,1.447003671E2,-9.061132711E1,2.738970175E1,-1.566313954E2
3.400297083E-1,2.954822088E-1,4.459606510E-2,7.080014113E-1,-6.398714205E-1,1.456270901E2,-9.042396783E1,2.839029064E1,-1.590190880E2
