"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.188229164E-2,-2.263246155E1,3.097116089E1,-1.414849854E1
2.192729164E-2,-2.259676361E1,3.096023560E1,-1.434204102E1
3.197129164E-2,-2.249904633E1,3.090457153E1,-1.441857910E1
4.201529163E-2,-2.222997284E1,3.084423828E1,-1.484826660E1
5.206029164E-2,-2.204412079E1,3.072027588E1,-1.507110596E1
6.210429163E-2,-2.189385986E1,3.060681152E1,-1.514013672E1
7.214929163E-2,-2.187109375E1,3.075653076E1,-1.571722412E1
8.219329169E-2,-2.164755249E1,3.073257446E1,-1.584844971E1
9.223729168E-2,-2.163952637E1,3.064575195E1,-1.585510254E1
1.022822917E-1,-2.148912811E1,3.052352905E1,-1.593829346E1
1.123262917E-1,-2.143285370E1,3.069085693E1,-1.578479004E1
1.223712917E-1,-2.158402252E1,3.083172607E1,-1.551104736E1
1.324152917E-1,-2.183329773E1,3.088577271E1,-1.540832520E1
1.424592917E-1,-2.187209320E1,3.086618042E1,-1.505560303E1
1.525042917E-1,-2.201510620E1,3.084918213E1,-1.488342285E1
1.625482917E-1,-2.203920746E1,3.080273438E1,-1.466119385E1
1.725922917E-1,-2.189684296E1,3.075399780E1,-1.458795166E1
1.826372917E-1,-2.215848541E1,3.074090576E1,-1.435595703E1
1.926812917E-1,-2.212628937E1,3.074047852E1,-1.431610107E1
2.027262917E-1,-2.234967804E1,3.078775024E1,-1.419219971E1
2.127702917E-1,-2.244671631E1,3.079553223E1,-1.405157471E1
2.228142917E-1,-2.240340424E1,3.081057739E1,-1.383551025E1
2.328592917E-1,-2.249119568E1,3.084512329E1,-1.374383545E1
2.429032917E-1,-2.244859314E1,3.070611572E1,-1.367095947E1
2.529482917E-1,-2.258730316E1,3.076486206E1,-1.346588135E1
2.629922917E-1,-2.255556488E1,3.083425903E1,-1.337176514E1
2.730362916E-1,-2.243597412E1,3.088101196E1,-1.337182617E1
2.830812917E-1,-2.228430939E1,3.086511230E1,-1.332202148E1
2.931252916E-1,-2.220673370E1,3.082693481E1,-1.325683594E1
3.031702916E-1,-2.214711761E1,3.090136719E1,-1.340447998E1
3.132142916E-1,-2.211064911E1,3.081423950E1,-1.361492920E1
3.232582916E-1,-2.213768005E1,3.090396118E1,-1.376562500E1
3.333032916E-1,-2.208087158E1,3.084646606E1,-1.370953369E1
3.433472916E-1,-2.183222198E1,3.068902588E1,-1.363580322E1
3.533922916E-1,-2.162203217E1,3.060098267E1,-1.377087402E1
3.634362916E-1,-2.162203217E1,3.060098267E1,-1.377087402E1
