"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.188229164E-2,-1.036895815E0,-9.750795772E0,-2.879274785E-1
2.192729164E-2,-1.032008493E0,-9.751562342E0,-2.794183910E-1
3.197129164E-2,-1.028383511E0,-9.751955860E0,-2.791028972E-1
4.201529163E-2,-1.025227550E0,-9.752118412E0,-2.849704685E-1
5.206029164E-2,-1.020130897E0,-9.752395570E0,-2.936504774E-1
6.210429163E-2,-1.013253841E0,-9.752869779E0,-3.015985428E-1
7.214929163E-2,-1.006073826E0,-9.753429943E0,-3.074408249E-1
8.219329169E-2,-1.000434259E0,-9.753848603E0,-3.125300587E-1
9.223729168E-2,-9.988167731E-1,-9.753799487E0,-3.191765521E-1
1.022822917E-1,-1.001622340E0,-9.753205410E0,-3.283835779E-1
1.123262917E-1,-1.007639929E0,-9.752178639E0,-3.402322295E-1
1.223712917E-1,-1.015619113E0,-9.750896344E0,-3.530032063E-1
1.324152917E-1,-1.024778118E0,-9.749519325E0,-3.644263999E-1
1.424592917E-1,-1.034281305E0,-9.748179143E0,-3.732949815E-1
1.525042917E-1,-1.043372922E0,-9.746943042E0,-3.801916628E-1
1.625482917E-1,-1.051723623E0,-9.745795818E0,-3.865867991E-1
1.725922917E-1,-1.058634959E0,-9.744753844E0,-3.938955994E-1
1.826372917E-1,-1.063568474E0,-9.743848695E0,-4.028920523E-1
1.926812917E-1,-1.065612368E0,-9.743158724E0,-4.140592474E-1
2.027262917E-1,-1.065039852E0,-9.742668727E0,-4.268218554E-1
2.127702917E-1,-1.063188989E0,-9.742213229E0,-4.416064306E-1
2.228142917E-1,-1.060645231E0,-9.741646634E0,-4.598711588E-1
2.328592917E-1,-1.057805970E0,-9.740818668E0,-4.833306631E-1
2.429032917E-1,-1.054764102E0,-9.739615896E0,-5.133009689E-1
2.529482917E-1,-1.050874973E0,-9.738065214E0,-5.494096452E-1
2.629922917E-1,-1.045807410E0,-9.736264272E0,-5.895339699E-1
2.730362916E-1,-1.039701163E0,-9.734352232E0,-6.304666722E-1
2.830812917E-1,-1.032450469E0,-9.732555968E0,-6.689537034E-1
2.931252916E-1,-1.023934657E0,-9.731084808E0,-7.025813330E-1
3.031702916E-1,-1.013754436E0,-9.730125280E0,-7.301093665E-1
3.132142916E-1,-1.001193155E0,-9.729748719E0,-7.521376551E-1
3.232582916E-1,-9.860655306E-1,-9.729830580E0,-7.708263796E-1
3.333032916E-1,-9.686860708E-1,-9.730145161E0,-7.886944474E-1
3.433472916E-1,-9.481207556E-1,-9.730588964E0,-8.079738137E-1
3.533922916E-1,-9.223862824E-1,-9.731238590E0,-8.296611366E-1
3.634362916E-1,-8.916541209E-1,-9.731983525E0,-8.541344384E-1
3.734802917E-1,-8.577837588E-1,-9.732580526E0,-8.815795145E-1
3.835252916E-1,-8.222006010E-1,-9.732822016E0,-9.122648252E-1
3.935692917E-1,-7.858307735E-1,-9.732514452E0,-9.469503623E-1
4.036142917E-1,-7.490406773E-1,-9.731468970E0,-9.866946910E-1
4.136582917E-1,-7.117170958E-1,-9.729538804E0,-1.032298368E0
4.237022917E-1,-6.737413305E-1,-9.726671914E0,-1.083522609E0
4.337472917E-1,-6.347173787E-1,-9.722918587E0,-1.139329897E0
4.437912917E-1,-5.940677547E-1,-9.718433772E0,-1.198002028E0
4.538362917E-1,-5.521596638E-1,-9.713402828E0,-1.257376922E0
4.638802917E-1,-5.092262271E-1,-9.708122208E0,-1.314970242E0
4.739242917E-1,-4.661735437E-1,-9.702906491E0,-1.368347281E0
4.839692917E-1,-4.228734134E-1,-9.698012372E0,-1.416282755E0
4.940132917E-1,-3.783228195E-1,-9.693345709E0,-1.460138480E0
5.040572917E-1,-3.313204882E-1,-9.688631684E0,-1.502253928E0
5.141022917E-1,-2.805168636E-1,-9.683525895E0,-1.544912582E0
5.241462917E-1,-2.276139973E-1,-9.677720779E0,-1.589339434E0
5.341912917E-1,-1.808240477E-1,-9.671217506E0,-1.634301891E0
5.442352917E-1,-1.446770448E-1,-9.663810253E0,-1.681059444E0
5.542792917E-1,-1.119754497E-1,-9.654828345E0,-1.734319538E0
5.643242917E-1,-7.274041339E-2,-9.644667054E0,-1.791991065E0
5.743682917E-1,-2.372726336E-2,-9.634830868E0,-1.845418097E0
5.844132917E-1,3.060461223E-2,-9.627087985E0,-1.885298593E0
5.944572916E-1,8.351640243E-2,-9.622694972E0,-1.906002999E0
6.045012916E-1,1.272110918E-1,-9.622293853E0,-1.905616644E0
6.145462916E-1,1.526605315E-1,-9.626282238E0,-1.883475139E0
6.245902916E-1,1.526951214E-1,-9.634695797E0,-1.839949635E0
6.346352916E-1,1.206890710E-1,-9.646798949E0,-1.777872378E0
6.446792916E-1,6.175528132E-2,-9.660697196E0,-1.703885073E0
6.547232916E-1,-1.221160497E-2,-9.674872600E0,-1.622587872E0
6.647682916E-1,-9.264895842E-2,-9.688359203E0,-1.537277288E0
6.748122916E-1,-1.789785933E-1,-9.700657067E0,-1.449596973E0
6.848572916E-1,-2.682485829E-1,-9.711309525E0,-1.361838453E0
6.949012917E-1,-3.517154667E-1,-9.720313067E0,-1.275901193E0
7.049452917E-1,-4.275921895E-1,-9.728071153E0,-1.190739275E0
7.149902917E-1,-4.972241591E-1,-9.734409535E0,-1.109103154E0
7.250342917E-1,-5.630806547E-1,-9.738855173E0,-1.036220023E0
7.350792917E-1,-6.288999107E-1,-9.740840303E0,-9.780603269E-1
7.451232917E-1,-6.944425935E-1,-9.740281894E0,-9.384797202E-1
7.551672917E-1,-7.550575353E-1,-9.737734846E0,-9.178737668E-1
7.652122917E-1,-8.045964620E-1,-9.734082676E0,-9.145275515E-1
7.752562917E-1,-8.367119285E-1,-9.730440445E0,-9.244088343E-1
7.853002917E-1,-8.490993279E-1,-9.727871178E0,-9.400168801E-1
7.953452917E-1,-8.466410123E-1,-9.727287042E0,-9.482502714E-1
8.053892917E-1,-8.537074455E-1,-9.731530366E0,-8.969946022E-1
8.154342917E-1,-8.823510546E-1,-9.742281057E0,-7.385824936E-1
8.254782917E-1,-8.989355124E-1,-9.756645911E0,-4.856658218E-1
8.355222917E-1,-8.663484679E-1,-9.770068780E0,-1.768652452E-1
8.455672917E-1,-7.740279494E-1,-9.778295812E0,1.480035714E-1
8.556112917E-1,-6.353778217E-1,-9.778856560E0,4.542577953E-1
8.656562917E-1,-4.743852637E-1,-9.772032275E0,7.200254776E-1
8.756993750E-1,-3.111165674E-1,-9.760405086E0,9.347647648E-1
8.857433750E-1,-1.599656590E-1,-9.747146525E0,1.097114535E0
8.957883750E-1,-3.402159944E-2,-9.734925844E0,1.210846095E0
9.058323750E-1,5.409629676E-2,-9.724994933E0,1.287500461E0
9.158773750E-1,1.016362659E-1,-9.716382569E0,1.348212832E0
9.259213750E-1,1.177288998E-1,-9.706866226E0,1.413858645E0
9.359653750E-1,1.133770181E-1,-9.694748456E0,1.495029547E0
9.460103750E-1,9.705351066E-2,-9.679528154E0,1.591666626E0
9.560543750E-1,7.467757766E-2,-9.661729814E0,1.697500791E0
9.660993750E-1,5.059065343E-2,-9.642564395E0,1.804025219E0
9.761433750E-1,2.649313570E-2,-9.623687244E0,1.902639973E0
9.861873750E-1,2.718948712E-3,-9.606917430E0,1.985757266E0
9.962323750E-1,-2.098157078E-2,-9.593599226E0,2.049031887E0
1.006276375E0,-4.394246974E-2,-9.584351855E0,2.091501676E0
1.016321375E0,-6.538839395E-2,-9.579116843E0,2.114793914E0
1.026365375E0,-8.499870814E-2,-9.577265614E0,2.122466045E0
1.036409375E0,-1.031746044E-1,-9.577867293E0,2.118939444E0
1.046454375E0,-1.206181917E-1,-9.580041872E0,2.108169165E0
1.056498375E0,-1.366362644E-1,-9.583077162E0,2.093335948E0
1.066542375E0,-1.494590622E-1,-9.586229981E0,2.077964934E0
1.076587375E0,-1.582640279E-1,-9.588452507E0,2.067035464E0
1.086631375E0,-1.628357100E-1,-9.588681718E0,2.065619269E0
1.096676375E0,-1.627880552E-1,-9.586321197E0,2.076551662E0
1.106720375E0,-1.578406347E-1,-9.581297854E0,2.099982917E0
1.116764375E0,-1.498599710E-1,-9.573711092E0,2.134874422E0
1.126809375E0,-1.429407049E-1,-9.563604764E0,2.180163154E0
1.136853375E0,-1.425090982E-1,-9.550508755E0,2.236867551E0
1.146898375E0,-1.522445387E-1,-9.533859394E0,2.306179568E0
1.156942375E0,-1.731906538E-1,-9.513777131E0,2.386245638E0
1.166986375E0,-2.052565287E-1,-9.491182321E0,2.472131734E0
1.177031375E0,-2.442480284E-1,-9.467382984E0,2.558337527E0
1.187075375E0,-2.827167506E-1,-9.443985935E0,2.639565877E0
1.197120375E0,-3.157616320E-1,-9.422856436E0,2.710383260E0
1.207164375E0,-3.444523112E-1,-9.405489036E0,2.766624996E0
1.217208375E0,-3.720035143E-1,-9.392656152E0,2.806371152E0
1.227253375E0,-3.989922518E-1,-9.384577639E0,2.829598924E0
1.237297375E0,-4.210008426E-1,-9.380962306E0,2.838382319E0
1.247341375E0,-4.330562298E-1,-9.380405066E0,2.838412725E0
1.257386375E0,-4.354358273E-1,-9.382900658E0,2.829781065E0
1.267430375E0,-4.300773293E-1,-9.391403679E0,2.802260267E0
1.277475375E0,-4.193915061E-1,-9.409583842E0,2.742251755E0
1.287519375E0,-4.114220801E-1,-9.440060699E0,2.636683492E0
1.297563375E0,-4.142903952E-1,-9.482059495E0,2.480927701E0
1.307608375E0,-4.317030380E-1,-9.530353988E0,2.285184117E0
1.317652375E0,-4.658884188E-1,-9.576891977E0,2.074169652E0
1.327697375E0,-5.242536809E-1,-9.613851643E0,1.880193535E0
1.337741375E0,-6.114695071E-1,-9.638336858E0,1.721823307E0
1.347785375E0,-7.196044781E-1,-9.652736211E0,1.594672533E0
1.357830375E0,-8.368879297E-1,-9.660630537E0,1.485910083E0
1.367874375E0,-9.489373923E-1,-9.664858659E0,1.387851399E0
1.377919375E0,-1.040843124E0,-9.667503939E0,1.300820857E0
1.387963375E0,-1.104353826E0,-9.669704247E0,1.230172751E0
1.398007375E0,-1.138096354E0,-9.671784101E0,1.182129176E0
1.408052375E0,-1.144955357E0,-9.673941139E0,1.157599084E0
1.418096375E0,-1.131955242E0,-9.676136184E0,1.152020474E0
1.428140375E0,-1.108552639E0,-9.678116051E0,1.158134542E0
1.438185375E0,-1.083996599E0,-9.679906468E0,1.166383356E0
