"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.477833313E-3,1.527042389E1,1.165066528E1,-4.402014160E1
1.152483333E-2,1.525192261E1,1.167880249E1,-4.418542480E1
2.157083331E-2,1.524978638E1,1.164828491E1,-4.414593506E1
3.161683332E-2,1.523983765E1,1.165930176E1,-4.396575928E1
4.166283333E-2,1.525780106E1,1.155715942E1,-4.407940674E1
5.170883331E-2,1.518359756E1,1.148486328E1,-4.417352295E1
6.175483332E-2,1.523305893E1,1.150125122E1,-4.392083740E1
7.180083331E-2,1.530618286E1,1.143951416E1,-4.399468994E1
8.184683332E-2,1.519885254E1,1.140634155E1,-4.409735107E1
9.189283333E-2,1.516565323E1,1.140570068E1,-4.426550293E1
1.019388333E-1,1.508960342E1,1.137481689E1,-4.427905273E1
1.119848333E-1,1.508960342E1,1.137481689E1,-4.427905273E1
1.220308333E-1,1.510948563E1,1.127435303E1,-4.424505615E1
1.320768333E-1,1.505506134E1,1.137142944E1,-4.407879639E1
1.421228333E-1,1.514936447E1,1.145413208E1,-4.416125488E1
1.521688333E-1,1.505337906E1,1.148562622E1,-4.407794189E1
1.622158333E-1,1.501469421E1,1.164126587E1,-4.417559814E1
1.722618333E-1,1.505412674E1,1.172576904E1,-4.398309326E1
1.823078333E-1,1.498686600E1,1.168313599E1,-4.403009033E1
1.923538333E-1,1.495025635E1,1.173696899E1,-4.390032959E1
2.023998333E-1,1.493269730E1,1.191964722E1,-4.386529541E1
2.124458333E-1,1.490620804E1,1.190039062E1,-4.378778076E1
2.224918333E-1,1.492964554E1,1.182580566E1,-4.359307861E1
2.325378333E-1,1.489212036E1,1.186105347E1,-4.372808838E1
2.425838333E-1,1.487173462E1,1.187258911E1,-4.363763428E1
2.526298333E-1,1.497607040E1,1.191165161E1,-4.358386230E1
2.626758333E-1,1.502702332E1,1.191751099E1,-4.358117676E1
2.727218333E-1,1.508079910E1,1.190750122E1,-4.359906006E1
2.827678333E-1,1.496995926E1,1.196728516E1,-4.357000732E1
2.928138333E-1,1.497158813E1,1.194293213E1,-4.372076416E1
3.028598333E-1,1.493921661E1,1.191592407E1,-4.370404053E1
3.129068333E-1,1.495384216E1,1.181970215E1,-4.377362061E1
3.229528333E-1,1.486921692E1,1.171780396E1,-4.360675049E1
3.329988333E-1,1.473501205E1,1.180502319E1,-4.356036377E1
3.430448333E-1,1.480723953E1,1.178967285E1,-4.357910156E1
3.530908333E-1,1.493612671E1,1.185006714E1,-4.359918213E1
3.631368333E-1,1.502600479E1,1.188699341E1,-4.350238037E1
3.731828333E-1,1.501523209E1,1.179650879E1,-4.341534424E1
3.832288333E-1,1.492473221E1,1.166235352E1,-4.339849854E1
3.932748333E-1,1.488072205E1,1.176101685E1,-4.356500244E1
4.033208333E-1,1.501971054E1,1.178607178E1,-4.358258057E1
4.133668333E-1,1.501494980E1,1.178552246E1,-4.373724365E1
4.234128333E-1,1.498844147E1,1.184109497E1,-4.359411621E1
4.334590833E-1,1.501270676E1,1.184341431E1,-4.331085205E1
4.435050833E-1,1.501097870E1,1.186550903E1,-4.319342041E1
4.535510833E-1,1.498244476E1,1.198999023E1,-4.314801025E1
4.635970833E-1,1.505243683E1,1.192593384E1,-4.330853271E1
4.736430833E-1,1.505665970E1,1.187738037E1,-4.329156494E1
4.836900833E-1,1.504642487E1,1.198385620E1,-4.307269287E1
4.937360833E-1,1.499953079E1,1.197290039E1,-4.326190186E1
5.037820833E-1,1.502326584E1,1.186923218E1,-4.328143311E1
5.138280833E-1,1.499086380E1,1.192111206E1,-4.319366455E1
5.238740833E-1,1.484367371E1,1.174484253E1,-4.304724121E1
5.339200833E-1,1.499138260E1,1.186032104E1,-4.317236328E1
5.439660833E-1,1.490443802E1,1.190362549E1,-4.319238281E1
5.540120833E-1,1.494619370E1,1.185510254E1,-4.323858643E1
5.640580833E-1,1.494400787E1,1.198672485E1,-4.322009277E1
5.741040833E-1,1.487642670E1,1.200292969E1,-4.310369873E1
5.841500833E-1,1.487409210E1,1.216696167E1,-4.304968262E1
5.941960833E-1,1.477032471E1,1.218667603E1,-4.319177246E1
6.042420833E-1,1.489488220E1,1.211697388E1,-4.312268066E1
6.142880833E-1,1.491897964E1,1.213491821E1,-4.326861572E1
6.243340833E-1,1.481580353E1,1.209893799E1,-4.311364746E1
6.343800833E-1,1.481050873E1,1.219232178E1,-4.337841797E1
6.444260833E-1,1.481854248E1,1.229223633E1,-4.319854736E1
6.544730833E-1,1.473863602E1,1.228240967E1,-4.315277100E1
6.645190833E-1,1.473860550E1,1.227716064E1,-4.313330078E1
6.745650833E-1,1.485544205E1,1.240820312E1,-4.311871338E1
6.846110833E-1,1.484883881E1,1.243670654E1,-4.302124023E1
6.946570833E-1,1.490552521E1,1.233309937E1,-4.311322021E1
7.047030833E-1,1.480226135E1,1.232449341E1,-4.303668213E1
