"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.477833313E-3,5.939824950E-1,4.318232494E0,8.788410149E0
1.152483333E-2,5.940032526E-1,4.323965689E0,8.785589452E0
2.157083331E-2,5.942973311E-1,4.330341785E0,8.782428448E0
3.161683332E-2,5.936235491E-1,4.336848859E0,8.779262765E0
4.166283333E-2,5.910561829E-1,4.343051001E0,8.776369563E0
5.170883331E-2,5.872691606E-1,4.348414359E0,8.773967527E0
6.175483332E-2,5.833331073E-1,4.352614414E0,8.772147288E0
7.180083331E-2,5.799451210E-1,4.355185143E0,8.771095959E0
8.184683332E-2,5.780068055E-1,4.356224485E0,8.770707704E0
9.189283333E-2,5.769865760E-1,4.355598541E0,8.771086019E0
1.019388333E-1,5.763980538E-1,4.353202060E0,8.772314519E0
1.119848333E-1,5.757709033E-1,4.349018377E0,8.774430626E0
1.220308333E-1,5.748334485E-1,4.343043984E0,8.777450713E0
1.320768333E-1,5.736295799E-1,4.335550193E0,8.781233277E0
1.421228333E-1,5.719364455E-1,4.327337193E0,8.785393571E0
1.521688333E-1,5.694961100E-1,4.318632444E0,8.789834531E0
1.622158333E-1,5.653154970E-1,4.310092877E0,8.794294787E0
1.722618333E-1,5.568640777E-1,4.304709054E0,8.797470410E0
1.823078333E-1,5.461772678E-1,4.301601259E0,8.799660192E0
1.923538333E-1,5.342360840E-1,4.299731611E0,8.801306768E0
2.023998333E-1,5.219792968E-1,4.299324353E0,8.802241153E0
2.124458333E-1,5.097550346E-1,4.299469656E0,8.802886686E0
2.224918333E-1,4.968021729E-1,4.299927785E0,8.803403580E0
2.325378333E-1,4.822446890E-1,4.301041680E0,8.803668458E0
2.425838333E-1,4.662411521E-1,4.303092591E0,8.803528710E0
2.526298333E-1,4.496859670E-1,4.306519352E0,8.802714193E0
2.626758333E-1,4.339670068E-1,4.311406747E0,8.801110302E0
2.727218333E-1,4.203286321E-1,4.317196075E0,8.798933968E0
2.827678333E-1,4.084402925E-1,4.323489141E0,8.796403878E0
2.928138333E-1,3.979868231E-1,4.329933357E0,8.793712404E0
3.028598333E-1,3.892694651E-1,4.336284603E0,8.790972984E0
3.129068333E-1,3.817662448E-1,4.342666546E0,8.788151118E0
3.229528333E-1,3.757126590E-1,4.349374472E0,8.785094193E0
3.329988333E-1,3.713116425E-1,4.356277110E0,8.781860683E0
3.430448333E-1,3.676016938E-1,4.363101396E0,8.778628342E0
3.530908333E-1,3.636264643E-1,4.369273132E0,8.775724030E0
3.631368333E-1,3.595545364E-1,4.373936871E0,8.773568162E0
3.731828333E-1,3.559310899E-1,4.376629806E0,8.772372991E0
3.832288333E-1,3.525361965E-1,4.377291711E0,8.772179448E0
3.932748333E-1,3.494252220E-1,4.376411997E0,8.772743120E0
4.033208333E-1,3.470515448E-1,4.374139769E0,8.773970450E0
4.133668333E-1,3.447421504E-1,4.370381472E0,8.775933945E0
4.234128333E-1,3.421595084E-1,4.365247909E0,8.778589751E0
4.334590833E-1,3.392183589E-1,4.359011268E0,8.781802211E0
4.435050833E-1,3.362785250E-1,4.352163302E0,8.785311125E0
4.535510833E-1,3.339096718E-1,4.345659444E0,8.788620649E0
4.635970833E-1,3.327629232E-1,4.340248138E0,8.791337850E0
4.736430833E-1,3.331695239E-1,4.336404763E0,8.793218315E0
4.836900833E-1,3.350850718E-1,4.334288656E0,8.794188952E0
4.937360833E-1,3.382030264E-1,4.333212476E0,8.794600012E0
