"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.477833313E-3,6.344208121E-2,2.641127817E-2,5.298367143E-2
1.152483333E-2,7.185483724E-2,1.886784844E-2,4.158700258E-2
2.157083331E-2,7.525809109E-2,1.337161660E-2,3.151199967E-2
3.161683332E-2,7.412119955E-2,2.310263366E-2,1.084449887E-2
4.166283333E-2,6.534102559E-2,3.621497378E-2,-5.178409163E-3
5.170883331E-2,5.406239256E-2,3.721737862E-2,-1.581059769E-2
6.175483332E-2,3.735585138E-2,3.080448695E-2,-2.931282483E-2
7.180083331E-2,1.691943593E-2,1.095285546E-2,-3.956358507E-2
8.184683332E-2,-2.224963158E-3,-1.317085698E-2,-5.611300096E-2
9.189283333E-2,-2.186978981E-2,-2.686075866E-2,-7.247192413E-2
1.019388333E-1,-4.361742735E-2,-3.115670383E-2,-7.662618905E-2
1.119848333E-1,-6.171198189E-2,-2.881789766E-2,-7.300201058E-2
1.220308333E-1,-8.393312991E-2,-2.196345478E-2,-6.809007376E-2
1.320768333E-1,-9.498605132E-2,-2.422634140E-2,-7.852433622E-2
1.421228333E-1,-1.024149358E-1,-2.738884650E-2,-9.851349145E-2
1.521688333E-1,-1.089048684E-1,-2.627596259E-2,-1.296481192E-1
1.622158333E-1,-9.950364381E-2,-1.275083423E-2,-1.628073901E-1
1.722618333E-1,-5.532278121E-2,9.357277304E-3,-2.137016356E-1
1.823078333E-1,-4.392817989E-2,1.932469010E-2,-2.258909196E-1
1.923538333E-1,-2.594316192E-2,3.245746717E-2,-2.194109410E-1
2.023998333E-1,-1.213760022E-2,4.210663587E-2,-1.941838861E-1
2.124458333E-1,-6.854059640E-3,5.365593731E-2,-1.767150909E-1
2.224918333E-1,-2.516302979E-3,6.661275029E-2,-1.773041785E-1
2.325378333E-1,5.508736707E-3,8.095688373E-2,-1.917740107E-1
2.425838333E-1,1.906262711E-2,8.797537535E-2,-2.033989727E-1
2.526298333E-1,3.664497659E-2,8.727703243E-2,-2.027433366E-1
2.626758333E-1,5.229344591E-2,7.457801700E-2,-1.910723001E-1
2.727218333E-1,6.008886173E-2,5.536469072E-2,-1.787206829E-1
2.827678333E-1,6.544207782E-2,4.526119307E-2,-1.648762375E-1
2.928138333E-1,6.544775516E-2,3.612829000E-2,-1.462726295E-1
3.028598333E-1,6.539954990E-2,2.906239405E-2,-1.240671948E-1
3.129068333E-1,6.945097446E-2,3.010471910E-2,-1.015663967E-1
3.229528333E-1,7.453388721E-2,2.490036935E-2,-6.973230094E-2
3.329988333E-1,7.604441792E-2,1.954732090E-2,-4.749327153E-2
3.430448333E-1,7.402973622E-2,2.416311204E-2,-3.537615761E-2
3.530908333E-1,6.106082723E-2,3.126274422E-2,-3.258342668E-2
3.631368333E-1,4.148047045E-2,2.973249368E-2,-3.176104277E-2
3.731828333E-1,1.637483016E-2,2.351614647E-2,-3.020873666E-2
3.832288333E-1,-3.715790808E-3,2.241945639E-2,-3.263567388E-2
3.932748333E-1,-1.970746741E-2,1.609803736E-2,-2.706887014E-2
4.033208333E-1,-3.444779664E-2,1.511080377E-2,-2.073507383E-2
4.133668333E-1,-5.204035342E-2,1.604815759E-2,-2.279963158E-2
4.234128333E-1,-6.633567065E-2,2.025781758E-2,-2.507343888E-2
4.334590833E-1,-7.679185271E-2,2.465713769E-2,-1.980673522E-2
4.435050833E-1,-7.648506016E-2,2.386671118E-2,-1.308598183E-2
4.535510833E-1,-6.937851012E-2,1.791270822E-2,-5.744508468E-3
4.635970833E-1,-5.324454606E-2,7.123177871E-3,4.961398896E-3
4.736430833E-1,-3.205020353E-2,-9.306859225E-3,1.104142051E-2
4.836900833E-1,-1.639135182E-2,-2.160986513E-2,1.527717989E-2
4.937360833E-1,-8.621418849E-3,-3.096109070E-2,2.128417976E-2
5.037820833E-1,-1.254931558E-2,-3.251530975E-2,2.348474972E-2
5.138280833E-1,-2.356066741E-2,-2.498317137E-2,2.704132535E-2
5.238740833E-1,-3.796757013E-2,-2.007842809E-2,2.437124029E-2
5.339200833E-1,-4.103367776E-2,-1.012602262E-2,2.529379539E-2
5.439660833E-1,-3.362929076E-2,-3.463325556E-3,2.888293937E-2
5.540120833E-1,-1.618398726E-2,-1.410827506E-3,3.522392362E-2
5.640580833E-1,-6.322036032E-3,-5.998388398E-3,3.164437041E-2
5.741040833E-1,-3.854457755E-3,-1.128662098E-2,1.995426044E-2
5.841500833E-1,-1.475424320E-2,-2.274886705E-2,1.090510562E-2
5.941960833E-1,-3.720548749E-2,-2.444263734E-2,4.322303459E-3
6.042420833E-1,-5.954701453E-2,-2.089131251E-2,4.907666706E-3
6.142880833E-1,-7.825201750E-2,-7.808188908E-3,9.664680809E-3
6.243340833E-1,-8.876883984E-2,4.132892936E-3,2.217168547E-2
6.343800833E-1,-8.828911930E-2,2.218394354E-2,3.820854053E-2
6.444260833E-1,-8.136463165E-2,3.252260387E-2,5.081381649E-2
6.544730833E-1,-6.738810986E-2,3.908826411E-2,5.363574252E-2
6.645190833E-1,-4.239460826E-2,5.955838785E-2,2.604113147E-2
6.745650833E-1,-3.014629334E-2,5.342195556E-2,-6.371467374E-3
6.846110833E-1,-1.735326648E-2,5.287973583E-2,-8.666313253E-3
6.946570833E-1,-1.537953131E-2,4.226094857E-2,-6.537876558E-3
7.047030833E-1,-1.071926579E-2,3.386053815E-2,-3.327169688E-3
7.147490833E-1,-3.401667811E-3,2.808275260E-2,-7.643063553E-3
7.247950833E-1,4.976104479E-3,3.475663438E-2,-2.254478261E-2
7.348410833E-1,1.768804342E-2,4.399389401E-2,-3.201453760E-2
7.448870833E-1,2.653905936E-2,4.578487203E-2,-2.616011165E-2
7.549330833E-1,2.416321076E-2,3.717715293E-2,-1.539572887E-2
7.649790833E-1,8.148291148E-3,2.427946590E-2,-2.258621156E-3
7.750250833E-1,-1.934399828E-2,1.974191144E-2,6.793539505E-3
7.850710833E-1,-4.452125728E-2,2.087002620E-2,3.774047364E-3
7.951170833E-1,-6.104249135E-2,2.775256895E-2,-3.692605300E-3
8.051630833E-1,-7.335454971E-2,3.691677377E-2,-1.100031938E-2
8.152090833E-1,-8.064054698E-2,4.283761606E-2,-7.606108207E-3
8.252550833E-1,-7.693476230E-2,4.024263471E-2,9.319861419E-4
8.353010833E-1,-6.806477159E-2,3.493703902E-2,7.436135318E-3
8.453480833E-1,-5.595324934E-2,2.423273027E-2,1.187775470E-2
8.553940833E-1,-4.537677020E-2,1.168178488E-2,1.459870674E-2
8.654400833E-1,-3.807811067E-2,-9.858063422E-4,1.273209788E-2
8.754860833E-1,-3.950667009E-2,-5.034113303E-3,6.138124503E-3
8.855320833E-1,-4.275519401E-2,-4.412264563E-3,-2.590918913E-3
8.955780833E-1,-4.597405717E-2,-2.415699884E-3,-1.245057583E-2
9.056240833E-1,-5.347272009E-2,7.231334690E-3,-2.292452380E-2
9.156700833E-1,-5.221533403E-2,1.221229415E-2,-2.919660881E-2
9.257160833E-1,-4.557873681E-2,1.839482412E-2,-3.255272284E-2
9.357620833E-1,-3.929798678E-2,2.367174625E-2,-2.564469911E-2
9.458080833E-1,-3.197189420E-2,2.785717137E-2,-1.595452055E-2
9.558540833E-1,-2.226265147E-2,2.826884575E-2,-6.216598209E-3
9.659000833E-1,-1.564416476E-2,2.983718179E-2,1.647183672E-3
9.759460833E-1,-9.135942906E-3,3.756957501E-2,-1.589317340E-3
9.859920833E-1,-2.830376616E-3,4.796548933E-2,-3.704932518E-3
9.960380833E-1,-1.138991560E-3,6.015221030E-2,-1.007605158E-2
1.006084083E0,4.804766504E-4,6.797657162E-2,-1.252669282E-2
1.016130083E0,1.060776412E-2,7.299011946E-2,-1.079793274E-2
1.026176083E0,2.508444153E-2,7.401064783E-2,-5.255877040E-4
1.036222083E0,3.772845119E-2,7.226537168E-2,1.172760408E-2
1.046269083E0,4.958910495E-2,6.528522819E-2,1.897086948E-2
1.056314083E0,6.229046360E-2,4.674942419E-2,2.023526095E-2
1.066361083E0,6.694007665E-2,2.970332839E-2,2.974541113E-2
1.076407083E0,6.882267445E-2,1.250683982E-2,3.775366396E-2
1.086453083E0,5.870079622E-2,4.839066416E-3,4.377507046E-2
1.096499083E0,3.775501251E-2,9.342549369E-3,4.117963091E-2
1.106545083E0,1.106241252E-2,1.968014240E-2,3.561868146E-2
1.116591083E0,-1.268086676E-2,3.070135787E-2,2.193051763E-2
1.126637083E0,-2.991285175E-2,3.811693192E-2,1.917414553E-2
1.136683083E0,-3.851804510E-2,4.084756225E-2,1.749312133E-2
1.146729083E0,-3.716515750E-2,2.849129587E-2,2.390494756E-2
1.156775083E0,-2.400051057E-2,1.881638542E-2,2.817438729E-2
1.166821083E0,-9.362713434E-3,1.150174625E-2,2.720259689E-2
1.176867083E0,3.019557334E-3,1.215531211E-2,2.662862465E-2
1.186913083E0,4.103996791E-3,1.740333624E-2,2.298488654E-2
1.196959083E0,-4.832216538E-3,1.858304068E-2,1.898021623E-2
1.207005083E0,-1.812458783E-2,1.486819610E-2,1.282884646E-2
1.217051083E0,-3.374449536E-2,1.421645936E-2,4.834114574E-3
1.227097083E0,-4.845020548E-2,9.379626252E-3,-3.307871521E-5
1.237143083E0,-5.563775077E-2,1.138467714E-2,-4.111799411E-3
