"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.477833313E-3,9.361180046E-1,2.258972351E-1,3.223710236E-2,2.676087172E-1,4.118095302E1,2.616744139E1,-3.471306776E0,3.110037500E1
1.152483333E-2,9.359729351E-1,2.261943283E-1,3.238356266E-2,2.678472684E-1,4.122819578E1,2.620482961E1,-3.471428165E0,3.113084101E1
2.157083331E-2,9.358360633E-1,2.265317665E-1,3.251186821E-2,2.680249384E-1,4.127272153E1,2.624646911E1,-3.473148966E0,3.115365275E1
3.161683332E-2,9.357182839E-1,2.268642946E-1,3.267452343E-2,2.681347099E-1,4.131099955E1,2.628881080E1,-3.469206523E0,3.116945531E1
4.166283333E-2,9.356298809E-1,2.271552026E-1,3.290901796E-2,2.681684063E-1,4.133970806E1,2.632884452E1,-3.454184270E0,3.117837726E1
5.170883331E-2,9.355703906E-1,2.273853560E-1,3.317838901E-2,2.681478176E-1,4.135901655E1,2.636320354E1,-3.432025865E0,3.118208001E1
6.175483332E-2,9.355422154E-1,2.275533955E-1,3.342370474E-2,2.680726487E-1,4.136815823E1,2.638995169E1,-3.408996175E0,3.117903681E1
7.180083331E-2,9.355538269E-1,2.276451598E-1,3.359997340E-2,2.679321521E-1,4.136439103E1,2.640615899E1,-3.389173542E0,3.116690222E1
8.184683332E-2,9.356079013E-1,2.276799520E-1,3.365864181E-2,2.677063715E-1,4.134684288E1,2.641261641E1,-3.377833124E0,3.114205321E1
9.189283333E-2,9.357107817E-1,2.276431472E-1,3.362124702E-2,2.673827258E-1,4.131343658E1,2.640835195E1,-3.371863932E0,3.110361771E1
1.019388333E-1,9.358532381E-1,2.275204683E-1,3.352037907E-2,2.670012125E-1,4.126713691E1,2.639259808E1,-3.368420658E0,3.105711685E1
1.119848333E-1,9.360193599E-1,2.273019580E-1,3.339381209E-2,2.666205633E-1,4.121308291E1,2.636516855E1,-3.364751502E0,3.101036277E1
1.220308333E-1,9.361999381E-1,2.269822320E-1,3.326353618E-2,2.662748538E-1,4.115424796E1,2.632600269E1,-3.359266724E0,3.096788960E1
1.320768333E-1,9.364038024E-1,2.265780332E-1,3.312096393E-2,2.659197666E-1,4.108772921E1,2.627689292E1,-3.352223425E0,3.092428179E1
1.421228333E-1,9.366389186E-1,2.261310448E-1,3.297414538E-2,2.654901005E-1,4.101088513E1,2.622303164E1,-3.342317826E0,3.087204157E1
1.521688333E-1,9.369151912E-1,2.256512029E-1,3.282899163E-2,2.649411378E-1,4.092041328E1,2.616586799E1,-3.328040693E0,3.080609601E1
1.622158333E-1,9.372324726E-1,2.251599287E-1,3.273958763E-2,2.642469792E-1,4.081627534E1,2.610952139E1,-3.303582676E0,3.072473079E1
1.722618333E-1,9.375658964E-1,2.247811550E-1,3.287015857E-2,2.633691025E-1,4.070656440E1,2.607306429E1,-3.254140855E0,3.062722854E1
