"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.147001266E-3,3.670625022E1,1.370963616E2,2.224718076E1,NaN,NaN,3.569501400E1,3.513024173E1
8.819937706E-3,3.670625021E1,1.370963617E2,2.080689014E1,NaN,NaN,1.744050109E1,3.000000000E1
3.225398064E-2,3.670625026E1,1.370963613E2,2.080348362E1,NaN,NaN,1.743917462E1,3.000006832E1
6.013572931E0,3.670625023E1,1.370963615E2,2.080689014E1,NaN,NaN,1.385398175E1,3.000000000E1
1.201970696E1,3.670625022E1,1.370963616E2,2.080689014E1,NaN,NaN,1.455444532E1,3.000000000E1
