"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
4.974333337E-3,3.246002653E-1,-4.872392744E-2,7.318503741E-1,-5.972065240E-1,1.421172821E2,-9.479365060E1,2.464035925E1,-1.496680601E2
1.501933334E-2,3.244353763E-1,-4.861318660E-2,7.317470932E-1,-5.974316830E-1,1.421372581E2,-9.477268520E1,2.462787975E1,-1.496876912E2
2.506333333E-2,3.240338854E-1,-4.824147247E-2,7.317808739E-1,-5.976382026E-1,1.421858930E2,-9.477404431E1,2.461896360E1,-1.497547782E2
3.510733333E-2,3.235653600E-1,-4.769400598E-2,7.318587402E-1,-5.978406971E-1,1.422426392E2,-9.478181534E1,2.461894671E1,-1.498439604E2
4.515133332E-2,3.231128187E-1,-4.705189874E-2,7.318979789E-1,-5.980882361E-1,1.422974404E2,-9.478164477E1,2.462571739E1,-1.499381347E2
5.519533332E-2,3.225602630E-1,-4.631342273E-2,7.319841903E-1,-5.983385989E-1,1.423643408E2,-9.478914615E1,2.463245814E1,-1.500508011E2
6.523933331E-2,3.217330890E-1,-4.543607286E-2,7.322913776E-1,-5.984753233E-1,1.424644656E2,-9.483592650E1,2.463398277E1,-1.502072898E2
7.528333331E-2,3.206397576E-1,-4.441533941E-2,7.329214098E-1,-5.983675538E-1,1.425967618E2,-9.494120611E1,2.463613176E1,-1.504111171E2
8.532733331E-2,3.194736069E-1,-4.337663033E-2,7.338051871E-1,-5.979842177E-1,1.427378123E2,-9.509404923E1,2.464442780E1,-1.506324520E2
9.537133330E-2,3.184908373E-1,-4.249925938E-2,7.347562307E-1,-5.974033393E-1,1.428566367E2,-9.526201652E1,2.466095461E1,-1.508270954E2
1.054153333E-1,3.178866306E-1,-4.190201747E-2,7.355910123E-1,-5.967396844E-1,1.429296694E2,-9.541220498E1,2.468693532E1,-1.509612851E2
1.154593333E-1,3.177206247E-1,-4.157647521E-2,7.362021416E-1,-5.960968080E-1,1.429497324E2,-9.552436342E1,2.472389959E1,-1.510264704E2
1.255043333E-1,3.178996223E-1,-4.144506134E-2,7.365698307E-1,-5.955560218E-1,1.429280992E2,-9.559360959E1,2.476798813E1,-1.510363787E2
1.355483333E-1,3.182143750E-1,-4.139366325E-2,7.367864444E-1,-5.951233423E-1,1.428900557E2,-9.563555003E1,2.481207623E1,-1.510220883E2
1.455923333E-1,3.184032245E-1,-4.125160730E-2,7.370222349E-1,-5.947401958E-1,1.428672277E2,-9.567997384E1,2.485179491E1,-1.510270069E2
1.556363333E-1,3.183478752E-1,-4.090623495E-2,7.373881750E-1,-5.943400220E-1,1.428739185E2,-9.574660152E1,2.488936801E1,-1.510750990E2
1.656803333E-1,3.183123770E-1,-4.050253136E-2,7.377266352E-1,-5.939664429E-1,1.428782095E2,-9.580782988E1,2.493189967E1,-1.511253765E2
1.757243333E-1,3.186616584E-1,-4.034924328E-2,7.377548315E-1,-5.937544758E-1,1.428359861E2,-9.581373355E1,2.497819185E1,-1.511094514E2
1.857683333E-1,3.194760409E-1,-4.062045825E-2,7.373576817E-1,-5.937917969E-1,1.427375179E2,-9.574393157E1,2.501756184E1,-1.510011425E2
1.958123333E-1,3.204363569E-1,-4.112573574E-2,7.367610298E-1,-5.939802354E-1,1.426213681E2,-9.563862574E1,2.504401016E1,-1.508526721E2
2.058563333E-1,3.211438865E-1,-4.152646797E-2,7.363374540E-1,-5.940954965E-1,1.425357672E2,-9.556435521E1,2.506202750E1,-1.507414675E2
2.159003333E-1,3.214003185E-1,-4.161609325E-2,7.363106275E-1,-5.939837126E-1,1.425047373E2,-9.556104007E1,2.507867683E1,-1.507108011E2
2.259453333E-1,3.212660492E-1,-4.142866621E-2,7.366477602E-1,-5.936512477E-1,1.425209851E2,-9.562297439E1,2.509570082E1,-1.507513770E2
2.359893333E-1,3.209751516E-1,-4.116054904E-2,7.371411101E-1,-5.932147749E-1,1.425561837E2,-9.571333274E1,2.511103771E1,-1.508184075E2
