"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.974333337E-3,-7.110443115E-1,3.552032471E1,-2.304888916E1
1.501933334E-2,-7.701034546E-1,3.539642334E1,-2.304418945E1
2.506333333E-2,-7.915573120E-1,3.540859985E1,-2.310089111E1
3.510733333E-2,-8.554153442E-1,3.555258179E1,-2.312432861E1
4.515133332E-2,-7.355346680E-1,3.556750488E1,-2.311541748E1
5.519533332E-2,-8.366470337E-1,3.557528687E1,-2.305627441E1
6.523933331E-2,-7.511062622E-1,3.556958008E1,-2.311340332E1
7.528333331E-2,-6.944274902E-1,3.566571045E1,-2.305029297E1
8.532733331E-2,-6.381835938E-1,3.557489014E1,-2.304858398E1
9.537133330E-2,-4.880294800E-1,3.553109741E1,-2.293420410E1
1.054153333E-1,-4.139404297E-1,3.564764404E1,-2.305615234E1
1.154593333E-1,-4.388961792E-1,3.564907837E1,-2.302526855E1
1.255043333E-1,-4.297561646E-1,3.562280273E1,-2.292761230E1
1.355483333E-1,-2.569656372E-1,3.555862427E1,-2.301171875E1
1.455923333E-1,-3.235168457E-1,3.549468994E1,-2.294281006E1
1.556363333E-1,-2.499389648E-1,3.559994507E1,-2.301361084E1
1.656803333E-1,-7.011413574E-2,3.553054810E1,-2.295770264E1
1.757243333E-1,-1.403884888E-1,3.560501099E1,-2.289520264E1
1.857683333E-1,-2.107238770E-1,3.571774292E1,-2.303948975E1
1.958123333E-1,-2.267456055E-1,3.560678101E1,-2.321105957E1
2.058563333E-1,-2.103424072E-1,3.560998535E1,-2.308929443E1
2.159003333E-1,-4.325866699E-1,3.554006958E1,-2.293597412E1
2.259453333E-1,-4.325866699E-1,3.554006958E1,-2.293597412E1
2.359893333E-1,-2.609710693E-1,3.559243774E1,-2.296185303E1
2.460333333E-1,-3.829956055E-1,3.560842896E1,-2.290826416E1
2.560773333E-1,-1.877593994E-1,3.561038208E1,-2.274963379E1
2.661213333E-1,-2.857360840E-1,3.570126343E1,-2.261590576E1
2.761653333E-1,-1.447753906E-1,3.588940430E1,-2.257360840E1
2.862093333E-1,-1.480484009E-1,3.591879272E1,-2.266906738E1
2.962533333E-1,-1.635131836E-1,3.593182373E1,-2.245947266E1
3.062973333E-1,1.052856445E-2,3.601541138E1,-2.239105225E1
3.163413333E-1,1.189422607E-1,3.615536499E1,-2.213269043E1
3.263863333E-1,1.576995850E-2,3.593515015E1,-2.226220703E1
3.364303333E-1,2.857208252E-2,3.605990601E1,-2.211627197E1
3.464743333E-1,1.297760010E-1,3.603414917E1,-2.203161621E1
3.565183333E-1,1.494216919E-1,3.620132446E1,-2.226434326E1
3.665623333E-1,8.085632324E-2,3.617431641E1,-2.196722412E1
3.766063333E-1,8.073425293E-2,3.609735107E1,-2.212322998E1
3.866503333E-1,8.174896240E-2,3.598480225E1,-2.201483154E1
3.966943333E-1,2.586288452E-1,3.597058105E1,-2.203240967E1
4.067383333E-1,9.162902832E-3,3.595596313E1,-2.196954346E1
4.167823333E-1,-7.710266113E-2,3.612698364E1,-2.163238525E1
4.268263333E-1,-1.475753784E-1,3.610110474E1,-2.205133057E1
4.368713333E-1,-2.508697510E-1,3.604925537E1,-2.197253418E1
