"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.974333337E-3,5.078443885E-2,-1.022286341E-2,-2.269410528E-2
1.501933334E-2,4.895271733E-2,7.624544948E-2,-1.512566768E-2
2.506333333E-2,4.607629031E-2,1.312827319E-1,1.614733133E-3
3.510733333E-2,5.912045389E-2,1.438906640E-1,1.966750249E-2
4.515133332E-2,7.612162828E-2,1.538311690E-1,2.693837881E-2
5.519533332E-2,5.816286802E-2,2.053295076E-1,2.634129673E-2
6.523933331E-2,2.298277337E-3,2.869165838E-1,2.355988324E-2
7.528333331E-2,-7.342311740E-2,3.467114568E-1,3.836599365E-2
8.532733331E-2,-1.323677599E-1,3.375034034E-1,5.153467506E-2
9.537133330E-2,-1.633294076E-1,2.632411718E-1,6.061792001E-2
1.054153333E-1,-1.596509218E-1,1.503219008E-1,6.930547208E-2
1.154593333E-1,-1.320746839E-1,4.493448883E-2,7.753011584E-2
1.255043333E-1,-9.538459778E-2,-2.386647090E-2,7.639987767E-2
1.355483333E-1,-7.359461486E-2,-2.769077010E-2,7.246398926E-2
1.455923333E-1,-7.676778734E-2,3.712105379E-2,6.792895496E-2
1.556363333E-1,-8.170288801E-2,9.097123891E-2,7.724016905E-2
1.656803333E-1,-5.215803906E-2,3.663535789E-2,8.337821066E-2
1.757243333E-1,1.161694434E-2,-1.109288037E-1,6.785118580E-2
1.857683333E-1,6.769858301E-2,-2.316347659E-1,3.361225873E-2
1.958123333E-1,7.059317082E-2,-2.270349562E-1,1.325745322E-2
2.058563333E-1,1.800111681E-2,-1.175281256E-1,1.826827414E-2
2.159003333E-1,-5.224375427E-2,1.380805951E-2,3.153374419E-2
2.259453333E-1,-9.879779071E-2,9.772522748E-2,3.923075646E-2
2.359893333E-1,-1.140308008E-1,9.702854604E-2,3.329137713E-2
2.460333333E-1,-1.167690307E-1,5.813053623E-2,2.414142899E-2
2.560773333E-1,-1.414064616E-1,6.071540341E-2,9.992852807E-3
2.661213333E-1,-2.002899349E-1,1.357818991E-1,-6.076213904E-3
2.761653333E-1,-2.619287968E-1,2.345878333E-1,-1.379405521E-2
2.862093333E-1,-2.874080837E-1,2.943164706E-1,-1.328319870E-2
2.962533333E-1,-2.715119421E-1,2.835240364E-1,-5.582934711E-3
3.062973333E-1,-2.214083374E-1,2.185419649E-1,1.175064594E-3
3.163413333E-1,-1.665512174E-1,1.602653563E-1,-8.229089901E-3
3.263863333E-1,-1.385768354E-1,1.549651325E-1,-1.789796166E-2
3.364303333E-1,-1.287868470E-1,1.687065959E-1,-2.076994255E-2
3.464743333E-1,-1.139758080E-1,1.384998411E-1,-1.788127050E-2
3.565183333E-1,-8.833462745E-2,6.670476496E-2,-1.465804596E-2
3.665623333E-1,-6.125643849E-2,-1.726110280E-2,-2.958733775E-2
3.766063333E-1,-4.324201867E-2,-7.672203332E-2,-4.848193377E-2
3.866503333E-1,-3.510950878E-2,-9.788251668E-2,-7.148744166E-2
3.966943333E-1,-2.852324210E-2,-1.064821333E-1,-9.406705201E-2
4.067383333E-1,-1.039019786E-2,-1.234192550E-1,-1.086262241E-1
4.167823333E-1,2.522771806E-2,-1.588254571E-1,-1.180327758E-1
4.268263333E-1,7.108716667E-2,-1.801872253E-1,-1.282910854E-1
4.368713333E-1,1.250108629E-1,-1.754585057E-1,-1.314218938E-1
4.469153333E-1,1.693314910E-1,-1.115817502E-1,-1.239420697E-1
4.569593333E-1,2.006992698E-1,1.548592374E-2,-1.109003052E-1
4.670033333E-1,2.283230722E-1,2.004233748E-1,-1.073743999E-1
4.770473333E-1,2.478794605E-1,4.069834650E-1,-1.046462581E-1
4.870913333E-1,2.632091939E-1,5.635899305E-1,-9.104613960E-2
4.971353333E-1,2.813889980E-1,6.706604362E-1,-6.847345084E-2
5.071793333E-1,2.878897488E-1,7.027955055E-1,-5.286855251E-2
5.172233333E-1,2.940933108E-1,6.632198691E-1,-5.715704337E-2
5.272673333E-1,3.046387434E-1,5.587192774E-1,-7.712242007E-2
5.373123333E-1,3.014591932E-1,4.199899435E-1,-9.960536659E-2
5.473563333E-1,2.732763290E-1,2.955695689E-1,-1.132264957E-1
5.574003333E-1,2.029955089E-1,2.190587968E-1,-1.156808585E-1
5.674443333E-1,9.500162303E-2,1.809815913E-1,-1.034003645E-1
5.774883333E-1,-3.949360177E-2,1.417609602E-1,-7.070021331E-2
5.875323333E-1,-1.680635661E-1,7.732179016E-2,-4.067573696E-2
5.975763333E-1,-2.684426010E-1,-2.734576911E-2,-3.599256650E-2
6.076203333E-1,-3.387363255E-1,-1.368496120E-1,-4.724273831E-2
6.176643333E-1,-3.917343020E-1,-2.195729911E-1,-6.865215302E-2
6.277083333E-1,-4.296905994E-1,-2.606586814E-1,-9.324405342E-2
6.377533333E-1,-4.594037533E-1,-2.761628032E-1,-1.207086965E-1
6.477973333E-1,-4.837052226E-1,-2.799295485E-1,-1.413322240E-1
6.578413333E-1,-5.167657137E-1,-2.640208900E-1,-1.571572572E-1
6.678853333E-1,-5.533368587E-1,-2.267983258E-1,-1.483898908E-1
6.779293333E-1,-5.961287618E-1,-1.588086188E-1,-1.561953574E-1
6.879733333E-1,-6.426322460E-1,-5.860906839E-2,-1.914895177E-1
6.980173333E-1,-6.868196726E-1,7.766807824E-2,-2.276006490E-1
7.080613333E-1,-7.297277451E-1,2.331191152E-1,-2.693505585E-1
7.181053333E-1,-7.765397429E-1,3.701339662E-1,-2.979009748E-1
7.281493333E-1,-8.421861529E-1,4.334716201E-1,-3.257029355E-1
7.381943333E-1,-9.314215183E-1,4.306438863E-1,-3.686980903E-1
7.482383333E-1,-1.048178911E0,4.088367224E-1,-4.028300047E-1
7.582823333E-1,-1.160180807E0,3.394707143E-1,-4.410887063E-1
7.683263333E-1,-1.251595140E0,1.709000915E-1,-4.835577905E-1
7.783703333E-1,-1.324099779E0,-5.093483254E-2,-5.325657725E-1
7.884143333E-1,-1.381027818E0,-2.473885268E-1,-5.738317966E-1
7.984583333E-1,-1.427405953E0,-3.608788848E-1,-6.032679677E-1
8.085023333E-1,-1.440968871E0,-3.787170053E-1,-6.286417842E-1
8.185463333E-1,-1.410434484E0,-3.373613358E-1,-6.485922933E-1
8.285903333E-1,-1.313127160E0,-2.726980746E-1,-6.664049029E-1
8.386343333E-1,-1.136151075E0,-2.111857086E-1,-6.898750663E-1
8.486793333E-1,-8.788393736E-1,-1.738431454E-1,-7.053147554E-1
8.587233333E-1,-5.821752548E-1,-1.003992856E-1,-7.023900747E-1
8.687673333E-1,-3.047610521E-1,2.681522258E-2,-6.674450040E-1
8.788113333E-1,-6.674154848E-2,1.454518586E-1,-6.160286665E-1
8.888553333E-1,1.362379640E-1,2.068118304E-1,-5.559956431E-1
8.988998333E-1,2.964888811E-1,2.084030658E-1,-4.954217672E-1
9.089438333E-1,4.019562006E-1,1.804964542E-1,-4.336707294E-1
9.189878333E-1,4.403499067E-1,1.354562789E-1,-3.819957972E-1
9.290318333E-1,4.199124277E-1,1.236164868E-1,-3.583233654E-1
9.390758333E-1,3.738738298E-1,1.600623727E-1,-3.295952976E-1
9.491208333E-1,3.176366687E-1,2.091760784E-1,-2.846424580E-1
9.591648333E-1,2.756948173E-1,2.310198545E-1,-2.449653596E-1
9.692088333E-1,2.686240971E-1,1.734789163E-1,-2.003483027E-1
9.792528333E-1,2.984999716E-1,-2.088975348E-2,-1.515448093E-1
9.892968333E-1,3.406964540E-1,-3.160052896E-1,-1.029313803E-1
9.993408333E-1,3.346159458E-1,-5.604243875E-1,-7.126320153E-2
1.009384833E0,2.161282301E-1,-6.377580762E-1,-6.063875929E-2
1.019428833E0,1.502756844E-3,-5.282347798E-1,-3.457972780E-2
1.029472833E0,-8.545409888E-3,-4.523261189E-1,1.296195686E-1
1.039516833E0,1.539718986E0,-1.928115726E0,5.264657736E-1
1.049561833E0,2.397525072E0,-1.976922631E0,8.713645339E-1
1.059605833E0,2.403152943E0,-1.090814352E0,1.142379045E0
1.069649833E0,2.262923002E0,-8.555675745E-1,1.316313505E0
1.079693833E0,2.148578644E0,-1.287016392E0,1.428440213E0
1.089737833E0,2.014242172E0,-1.830854058E0,1.511311173E0
1.099781833E0,1.917675972E0,-2.044003010E0,1.585833073E0
1.109825833E0,1.839365959E0,-2.134239674E0,1.486448288E0
1.119869833E0,1.770748019E0,-2.230123758E0,1.231283069E0
1.129913833E0,1.857908368E0,-1.909287691E0,9.843357801E-1
1.139957833E0,2.035125256E0,-1.067176819E0,8.404723406E-1
1.150002833E0,2.237052917E0,2.311474532E-1,9.168535471E-1
1.160046833E0,2.238901138E0,1.294347167E0,1.244596243E0
1.170090833E0,2.097038984E0,2.037935019E0,1.638296604E0
1.180134833E0,2.289896011E0,2.355412722E0,1.917993784E0
1.190178833E0,2.994512558E0,1.855881333E0,2.075509310E0
1.200222833E0,3.222544432E0,1.346196294E0,2.047754526E0
1.210266833E0,2.788567066E0,1.141941309E0,1.840021849E0
1.220310833E0,2.055392981E0,8.463331461E-1,1.620158434E0
1.230354833E0,1.370481372E0,3.747789860E-1,1.467555404E0
1.240398833E0,8.558880091E-1,-2.523357868E-1,1.409524322E0
1.250443833E0,5.546494722E-1,-8.210022449E-1,1.430251360E0
1.260487833E0,4.949525893E-1,-1.146007538E0,1.479500055E0
1.270531833E0,6.989218593E-1,-9.862258434E-1,1.497857213E0
1.280575833E0,9.640803337E-1,-5.565347075E-1,1.482798576E0
1.290619833E0,1.109910131E0,-2.117977738E-1,1.393038273E0
1.300663833E0,1.090622187E0,-3.965822607E-2,1.306578159E0
1.310707833E0,9.317408800E-1,-5.902650580E-2,1.258682489E0
1.320751833E0,7.239019275E-1,-1.743791997E-1,1.239053130E0
1.330795833E0,5.454955697E-1,-2.302604616E-1,1.190668583E0
1.340839833E0,4.213824272E-1,-2.686853707E-1,1.104177356E0
1.350884833E0,3.510071635E-1,-3.488254845E-1,9.914587140E-1
1.360928833E0,3.245976567E-1,-4.421541095E-1,8.503724337E-1
1.370972833E0,3.017236292E-1,-5.019891262E-1,7.023566961E-1
1.381016833E0,2.535608709E-1,-5.178381205E-1,5.410165191E-1
1.391060833E0,1.700532883E-1,-4.775780737E-1,3.521589339E-1
1.401104833E0,8.193727583E-2,-3.405272663E-1,1.262584329E-1
1.411148833E0,-1.418510918E-2,-1.521829665E-1,-6.730710715E-2
1.421192833E0,-1.650526524E-1,-9.976582229E-2,-2.327328175E-1
1.431236833E0,-3.358959258E-1,-1.777552068E-1,-4.175934792E-1
1.441280833E0,-4.846872389E-1,-3.437595963E-1,-5.961651206E-1
1.451325833E0,-5.413669348E-1,-4.344207644E-1,-7.993246913E-1
1.461369833E0,-5.605406165E-1,-5.452929735E-1,-9.997096658E-1
1.471413833E0,-6.605689526E-1,-9.242832661E-1,-1.141920209E0
