"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-4.766666098E-5,-4.098028107E0,-8.299940186E0,-4.650828552E-1
9.996333334E-3,-4.195625153E0,-8.394693146E0,-3.754193115E-1
2.004133334E-2,-4.436324615E0,-8.738977203E0,-4.320016479E-1
3.008533333E-2,-4.564607849E0,-8.920699310E0,-5.234614563E-1
4.012933333E-2,-4.546794891E0,-8.834927673E0,-5.757028198E-1
5.017333332E-2,-4.417613525E0,-8.592731323E0,-5.328918457E-1
6.021733332E-2,-4.320764923E0,-8.346194000E0,-4.382885742E-1
7.026133331E-2,-4.382736053E0,-8.308023376E0,-3.881428528E-1
8.030533331E-2,-4.542453918E0,-8.486302643E0,-4.236190796E-1
9.034933330E-2,-4.646188202E0,-8.657097473E0,-5.020559692E-1
1.003933333E-1,-4.659510498E0,-8.697663116E0,-5.174739075E-1
1.104373333E-1,-4.611011353E0,-8.591533813E0,-4.567002869E-1
1.204823333E-1,-4.492158508E0,-8.466094666E0,-3.156935120E-1
1.305263333E-1,-4.379742279E0,-8.432714081E0,-1.785786438E-1
1.405703333E-1,-4.277205505E0,-8.446784821E0,-5.104385376E-2
1.506143333E-1,-4.253554688E0,-8.432714081E0,2.290237427E-2
1.606583333E-1,-4.274810486E0,-8.475075989E0,-9.280700684E-2
1.707023333E-1,-4.267176361E0,-8.515941010E0,-3.664379883E-1
1.807463333E-1,-4.215533752E0,-8.498128052E0,-5.689668274E-1
1.907903333E-1,-4.211641846E0,-8.508157196E0,-5.899232483E-1
2.008343333E-1,-4.305197296E0,-8.592282257E0,-5.179229736E-1
2.108783333E-1,-4.389621735E0,-8.641380157E0,-5.083428955E-1
2.209233333E-1,-4.331692200E0,-8.644822998E0,-6.134243774E-1
2.309673333E-1,-4.147575073E0,-8.647068329E0,-7.402107239E-1
2.410113333E-1,-3.936064911E0,-8.677006073E0,-8.752299500E-1
2.510553333E-1,-3.790268097E0,-8.772357788E0,-9.261241150E-1
2.610993333E-1,-3.744912415E0,-8.927884369E0,-8.213420105E-1
2.711433333E-1,-3.756139069E0,-9.070388031E0,-6.665638733E-1
2.811873333E-1,-3.844006348E0,-9.067244568E0,-5.351371765E-1
2.912313333E-1,-3.954177246E0,-8.965456238E0,-4.346960449E-1
3.012753333E-1,-4.005071411E0,-8.853489075E0,-4.008663940E-1
3.113193333E-1,-4.009711761E0,-8.826994171E0,-3.950285339E-1
3.213633333E-1,-3.955075378E0,-8.801996155E0,-3.531156921E-1
3.314083333E-1,-3.926484833E0,-8.747958527E0,-2.796185303E-1
3.414523333E-1,-3.928879852E0,-8.677305450E0,-3.354524231E-1
3.514963333E-1,-3.928281097E0,-8.662486267E0,-5.025050354E-1
3.615403333E-1,-3.890559540E0,-8.644224243E0,-6.382727051E-1
3.715843333E-1,-3.813469849E0,-8.617130585E0,-7.250921631E-1
3.816283333E-1,-3.753893738E0,-8.601113892E0,-7.852670288E-1
3.916723333E-1,-3.688030701E0,-8.531059570E0,-8.196954346E-1
4.017163333E-1,-3.554658051E0,-8.490344238E0,-9.301657104E-1
4.117603333E-1,-3.535647583E0,-8.561446381E0,-1.049766998E0
