"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.707833348E-3,9.497512035E-1,2.635554864E-1,2.321609628E-2,1.672491052E-1,3.648093928E1,3.058953519E1,-2.525258514E0,1.928384339E1
1.175383336E-2,9.496929144E-1,2.637066250E-1,2.373262698E-2,1.672694621E-1,3.650227291E1,3.061683477E1,-2.472662965E0,1.930118419E1
2.179895833E-2,9.496431390E-1,2.638167126E-1,2.428886001E-2,1.672984170E-1,3.652048104E1,3.064006357E1,-2.415201643E0,1.932080661E1
3.184595835E-2,9.496029731E-1,2.639003003E-1,2.483836009E-2,1.673137163E-1,3.653516758E1,3.066011545E1,-2.357533878E0,1.933878478E1
4.189195836E-2,9.495719951E-1,2.639782404E-1,2.533829547E-2,1.672912520E-1,3.654649066E1,3.067867909E1,-2.303993105E0,1.935107341E1
5.193795834E-2,9.495507110E-1,2.640589937E-1,2.576364146E-2,1.672199817E-1,3.655426849E1,3.069629177E1,-2.257127166E0,1.935565987E1
6.198395835E-2,9.495464963E-1,2.641107079E-1,2.607748797E-2,1.671137716E-1,3.655580847E1,3.070847778E1,-2.220738701E0,1.935305319E1
7.203095834E-2,9.495692134E-1,2.640839868E-1,2.627838092E-2,1.669952968E-1,3.654750726E1,3.070936012E1,-2.194694833E0,1.934585203E1
8.207695835E-2,9.496210541E-1,2.639679355E-1,2.635877604E-2,1.668716380E-1,3.652855703E1,3.069750577E1,-2.179818125E0,1.933464156E1
9.212295833E-2,9.496971291E-1,2.637706145E-1,2.635478262E-2,1.667512244E-1,3.650073075E1,3.067452063E1,-2.172604936E0,1.932143112E1
1.021699584E-1,9.497872391E-1,2.635230439E-1,2.632424723E-2,1.666343091E-1,3.646774434E1,3.064513661E1,-2.167391258E0,1.930792369E1
1.122159584E-1,9.498799622E-1,2.632631980E-1,2.631713495E-2,1.665167194E-1,3.643377124E1,3.061475123E1,-2.159370856E0,1.929506524E1
1.222619583E-1,9.499718001E-1,2.630063130E-1,2.635692157E-2,1.663925969E-1,3.640009223E1,3.058561254E1,-2.146110848E0,1.928287309E1
1.323079584E-1,9.500599292E-1,2.627656123E-1,2.641894066E-2,1.662598765E-1,3.636774503E1,3.055880559E1,-2.130496062E0,1.927034164E1
1.423549583E-1,9.501368472E-1,2.625600938E-1,2.646468053E-2,1.661379456E-1,3.633949005E1,3.053579859E1,-2.117690263E0,1.925845560E1
1.524009584E-1,9.501947991E-1,2.623970487E-1,2.648651260E-2,1.660602690E-1,3.631818801E1,3.051723587E1,-2.109692233E0,1.925072878E1
1.624469583E-1,9.502252713E-1,2.622685219E-1,2.648385735E-2,1.660893925E-1,3.630698217E1,3.050205908E1,-2.108317458E0,1.925418897E1
1.724929583E-1,9.502408656E-1,2.621566220E-1,2.645698873E-2,1.661810197E-1,3.630124622E1,3.048825783E1,-2.111821061E0,1.926390903E1
1.825399583E-1,9.502533411E-1,2.620503908E-1,2.643197458E-2,1.662813292E-1,3.629665682E1,3.047514045E1,-2.115498774E0,1.927464950E1
1.925859583E-1,9.502661959E-1,2.619517567E-1,2.641040593E-2,1.663670981E-1,3.629192730E1,3.046300767E1,-2.118505699E0,1.928384602E1
2.026319584E-1,9.502743724E-1,2.618638594E-1,2.636918631E-2,1.664652159E-1,3.628891870E1,3.045173829E1,-2.124241994E0,1.929381988E1
2.126789583E-1,9.502817481E-1,2.617792286E-1,2.631336281E-2,1.665651461E-1,3.628620455E1,3.044057406E1,-2.131686998E0,1.930355689E1
2.227249584E-1,9.502959094E-1,2.616715117E-1,2.625118567E-2,1.666627582E-1,3.628099284E1,3.042658425E1,-2.139291360E0,1.931289269E1
2.327709583E-1,9.503185844E-1,2.615366102E-1,2.619552022E-2,1.667541326E-1,3.627264639E1,3.040954555E1,-2.145451449E0,1.932178477E1
2.428169583E-1,9.503520069E-1,2.613678332E-1,2.621290579E-2,1.668253186E-1,3.626034052E1,3.038994878E1,-2.142362595E0,1.933065750E1
2.528639583E-1,9.503828584E-1,2.612024384E-1,2.631855741E-2,1.668926693E-1,3.624897767E1,3.037242495E1,-2.129609082E0,1.934172137E1
2.629099583E-1,9.504037632E-1,2.610499616E-1,2.650841842E-2,1.669820206E-1,3.624127629E1,3.035796222E1,-2.108611070E0,1.935772927E1
2.729559584E-1,9.504073878E-1,2.609291055E-1,2.675008845E-2,1.671112428E-1,3.623994081E1,3.034811568E1,-2.083814738E0,1.937968687E1
2.830019583E-1,9.503975255E-1,2.608413874E-1,2.699071535E-2,1.672652474E-1,3.624357445E1,3.034209953E1,-2.060547142E0,1.940432762E1
2.930489584E-1,9.503849236E-1,2.607818234E-1,2.717178874E-2,1.674010024E-1,3.624821692E1,3.033830293E1,-2.043770508E0,1.942509076E1
3.030949583E-1,9.503769157E-1,2.607389706E-1,2.728801922E-2,1.674943998E-1,3.625116668E1,3.033531589E1,-2.033099128E0,1.943912974E1
3.131409583E-1,9.503789387E-1,2.607032195E-1,2.738106892E-2,1.675227225E-1,3.625042150E1,3.033283972E1,-2.023112868E0,1.944515055E1
3.231869584E-1,9.503908663E-1,2.606614836E-1,2.746543637E-2,1.675064117E-1,3.624602773E1,3.032958425E1,-2.012592343E0,1.944591275E1
