"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.707833348E-3,4.322267292E-1,4.987305992E0,8.436590785E0
1.175383336E-2,4.232300205E-1,4.991525343E0,8.434551276E0
2.179895833E-2,4.134006317E-1,4.995158218E0,8.432887743E0
3.184595835E-2,4.035355018E-1,4.998318638E0,8.431492597E0
4.189195836E-2,3.943760212E-1,5.001240492E0,8.430193346E0
5.193795834E-2,3.863581364E-1,5.003994530E0,8.428930348E0
6.198395835E-2,3.801325693E-1,5.005911832E0,8.428074900E0
7.203095834E-2,3.756767352E-1,5.006129349E0,8.428145651E0
8.207695835E-2,3.731314422E-1,5.004434826E0,8.429264808E0
9.212295833E-2,3.718973143E-1,5.001076770E0,8.431311918E0
1.021699584E-1,3.710052850E-1,4.996769711E0,8.433905159E0
1.122159584E-1,3.696330531E-1,4.992322319E0,8.436597801E0
1.222619583E-1,3.673642969E-1,4.988074316E0,8.439209168E0
1.323079584E-1,3.646926675E-1,4.984176562E0,8.441628161E0
1.423549583E-1,3.625016062E-1,4.980827277E0,8.443698660E0
1.524009584E-1,3.611331384E-1,4.978117093E0,8.445355761E0
1.624469583E-1,3.608978976E-1,4.975884626E0,8.446681325E0
1.724929583E-1,3.614973834E-1,4.973838685E0,8.447860708E0
1.825399583E-1,3.621266535E-1,4.971892732E0,8.448979281E0
1.925859583E-1,3.626411353E-1,4.970093544E0,8.450015407E0
2.026319584E-1,3.636225905E-1,4.968413054E0,8.450961487E0
2.126789583E-1,3.648964430E-1,4.966742504E0,8.451888855E0
2.227249584E-1,3.661975215E-1,4.964653879E0,8.453058883E0
2.327709583E-1,3.672514822E-1,4.962119696E0,8.454501391E0
2.428169583E-1,3.667230035E-1,4.959238188E0,8.456214625E0
2.528639583E-1,3.645408957E-1,4.956692895E0,8.457801560E0
2.629099583E-1,3.609481471E-1,4.954624735E0,8.459167469E0
2.729559584E-1,3.567054440E-1,4.953249469E0,8.460152725E0
2.830019583E-1,3.527242576E-1,4.952433783E0,8.460796503E0
2.930489584E-1,3.498536402E-1,4.951925075E0,8.461213995E0
3.030949583E-1,3.480276643E-1,4.951516939E0,8.461527990E0
3.131409583E-1,3.463189252E-1,4.951181309E0,8.461794038E0
3.231869584E-1,3.445187502E-1,4.950732828E0,8.462130253E0
3.332339583E-1,3.420798400E-1,4.950287855E0,8.462489857E0
3.432799584E-1,3.390273377E-1,4.949865101E0,8.462859401E0
3.533259583E-1,3.355539454E-1,4.949665711E0,8.463114340E0
3.633729584E-1,3.319741703E-1,4.949792011E0,8.463182167E0
3.734189583E-1,3.284924458E-1,4.949986138E0,8.463204387E0
3.834649583E-1,3.255044820E-1,4.950100159E0,8.463252919E0
3.935109584E-1,3.229594083E-1,4.949853991E0,8.463494409E0
4.035579583E-1,3.209057565E-1,4.949091514E0,8.464018904E0
4.136039584E-1,3.195810333E-1,4.948047786E0,8.464679055E0
4.236499583E-1,3.188991018E-1,4.946478394E0,8.465622211E0
4.336959583E-1,3.183397060E-1,4.944427190E0,8.466840770E0
4.437429583E-1,3.172176984E-1,4.941978377E0,8.468313099E0
4.537889583E-1,3.148457753E-1,4.939206212E0,8.470018732E0
4.638349584E-1,3.104911346E-1,4.936218284E0,8.471920831E0
4.738809583E-1,3.045638669E-1,4.933201706E0,8.473893097E0
4.839279584E-1,2.977621664E-1,4.930347095E0,8.475795781E0
4.939739583E-1,2.909493013E-1,4.927279061E0,8.477815994E0
5.040199583E-1,2.844481659E-1,4.924029763E0,8.479924500E0
