"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.707833348E-3,5.873990804E-2,8.639182895E-2,-2.253248915E-2
1.175383336E-2,4.436801001E-2,1.004913747E-1,-2.107146941E-2
2.179895833E-2,3.842010722E-2,1.049532294E-1,-2.226562984E-2
3.184595835E-2,3.234560788E-2,9.700044990E-2,-2.543749847E-2
4.189195836E-2,3.195598722E-2,8.364176750E-2,-3.167861700E-2
5.193795834E-2,2.743322589E-2,6.367298961E-2,-3.599586338E-2
6.198395835E-2,1.213576179E-2,4.165744036E-2,-3.541556001E-2
7.203095834E-2,-1.114351675E-2,2.282154001E-2,-3.352443501E-2
8.207695835E-2,-3.335214779E-2,2.079775557E-3,-2.658077329E-2
9.212295833E-2,-4.938650131E-2,-5.750179291E-3,-2.492525429E-2
1.021699584E-1,-5.495383963E-2,-2.195924986E-3,-2.479982004E-2
1.122159584E-1,-5.331767723E-2,2.763706259E-3,-2.744227275E-2
1.222619583E-1,-4.900868237E-2,1.151751634E-2,-3.097415715E-2
1.323079584E-1,-4.488284513E-2,1.102143805E-2,-3.009875119E-2
1.423549583E-1,-3.829551488E-2,3.921716474E-3,-2.648537420E-2
1.524009584E-1,-2.751722746E-2,9.575977921E-3,-5.694328342E-3
1.624469583E-1,-2.603144944E-2,1.700478373E-3,1.358589344E-2
1.724929583E-1,-2.180474624E-2,4.613177851E-3,2.051463909E-2
1.825399583E-1,-2.228864282E-2,4.448594525E-3,1.773536392E-2
1.925859583E-1,-2.018973604E-2,4.016697407E-3,1.689409465E-2
2.026319584E-1,-1.749222167E-2,-1.856638119E-3,2.048536763E-2
2.126789583E-1,-2.026458271E-2,-2.530590165E-3,1.898277551E-2
2.227249584E-1,-2.635842748E-2,-4.933826625E-3,2.063579857E-2
2.327709583E-1,-3.095627204E-2,1.940377057E-3,1.657328755E-2
2.428169583E-1,-3.022709861E-2,1.724716276E-2,7.256217767E-3
2.528639583E-1,-2.430311590E-2,3.461708501E-2,5.208194256E-3
2.629099583E-1,-1.779861003E-2,5.211219192E-2,8.952331729E-3
2.729559584E-1,-9.302127175E-3,5.694672465E-2,1.580695808E-2
2.830019583E-1,-3.536117030E-3,5.012929812E-2,1.834681444E-2
2.930489584E-1,-2.135588555E-3,3.392478451E-2,1.475099660E-2
3.030949583E-1,-1.959287329E-3,2.097862586E-2,6.363904104E-3
3.131409583E-1,-3.117561108E-3,1.814112812E-2,-5.655025132E-3
3.231869584E-1,-4.184423480E-3,1.886071265E-2,-1.177550200E-2
3.332339583E-1,-4.263948649E-3,2.628266066E-2,-1.426396798E-2
3.432799584E-1,-3.445825540E-3,3.064625151E-2,-1.503841486E-2
3.533259583E-1,-1.108901924E-4,3.132671863E-2,-1.718556322E-2
3.633729584E-1,1.301117823E-3,3.052217886E-2,-2.144235931E-2
3.734189583E-1,-4.291501245E-4,2.530540712E-2,-2.483233623E-2
3.834649583E-1,-2.969006775E-3,1.937321573E-2,-2.584460378E-2
3.935109584E-1,-1.013484411E-2,1.323785540E-2,-2.836951241E-2
4.035579583E-1,-1.312850323E-2,6.170358974E-3,-2.905181423E-2
4.136039584E-1,-1.780164242E-2,-3.807152621E-3,-2.839683741E-2
4.236499583E-1,-2.521694824E-2,-1.092205383E-2,-3.084641322E-2
4.336959583E-1,-3.092483059E-2,-1.179087628E-2,-3.664056957E-2
4.437429583E-1,-3.481890634E-2,-7.177216001E-3,-4.744181782E-2
4.537889583E-1,-4.081904516E-2,2.659618389E-3,-6.053009629E-2
4.638349584E-1,-4.226221144E-2,2.118669823E-2,-7.360754907E-2
4.738809583E-1,-4.109819233E-2,3.332176805E-2,-7.332035154E-2
4.839279584E-1,-3.798469156E-2,4.124413803E-2,-6.815328449E-2
4.939739583E-1,-3.850859031E-2,4.493511841E-2,-5.875337496E-2
5.040199583E-1,-4.275367036E-2,4.304773733E-2,-4.960701615E-2
5.140669583E-1,-4.896293208E-2,3.917012364E-2,-4.680178314E-2
5.241129583E-1,-5.324716121E-2,3.234603629E-2,-4.266402870E-2
5.341589584E-1,-5.341972038E-2,2.659458108E-2,-3.880746663E-2
5.442049583E-1,-5.053338781E-2,2.195135877E-2,-3.239217773E-2
5.542519584E-1,-4.245372862E-2,2.024395391E-2,-2.303929627E-2
5.642979583E-1,-3.846351430E-2,1.693231240E-2,-1.735397987E-2
5.743439583E-1,-3.719441593E-2,1.762870885E-2,-2.308574319E-2
5.843899584E-1,-3.185904026E-2,3.921948746E-2,-4.526907578E-2
5.944369583E-1,-2.634214610E-2,5.618713796E-2,-3.307332844E-2
6.044829584E-1,-2.978241816E-2,6.909228116E-2,-2.019135095E-2
6.145289583E-1,-3.206221759E-2,6.463064998E-2,-2.047843114E-2
6.245749583E-1,-4.076090083E-2,5.294869468E-2,-2.611181512E-2
6.346219583E-1,-4.597100616E-2,4.217466339E-2,-2.720570192E-2
6.446679583E-1,-5.052714422E-2,3.343576565E-2,-2.599662542E-2
6.547139584E-1,-5.594686046E-2,2.825029753E-2,-1.897354051E-2
6.647609583E-1,-5.302936956E-2,2.698982321E-2,-1.011133939E-2
6.748069584E-1,-5.004962534E-2,2.607868984E-2,-4.345353693E-3
6.848529583E-1,-4.688206315E-2,2.448984794E-2,-3.687819233E-3
6.948989583E-1,-4.045124725E-2,2.635270171E-2,-9.554167278E-3
7.049459583E-1,-3.684852272E-2,2.943850681E-2,-2.149764635E-2
7.149919583E-1,-3.479218483E-2,4.120164737E-2,-2.951837517E-2
7.250379584E-1,-3.405342251E-2,5.389880016E-2,-3.000626713E-2
7.350839583E-1,-4.254630208E-2,5.917862058E-2,-2.696918324E-2
7.451309584E-1,-5.003590882E-2,5.410370231E-2,-2.112860605E-2
7.551769583E-1,-6.077876315E-2,4.984474555E-2,-1.839437149E-2
7.652229583E-1,-6.538444012E-2,4.021928087E-2,-2.159309387E-2
7.752689584E-1,-5.698534846E-2,3.255390748E-2,-2.054158226E-2
7.853159583E-1,-4.722566158E-2,2.481263317E-2,-1.647360250E-2
7.953619584E-1,-2.572441846E-2,1.478816569E-2,-9.892858565E-3
8.054079583E-1,-5.961631890E-3,8.540922776E-3,-1.894586487E-3
8.154539583E-1,9.634332731E-3,-3.654574743E-3,5.377266556E-3
8.255009583E-1,1.695296541E-2,-1.146030053E-2,1.219549216E-2
8.355469583E-1,1.579179429E-2,-1.253859792E-2,1.153411251E-2
8.455929584E-1,5.967128091E-3,-1.023176778E-2,4.120936617E-3
8.556389583E-1,-4.714749753E-3,-1.531857764E-3,-6.493904628E-3
8.656859584E-1,-1.714931428E-2,1.268596016E-2,-1.173101086E-2
8.757319583E-1,-2.863802761E-2,1.624469087E-2,-9.360671043E-3
8.857779583E-1,-3.173821419E-2,1.404571719E-2,-8.524046279E-4
8.958239584E-1,-3.091344051E-2,6.445683073E-3,4.080263898E-3
9.058709583E-1,-2.414235473E-2,-3.356347792E-3,5.633153021E-3
9.159169584E-1,-2.070878632E-2,-1.659244113E-2,1.519134734E-3
9.259629583E-1,-1.734281704E-2,-2.504291758E-2,2.170810476E-3
9.360089583E-1,-1.686147787E-2,-2.732429653E-2,3.095658496E-3
9.460559583E-1,-1.924021356E-2,-2.713467926E-2,3.645871766E-4
9.561019583E-1,-1.871957257E-2,-2.308345772E-2,-1.230932306E-3
9.661479584E-1,-1.764445379E-2,-1.881041564E-2,-3.629907733E-3
9.761939583E-1,-1.570435613E-2,-1.769651473E-2,-3.449403215E-3
9.862409584E-1,-1.591900736E-2,-1.624935307E-2,-1.436211169E-4
9.962869583E-1,-8.238931186E-3,-1.303892210E-2,4.889166914E-3
1.006332958E0,-2.786374884E-3,-1.460166648E-2,1.061096881E-2
1.016379958E0,-1.298887539E-3,-1.423712075E-2,1.437499281E-2
1.026426708E0,5.799726350E-4,-1.977676153E-2,1.532520819E-2
1.036472708E0,-3.115229774E-3,-2.437378466E-2,1.312543359E-2
1.046518708E0,-7.011700422E-3,-2.166322060E-2,9.386355989E-3
1.056564708E0,-9.379277006E-3,-7.306655869E-3,6.507913582E-3
1.066611708E0,-8.943850175E-3,1.083719358E-2,3.392281942E-3
1.076657708E0,-9.027308784E-3,2.074383385E-2,2.793197054E-3
1.086703708E0,-1.249980461E-2,2.623127773E-2,-5.139827728E-3
1.096750708E0,-1.208463684E-2,2.912419103E-2,-1.054771990E-2
1.106796708E0,-1.146278903E-2,3.345023096E-2,-1.367986295E-2
1.116842708E0,-8.518809453E-3,3.238349780E-2,-1.351772528E-2
1.126888708E0,-6.886548363E-5,2.458523028E-2,-1.490576565E-2
1.136935708E0,1.086965296E-2,1.498681679E-2,-1.320753433E-2
