"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.707833348E-3,1.071707153E1,8.677398682E0,-4.730938721E1
1.175383336E-2,1.077458954E1,8.582611084E0,-4.738916016E1
2.179895833E-2,1.082430267E1,8.527374268E0,-4.736621094E1
3.184595835E-2,1.084630966E1,8.467315674E0,-4.725219727E1
4.189195836E-2,1.088208008E1,8.548217773E0,-4.732434082E1
5.193795834E-2,1.103026962E1,8.517181396E0,-4.736724854E1
6.198395835E-2,1.093726349E1,8.498901367E0,-4.720312500E1
7.203095834E-2,1.096267700E1,8.310394287E0,-4.726135254E1
8.207695835E-2,1.098046494E1,8.308349609E0,-4.718487549E1
9.212295833E-2,1.088337708E1,8.397338867E0,-4.731030273E1
1.021699584E-1,1.088396072E1,8.477600098E0,-4.731121826E1
1.122159584E-1,1.094319534E1,8.580810547E0,-4.719842529E1
1.222619583E-1,1.093900681E1,8.636779785E0,-4.730957031E1
1.323079584E-1,1.079558945E1,8.659912109E0,-4.732788086E1
1.423549583E-1,1.075280762E1,8.677154541E0,-4.719500732E1
1.524009584E-1,1.065645599E1,8.726135254E0,-4.715460205E1
1.624469583E-1,1.080212021E1,8.722900391E0,-4.713000488E1
1.724929583E-1,1.080212021E1,8.722900391E0,-4.713000488E1
1.825399583E-1,1.063722992E1,8.643829346E0,-4.717321777E1
1.925859583E-1,1.073391342E1,8.603271484E0,-4.693115234E1
2.026319584E-1,1.069569397E1,8.838928223E0,-4.694470215E1
2.126789583E-1,1.067857361E1,8.723602295E0,-4.706726074E1
2.227249584E-1,1.066457367E1,8.848815918E0,-4.678686523E1
2.327709583E-1,1.064120102E1,8.811798096E0,-4.673229980E1
2.428169583E-1,1.064357758E1,8.820587158E0,-4.683050537E1
2.528639583E-1,1.066817093E1,8.649627686E0,-4.676531982E1
2.629099583E-1,1.074231339E1,8.632446289E0,-4.700164795E1
2.729559584E-1,1.084911728E1,8.715667725E0,-4.710717773E1
2.830019583E-1,1.080219650E1,8.708984375E0,-4.701409912E1
2.930489584E-1,1.079833984E1,8.776763916E0,-4.713989258E1
3.030949583E-1,1.082525253E1,8.695190430E0,-4.699743652E1
3.131409583E-1,1.088593292E1,8.807525635E0,-4.718945312E1
3.231869584E-1,1.084460449E1,8.901916504E0,-4.683697510E1
3.332339583E-1,1.095489502E1,8.818450928E0,-4.671832275E1
3.432799584E-1,1.095745468E1,8.583923340E0,-4.669311523E1
3.533259583E-1,1.101229477E1,8.652832031E0,-4.669488525E1
3.633729584E-1,1.104217911E1,8.773376465E0,-4.673712158E1
