"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.881041659E-3,-5.159476399E-2,-8.938913047E-2,-2.578058094E-2
1.392704167E-2,-5.212112889E-2,-8.622363210E-2,-1.846607029E-2
2.397304168E-2,-5.488549173E-2,-8.402359486E-2,-9.132754989E-3
3.401904163E-2,-6.390467286E-2,-8.914316446E-2,4.108315334E-4
4.406504164E-2,-7.946152240E-2,-9.649135917E-2,1.131514460E-2
5.411104165E-2,-1.073126718E-1,-1.080443859E-1,3.181421757E-2
6.415704166E-2,-1.434456408E-1,-1.103336364E-1,4.617318138E-2
7.420304167E-2,-1.773070544E-1,-1.204216033E-1,5.080590397E-2
8.424904168E-2,-1.574177593E-1,-1.756505072E-1,8.405573666E-2
9.429504164E-2,-1.103592589E-1,-2.484698296E-1,1.276225746E-1
1.043410416E-1,-9.769406170E-2,-2.931070626E-1,1.300266087E-1
1.143870417E-1,-9.297964722E-2,-2.911665738E-1,1.202579588E-1
1.244340417E-1,-8.807063848E-2,-2.651085854E-1,1.033982858E-1
1.344800417E-1,-9.454879165E-2,-2.346554995E-1,9.499733150E-2
1.445262500E-1,-1.251370609E-1,-2.641236186E-1,9.576432407E-2
1.545722500E-1,-1.546698809E-1,-2.442004681E-1,1.015322283E-1
1.646182500E-1,-1.635312885E-1,-2.274720967E-1,1.091504619E-1
1.746642500E-1,-1.464213133E-1,-2.169575989E-1,1.036078483E-1
1.847102500E-1,-1.214158386E-1,-1.811833531E-1,9.128407389E-2
1.947562500E-1,-9.603965282E-2,-1.373854280E-1,7.852724940E-2
2.048022500E-1,-7.916799933E-2,-9.735731781E-2,5.398462340E-2
2.148482500E-1,-7.886469364E-2,-6.498345733E-2,2.363840863E-2
2.248942500E-1,-9.064678103E-2,-3.263830021E-2,2.406623214E-3
2.349402500E-1,-1.072351038E-1,-1.231534779E-2,-2.408394590E-3
2.449862500E-1,-1.321401745E-1,-7.130173035E-3,2.028698102E-3
2.550322500E-1,-1.507737190E-1,-9.104010649E-3,1.709985733E-2
2.650782500E-1,-1.596702784E-1,-1.809271239E-2,6.236822344E-3
2.751242500E-1,-1.645887047E-1,-3.304944560E-2,-3.371203318E-2
2.851712500E-1,-1.683562845E-1,-3.789666668E-2,-7.338967174E-2
2.952172500E-1,-1.646619588E-1,-3.702290356E-2,-9.326964617E-2
3.052632500E-1,-1.225754991E-1,-7.254707068E-2,-8.133681864E-2
3.153092500E-1,-5.773254111E-2,-1.617275029E-1,-5.948154256E-2
3.253552500E-1,-4.001932684E-3,-2.600319386E-1,-5.544445664E-2
3.354012500E-1,3.671476617E-2,-3.482796848E-1,-3.009819612E-2
3.454472500E-1,3.994038701E-2,-3.570987582E-1,2.176386304E-3
3.554932500E-1,3.181029484E-2,-3.816932738E-1,4.549538251E-3
3.655392500E-1,-1.299605798E-2,-4.490994811E-1,-1.281853206E-2
3.755852500E-1,-8.192314208E-2,-3.914086819E-1,-1.463928260E-2
3.856312500E-1,-1.761827916E-1,-5.327824503E-3,3.046401404E-2
3.956772500E-1,-2.277091146E-1,-2.617304400E-2,2.515952662E-2
4.057232500E-1,-3.388745189E-1,2.274155468E-1,4.733993113E-2
4.157692500E-1,-3.786643445E-1,3.910865188E-1,9.910772741E-2
4.258152500E-1,-4.180578291E-1,3.692898750E-1,1.488507837E-1
4.358612500E-1,-4.944874048E-1,3.205808401E-1,1.967111975E-1
4.459082500E-1,-5.300086141E-1,2.342486382E-1,2.449274510E-1
4.559542500E-1,-5.169435143E-1,1.342211962E-1,2.815247774E-1
4.660002500E-1,-4.756379128E-1,5.548164621E-2,2.818739116E-1
4.760462500E-1,-4.158635139E-1,-2.822343633E-2,2.538556159E-1
4.860922500E-1,-3.539937437E-1,-1.335469335E-1,2.099342495E-1
4.961382500E-1,-2.941391468E-1,-2.402139008E-1,1.688302755E-1
5.061842500E-1,-2.328352928E-1,-3.152039945E-1,1.335066408E-1
5.162302500E-1,-1.619326621E-1,-3.429519534E-1,9.833689034E-2
5.262762500E-1,-7.810115069E-2,-3.432025611E-1,6.169046089E-2
5.363222500E-1,1.804288849E-2,-3.067355752E-1,2.372410521E-2
5.463682500E-1,1.095477715E-1,-2.529064417E-1,-1.600280218E-2
5.564142500E-1,1.773056239E-1,-1.830294579E-1,-6.199309602E-2
5.664602500E-1,2.152322233E-1,-9.135866910E-2,-1.011013538E-1
5.765062500E-1,2.331345975E-1,3.353306791E-3,-1.233344153E-1
5.865522500E-1,2.233586758E-1,7.436250150E-2,-1.303853989E-1
5.965982500E-1,1.915961802E-1,1.145043001E-1,-1.286684871E-1
6.066442500E-1,1.461029947E-1,1.227632910E-1,-1.137899384E-1
6.166902500E-1,8.713126183E-2,1.259048432E-1,-9.702909738E-2
6.267372500E-1,3.489175439E-2,1.252582371E-1,-8.095186204E-2
6.367832500E-1,-1.501604915E-2,1.178401411E-1,-7.119260728E-2
6.468292500E-1,-6.955066323E-2,1.060591117E-1,-5.618702620E-2
6.568752500E-1,-1.198111698E-1,9.013260901E-2,-3.905730695E-2
6.669212500E-1,-1.575204581E-1,7.625807822E-2,-1.906282827E-2
6.769672500E-1,-1.798524857E-1,4.886162654E-2,1.010139007E-3
6.870132500E-1,-1.835369766E-1,5.324535072E-3,2.488324791E-2
6.970592500E-1,-1.633355319E-1,-4.408705980E-2,4.027314484E-2
7.071052500E-1,-1.328657866E-1,-8.518655598E-2,4.464765266E-2
7.171512500E-1,-9.393917769E-2,-1.158977821E-1,4.066859186E-2
7.271972500E-1,-5.871301517E-2,-1.401000619E-1,2.905801125E-2
7.372432500E-1,-2.280317806E-2,-1.415973604E-1,1.498191245E-2
7.472892500E-1,7.957929745E-3,-1.446232349E-1,2.004062757E-3
7.573352500E-1,2.729560435E-2,-1.517278701E-1,-1.381172519E-2
7.673812500E-1,3.592158481E-2,-1.580334306E-1,-2.906631306E-2
7.774272500E-1,4.237595573E-2,-1.616801918E-1,-4.434146732E-2
7.874732500E-1,4.853371903E-2,-1.648349762E-1,-4.890239984E-2
7.975192500E-1,5.872177333E-2,-1.715331525E-1,-4.585161060E-2
8.075652500E-1,7.696016878E-2,-1.888886988E-1,-3.864882514E-2
8.176112500E-1,9.317009896E-2,-2.059782445E-1,-2.874952182E-2
8.276572500E-1,1.095469445E-1,-2.053540051E-1,-1.802257448E-2
8.377042500E-1,1.277706325E-1,-1.920598298E-1,-7.335621398E-3
8.477502500E-1,1.411703229E-1,-1.730762720E-1,2.641112544E-3
8.577962500E-1,1.379142702E-1,-1.714304239E-1,9.848881513E-3
8.678422500E-1,1.014052704E-1,-1.778238714E-1,1.517493837E-2
8.778882500E-1,2.703474090E-2,-1.709109545E-1,1.459980290E-2
8.879342500E-1,-1.151660755E-1,-1.311400980E-1,9.454042651E-3
8.979802500E-1,-3.143389523E-1,-7.856816798E-2,1.798428595E-2
9.080262500E-1,-5.154544711E-1,-2.974177152E-2,4.409658164E-2
9.180722500E-1,-6.527392268E-1,-3.684270009E-2,8.359542489E-2
9.281182500E-1,-7.196817398E-1,-9.732574970E-2,1.113650054E-1
9.381642500E-1,-7.544490099E-1,-1.950417310E-1,9.018998593E-2
9.482102500E-1,-7.131465673E-1,-2.579362690E-1,6.212638691E-2
9.582562500E-1,-6.150711179E-1,-3.324084580E-1,3.643970191E-2
9.683022500E-1,-4.740466177E-1,-3.571843803E-1,6.082860753E-3
9.783482500E-1,-2.831395864E-1,-3.476251662E-1,-2.791696601E-2
9.883942500E-1,-3.227778897E-2,-3.124235272E-1,-5.396614596E-2
9.984402500E-1,2.553198040E-1,-2.824876308E-1,-8.496118337E-2
1.008486250E0,5.233004093E-1,-2.720038295E-1,-1.166269705E-1
1.018532250E0,7.123807073E-1,-2.759217918E-1,-1.500148773E-1
1.028578250E0,8.001438379E-1,-2.883568704E-1,-1.699627489E-1
1.038624250E0,7.801837325E-1,-3.134321272E-1,-1.803805083E-1
1.048670250E0,6.735441089E-1,-3.544328511E-1,-1.830455363E-1
1.058716250E0,5.364955068E-1,-4.540091157E-1,-1.842452288E-1
1.068762250E0,4.136124253E-1,-5.643230677E-1,-1.803029478E-1
1.078808250E0,3.223302960E-1,-6.454774141E-1,-1.727905869E-1
1.088855250E0,2.517924905E-1,-6.721348763E-1,-1.532925218E-1
1.098901250E0,1.887402385E-1,-6.493122578E-1,-1.292399764E-1
1.108947250E0,1.259658039E-1,-5.637786984E-1,-1.003638431E-1
1.118993250E0,6.513974071E-2,-4.520883262E-1,-6.263750046E-2
1.129039250E0,1.322461199E-2,-3.440838456E-1,-4.632376879E-2
1.139085250E0,-3.176728263E-2,-2.502684295E-1,-4.278727993E-2
1.149131250E0,-7.036741078E-2,-1.850473434E-1,-4.526402056E-2
1.159177250E0,-8.079885691E-2,-1.521111280E-1,-4.866711795E-2
1.169223250E0,-4.615965113E-2,-1.766910404E-1,-4.119402170E-2
1.179269250E0,2.465856262E-3,-9.010580927E-2,-1.140763015E-1
1.189315250E0,8.917838335E-2,-3.104597563E-3,-2.001898885E-1
1.199361250E0,1.957212538E-1,1.091913357E-1,-2.319833040E-1
1.209407250E0,2.650883496E-1,2.087168694E-1,-2.483172715E-1
1.219453250E0,2.922348380E-1,2.732891738E-1,-2.361108661E-1
1.229499250E0,2.940172851E-1,3.129005134E-1,-2.035726309E-1
1.239545250E0,2.659250498E-1,3.288967013E-1,-1.564358771E-1
1.249591250E0,2.044443935E-1,3.636741340E-1,-1.092997938E-1
1.259637250E0,1.447584480E-1,4.077152908E-1,-7.257769257E-2
1.269683250E0,1.154434383E-1,4.468592405E-1,-4.922736436E-2
1.279729250E0,1.198746637E-1,4.612165689E-1,-3.959099203E-2
1.289775250E0,1.433776021E-1,4.390401542E-1,-3.524444625E-2
1.299821250E0,1.750575900E-1,3.921299577E-1,-3.006049991E-2
1.309867250E0,1.873038709E-1,3.369926512E-1,-2.169391513E-2
1.319913250E0,1.699483395E-1,2.833831012E-1,-1.315792836E-2
1.329959250E0,1.250953823E-1,2.338019907E-1,-1.206656359E-2
1.340005250E0,6.917701662E-2,1.911023706E-1,-2.280386537E-2
1.350051250E0,1.683658361E-2,1.511749327E-1,-2.805055864E-2
1.360097250E0,-1.933593303E-2,1.052304059E-1,-2.943021059E-2
1.370143250E0,-3.004237264E-2,5.742799491E-2,-2.323862910E-2
1.380189250E0,-2.432520874E-2,2.356147952E-2,-2.101819217E-2
1.390236250E0,-1.517365687E-3,1.246435381E-2,-1.764130592E-2
1.400282250E0,2.581884898E-2,3.085842915E-2,-2.077804878E-2
1.410328250E0,5.863671750E-2,6.959703565E-2,-2.806019410E-2
1.420374250E0,9.351235628E-2,1.200513542E-1,-3.455356136E-2
1.430420250E0,1.263424754E-1,1.652904749E-1,-3.500390053E-2
1.440466250E0,1.511442661E-1,1.940927505E-1,-2.997342497E-2
1.450512250E0,1.573201418E-1,1.997634172E-1,-2.695180289E-2
1.460558250E0,1.399439871E-1,1.952568144E-1,-3.330139443E-2
1.470604250E0,9.953504056E-2,1.937292218E-1,-3.354907036E-2
1.480650250E0,5.296671018E-2,1.983000934E-1,-2.558278851E-2
1.490696250E0,2.587703615E-2,2.222650796E-1,-1.075084507E-2
1.500742250E0,2.524457127E-2,2.604797781E-1,9.543547407E-3
1.510788250E0,3.429505974E-2,3.089194894E-1,3.860342875E-2
1.520834250E0,3.719745576E-2,3.855556846E-1,6.184359267E-2
1.530880250E0,2.243203111E-3,4.749481380E-1,7.459852844E-2
1.540926250E0,-9.336917102E-2,5.043441057E-1,8.481059223E-2
1.550972250E0,-2.529923916E-1,3.999460340E-1,9.995678812E-2
1.561018250E0,-4.230653346E-1,1.643107235E-1,1.030002236E-1
1.571064250E0,-5.555120707E-1,-1.370104998E-1,8.931104839E-2
1.581110250E0,-6.173543334E-1,-4.174380898E-1,5.902164802E-2
1.591156250E0,-5.829460621E-1,-6.112389565E-1,2.182794176E-2
1.601202250E0,-4.335530698E-1,-6.997238398E-1,-7.449527737E-3
1.611248250E0,-1.742709130E-1,-6.719060540E-1,-3.383293003E-2
1.621294250E0,1.636224240E-1,-5.418696404E-1,-5.900035799E-2
1.631340250E0,5.138147473E-1,-3.396726251E-1,-5.118504539E-2
1.641386250E0,8.121482134E-1,-1.371776611E-1,-1.642809995E-2
1.651432250E0,1.020000219E0,4.087755829E-2,-4.765850957E-3
1.661478250E0,1.102917790E0,1.879163533E-1,-1.968988404E-2
1.671524250E0,1.045431376E0,2.700898051E-1,-5.084061250E-2
1.681570250E0,8.774980307E-1,2.978284061E-1,-8.258119971E-2
1.691616250E0,6.386750937E-1,2.720825374E-1,-9.373211861E-2
1.701662250E0,3.726699352E-1,2.095540166E-1,-8.828581125E-2
1.711708250E0,9.658746421E-2,1.474517584E-1,-6.143289059E-2
