"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.370041631E-3,-7.623646545E-1,3.479214935E0,9.343719635E0
1.141604164E-2,-7.482939148E-1,3.478167114E0,9.311985626E0
2.146204165E-2,-7.256909180E-1,3.488795013E0,9.221274261E0
3.150804166E-2,-7.327262878E-1,3.522025909E0,9.095535736E0
4.155404167E-2,-7.526348877E-1,3.561094666E0,8.933871918E0
5.160004168E-2,-8.125103760E-1,3.600313110E0,8.773555298E0
6.164604163E-2,-8.093669128E-1,3.645519104E0,8.711883545E0
7.169204165E-2,-7.346722412E-1,3.660338287E0,8.735234985E0
8.173804166E-2,-7.113208008E-1,3.628454590E0,8.847501526E0
9.178404167E-2,-1.001866608E0,3.675157471E0,9.279952240E0
1.018300417E-1,-9.648934937E-1,3.597768402E0,9.436077576E0
1.118760417E-1,-7.212002563E-1,3.602558441E0,9.286089478E0
1.219230416E-1,-5.207670593E-1,3.761827240E0,9.145980835E0
1.319690417E-1,-3.513194275E-1,3.722608795E0,8.997040558E0
1.420152500E-1,-4.037104797E-1,3.653302917E0,8.867559814E0
1.520612500E-1,-4.279600525E-1,3.704346771E0,8.984167328E0
1.621072500E-1,-4.022135925E-1,3.619173889E0,9.146429901E0
1.721532500E-1,-2.883004761E-1,3.515738983E0,9.222322083E0
1.821992500E-1,-1.633103943E-1,3.481160889E0,9.280700684E0
1.922452500E-1,-4.415817261E-2,3.429069214E0,9.306147766E0
2.022912500E-1,5.643264771E-2,3.396137695E0,9.189839630E0
2.123372500E-1,1.763333130E-1,3.412004700E0,9.011710052E0
2.223832500E-1,2.079176331E-1,3.383264465E0,8.855285339E0
2.324292500E-1,1.157093811E-1,3.342549133E0,8.760382690E0
2.424752500E-1,-4.400848389E-2,3.331621857E0,8.726103973E0
2.525212500E-1,-7.753875732E-2,3.318898315E0,8.720565491E0
2.625672500E-1,-4.595443726E-2,3.241509247E0,8.766519928E0
2.726132500E-1,9.759704590E-2,3.163222046E0,8.821455688E0
2.826602500E-1,1.799258423E-1,3.070864105E0,8.812923431E0
2.927062500E-1,7.065307617E-2,2.975362701E0,8.825347595E0
3.027522500E-1,-1.266366577E-1,2.930605774E0,8.959319000E0
3.127982500E-1,-3.248245239E-1,2.886297913E0,9.061855774E0
3.228442500E-1,-3.341052246E-1,2.855911102E0,8.943901062E0
3.328902500E-1,-6.041436768E-1,2.745440826E0,8.734486542E0
3.429362500E-1,-9.258247375E-1,3.010090485E0,8.438102875E0
3.529822500E-1,-7.783813477E-3,3.587140503E0,8.014783173E0
3.630282500E-1,-6.960525513E-2,3.578308868E0,7.948471069E0
3.730742500E-1,-7.173083496E-1,3.368295593E0,8.064330139E0
3.831202500E-1,-1.011446686E0,3.737877045E0,8.729247437E0
3.931662500E-1,-1.871109009E-1,4.381239166E0,8.005801849E0
4.032122500E-1,-9.848020935E-1,3.734434204E0,8.690028992E0
4.132582500E-1,-1.269659729E0,3.696413269E0,9.646390228E0
4.233042500E-1,-1.004561005E0,3.807631989E0,9.292376404E0
4.333502500E-1,-1.418600006E0,3.507955170E0,9.501790924E0
4.433972500E-1,-1.660047913E0,3.377426605E0,1.000758911E1
4.534432500E-1,-1.721420288E0,3.475323029E0,1.027777725E1
4.634892500E-1,-1.456471252E0,3.587888947E0,1.043420197E1
4.735352500E-1,-1.130000153E0,3.593128052E0,1.048120422E1
4.835812500E-1,-8.065228271E-1,3.524121552E0,1.043869263E1
4.936272500E-1,-5.432203674E-1,3.537892914E0,1.029603928E1
5.036732500E-1,-3.309617615E-1,3.561693420E0,1.010788055E1
5.137192500E-1,-1.043330383E-1,3.544628906E0,9.877060547E0
5.237652500E-1,1.402583313E-1,3.524720306E0,9.656119995E0
5.338112500E-1,3.653901672E-1,3.495531006E0,9.469009094E0
5.438572500E-1,5.709127808E-1,3.495680695E0,9.271270294E0
5.539032500E-1,7.732919312E-1,3.520529022E0,8.952732697E0
5.639492500E-1,8.756790161E-1,3.525768127E0,8.575068054E0
5.739952500E-1,8.372090149E-1,3.583248596E0,8.281678162E0
5.840412500E-1,6.480024719E-1,3.642225952E0,8.033194885E0
5.940872500E-1,4.318519592E-1,3.739822998E0,7.829767914E0
6.041332500E-1,1.914518738E-1,3.791764984E0,7.702981567E0
6.141792500E-1,-5.313949585E-2,3.845503235E0,7.672894135E0
6.242262500E-1,-2.568658447E-1,3.920646973E0,7.768245850E0
6.342722500E-1,-4.010160828E-1,3.978277130E0,7.871680756E0
6.443182500E-1,-5.819897461E-1,4.025878143E0,7.932753754E0
6.543642500E-1,-7.659571838E-1,4.048331451E0,8.049960022E0
6.644102500E-1,-9.192384338E-1,4.083508301E0,8.200546875E0
6.744562500E-1,-1.031804352E0,4.071383514E0,8.396489410E0
6.845022500E-1,-1.134640503E0,4.021986237E0,8.620423737E0
6.945482500E-1,-1.146166534E0,3.986510010E0,8.868008881E0
7.045942500E-1,-1.041384430E0,3.954326935E0,9.083111572E0
7.146402500E-1,-9.086105347E-1,3.927382965E0,9.294771423E0
7.246862500E-1,-7.494914246E-1,3.934418335E0,9.370962982E0
7.347322500E-1,-5.722599792E-1,4.008514252E0,9.396410065E0
7.447782500E-1,-4.593946838E-1,4.090094604E0,9.414073334E0
7.548242500E-1,-3.677851868E-1,4.160897369E0,9.386680298E0
7.648702500E-1,-2.564167786E-1,4.277654572E0,9.352850647E0
7.749162500E-1,-1.963916016E-1,4.361330566E0,9.391620026E0
7.849622500E-1,-1.978884888E-1,4.459825745E0,9.462722168E0
7.950082500E-1,-2.116598511E-1,4.519102478E0,9.580227814E0
8.050542500E-1,-2.317181396E-1,4.547543335E0,9.731263733E0
8.151002500E-1,-1.950444031E-1,4.604125671E0,9.909992065E0
8.251462500E-1,-9.250762939E-2,4.601580963E0,1.008752289E1
8.351932500E-1,-1.257385254E-2,4.544399872E0,1.023706192E1
8.452392500E-1,8.966354370E-2,4.440964966E0,1.030651749E1
8.552852500E-1,1.695973206E-1,4.313280487E0,1.033361115E1
8.653312500E-1,2.624043274E-1,4.302053833E0,1.020832169E1
8.753772500E-1,3.697311401E-1,4.377946014E0,1.007899063E1
8.854232500E-1,4.101470947E-1,4.493206329E0,9.926757202E0
8.954692500E-1,2.609074402E-1,4.465064850E0,9.810748444E0
9.055152500E-1,-3.397933960E-2,4.379742279E0,9.933942261E0
9.155612500E-1,-3.679348755E-1,4.312831421E0,1.044003983E1
9.256072500E-1,-5.303471375E-1,4.035458221E0,1.116213821E1
9.356532500E-1,-4.317022705E-1,3.599864044E0,1.187181244E1
9.456992500E-1,-1.532812500E-1,3.122806091E0,1.256816437E1
9.557452500E-1,-2.371069336E-1,2.726580048E0,1.299402878E1
9.657912500E-1,-4.070036316E-1,2.165397034E0,1.339010513E1
9.758372500E-1,-3.649411011E-1,1.685345306E0,1.358200607E1
9.858832500E-1,-2.321672058E-1,1.281036072E0,1.346509918E1
9.959292500E-1,-2.694396973E-2,9.274713135E-1,1.297112640E1
1.005975250E0,3.016227722E-1,7.649093628E-1,1.206640778E1
1.016021250E0,6.164181519E-1,7.988887024E-1,1.085782104E1
1.026067250E0,9.053173828E-1,9.295669556E-1,9.525741119E0
1.036113250E0,9.741741943E-1,1.066382446E0,8.346942444E0
1.046159250E0,1.014141083E0,1.271156616E0,7.391778717E0
1.056205250E0,1.007854156E0,1.405277710E0,6.825655975E0
1.066251250E0,1.005459137E0,1.534908142E0,6.669979706E0
1.076297250E0,9.779164124E-1,1.785037994E0,6.837930450E0
1.086344250E0,9.509724426E-1,1.987117767E0,7.096592560E0
1.096390250E0,8.924441528E-1,2.054777069E0,7.304510193E0
1.106436250E0,9.199868774E-1,2.113455048E0,7.531438293E0
1.116482250E0,9.151968384E-1,2.202819214E0,7.808512115E0
1.126528250E0,1.006207581E0,2.188000031E0,8.085286560E0
1.136574250E0,1.170715485E0,2.118394775E0,8.402476959E0
1.146620250E0,1.281036072E0,2.123035126E0,8.588540039E0
1.156666250E0,1.288969574E0,2.203268280E0,8.858728180E0
1.166712250E0,1.417851562E0,2.181563416E0,9.100625153E0
1.176758250E0,1.542691956E0,1.940115509E0,9.273216248E0
1.186804250E0,1.988614655E0,2.384541321E0,9.910141754E0
1.196850250E0,2.183509369E0,2.191891937E0,1.003947281E1
1.206896250E0,1.890568542E0,2.237696686E0,9.744885406E0
1.216942250E0,1.625619507E0,2.263443146E0,9.354646912E0
1.226988250E0,1.445843353E0,2.247875519E0,8.999585266E0
1.237034250E0,1.267115021E0,2.316882019E0,8.685688019E0
1.247080250E0,1.213077393E0,2.406096497E0,8.258775787E0
1.257126250E0,1.215023346E0,2.469115448E0,8.007298737E0
1.267172250E0,1.236129456E0,2.572550354E0,7.897876282E0
1.277218250E0,1.221459961E0,2.685565338E0,7.881560211E0
1.287264250E0,1.141975250E0,2.808759155E0,7.850275269E0
1.297310250E0,9.659413147E-1,2.972069550E0,7.801027679E0
1.307356250E0,7.457492065E-1,3.141666870E0,7.695497131E0
1.317402250E0,6.042933655E-1,3.238365784E0,7.527995453E0
1.327448250E0,5.751040649E-1,3.301085358E0,7.357799377E0
1.337494250E0,7.171586609E-1,3.425326996E0,7.296576691E0
1.347540250E0,8.225395203E-1,3.514541473E0,7.339387665E0
1.357586250E0,8.608598328E-1,3.581452332E0,7.434440002E0
1.367632250E0,8.343649292E-1,3.567082214E0,7.647746429E0
1.377678250E0,8.464897156E-1,3.529061279E0,7.875123596E0
1.387725250E0,8.554710388E-1,3.531755676E0,8.105344849E0
1.397771250E0,8.520281982E-1,3.559897156E0,8.355175323E0
1.407817250E0,8.903485107E-1,3.590882721E0,8.580756226E0
1.417863250E0,9.196875000E-1,3.645668793E0,8.716972961E0
1.427909250E0,8.521778870E-1,3.757935333E0,8.851543121E0
1.437955250E0,7.810757446E-1,3.885170746E0,8.975635071E0
1.448001250E0,7.458988953E-1,4.022135925E0,9.064101105E0
1.458047250E0,7.515870667E-1,4.153562622E0,9.123527527E0
1.468093250E0,7.638615417E-1,4.260739746E0,9.203910370E0
1.478139250E0,6.191125488E-1,4.331243134E0,9.413923645E0
1.488185250E0,4.831951904E-1,4.381538544E0,9.788594513E0
1.498231250E0,4.396357727E-1,4.427193604E0,1.032298325E1
1.508277250E0,3.411405945E-1,4.553680573E0,1.080408279E1
1.518323250E0,2.490820312E-1,4.776118011E0,1.110196335E1
1.528369250E0,1.335223389E-1,4.905299377E0,1.133862122E1
1.538415250E0,-1.056802368E-1,4.968018951E0,1.139505386E1
1.548461250E0,-4.800517273E-1,4.910388794E0,1.133293304E1
1.558507250E0,-7.080276489E-1,4.698728943E0,1.145612686E1
1.568553250E0,-6.394702148E-1,4.271816711E0,1.186522614E1
1.578599250E0,-3.483256531E-1,3.482358398E0,1.236473740E1
1.588645250E0,3.457809448E-2,2.512824554E0,1.293744644E1
1.598691250E0,3.378474426E-1,1.579066315E0,1.352063370E1
1.608737250E0,5.505551147E-1,8.358618164E-1,1.409259430E1
1.618783250E0,6.523434448E-1,2.920426941E-1,1.434481979E1
1.628829250E0,4.722679138E-1,-2.903961182E-2,1.409977936E1
1.638875250E0,6.735992432E-2,-7.484436035E-2,1.328442490E1
1.648921250E0,-1.378633118E-1,3.183879089E-1,1.197779205E1
1.658967250E0,-1.758842468E-1,8.448431396E-1,1.048449738E1
1.669013250E0,-2.466870117E-1,1.310225372E0,9.026828613E0
1.679059250E0,-4.346960449E-1,1.764830017E0,7.812104645E0
1.689105250E0,-7.167095947E-1,2.229763184E0,6.930587769E0
1.699151250E0,-9.574090576E-1,2.620899811E0,6.302793274E0
1.709197250E0,-1.135388947E0,2.937790833E0,5.987399139E0
1.719243250E0,-1.217568054E0,3.126099243E0,5.997128906E0
1.729289250E0,-1.223705292E0,3.164419556E0,6.354735260E0
