"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
3.948166675E-3,6.625220905E-1,1.798676503E-1,-1.517575147E-1,-7.111129919E-1,9.701498684E1,2.705513696E1,3.137195425E0,-9.329691389E1
1.399316668E-2,6.626543499E-1,1.782196967E-1,-1.513211802E-1,-7.114977057E-1,9.699475167E1,2.688250405E1,3.041458263E0,-9.334432441E1
2.403716667E-2,6.627865172E-1,1.771293024E-1,-1.510934529E-1,-7.116952111E-1,9.697452745E1,2.677374426E1,2.971473212E0,-9.336850310E1
3.408116667E-2,6.629392573E-1,1.763997655E-1,-1.511282622E-1,-7.117267370E-1,9.695115122E1,2.671721158E1,2.907240197E0,-9.337467604E1
4.412516666E-2,6.631355695E-1,1.757825828E-1,-1.514047719E-1,-7.116377307E-1,9.692110029E1,2.669070746E1,2.830603527E0,-9.336950380E1
5.417016667E-2,6.633927969E-1,1.750725770E-1,-1.518112150E-1,-7.114864604E-1,9.688171404E1,2.666787084E1,2.734195465E0,-9.335865085E1
6.421416666E-2,6.637144380E-1,1.741058712E-1,-1.522346690E-1,-7.113332382E-1,9.683244798E1,2.662561478E1,2.614390557E0,-9.334806586E1
7.425816666E-2,6.641116905E-1,1.727978774E-1,-1.525901863E-1,-7.112051355E-1,9.677157450E1,2.654981158E1,2.471109217E0,-9.333920797E1
8.430316666E-2,6.646114915E-1,1.711477558E-1,-1.527866841E-1,-7.110950242E-1,9.669494603E1,2.643275504E1,2.310623821E0,-9.332771930E1
9.434716665E-2,6.652521447E-1,1.692433248E-1,-1.527674908E-1,-7.109560028E-1,9.659665570E1,2.627694893E1,2.142863983E0,-9.330395770E1
1.043911666E-1,6.660578713E-1,1.672767469E-1,-1.525027092E-1,-7.107237263E-1,9.647293269E1,2.609560734E1,1.984196833E0,-9.325641951E1
1.144351666E-1,6.669577973E-1,1.652940294E-1,-1.521539684E-1,-7.104183236E-1,9.633460375E1,2.590603331E1,1.827773969E0,-9.319408371E1
1.244801666E-1,6.678313514E-1,1.633088681E-1,-1.518928713E-1,-7.101127405E-1,9.620018538E1,2.572364868E1,1.665122122E0,-9.313485151E1
1.345241666E-1,6.685997345E-1,1.613996037E-1,-1.518041011E-1,-7.098450619E-1,9.608183316E1,2.556188655E1,1.498172303E0,-9.308786993E1
1.445681666E-1,6.692326630E-1,1.595772157E-1,-1.519146316E-1,-7.096369737E-1,9.598426209E1,2.542391342E1,1.326591339E0,-9.305758957E1
1.546121667E-1,6.697045628E-1,1.577947498E-1,-1.522578669E-1,-7.095168315E-1,9.591146618E1,2.530876152E1,1.144873670E0,-9.304979355E1
1.646571667E-1,6.699925509E-1,1.561047366E-1,-1.527749123E-1,-7.095076869E-1,9.586702024E1,2.521575531E1,9.625521911E-1,-9.306622660E1
1.747011667E-1,6.701062604E-1,1.545824744E-1,-1.533660662E-1,-7.096060603E-1,9.584946687E1,2.514262828E1,7.931249161E-1,-9.310288002E1
1.847451667E-1,6.702732410E-1,1.532308392E-1,-1.539612498E-1,-7.096126405E-1,9.582368565E1,2.508388885E1,6.346708284E-1,-9.312483764E1
1.947901667E-1,6.701874234E-1,1.519090704E-1,-1.546243898E-1,-7.098335809E-1,9.583693624E1,2.503331799E1,4.816154284E-1,-9.318423573E1
2.048341667E-1,6.700418772E-1,1.505609199E-1,-1.552573715E-1,-7.101200662E-1,9.585940603E1,2.497824004E1,3.308723290E-1,-9.325337869E1
2.148781667E-1,6.698825120E-1,1.491598856E-1,-1.557600880E-1,-7.104559423E-1,9.588400465E1,2.490802128E1,1.868496660E-1,-9.332605452E1
2.249221667E-1,6.697634274E-1,1.477101090E-1,-1.560707616E-1,-7.108027885E-1,9.590238271E1,2.481772562E1,5.297215369E-2,-9.339374517E1
2.349671667E-1,6.696675881E-1,1.461463684E-1,-1.562394837E-1,-7.111791572E-1,9.591717144E1,2.470635891E1,-7.932798774E-2,-9.346123422E1
2.450111667E-1,6.695078555E-1,1.443506032E-1,-1.563668870E-1,-7.116680567E-1,9.594181557E1,2.457308067E1,-2.245021634E-1,-9.354569349E1
2.550551667E-1,6.692034723E-1,1.422995195E-1,-1.565255982E-1,-7.123323740E-1,9.598876371E1,2.442241214E1,-3.876569482E-1,-9.366006805E1
2.651001667E-1,6.687646288E-1,1.402430095E-1,-1.566648902E-1,-7.131212893E-1,9.605642056E1,2.427017657E1,-5.456544536E-1,-9.379430468E1
2.751441667E-1,6.682720638E-1,1.385605113E-1,-1.566280078E-1,-7.139195031E-1,9.613231692E1,2.413316944E1,-6.588094878E-1,-9.392389162E1
2.851881667E-1,6.678112908E-1,1.374868901E-1,-1.563317510E-1,-7.146228735E-1,9.620327379E1,2.402265735E1,-7.046220020E-1,-9.402870524E1
2.952321667E-1,6.674400930E-1,1.370486603E-1,-1.557651578E-1,-7.151773258E-1,9.626040785E1,2.393949418E1,-6.818148934E-1,-9.409944856E1
3.052771667E-1,6.671916320E-1,1.372147986E-1,-1.549834437E-1,-7.155470011E-1,9.629863622E1,2.388580551E1,-5.981809918E-1,-9.413224004E1
3.153211667E-1,6.670612586E-1,1.377963698E-1,-1.541417632E-1,-7.157386560E-1,9.631869099E1,2.385991846E1,-4.808100602E-1,-9.413378294E1
3.253651666E-1,6.670093337E-1,1.384539509E-1,-1.535087116E-1,-7.157961443E-1,9.632667749E1,2.385796793E1,-3.766582100E-1,-9.412080596E1
3.354091666E-1,6.669698527E-1,1.388722985E-1,-1.533329402E-1,-7.157895167E-1,9.633274969E1,2.387622267E1,-3.283195731E-1,-9.411349829E1
3.454541666E-1,6.668829459E-1,1.388630848E-1,-1.537363534E-1,-7.157857235E-1,9.634611498E1,2.391013831E1,-3.584376973E-1,-9.412711972E1
3.554981666E-1,6.667107918E-1,1.384524362E-1,-1.546738376E-1,-7.158237663E-1,9.637258620E1,2.395800671E1,-4.601098071E-1,-9.416664894E1
3.655421667E-1,6.664442736E-1,1.377530613E-1,-1.560032657E-1,-7.159184096E-1,9.641355652E1,2.401676752E1,-6.127935441E-1,-9.422978226E1
3.755871666E-1,6.660937224E-1,1.369358168E-1,-1.575484285E-1,-7.160631156E-1,9.646742481E1,2.408504131E1,-7.892550239E-1,-9.430943316E1
3.856311667E-1,6.656957271E-1,1.362030675E-1,-1.591103749E-1,-7.162274488E-1,9.652855633E1,2.416183326E1,-9.588003697E-1,-9.439353185E1
3.956751667E-1,6.652966438E-1,1.356574410E-1,-1.605472597E-1,-7.163811531E-1,9.658982575E1,2.424297723E1,-1.103483986E0,-9.447184610E1
4.057191667E-1,6.649275560E-1,1.352537966E-1,-1.617712714E-1,-7.165248396E-1,9.664646415E1,2.431718512E1,-1.220890259E0,-9.454106300E1
4.157641667E-1,6.646020506E-1,1.347703301E-1,-1.627622491E-1,-7.166935587E-1,9.669639391E1,2.436507867E1,-1.327443899E0,-9.460603719E1
4.258081667E-1,6.643139901E-1,1.339884929E-1,-1.635358466E-1,-7.169309587E-1,9.674056383E1,2.437073861E1,-1.441559442E0,-9.467443116E1
4.358521667E-1,6.640553902E-1,1.328699748E-1,-1.640834224E-1,-7.172534532E-1,9.678020349E1,2.433044661E1,-1.565404613E0,-9.474853220E1
4.458961667E-1,6.637699796E-1,1.313400772E-1,-1.645300829E-1,-7.176969987E-1,9.682393872E1,2.424933504E1,-1.713141291E0,-9.483899173E1
