"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.073833322E-3,-8.686436462E-1,4.770579529E0,9.059460754E0
8.970166673E-3,-8.184979248E-1,4.656965790E0,9.462422791E0
1.901516668E-2,-7.617658997E-1,4.540058899E0,9.515412598E0
2.905916667E-2,-8.238867188E-1,4.518204346E0,9.294022980E0
3.910316667E-2,-9.666897583E-1,4.619393921E0,8.954678650E0
4.914816667E-2,-1.086740112E0,4.756209412E0,8.534053345E0
5.919216666E-2,-1.198258209E0,4.907395020E0,8.198750610E0
6.923616666E-2,-1.305135956E0,5.054688721E0,8.025710449E0
7.928016665E-2,-1.329535217E0,5.107229462E0,8.023764496E0
8.932516666E-2,-1.269959106E0,5.053042145E0,8.132737885E0
9.936916665E-2,-1.103654938E0,5.001549225E0,8.338110809E0
1.094131666E-1,-9.003776550E-1,4.975802765E0,8.501421204E0
1.194571666E-1,-7.105723572E-1,4.998705139E0,8.601712646E0
1.295021666E-1,-5.590873718E-1,5.081333313E0,8.726403351E0
1.395461666E-1,-4.658312988E-1,5.139113159E0,8.805738373E0
1.495901667E-1,-3.652404785E-1,5.179678802E0,8.789721680E0
1.596351666E-1,-2.387535095E-1,5.211562500E0,8.803792419E0
1.696791667E-1,-6.092330933E-2,5.213807831E0,8.851543121E0
1.797231667E-1,-2.544708252E-2,5.175038452E0,8.813522186E0
1.897671667E-1,-7.544311523E-2,5.092110901E0,8.687484283E0
1.998121667E-1,-5.882766724E-2,4.957391052E0,8.480614471E0
2.098561667E-1,-6.945556641E-2,4.913532257E0,8.322543182E0
2.199001667E-1,-9.475296021E-2,4.906945953E0,8.241411896E0
2.299451667E-1,-4.400848389E-2,4.881498871E0,8.124055939E0
2.399891667E-1,4.565505981E-2,4.840933228E0,8.010741577E0
2.500331667E-1,1.713935852E-1,4.762346649E0,8.034242706E0
2.600771667E-1,2.966830444E-1,4.651876373E0,8.371790771E0
2.701221667E-1,3.682342529E-1,4.493505707E0,8.938661957E0
2.801661667E-1,4.340972900E-1,4.364474030E0,9.389225006E0
2.902101667E-1,4.471202087E-1,4.288581848E0,9.590107269E0
3.002541667E-1,4.207749939E-1,4.267475739E0,9.636510773E0
3.102991667E-1,3.902384949E-1,4.320465546E0,9.499994659E0
