"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
3.948166675E-3,-5.368721916E-1,4.455368997E0,8.723390865E0
1.399316668E-2,-5.205042270E-1,4.429464662E0,8.737563931E0
2.403716667E-2,-5.085380829E-1,4.413154146E0,8.746517188E0
3.408116667E-2,-4.975547826E-1,4.404775379E0,8.751370962E0
4.412516666E-2,-4.844497471E-1,4.401021759E0,8.753994023E0
5.417016667E-2,-4.679625358E-1,4.397891744E0,8.756463886E0
6.421416666E-2,-4.474722842E-1,4.391861803E0,8.760560446E0
7.425816666E-2,-4.229642645E-1,4.380753847E0,8.767336784E0
8.430316666E-2,-3.955103811E-1,4.363343178E0,8.777295177E0
9.434716665E-2,-3.668087748E-1,4.339952854E0,8.790128646E0
1.043911666E-1,-3.396599333E-1,4.312540522E0,8.804698738E0
1.144351666E-1,-3.128925495E-1,4.283773975E0,8.819720820E0
1.244801666E-1,-2.850567515E-1,4.256045894E0,8.834076903E0
1.345241666E-1,-2.564830348E-1,4.231428239E0,8.846769454E0
1.445681666E-1,-2.271144258E-1,4.210422994E0,8.857587388E0
1.546121667E-1,-1.960085541E-1,4.192899473E0,8.866638293E0
1.646571667E-1,-1.647973595E-1,4.178745703E0,8.873951991E0
1.747011667E-1,-1.357919722E-1,4.167605295E0,8.879680508E0
1.847451667E-1,-1.086640892E-1,4.158642975E0,8.884254785E0
1.947901667E-1,-8.245968265E-2,4.150907986E0,8.888153123E0
2.048341667E-1,-5.665058440E-2,4.142439171E0,8.892305231E0
2.148781667E-1,-3.199174538E-2,4.131584985E0,8.897476509E0
2.249221667E-1,-9.069721266E-3,4.117577980E0,8.904020128E0
2.349671667E-1,1.358228025E-2,4.100261158E0,8.912001577E0
2.450111667E-1,3.843844453E-2,4.079492141E0,8.921455355E0
2.550551667E-1,6.637287777E-2,4.055955928E0,8.932016596E0
2.651001667E-1,9.342379672E-2,4.032118584E0,8.942560880E0
2.751441667E-1,1.127967642E-1,4.010640007E0,8.951990685E0
2.851881667E-1,1.206400822E-1,3.993328156E0,8.959624810E0
2.952321667E-1,1.167354121E-1,3.980338566E0,8.965454484E0
3.052771667E-1,1.024167779E-1,3.972000436E0,8.969326510E0
3.153211667E-1,8.232179800E-2,3.968024037E0,8.971293513E0
3.253651666E-1,6.448974999E-2,3.967772607E0,8.971550791E0
3.354091666E-1,5.621351873E-2,3.970651484E0,8.970332816E0
3.454541666E-1,6.137015537E-2,3.975948184E0,8.967952414E0
3.554981666E-1,7.877768182E-2,3.983388474E0,8.964513667E0
3.655421667E-1,1.049185456E-1,3.992480602E0,8.960200176E0
3.755871666E-1,1.351294461E-1,4.003003836E0,8.955099065E0
3.856311667E-1,1.641550611E-1,4.014821351E0,8.949322016E0
3.956751667E-1,1.889233185E-1,4.027308665E0,8.943220446E0
4.057191667E-1,2.090211123E-1,4.038720383E0,8.937625245E0
4.157641667E-1,2.272603686E-1,4.046022678E0,8.933877180E0
4.258081667E-1,2.467931570E-1,4.046710311E0,8.933046876E0
4.358521667E-1,2.679902273E-1,4.040197974E0,8.935383423E0
4.458961667E-1,2.932748669E-1,4.027247269E0,8.940434248E0
4.559411667E-1,3.220349270E-1,4.009625223E0,8.947362614E0
4.659851667E-1,3.518503181E-1,3.989671599E0,8.955156367E0
4.760291667E-1,3.813444413E-1,3.968654075E0,8.963283997E0
4.860741667E-1,4.069046309E-1,3.948192036E0,8.971193526E0
4.961181667E-1,4.270191259E-1,3.929700801E0,8.978374491E0
5.061621667E-1,4.425698324E-1,3.913279189E0,8.984791226E0
5.162061666E-1,4.541199106E-1,3.898330782E0,8.990711532E0
5.262506250E-1,4.628769931E-1,3.883933183E0,8.996494428E0
5.362946250E-1,4.699676923E-1,3.868867539E0,9.002615878E0
5.463386250E-1,4.770302152E-1,3.853343182E0,9.008900465E0
5.563836250E-1,4.859218567E-1,3.838305312E0,9.014842991E0
5.664276250E-1,4.976525408E-1,3.824823387E0,9.019931822E0
5.764716250E-1,5.111493398E-1,3.814226478E0,9.023663515E0
5.865156250E-1,5.258632367E-1,3.807024170E0,9.025859145E0
5.965606250E-1,5.410185618E-1,3.802702493E0,9.026785344E0
6.066046250E-1,5.546362885E-1,3.800094343E0,9.027057239E0
6.166486250E-1,5.649785147E-1,3.797561621E0,9.027481747E0
6.266926250E-1,5.721534868E-1,3.793750114E0,9.028632479E0
6.367376250E-1,5.764899647E-1,3.787975988E0,9.030780746E0
6.467816250E-1,5.786614744E-1,3.779962087E0,9.033999054E0
6.568256250E-1,5.792316145E-1,3.770224426E0,9.038030709E0
6.668706250E-1,5.778439606E-1,3.759749724E0,9.042481610E0
6.769146250E-1,5.741648925E-1,3.749574984E0,9.046940112E0
6.869586250E-1,5.681219047E-1,3.740553900E0,9.051054797E0
6.970026250E-1,5.598010245E-1,3.733466782E0,9.054498807E0
7.070476250E-1,5.505617660E-1,3.728236740E0,9.057220101E0
7.170916250E-1,5.421828521E-1,3.723843142E0,9.059532675E0
7.271356250E-1,5.374645145E-1,3.719163908E0,9.061735906E0
7.371806250E-1,5.367579516E-1,3.713973919E0,9.063905808E0
7.472246250E-1,5.391791374E-1,3.708023208E0,9.066198501E0
7.572686250E-1,5.434765486E-1,3.701158285E0,9.068746718E0
7.673126250E-1,5.478420432E-1,3.693834647E0,9.071469181E0
7.773576250E-1,5.515599588E-1,3.686649588E0,9.074166502E0
7.874016250E-1,5.528915890E-1,3.680224083E0,9.076693668E0
7.974456250E-1,5.498978877E-1,3.675709448E0,9.078704526E0
8.074896250E-1,5.443004943E-1,3.673921369E0,9.079765211E0
8.175346250E-1,5.386139309E-1,3.674665135E0,9.079803218E0
8.275786250E-1,5.370374120E-1,3.676602902E0,9.079112661E0
8.376226250E-1,5.432880124E-1,3.677421513E0,9.078408657E0
8.476676250E-1,5.599842616E-1,3.674756644E0,9.078473561E0
8.577116250E-1,5.890475547E-1,3.667794657E0,9.079449461E0
8.677556250E-1,6.276167393E-1,3.657762296E0,9.080912434E0
8.777996250E-1,6.688026991E-1,3.647998323E0,9.081900029E0
8.878446250E-1,7.032686732E-1,3.641903771E0,9.081742739E0
8.978886250E-1,7.213286027E-1,3.642596373E0,9.080048216E0
9.079326250E-1,7.188950647E-1,3.651822695E0,9.076534624E0
9.179766250E-1,6.986940309E-1,3.669386561E0,9.071027132E0
9.280216250E-1,6.657220204E-1,3.693212796E0,9.063834472E0
9.380656250E-1,6.253480927E-1,3.720229563E0,9.055657141E0
9.481096250E-1,5.820963481E-1,3.747300417E0,9.047375729E0
9.581546250E-1,5.386810277E-1,3.772671486E0,9.039517071E0
9.681986250E-1,4.970925602E-1,3.795795178E0,9.032216823E0
9.782426250E-1,4.597286329E-1,3.816643425E0,9.025407740E0
9.882866250E-1,4.275190262E-1,3.835847435E0,9.018847164E0
9.983316250E-1,4.001166348E-1,3.853968249E0,9.012376635E0
1.008375625E0,3.774296939E-1,3.871183914E0,9.005975103E0
1.018419625E0,3.592904615E-1,3.887257617E0,8.999791088E0
1.028463625E0,3.458959157E-1,3.901981783E0,8.993942118E0
1.038508625E0,3.393994033E-1,3.915135095E0,8.988472048E0
1.048552625E0,3.410109690E-1,3.926850868E0,8.983298432E0
1.058596625E0,3.511273465E-1,3.937234939E0,8.978362212E0
