"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.743916655E-3,4.988768015E-1,5.531862448E0,8.086143762E0
1.178891666E-2,4.944444659E-1,5.531285913E0,8.086810344E0
2.183491667E-2,4.892525038E-1,5.530635703E0,8.087571067E0
3.187991667E-2,4.849023581E-1,5.530818136E0,8.087707892E0
4.192491667E-2,4.820546910E-1,5.532440153E0,8.086768829E0
5.197091665E-2,4.807020839E-1,5.535508772E0,8.084749201E0
6.201591666E-2,4.794495737E-1,5.539299522E0,8.082227297E0
7.206091666E-2,4.770781258E-1,5.543393742E0,8.079559212E0
8.210691667E-2,4.740512415E-1,5.547320148E0,8.077042571E0
9.215191667E-2,4.710945969E-1,5.550319769E0,8.075155089E0
1.021979167E-1,4.685403138E-1,5.552117788E0,8.074066923E0
1.122429167E-1,4.656286197E-1,5.552725899E0,8.073817247E0
1.222879167E-1,4.618510991E-1,5.552668596E0,8.074073939E0
1.323339167E-1,4.574432122E-1,5.552230055E0,8.074625916E0
1.423789167E-1,4.514453942E-1,5.551541253E0,8.075437510E0
1.524249167E-1,4.434237817E-1,5.550601020E0,8.076528016E0
1.624699167E-1,4.336936129E-1,5.549924498E0,8.077521458E0
1.725149167E-1,4.190063939E-1,5.547323656E0,8.080082538E0
1.825609167E-1,3.992289544E-1,5.540151461E0,8.086002259E0
1.926059167E-1,3.775944392E-1,5.529941638E0,8.094026393E0
2.026519167E-1,3.587047167E-1,5.517810420E0,8.103159744E0
2.126969167E-1,3.448225862E-1,5.506339937E0,8.111560439E0
2.227419167E-1,3.363856753E-1,5.497679626E0,8.117786554E0
2.327879167E-1,3.340212805E-1,5.492580854E0,8.121335229E0
2.428329167E-1,3.376991061E-1,5.490484627E0,8.122600567E0
2.528789167E-1,3.456522695E-1,5.490101634E0,8.122524553E0
2.629239167E-1,3.548129927E-1,5.489632688E0,8.122446785E0
2.729689167E-1,3.616292747E-1,5.487851041E0,8.123349595E0
2.830149167E-1,3.637104084E-1,5.484108238E0,8.125784376E0
2.930599167E-1,3.617943489E-1,5.478368027E0,8.129741186E0
3.031059167E-1,3.569491633E-1,5.470822195E0,8.135034671E0
3.131509167E-1,3.512573008E-1,5.461786492E0,8.141351418E0
3.231959167E-1,3.460305113E-1,5.451519367E0,8.148453446E0
3.332419167E-1,3.409727428E-1,5.439992750E0,8.156366483E0
3.432869167E-1,3.346924678E-1,5.427060463E0,8.165236709E0
3.533329167E-1,3.262281480E-1,5.412636552E0,8.175147740E0
3.633779167E-1,3.163691943E-1,5.397044951E0,8.185836450E0
3.734229167E-1,3.069198745E-1,5.381231157E0,8.196600004E0
3.834689167E-1,2.992723560E-1,5.365957060E0,8.206889935E0
3.935139167E-1,2.933902032E-1,5.352697329E0,8.215756652E0
4.035599167E-1,2.892041998E-1,5.342210932E0,8.222727118E0
4.136049167E-1,2.868867107E-1,5.334223051E0,8.227992536E0
4.236499167E-1,2.856386956E-1,5.328640130E0,8.231652308E0
4.336959167E-1,2.853902072E-1,5.325791951E0,8.233504706E0
4.437409167E-1,2.868213498E-1,5.325369197E0,8.233728070E0
4.537869167E-1,2.896693823E-1,5.327111667E0,8.232500739E0
4.638319167E-1,2.931876155E-1,5.330603040E0,8.230116245E0
4.738769167E-1,2.963018608E-1,5.335348640E0,8.226929512E0
4.839229167E-1,2.993820278E-1,5.340040446E0,8.223773185E0
4.939679167E-1,3.019795255E-1,5.343489718E0,8.221436638E0
5.040129167E-1,3.030688617E-1,5.345155005E0,8.220314557E0
5.140589167E-1,3.030965995E-1,5.344581978E0,8.220685855E0
5.241039167E-1,3.010469128E-1,5.342331385E0,8.222224258E0
5.341499167E-1,2.967262225E-1,5.339514197E0,8.224210557E0
5.441949167E-1,2.911165865E-1,5.336832663E0,8.226151248E0
5.542399167E-1,2.858454678E-1,5.335067389E0,8.227481489E0
5.642859167E-1,2.819190076E-1,5.334670948E0,8.227873837E0
5.743309167E-1,2.794186103E-1,5.335748590E0,8.227260464E0
5.843769167E-1,2.775369215E-1,5.337893348E0,8.225933146E0
5.944219167E-1,2.759073573E-1,5.339610091E0,8.224873631E0
6.044669167E-1,2.736111557E-1,5.339952153E0,8.224728035E0
6.145129167E-1,2.699372222E-1,5.338640622E0,8.225700427E0
6.245579167E-1,2.653304020E-1,5.335810570E0,8.227686726E0
6.346039167E-1,2.606874752E-1,5.331747925E0,8.230468247E0
6.446489167E-1,2.561890112E-1,5.327206977E0,8.233549145E0
6.546939167E-1,2.515258568E-1,5.323180584E0,8.236296751E0
6.647399167E-1,2.474771716E-1,5.320085068E0,8.238418706E0
6.747849167E-1,2.441928271E-1,5.318087659E0,8.239806250E0
6.848309167E-1,2.420699771E-1,5.316924064E0,8.240620183E0
6.948756250E-1,2.414979733E-1,5.315955765E0,8.241261622E0
7.049206250E-1,2.416180422E-1,5.314454200E0,8.242226413E0
7.149666250E-1,2.420916667E-1,5.311886103E0,8.243868311E0
7.250116250E-1,2.422812444E-1,5.308434491E0,8.246085575E0
7.350576250E-1,2.425443691E-1,5.304389972E0,8.248679985E0
7.451026250E-1,2.428726720E-1,5.300075896E0,8.251443379E0
7.551476250E-1,2.434869950E-1,5.295690485E0,8.254240102E0
7.651936250E-1,2.445496717E-1,5.291511480E0,8.256888306E0
7.752386250E-1,2.459269102E-1,5.287994379E0,8.259100308E0
7.852846250E-1,2.477358560E-1,5.285238587E0,8.260810034E0
7.953296250E-1,2.503605067E-1,5.283399053E0,8.261907556E0
8.053746250E-1,2.537909219E-1,5.281772942E0,8.262842526E0
8.154206250E-1,2.580287828E-1,5.279400727E0,8.264227147E0
8.254656250E-1,2.629740107E-1,5.275384859E0,8.266635615E0
8.355116250E-1,2.676075453E-1,5.269550507E0,8.270207094E0
8.455566250E-1,2.712705336E-1,5.262616879E0,8.274501874E0
8.556016250E-1,2.749926883E-1,5.255596712E0,8.278839338E0
8.656476250E-1,2.796407862E-1,5.249402756E0,8.282612547E0
8.756926250E-1,2.850982301E-1,5.244644877E0,8.285440260E0
8.857386250E-1,2.913952977E-1,5.241344708E0,8.287309030E0
8.957836250E-1,2.979685548E-1,5.239097039E0,8.288496600E0
9.058286250E-1,3.045228633E-1,5.237077410E0,8.289534481E0
9.158746250E-1,3.107033154E-1,5.234677128E0,8.290820868E0
9.259196250E-1,3.163804136E-1,5.231321411E0,8.292724721E0
9.359656250E-1,3.212944137E-1,5.226820809E0,8.295372925E0
9.460106250E-1,3.249672325E-1,5.221733732E0,8.298433358E0
9.560556250E-1,3.279242060E-1,5.216403995E0,8.301668038E0
9.661016250E-1,3.306816798E-1,5.211484147E0,8.304648364E0
9.761466250E-1,3.333230864E-1,5.207340226E0,8.307141616E0
9.861916250E-1,3.360626531E-1,5.204257573E0,8.308963024E0
9.962376250E-1,3.383084956E-1,5.202329746E0,8.310079257E0
1.006282625E0,3.397779740E-1,5.201354431E0,8.310629480E0
1.016328625E0,3.405483446E-1,5.200971438E0,8.310838226E0
1.026373625E0,3.402699806E-1,5.200646918E0,8.311052234E0
1.036418625E0,3.385918663E-1,5.199729490E0,8.311694843E0
1.046464625E0,3.349891409E-1,5.198212722E0,8.312789442E0
1.056509625E0,3.300803303E-1,5.196023524E0,8.314354157E0
1.066555625E0,3.241456987E-1,5.193630259E0,8.316083179E0
1.076600625E0,3.183824637E-1,5.191831656E0,8.317428623E0
1.086645625E0,3.145302084E-1,5.191207758E0,8.317964228E0
1.096691625E0,3.129669188E-1,5.191914686E0,8.317582405E0
1.106736625E0,3.129873475E-1,5.193950102E0,8.316310635E0
1.116782625E0,3.142344124E-1,5.196665549E0,8.314566996E0
1.126827625E0,3.157660174E-1,5.198680499E0,8.313249618E0
1.136872625E0,3.166443423E-1,5.199117871E0,8.312942054E0
1.146918625E0,3.158691112E-1,5.197976494E0,8.313685820E0
1.156963625E0,3.137455121E-1,5.195694911E0,8.315192063E0
1.167009625E0,3.115129720E-1,5.193199904E0,8.316834546E0
1.177054625E0,3.095054402E-1,5.191297220E0,8.318096960E0
1.187099625E0,3.083480935E-1,5.190293253E0,8.318766466E0
1.197145625E0,3.081408097E-1,5.190314303E0,8.318761203E0
1.207190625E0,3.084966493E-1,5.190449374E0,8.318663555E0
1.217236625E0,3.090691648E-1,5.190161691E0,8.318822014E0
1.227281625E0,3.091311453E-1,5.189299811E0,8.319357035E0
1.237326625E0,3.090635734E-1,5.188415712E0,8.319910766E0
1.247372625E0,3.090562278E-1,5.188257837E0,8.320009584E0
1.257417625E0,3.088675090E-1,5.188799289E0,8.319679216E0
1.267463625E0,3.088931271E-1,5.190168123E0,8.318824353E0
1.277508625E0,3.091276370E-1,5.192118754E0,8.317598777E0
1.287553625E0,3.100152443E-1,5.194638904E0,8.315991962E0
1.297599625E0,3.113317084E-1,5.197628585E0,8.314074660E0
1.307644625E0,3.131593652E-1,5.201020555E0,8.311883708E0
1.317690625E0,3.144323406E-1,5.204873285E0,8.309423785E0
1.327735625E0,3.152187546E-1,5.208714906E0,8.306986080E0
1.337780625E0,3.154337129E-1,5.212455370E0,8.304631991E0
1.347826625E0,3.151628771E-1,5.215834476E0,8.302520562E0
1.357871625E0,3.146924686E-1,5.218314865E0,8.300979820E0
1.367917625E0,3.135208694E-1,5.219665571E0,8.300174659E0
1.377962625E0,3.118988152E-1,5.220229243E0,8.299881129E0
1.388007625E0,3.100137459E-1,5.220601126E0,8.299717991E0
1.398053625E0,3.079227816E-1,5.221410381E0,8.299287052E0
1.408098625E0,3.059304891E-1,5.223058711E0,8.298323430E0
1.418143625E0,3.050622324E-1,5.225875314E0,8.296581545E0
1.428189625E0,3.052344877E-1,5.229568416E0,8.294247921E0
1.438234625E0,3.056566018E-1,5.233519964E0,8.291739466E0
1.448280625E0,3.055588437E-1,5.236777448E0,8.289686508E0
1.458325625E0,3.046087625E-1,5.238518749E0,8.288621145E0
1.468370625E0,3.031932795E-1,5.238447998E0,8.288717625E0
1.478416625E0,3.022986921E-1,5.237562144E0,8.289309947E0
1.488461625E0,3.022130121E-1,5.237010752E0,8.289661950E0
1.498507625E0,3.028433968E-1,5.237501333E0,8.289328074E0
1.508552625E0,3.034923281E-1,5.238842100E0,8.288458008E0
1.518597625E0,3.041638260E-1,5.240653567E0,8.287287396E0
1.528643625E0,3.045413003E-1,5.242398961E0,8.286169408E0
1.538688625E0,3.044456435E-1,5.243580683E0,8.285425642E0
1.548734625E0,3.042196669E-1,5.243964846E0,8.285190584E0
1.558779625E0,3.043093303E-1,5.243777150E0,8.285305774E0
1.568824625E0,3.045259148E-1,5.243611674E0,8.285402838E0
1.578870625E0,3.045979452E-1,5.243408191E0,8.285529138E0
1.588915625E0,3.047281919E-1,5.242895975E0,8.285848396E0
1.598961625E0,3.050360478E-1,5.241431247E0,8.286763485E0
1.609006625E0,3.052851575E-1,5.239057862E0,8.288255110E0
1.619051625E0,3.047691224E-1,5.236457021E0,8.289918058E0
1.629097625E0,3.035730379E-1,5.233902957E0,8.291574574E0
1.639142625E0,3.025395974E-1,5.231894438E0,8.292879088E0
1.649188625E0,3.017606386E-1,5.230156646E0,8.294004092E0
1.659233625E0,3.011555797E-1,5.228765008E0,8.294903394E0
1.669278625E0,3.005417682E-1,5.227721865E0,8.295582840E0
1.679324625E0,3.003312685E-1,5.226568210E0,8.296317835E0
