"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.743916655E-3,9.271936412E-1,2.929882428E-1,4.494527281E-2,2.290191681E-1,4.399700618E1,3.437666441E1,-2.914971459E0,2.684711959E1
1.178891666E-2,9.271740008E-1,2.928889133E-1,4.521388521E-2,2.291728355E-1,4.400301415E1,3.437168055E1,-2.889051000E0,2.687374458E1
2.183491667E-2,9.271604506E-1,2.927758965E-1,4.551609919E-2,2.293124048E-1,4.400715869E1,3.436603071E1,-2.858688904E0,2.689994365E1
3.187991667E-2,9.271428543E-1,2.927243298E-1,4.577051864E-2,2.293984476E-1,4.401254022E1,3.436646198E1,-2.833250251E0,2.691832734E1
4.192491667E-2,9.271182405E-1,2.927794790E-1,4.594041259E-2,2.293936428E-1,4.402006688E1,3.437739211E1,-2.816598106E0,2.692333557E1
5.197091665E-2,9.270714786E-1,2.929387098E-1,4.604537931E-2,2.293584713E-1,4.403436288E1,3.439886765E1,-2.808688639E0,2.692245993E1
6.201591666E-2,9.270331250E-1,2.931451239E-1,4.612760782E-2,2.292332109E-1,4.404608501E1,3.442548940E1,-2.801364432E0,2.691052932E1
7.206091666E-2,9.270076472E-1,2.933575967E-1,4.625045534E-2,2.290393564E-1,4.405387022E1,3.445405716E1,-2.787497465E0,2.689221318E1
8.210691667E-2,9.269976584E-1,2.935541064E-1,4.639010893E-2,2.287999202E-1,4.405692212E1,3.448131340E1,-2.769797974E0,2.686937607E1
9.215191667E-2,9.270016834E-1,2.936980063E-1,4.651618069E-2,2.285732755E-1,4.405569237E1,3.450202028E1,-2.752509382E0,2.684767394E1
1.021979167E-1,9.270418494E-1,2.937815098E-1,4.658491166E-2,2.282884050E-1,4.404341881E1,3.451428859E1,-2.737573810E0,2.681763549E1
1.122429167E-1,9.271135833E-1,2.937939325E-1,4.664325343E-2,2.279691004E-1,4.402149088E1,3.451804857E1,-2.720548549E0,2.678355920E1
1.222879167E-1,9.271977295E-1,2.937565904E-1,4.673808384E-2,2.276553382E-1,4.399575549E1,3.451691929E1,-2.698461090E0,2.675147241E1
1.323339167E-1,9.273244651E-1,2.936964153E-1,4.681509667E-2,2.272003630E-1,4.395696748E1,3.451297814E1,-2.672688294E0,2.670292326E1
1.423789167E-1,9.274646033E-1,2.936025015E-1,4.696224186E-2,2.267190038E-1,4.391403960E1,3.450697070E1,-2.637620233E0,2.665386005E1
1.524249167E-1,9.276029504E-1,2.934660617E-1,4.722234060E-2,2.262755136E-1,4.387162125E1,3.449882811E1,-2.590720862E0,2.661299217E1
1.624699167E-1,9.277105723E-1,2.933170304E-1,4.761080810E-2,2.259456935E-1,4.383859648E1,3.449228102E1,-2.533834415E0,2.658930362E1
1.725149167E-1,9.277976056E-1,2.929800558E-1,4.830946587E-2,2.258771205E-1,4.381187224E1,3.447126921E1,-2.447971734E0,2.660599389E1
1.825609167E-1,9.279323069E-1,2.923059591E-1,4.926076239E-2,2.259916757E-1,4.377048056E1,3.441712334E1,-2.332360092E0,2.665261466E1
1.926059167E-1,9.281134330E-1,2.914320548E-1,5.027697559E-2,2.261526134E-1,4.371476450E1,3.434138467E1,-2.205903520E0,2.670700693E1
2.026519167E-1,9.283408995E-1,2.904884290E-1,5.110174727E-2,2.262480760E-1,4.364469789E1,3.425273061E1,-2.095499469E0,2.674757141E1
2.126969167E-1,9.285512966E-1,2.896490745E-1,5.167346927E-2,2.263308524E-1,4.357979381E1,3.416968753E1,-2.014367905E0,2.677784553E1
2.227419167E-1,9.287117918E-1,2.890434243E-1,5.199323741E-2,2.263735050E-1,4.353022175E1,3.410737818E1,-1.965062126E0,2.679458607E1
2.327879167E-1,9.288457977E-1,2.887305155E-1,5.199253145E-2,2.262233147E-1,4.348879024E1,3.407107797E1,-1.951244577E0,2.677820981E1
2.428329167E-1,9.289380150E-1,2.886717839E-1,5.169779854E-2,2.259868709E-1,4.346025697E1,3.405679003E1,-1.972737694E0,2.674173816E1
2.528789167E-1,9.290011931E-1,2.887675731E-1,5.119777886E-2,2.257183534E-1,4.344069851E1,3.405518381E1,-2.019216804E0,2.669446568E1
2.629239167E-1,9.290679959E-1,2.888746683E-1,5.062930217E-2,2.254344943E-1,4.342000883E1,3.405316879E1,-2.072754539E0,2.664315292E1
2.729689167E-1,9.291671674E-1,2.888776818E-1,5.015529764E-2,2.251275388E-1,4.338927682E1,3.404158617E1,-2.112591960E0,2.659262487E1
