"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.743916655E-3,5.655239868E-1,5.531297607E0,8.025860138E0
1.178891666E-2,6.083349609E-1,5.504054260E0,8.091723175E0
2.183491667E-2,5.755531311E-1,5.506898346E0,8.149952087E0
3.187991667E-2,5.623805237E-1,5.493875427E0,8.125552826E0
4.192491667E-2,5.879772949E-1,5.502257996E0,8.125103760E0
5.197091665E-2,6.059399414E-1,5.543721771E0,8.103548584E0
6.201591666E-2,6.322851562E-1,5.580395508E0,8.085136871E0
7.206091666E-2,7.015910339E-1,5.617368622E0,8.073311462E0
8.210691667E-2,6.234535217E-1,5.602399750E0,7.999365234E0
9.215191667E-2,5.465135193E-1,5.573360138E0,7.896379395E0
1.021979167E-1,5.321434021E-1,5.559588776E0,7.878716125E0
1.122429167E-1,6.866221619E-1,5.596711578E0,7.941884766E0
1.222879167E-1,7.915539551E-1,5.638175354E0,8.011789398E0
1.323339167E-1,7.153623962E-1,5.596262512E0,7.989186401E0
1.423789167E-1,6.677613831E-1,5.549859009E0,8.043523407E0
1.524249167E-1,6.005511475E-1,5.483696594E0,8.111332397E0
1.624699167E-1,4.188290405E-1,5.450615387E0,8.200995941E0
1.725149167E-1,3.679348755E-1,5.485642548E0,8.486003265E0
1.825609167E-1,3.890409851E-1,5.488636322E0,8.178542633E0
1.926059167E-1,5.197192383E-1,5.731730804E0,7.920329590E0
2.026519167E-1,1.787283325E-1,5.575455780E0,7.803722076E0
2.126969167E-1,1.029858398E-1,5.482648773E0,7.887098694E0
2.227419167E-1,2.622546387E-1,5.610482941E0,7.893684998E0
2.327879167E-1,2.688409424E-1,5.585335236E0,7.814349976E0
2.428329167E-1,2.409988403E-1,5.531447296E0,7.719147949E0
2.528789167E-1,2.812651062E-1,5.547164612E0,7.688611450E0
2.629239167E-1,4.396357727E-1,5.602549438E0,7.704328766E0
2.729689167E-1,6.209088135E-1,5.675747223E0,7.803123322E0
2.830149167E-1,6.846762085E-1,5.700296173E0,7.918982391E0
2.930599167E-1,6.721023560E-1,5.710774384E0,8.002508698E0
3.031059167E-1,6.256988525E-1,5.687422943E0,8.025860138E0
3.131509167E-1,4.960684204E-1,5.670208740E0,8.033643951E0
3.231959167E-1,3.836521912E-1,5.625002747E0,8.005801849E0
3.332419167E-1,3.505709839E-1,5.563181305E0,8.034691772E0
3.432869167E-1,3.844006348E-1,5.519023132E0,8.127049713E0
3.533329167E-1,3.469784546E-1,5.440137177E0,8.168064423E0
3.633779167E-1,2.154020691E-1,5.335504761E0,8.165968781E0
3.734229167E-1,1.011895752E-1,5.217550049E0,8.167615356E0
3.834689167E-1,1.197509766E-2,5.104535065E0,8.185877380E0
3.935139167E-1,-5.388793945E-3,5.019511871E0,8.377179565E0
4.035599167E-1,-3.158432007E-2,4.927453308E0,8.531358948E0
4.136049167E-1,-2.544708252E-3,4.906496887E0,8.503367157E0
4.236499167E-1,4.864883423E-2,4.924758911E0,8.500822449E0
4.336959167E-1,1.145118713E-1,5.035229187E0,8.542136536E0
4.437409167E-1,8.711883545E-2,5.153333588E0,8.478069763E0
4.537869167E-1,1.065783691E-1,5.232668610E0,8.428822174E0
4.638319167E-1,1.639091492E-1,5.337899780E0,8.397537231E0
4.738769167E-1,2.163002014E-1,5.407355347E0,8.356971588E0
4.839229167E-1,2.165995789E-1,5.465584259E0,8.248447266E0
4.939679167E-1,2.306703186E-1,5.486241302E0,8.170758820E0
5.040129167E-1,2.357597351E-1,5.479654999E0,8.196056213E0
5.140589167E-1,3.504212952E-1,5.454806671E0,8.103548584E0
5.241039167E-1,4.520599365E-1,5.531147919E0,8.061785431E0
5.341499167E-1,5.114863586E-1,5.536836090E0,8.183332672E0
5.441949167E-1,5.137316895E-1,5.480104065E0,8.224796448E0
5.542399167E-1,4.131408691E-1,5.475164337E0,8.197702789E0
5.642859167E-1,3.107537842E-1,5.403313751E0,8.188122711E0
5.743309167E-1,2.730322266E-1,5.385351105E0,8.220305786E0
5.843769167E-1,2.562670898E-1,5.343587952E0,8.256829834E0
5.944219167E-1,2.486329651E-1,5.333858185E0,8.224646759E0
6.044669167E-1,3.574566650E-1,5.397326202E0,8.186476135E0
6.145129167E-1,4.305047607E-1,5.425916748E0,8.216563568E0
6.245579167E-1,3.350033569E-1,5.410349121E0,8.211474152E0
6.346039167E-1,2.682421875E-1,5.346282349E0,8.156089325E0
6.446489167E-1,2.561174011E-1,5.343138885E0,8.193960571E0
6.546939167E-1,2.573149109E-1,5.342390442E0,8.244705048E0
6.647399167E-1,2.516267395E-1,5.312602386E0,8.253836060E0
6.747849167E-1,2.281256104E-1,5.300926666E0,8.236472168E0
6.848309167E-1,1.962419128E-1,5.262756042E0,8.174650726E0
6.948756250E-1,2.107617188E-1,5.242548065E0,8.123457184E0
7.049206250E-1,2.182461548E-1,5.229225769E0,8.120463409E0
7.149666250E-1,2.359094238E-1,5.230722656E0,8.115523682E0
7.250116250E-1,2.462379456E-1,5.225932617E0,8.125702515E0
7.350576250E-1,2.618055725E-1,5.191953278E0,8.169411621E0
7.451026250E-1,2.658471680E-1,5.195845184E0,8.199199677E0
7.551476250E-1,2.625540161E-1,5.185965729E0,8.207432556E0
7.651936250E-1,2.980302429E-1,5.209317169E0,8.199948120E0
7.752386250E-1,3.245251465E-1,5.213957520E0,8.248896332E0
7.852846250E-1,2.745291138E-1,5.212011566E0,8.231831818E0
7.953296250E-1,2.312690735E-1,5.217999115E0,8.228388977E0
8.053746250E-1,1.951940918E-1,5.215903473E0,8.157586212E0
8.154206250E-1,1.920506287E-1,5.221591644E0,8.074359283E0
8.254656250E-1,2.348616028E-1,5.240003357E0,8.054450684E0
8.355116250E-1,3.586541748E-1,5.270090790E0,8.102500763E0
8.455566250E-1,4.478686523E-1,5.291795654E0,8.214617615E0
8.556016250E-1,4.093986511E-1,5.258864136E0,8.291856995E0
8.656476250E-1,3.902384949E-1,5.222040710E0,8.311615906E0
8.756926250E-1,4.037104797E-1,5.230722656E0,8.335266724E0
8.857386250E-1,4.114942932E-1,5.248236237E0,8.311765594E0
8.957836250E-1,4.043092346E-1,5.254672852E0,8.289312286E0
9.058286250E-1,3.923341370E-1,5.264851685E0,8.220006409E0
9.158746250E-1,3.576063538E-1,5.257217560E0,8.191415863E0
9.259196250E-1,3.688330078E-1,5.261259155E0,8.182733917E0
9.359656250E-1,4.514611816E-1,5.304668884E0,8.184081116E0
9.460106250E-1,5.364843750E-1,5.359305267E0,8.246052246E0
9.560556250E-1,5.423222351E-1,5.349425812E0,8.340356140E0
9.661016250E-1,4.989125061E-1,5.345683594E0,8.397387543E0
9.761466250E-1,4.439767456E-1,5.329367523E0,8.405770111E0
9.861916250E-1,4.599934387E-1,5.328469391E0,8.413254547E0
9.962376250E-1,5.176235962E-1,5.331163788E0,8.415200500E0
1.006282625E0,5.260061646E-1,5.316643982E0,8.355624390E0
1.016328625E0,5.022056580E-1,5.307962036E0,8.311765594E0
1.026373625E0,5.087919617E-1,5.323679352E0,8.290659485E0
1.036418625E0,5.408253479E-1,5.332510986E0,8.289761353E0
1.046464625E0,5.536985779E-1,5.355862427E0,8.330027618E0
1.056509625E0,4.981640625E-1,5.326822815E0,8.339458008E0
1.066555625E0,4.564009094E-1,5.309009857E0,8.339907074E0
1.076600625E0,4.117936707E-1,5.281018066E0,8.315807190E0
1.086645625E0,3.852987671E-1,5.280419312E0,8.240364075E0
1.096691625E0,4.129911804E-1,5.294490051E0,8.198600922E0
1.106736625E0,4.348457336E-1,5.313650208E0,8.180787964E0
1.116782625E0,4.134402466E-1,5.314698029E0,8.155490570E0
1.126827625E0,4.450245667E-1,5.317392426E0,8.115074615E0
1.136872625E0,5.489085388E-1,5.360502777E0,8.089028778E0
1.146918625E0,5.725593567E-1,5.364544373E0,8.169261932E0
1.156963625E0,4.772076416E-1,5.284011841E0,8.240962830E0
1.167009625E0,3.897894287E-1,5.263803864E0,8.276439056E0
1.177054625E0,3.356021118E-1,5.222489777E0,8.289911041E0
1.187099625E0,2.749781799E-1,5.194797363E0,8.267906799E0
1.197145625E0,2.532733154E-1,5.198389893E0,8.193361816E0
1.207190625E0,3.287164307E-1,5.267097015E0,8.100105743E0
1.217236625E0,4.261637878E-1,5.323978729E0,8.090525665E0
1.227281625E0,4.653822327E-1,5.331463165E0,8.158783722E0
1.237326625E0,4.206253052E-1,5.286257172E0,8.258177032E0
1.247372625E0,3.748205566E-1,5.261259155E0,8.372539215E0
1.257417625E0,3.466790771E-1,5.256319427E0,8.398285675E0
1.267463625E0,2.872526550E-1,5.282514954E0,8.376281433E0
1.277508625E0,2.724334717E-1,5.286855927E0,8.318052521E0
1.287553625E0,2.820135498E-1,5.315596161E0,8.276588745E0
1.297599625E0,2.851570129E-1,5.338498535E0,8.243657227E0
1.307644625E0,3.445834351E-1,5.358407135E0,8.218210144E0
1.317690625E0,3.832031250E-1,5.380860443E0,8.226892090E0
1.327735625E0,3.632945251E-1,5.391338654E0,8.201594696E0
1.337780625E0,3.588038635E-1,5.409750366E0,8.169112244E0
1.347826625E0,3.255729675E-1,5.428311768E0,8.154742126E0
1.357871625E0,3.010240173E-1,5.448968811E0,8.117619324E0
1.367917625E0,3.192860413E-1,5.478607178E0,8.117769012E0
1.377962625E0,3.403921509E-1,5.472769318E0,8.133935394E0
1.388007625E0,3.559597778E-1,5.487887878E0,8.161478119E0
1.398053625E0,4.117936707E-1,5.473368073E0,8.206684113E0
1.408098625E0,3.749702454E-1,5.460494843E0,8.200546875E0
1.418143625E0,2.880010986E-1,5.417534180E0,8.153694305E0
1.428189625E0,2.477348328E-1,5.423521729E0,8.127798157E0
1.438234625E0,2.700384521E-1,5.428611145E0,8.106242981E0
1.448280625E0,2.785707092E-1,5.424719238E0,8.066425781E0
1.458325625E0,2.836601257E-1,5.430706787E0,8.062084808E0
1.468370625E0,2.797682190E-1,5.409301300E0,8.052055664E0
1.478416625E0,3.119512939E-1,5.401367798E0,8.045319672E0
1.488461625E0,3.818559265E-1,5.433550873E0,8.084837494E0
1.498507625E0,4.430786133E-1,5.408852234E0,8.109386444E0
1.508552625E0,4.773573303E-1,5.402864685E0,8.119864655E0
1.518597625E0,4.659809875E-1,5.391039276E0,8.136330414E0
1.528643625E0,4.513114929E-1,5.377567291E0,8.090675354E0
