"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.798910141E-3,3.670625022E1,1.370963616E2,2.263295920E1,NaN,NaN,3.439501400E1,3.398592313E1
1.775395870E-2,3.670625021E1,1.370963617E2,2.080689014E1,NaN,NaN,1.727628852E1,3.000000000E1
4.059290886E-2,3.670625026E1,1.370963614E2,2.080348362E1,NaN,NaN,1.727499916E1,3.000005013E1
4.392832994E0,3.670625024E1,1.370963615E2,2.080689014E1,NaN,NaN,1.551832591E1,3.000000000E1
6.024219990E0,3.670625024E1,1.370963615E2,2.080689014E1,NaN,NaN,1.696785596E1,3.000000000E1
1.147233391E1,3.670625022E1,1.370963616E2,2.080689014E1,NaN,NaN,1.644385623E1,3.000000000E1
1.203092599E1,3.670625022E1,1.370963616E2,2.080689014E1,NaN,NaN,1.647471545E1,3.000000000E1
