"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.743916655E-3,1.442053223E1,5.287536621E0,-4.668115234E1
1.178891666E-2,1.450037766E1,5.377502441E0,-4.668585205E1
2.183491667E-2,1.431935501E1,5.300109863E0,-4.653491211E1
3.187991667E-2,1.438130569E1,5.199584961E0,-4.671704102E1
4.192491667E-2,1.433876801E1,5.208831787E0,-4.664318848E1
5.197091665E-2,1.439725494E1,5.283874512E0,-4.649035645E1
6.201591666E-2,1.430300522E1,5.249847412E0,-4.649621582E1
7.206091666E-2,1.436217880E1,5.238372803E0,-4.637677002E1
8.210691667E-2,1.429656982E1,5.146392822E0,-4.648638916E1
9.215191667E-2,1.431904984E1,5.109497070E0,-4.620300293E1
1.021979167E-1,1.442834473E1,5.288024902E0,-4.653405762E1
1.122429167E-1,1.434722137E1,5.241577148E0,-4.662805176E1
1.222879167E-1,1.439625549E1,5.137634277E0,-4.649822998E1
1.323339167E-1,1.462204742E1,5.158081055E0,-4.667120361E1
1.423789167E-1,1.454172897E1,5.204803467E0,-4.663946533E1
1.524249167E-1,1.455138779E1,5.179138184E0,-4.652783203E1
1.624699167E-1,1.444488907E1,5.153106689E0,-4.665515137E1
1.725149167E-1,1.441957855E1,5.210388184E0,-4.660461426E1
1.825609167E-1,1.457413864E1,5.316192627E0,-4.653155518E1
1.926059167E-1,1.452856064E1,5.406585693E0,-4.644427490E1
2.026519167E-1,1.478855515E1,5.451324463E0,-4.641680908E1
2.126969167E-1,1.480611801E1,5.476135254E0,-4.640368652E1
2.227419167E-1,1.468870163E1,5.522430420E0,-4.635900879E1
2.327879167E-1,1.471823883E1,5.584533691E0,-4.643579102E1
2.428329167E-1,1.476850510E1,5.679992676E0,-4.641510010E1
2.528789167E-1,1.481514740E1,5.723114014E0,-4.633526611E1
2.629239167E-1,1.478128433E1,5.670379639E0,-4.636309814E1
2.729689167E-1,1.468169022E1,5.681121826E0,-4.636657715E1
2.830149167E-1,1.468384171E1,5.640228271E0,-4.641131592E1
2.930599167E-1,1.473660278E1,5.825408936E0,-4.644250488E1
3.031059167E-1,1.460847473E1,5.920867920E0,-4.654107666E1
3.131509167E-1,1.462738800E1,5.824462891E0,-4.642047119E1
3.231959167E-1,1.454875946E1,5.898101807E0,-4.651794434E1
3.332419167E-1,1.446062469E1,6.049804688E0,-4.650634766E1
3.432869167E-1,1.460671234E1,6.024108887E0,-4.659844971E1
3.533329167E-1,1.454600143E1,6.157531738E0,-4.654199219E1
3.633779167E-1,1.455410385E1,6.148590088E0,-4.644873047E1
3.734229167E-1,1.460586929E1,6.171569824E0,-4.659252930E1
3.834689167E-1,1.455926514E1,6.308532715E0,-4.647650146E1
3.935139167E-1,1.463377762E1,6.263458252E0,-4.651269531E1
4.035599167E-1,1.471480560E1,6.418670654E0,-4.639312744E1
4.136049167E-1,1.468234634E1,6.481384277E0,-4.649853516E1
4.236499167E-1,1.482923889E1,6.532012939E0,-4.634393311E1
4.336959167E-1,1.482043076E1,6.543273926E0,-4.623693848E1
4.437409167E-1,1.476040649E1,6.677429199E0,-4.625250244E1
4.537869167E-1,1.481859970E1,6.650390625E0,-4.636425781E1
4.638319167E-1,1.485628510E1,6.644927979E0,-4.647900391E1
4.738769167E-1,1.476403046E1,6.641357422E0,-4.639251709E1
4.839229167E-1,1.472482681E1,6.568145752E0,-4.615368652E1
4.939679167E-1,1.481192398E1,6.534332275E0,-4.639373779E1
5.040129167E-1,1.484413528E1,6.587432861E0,-4.667156982E1
5.140589167E-1,1.483216858E1,6.546264648E0,-4.666888428E1
5.241039167E-1,1.482486725E1,6.576904297E0,-4.674633789E1
5.341499167E-1,1.482231903E1,6.589752197E0,-4.649224854E1
5.441949167E-1,1.488515854E1,6.620269775E0,-4.646771240E1
5.542399167E-1,1.486315536E1,6.566314697E0,-4.639733887E1
5.642859167E-1,1.496715546E1,6.529022217E0,-4.640722656E1
5.743309167E-1,1.487592316E1,6.497619629E0,-4.625836182E1
5.843769167E-1,1.487260056E1,6.589538574E0,-4.644207764E1
5.944219167E-1,1.486045456E1,6.487426758E0,-4.653802490E1
6.044669167E-1,1.486626434E1,6.598388672E0,-4.631701660E1
6.145129167E-1,1.490483475E1,6.713592529E0,-4.631384277E1
6.245579167E-1,1.494305801E1,6.652648926E0,-4.625854492E1
6.346039167E-1,1.494015121E1,6.641632080E0,-4.604315186E1
6.446489167E-1,1.508710480E1,6.602996826E0,-4.617218018E1
6.546939167E-1,1.491949463E1,6.622283936E0,-4.606195068E1
6.647399167E-1,1.502022552E1,6.680145264E0,-4.590765381E1
6.747849167E-1,1.496652603E1,6.691955566E0,-4.591296387E1
6.848309167E-1,1.500746918E1,6.742401123E0,-4.593389893E1
6.948756250E-1,1.487880707E1,6.688598633E0,-4.615478516E1
7.049206250E-1,1.487880707E1,6.688598633E0,-4.615478516E1
7.149666250E-1,1.506575012E1,6.699768066E0,-4.615087891E1
7.250116250E-1,1.507057571E1,6.688079834E0,-4.621856689E1
7.350576250E-1,1.518488693E1,6.549346924E0,-4.618328857E1
7.451026250E-1,1.517090607E1,6.735443115E0,-4.621386719E1
7.551476250E-1,1.504614258E1,6.797790527E0,-4.624755859E1
7.651936250E-1,1.512775040E1,6.879272461E0,-4.624536133E1
