"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.617250022E-3,-1.008752289E0,4.772974548E0,8.299940186E0
7.426749973E-3,-1.054557037E0,4.495900726E0,8.718619537E0
1.747174998E-2,-1.101259918E0,4.189637604E0,9.006171570E0
2.751574997E-2,-1.158740387E0,3.935466156E0,9.116492157E0
3.756074997E-2,-1.285975800E0,3.894451447E0,9.143885193E0
4.760474997E-2,-1.356928253E0,3.925437012E0,8.975485382E0
5.764974997E-2,-1.448986816E0,4.031416626E0,8.658145294E0
6.769441662E-2,-1.493144989E0,4.218228149E0,8.297694855E0
7.773941662E-2,-1.413510590E0,4.428091736E0,7.899971924E0
8.778441662E-2,-1.283880157E0,4.599934387E0,7.606881409E0
9.782841662E-2,-1.159937897E0,4.757107544E0,7.676486664E0
1.078734166E-1,-1.001267853E0,4.788093109E0,7.970625000E0
1.179174167E-1,-7.470964050E-1,4.707111511E0,8.273894348E0
1.279624166E-1,-4.962181091E-1,4.572691040E0,8.669072571E0
1.380064167E-1,-3.387455750E-1,4.425547028E0,9.004974060E0
1.480514166E-1,-2.662962341E-1,4.335733795E0,9.165739746E0
1.580954167E-1,-2.604583740E-1,4.284839630E0,9.279952240E0
1.681404167E-1,-2.947370911E-1,4.273163910E0,9.210796051E0
1.781844167E-1,-3.170407104E-1,4.339176636E0,9.037306824E0
1.882294167E-1,-3.638932800E-1,4.474794617E0,8.775501251E0
1.982734167E-1,-3.432362366E-1,4.643194427E0,8.627459106E0
2.083184167E-1,-2.782713318E-1,4.801265717E0,8.555159454E0
2.183624167E-1,-1.869612122E-1,4.860692139E0,8.381071472E0
2.284074167E-1,-8.352630615E-2,4.865332489E0,8.267906799E0
2.384514167E-1,7.334747314E-3,4.862787781E0,8.306526489E0
2.484964167E-1,5.313949585E-2,4.890031128E0,8.465495911E0
2.585404167E-1,8.337661743E-2,4.875810699E0,8.620723114E0
2.685854167E-1,1.137634277E-1,4.806804199E0,8.854836273E0
2.786294167E-1,1.694476318E-1,4.673431549E0,9.130562897E0
2.886744167E-1,2.661465454E-1,4.504283295E0,9.324559479E0
2.987184167E-1,2.299218750E-1,4.401596832E0,9.390721893E0
3.087634167E-1,1.746867371E-1,4.377197571E0,9.402996368E0
3.188074167E-1,1.968406677E-1,4.378395081E0,9.351054382E0
3.288524167E-1,2.549198914E-1,4.410278778E0,9.262738037E0
3.388964167E-1,3.005749512E-1,4.475093994E0,9.145082703E0
3.489414167E-1,3.417393494E-1,4.567601624E0,9.016200714E0
3.589864167E-1,3.836521912E-1,4.650678864E0,8.722062378E0
3.690304167E-1,3.912863159E-1,4.719236298E0,8.493487701E0
3.790754167E-1,4.200265503E-1,4.824617157E0,8.477171631E0
3.891194166E-1,4.965174866E-1,4.900958405E0,8.484955444E0
3.991644167E-1,6.291416931E-1,4.947062531E0,8.525521088E0
4.092084166E-1,7.285350037E-1,4.979095917E0,8.677455139E0
4.192534167E-1,7.670050049E-1,4.971910858E0,8.830736389E0
4.292974166E-1,7.855664063E-1,4.867727509E0,8.944948883E0
4.393424166E-1,7.744894409E-1,4.741390228E0,8.997639313E0
4.493864166E-1,7.035369873E-1,4.652924194E0,8.999435577E0
4.594314166E-1,5.691165161E-1,4.685406647E0,9.040300598E0
4.694754166E-1,4.185296631E-1,4.785548401E0,9.135951691E0
4.795204166E-1,3.686833191E-1,4.830604706E0,9.233548737E0
4.895644166E-1,3.851490784E-1,4.866529999E0,9.183253326E0
4.996094166E-1,3.905378723E-1,4.883295135E0,8.992100830E0
5.096534166E-1,3.661386108E-1,4.931195526E0,8.677904205E0
5.196984166E-1,3.365002441E-1,5.019661560E0,8.343200226E0
5.297424166E-1,3.246748352E-1,5.103187866E0,8.064180450E0
5.397874166E-1,2.749781799E-1,5.154531097E0,7.860304413E0
5.498314166E-1,2.401007080E-1,5.169649658E0,7.747888184E0
5.598764166E-1,2.808160400E-1,5.114863586E0,7.667355652E0
5.699204166E-1,3.014730835E-1,5.059478760E0,7.639363861E0
5.799654166E-1,3.040177917E-1,4.999752960E0,7.620652771E0
5.900094166E-1,2.939886475E-1,4.961432648E0,7.526947632E0
6.000544166E-1,2.619552612E-1,4.950056305E0,7.388335876E0
6.100984166E-1,2.335144043E-1,4.997657318E0,7.306905212E0
6.201434166E-1,2.380050659E-1,5.061724091E0,7.292086029E0
6.301874166E-1,2.362088013E-1,5.127437439E0,7.328610077E0
6.402324166E-1,2.502795410E-1,5.201084290E0,7.488477631E0
6.502774166E-1,3.272195435E-1,5.242398376E0,7.702382813E0
6.603214166E-1,4.607418823E-1,5.248834991E0,7.992928619E0
6.703664166E-1,5.408253479E-1,5.202581177E0,8.245603180E0
6.804104166E-1,5.553451538E-1,5.134921875E0,8.392597504E0
6.904554166E-1,4.984634399E-1,5.100044403E0,8.529113617E0
7.004994166E-1,3.902384949E-1,5.104085999E0,8.597521362E0
7.105444166E-1,2.776725769E-1,5.095404053E0,8.550818481E0
7.205884166E-1,1.562750244E-1,5.100643158E0,8.522527313E0
7.306334166E-1,8.427474976E-2,5.143005066E0,8.605005798E0
7.406774167E-1,1.847158813E-1,5.216951294E0,8.815019073E0
7.507224166E-1,3.490740967E-1,5.304818573E0,9.094188538E0
7.607664167E-1,5.159770203E-1,5.444627838E0,9.355994110E0
7.708114167E-1,6.113287354E-1,5.518574066E0,9.604776764E0
7.808554167E-1,6.297404480E-1,5.555397491E0,9.775721283E0
7.909004167E-1,5.659730530E-1,5.559588776E0,9.815837860E0
8.009444167E-1,4.107458496E-1,5.570815430E0,9.758507080E0
8.109894167E-1,2.912942505E-1,5.581593018E0,9.674082642E0
8.210334167E-1,2.377056885E-1,5.609734497E0,9.589807892E0
8.310784167E-1,2.646496582E-1,5.580245819E0,9.516460419E0
8.411224167E-1,3.315605164E-1,5.483995972E0,9.526938629E0
8.511674167E-1,3.347039795E-1,5.394332428E0,9.688303070E0
8.612114167E-1,2.902464294E-1,5.304818573E0,1.020577698E1
8.712564167E-1,2.472857666E-1,5.170996857E0,1.095945969E1
8.813004167E-1,2.724334717E-1,4.894970856E0,1.158156601E1
8.913454167E-1,2.591111755E-1,4.456831970E0,1.188543411E1
9.013894167E-1,2.025288391E-1,3.955075378E0,1.173185349E1
9.114344167E-1,-8.981323242E-3,3.564537506E0,1.137739059E1
9.214784167E-1,-2.853067017E-1,3.366050262E0,1.094808334E1
9.315234167E-1,-5.255570984E-1,3.353177032E0,1.043524979E1
9.415674167E-1,-6.162684631E-1,3.472179565E0,9.867929535E0
9.516124167E-1,-6.462062073E-1,3.626957703E0,9.308692474E0
9.616564166E-1,-6.851252747E-1,3.711980896E0,8.708440704E0
9.717014167E-1,-7.228468323E-1,3.717070312E0,8.048612823E0
9.817454166E-1,-8.144563293E-1,3.672762451E0,7.424410858E0
9.917904167E-1,-9.701325989E-1,3.586392059E0,7.059619446E0
1.001834417E0,-1.112037506E0,3.517684937E0,6.967261505E0
1.011879417E0,-1.232836304E0,3.358715515E0,7.094796295E0
1.021923417E0,-1.272503815E0,3.213816833E0,7.402107239E0
1.031968417E0,-1.211730194E0,3.092568970E0,7.858358459E0
1.042013417E0,-1.100960541E0,3.040477295E0,8.257278900E0
1.052057417E0,-9.243278503E-1,3.037034454E0,8.499774628E0
1.062102417E0,-7.348219299E-1,3.099754028E0,8.599916382E0
1.072146250E0,-5.221142578E-1,3.238066406E0,8.608598328E0
1.082191250E0,-2.676434326E-1,3.431464233E0,8.636889496E0
1.092235250E0,-1.197509766E-2,3.581751709E0,8.722361755E0
1.102280250E0,1.508862305E-1,3.660637665E0,8.867559814E0
1.112324250E0,2.055226135E-1,3.669768677E0,9.070837097E0
1.122369250E0,2.179467773E-1,3.619173889E0,9.298813019E0
1.132413250E0,2.288740540E-1,3.510350189E0,9.487720184E0
1.142458250E0,2.329156494E-1,3.354524231E0,9.548493805E0
1.152502250E0,1.920506287E-1,3.181334381E0,9.333989868E0
1.162547250E0,5.523513794E-2,3.121458893E0,8.919501801E0
1.172591250E0,-1.107696533E-1,3.186723175E0,8.469836884E0
1.182636250E0,-2.856060791E-1,3.320245514E0,8.019573212E0
1.192680250E0,-3.920347595E-1,3.411405945E0,7.677684174E0
1.202725250E0,-3.826043701E-1,3.470083923E0,7.474855957E0
1.212769250E0,-3.213816833E-1,3.516337738E0,7.442074127E0
1.222814250E0,-2.213896179E-1,3.536545715E0,7.575446777E0
1.232858250E0,-9.864486694E-2,3.520978088E0,7.761659546E0
1.242903250E0,1.182540894E-2,3.534899139E0,7.950267334E0
1.252947250E0,9.819580078E-2,3.586242371E0,8.156388702E0
1.262992250E0,1.454974365E-1,3.617377625E0,8.180488586E0
1.273036250E0,1.556762695E-1,3.710783386E0,8.137527924E0
1.283081250E0,1.676513672E-1,3.876339111E0,8.104297028E0
1.293125250E0,1.710942078E-1,4.077820129E0,8.041427765E0
1.303170250E0,1.269360352E-1,4.249064026E0,8.033643951E0
1.313214250E0,3.772155762E-2,4.347110138E0,8.162975006E0
1.323259250E0,-1.541793823E-2,4.355343018E0,8.328680420E0
1.333303250E0,1.766326904E-2,4.288132782E0,8.469387817E0
1.343348250E0,3.772155762E-2,4.235442352E0,8.573421478E0
1.353392250E0,4.071533203E-2,4.236490173E0,8.634943542E0
1.363437250E0,2.380050659E-2,4.292473755E0,8.604706421E0
1.373481250E0,-1.736389160E-2,4.409680023E0,8.514893188E0
1.383526250E0,-1.901046753E-2,4.569697266E0,8.386759644E0
1.393570250E0,-5.837860107E-3,4.699926453E0,8.289611664E0
1.403615250E0,1.706451416E-2,4.852010193E0,8.363108826E0
1.413659250E0,1.523831177E-1,4.935237122E0,8.599916382E0
1.423704250E0,3.703298950E-1,4.958588562E0,9.017547913E0
1.433748250E0,5.724096680E-1,4.956193542E0,9.599537659E0
1.443793250E0,7.111711121E-1,4.950655060E0,1.021415955E1
1.453837250E0,7.875123596E-1,4.927153931E0,1.080123871E1
1.463882250E0,8.173004150E-1,4.875511322E0,1.117156860E1
1.473926250E0,8.714877319E-1,4.738546143E0,1.122815094E1
1.483971250E0,9.506730652E-1,4.576882324E0,1.097787140E1
1.494015250E0,1.013392639E0,4.380790100E0,1.066981201E1
1.504060250E0,1.047521667E0,4.221820679E0,1.045785278E1
1.514104250E0,9.933343506E-1,4.024530945E0,1.035681290E1
1.524149250E0,8.882528687E-1,3.818110199E0,1.051563263E1
1.534193250E0,6.866221619E-1,3.772305450E0,1.100481537E1
1.544238250E0,5.712121582E-1,3.756438446E0,1.160042679E1
1.554282250E0,6.433621216E-1,3.611240387E0,1.197629517E1
1.564327250E0,7.701484680E-1,3.450175323E0,1.195084808E1
1.574371250E0,7.821235657E-1,3.390000458E0,1.151315826E1
1.584416250E0,7.210505676E-1,3.449426880E0,1.072998688E1
1.594461250E0,6.388714600E-1,3.545527039E0,9.746831360E0
1.604505250E0,5.171745300E-1,3.628454590E0,8.728798370E0
1.614550250E0,3.820056152E-1,3.716920624E0,7.876470795E0
1.624594250E0,2.450404358E-1,3.760480042E0,7.332651672E0
1.634639250E0,1.932481384E-1,3.750450897E0,7.085964661E0
1.644683250E0,2.374063110E-1,3.621718597E0,7.136260071E0
1.654728250E0,3.547622681E-1,3.485052795E0,7.411238251E0
1.664772250E0,5.001100159E-1,3.367996216E0,7.828720093E0
1.674817250E0,6.227050781E-1,3.298989716E0,8.268655243E0
1.684861250E0,6.719526672E-1,3.251987457E0,8.580456848E0
