"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
7.426749973E-3,6.087273914E-1,1.730321730E-1,-1.491648684E-1,-7.597767337E-1,1.050049163E2,2.602583736E1,4.665027234E0,-1.015184335E2
1.747174998E-2,6.083986196E-1,1.709310894E-1,-1.485962021E-1,-7.606266091E-1,1.050523948E2,2.581134007E1,4.543619007E0,-1.016481965E2
2.751574997E-2,6.082928152E-1,1.691657384E-1,-1.481996937E-1,-7.611831318E-1,1.050676710E2,2.563975253E1,4.429627727E0,-1.017319412E2
3.756074997E-2,6.084980282E-1,1.677391472E-1,-1.480465367E-1,-7.613644897E-1,1.050380406E2,2.551796248E1,4.315541400E0,-1.017572167E2
4.760474997E-2,6.090157127E-1,1.665797763E-1,-1.481829825E-1,-7.611785853E-1,1.049632669E2,2.544448396E1,4.192197769E0,-1.017268330E2
5.764974997E-2,6.097688822E-1,1.655204094E-1,-1.486144879E-1,-7.607224668E-1,1.048544130E2,2.540648629E1,4.047830065E0,-1.016582640E2
6.769441662E-2,6.106882261E-1,1.643050872E-1,-1.493398529E-1,-7.601061587E-1,1.047214343E2,2.538387127E1,3.863427109E0,-1.015710737E2
7.773941662E-2,6.116750366E-1,1.626639291E-1,-1.502963355E-1,-7.594769221E-1,1.045785644E2,2.534985741E1,3.624310070E0,-1.014894047E2
8.778441662E-2,6.126346097E-1,1.604006094E-1,-1.513784476E-1,-7.589698375E-1,1.044395057E2,2.527961211E1,3.324969373E0,-1.014337632E2
9.782841662E-2,6.135252675E-1,1.575006550E-1,-1.525037036E-1,-7.586322307E-1,1.043103168E2,2.516468285E1,2.971567861E0,-1.014098871E2
1.078734166E-1,6.143315841E-1,1.541345108E-1,-1.536272983E-1,-7.584444612E-1,1.041932639E2,2.501428535E1,2.581975846E0,-1.014129890E2
1.179174167E-1,6.150235826E-1,1.504910733E-1,-1.547419037E-1,-7.583887958E-1,1.040927323E2,2.484231220E1,2.173271460E0,-1.014398954E2
1.279624166E-1,6.155612078E-1,1.468599281E-1,-1.558401077E-1,-7.584394563E-1,1.040145800E2,2.467007871E1,1.771322088E0,-1.014859862E2
1.380064167E-1,6.159663760E-1,1.435348134E-1,-1.568812636E-1,-7.585323796E-1,1.039556550E2,2.451608428E1,1.402995295E0,-1.015384904E2
1.480514166E-1,6.166693697E-1,1.407138563E-1,-1.577859931E-1,-7.583021893E-1,1.038533599E2,2.438838324E1,1.077434589E0,-1.015295072E2
1.580954167E-1,6.170528955E-1,1.383016084E-1,-1.586397559E-1,-7.582558383E-1,1.037975215E2,2.428639427E1,7.997468615E-1,-1.015519566E2
1.681404167E-1,6.175465404E-1,1.363544708E-1,-1.593355325E-1,-7.580606773E-1,1.037256192E2,2.420500454E1,5.692836852E-1,-1.015426585E2
1.781844167E-1,6.181430079E-1,1.347733766E-1,-1.598672124E-1,-7.577452450E-1,1.036386930E2,2.413604221E1,3.785084940E-1,-1.015062666E2
1.882294167E-1,6.187715333E-1,1.333799056E-1,-1.602722555E-1,-7.573932029E-1,1.035470386E2,2.406949499E1,2.118945592E-1,-1.014588829E2
1.982734167E-1,6.193610781E-1,1.320544162E-1,-1.605723964E-1,-7.570799728E-1,1.034610160E2,2.399840689E1,5.998425719E-2,-1.014146071E2
2.083184167E-1,6.198602443E-1,1.307827048E-1,-1.607526518E-1,-7.568537496E-1,1.033881410E2,2.392038583E1,-7.572183781E-2,-1.013813492E2
2.183624167E-1,6.202327224E-1,1.294673518E-1,-1.608141783E-1,-7.567618010E-1,1.033337378E2,2.382837379E1,-2.023999788E-1,-1.013674531E2
2.284074167E-1,6.204650990E-1,1.279945670E-1,-1.607881368E-1,-7.568273183E-1,1.032997871E2,2.371683276E1,-3.315888393E-1,-1.013781878E2
2.384514167E-1,6.205566525E-1,1.263506964E-1,-1.607058412E-1,-7.570458813E-1,1.032864088E2,2.358769397E1,-4.668287817E-1,-1.014139650E2
2.484964167E-1,6.204941277E-1,1.246018116E-1,-1.606145524E-1,-7.574063001E-1,1.032955454E2,2.345024640E1,-6.057639839E-1,-1.014746184E2
2.585404167E-1,6.202794211E-1,1.228053878E-1,-1.605815712E-1,-7.578824857E-1,1.033269157E2,2.331494270E1,-7.486928233E-1,-1.015581114E2
2.685854167E-1,6.199481890E-1,1.210494104E-1,-1.606316548E-1,-7.584252107E-1,1.033752979E2,2.319056490E1,-8.911433100E-1,-1.016566925E2
2.786294167E-1,6.195424887E-1,1.194636945E-1,-1.607464246E-1,-7.589835669E-1,1.034345355E2,2.308497148E1,-1.022011398E0,-1.017606293E2
2.886744167E-1,6.191205882E-1,1.181720872E-1,-1.608530101E-1,-7.595072941E-1,1.034961129E2,2.300050299E1,-1.127063249E0,-1.018581733E2
2.987184167E-1,6.187412192E-1,1.171302711E-1,-1.609465431E-1,-7.599579756E-1,1.035514604E2,2.293327995E1,-1.211343254E0,-1.019422712E2
3.087634167E-1,6.184672383E-1,1.162664544E-1,-1.610632860E-1,-7.602888547E-1,1.035914194E2,2.288116265E1,-1.285398402E0,-1.020059554E2
3.188074167E-1,6.183556177E-1,1.155648410E-1,-1.611934723E-1,-7.604588909E-1,1.036076957E2,2.284194379E1,-1.351455244E0,-1.020415024E2
3.288524167E-1,6.184192383E-1,1.150250110E-1,-1.613004753E-1,-7.604662456E-1,1.035984189E2,2.281217216E1,-1.407174403E0,-1.020471457E2
3.388964167E-1,6.186355676E-1,1.146726028E-1,-1.613609323E-1,-7.603307540E-1,1.035668706E2,2.279158297E1,-1.447961790E0,-1.020254966E2
3.489414167E-1,6.189536235E-1,1.145314688E-1,-1.613926741E-1,-7.600864550E-1,1.035204746E2,2.278360794E1,-1.471604770E0,-1.019832949E2
3.589864167E-1,6.193119665E-1,1.144907576E-1,-1.614627828E-1,-7.597856846E-1,1.034681840E2,2.278637111E1,-1.490705836E0,-1.019324898E2
3.690304167E-1,6.196548944E-1,1.143745772E-1,-1.616519826E-1,-7.594833020E-1,1.034181252E2,2.279447213E1,-1.524575446E0,-1.018860193E2
3.790754167E-1,6.199637992E-1,1.141423954E-1,-1.620112160E-1,-7.591894858E-1,1.033730181E2,2.280960392E1,-1.579888671E0,-1.018476871E2
3.891194166E-1,6.201993737E-1,1.137584113E-1,-1.625754622E-1,-7.589341023E-1,1.033386095E2,2.283240998E1,-1.661129870E0,-1.018242083E2
3.991644167E-1,6.203167790E-1,1.131933432E-1,-1.633073475E-1,-7.587654464E-1,1.033214579E2,2.285746997E1,-1.766719170E0,-1.018228255E2
4.092084166E-1,6.202912064E-1,1.124741046E-1,-1.641167382E-1,-7.587187793E-1,1.033251939E2,2.287867839E1,-1.886971272E0,-1.018463751E2
4.192534167E-1,6.201431919E-1,1.116279750E-1,-1.649378326E-1,-7.587867147E-1,1.033468163E2,2.289207510E1,-2.015307503E0,-1.018910273E2
4.292974166E-1,6.199038505E-1,1.107033259E-1,-1.656884785E-1,-7.589541536E-1,1.033817731E2,2.289370218E1,-2.142464929E0,-1.019508709E2
4.393424166E-1,6.196294904E-1,1.097170633E-1,-1.663173990E-1,-7.591838381E-1,1.034218341E2,2.288001092E1,-2.264889678E0,-1.020172268E2
4.493864166E-1,6.194099685E-1,1.086602047E-1,-1.667867937E-1,-7.594119580E-1,1.034538799E2,2.284664947E1,-2.383222588E0,-1.020772122E2
4.594314166E-1,6.193015721E-1,1.075369727E-1,-1.671042622E-1,-7.595903182E-1,1.034697010E2,2.279441605E1,-2.499334195E0,-1.021224906E2
4.694754166E-1,6.193458842E-1,1.064452535E-1,-1.672766955E-1,-7.596700020E-1,1.034632336E2,2.273085716E1,-2.606581245E0,-1.021444871E2
4.795204166E-1,6.195477465E-1,1.055624614E-1,-1.673027054E-1,-7.596229029E-1,1.034337679E2,2.266860741E1,-2.689804448E0,-1.021379389E2
