"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.426749973E-3,-2.508119202E1,-1.639926147E1,-2.717199707E1
1.747174998E-2,-2.510710144E1,-1.622961426E1,-2.710729980E1
2.751574997E-2,-2.510710144E1,-1.622961426E1,-2.710729980E1
3.756074997E-2,-2.517862701E1,-1.628564453E1,-2.716125488E1
4.760474997E-2,-2.528533173E1,-1.618698120E1,-2.717315674E1
5.764974997E-2,-2.527550507E1,-1.612039185E1,-2.711682129E1
6.769441662E-2,-2.544994354E1,-1.615097046E1,-2.736236572E1
7.773941662E-2,-2.554283905E1,-1.607424927E1,-2.712432861E1
8.778441662E-2,-2.576671600E1,-1.596279907E1,-2.696862793E1
9.782841662E-2,-2.586393738E1,-1.592602539E1,-2.679290771E1
1.078734166E-1,-2.603412628E1,-1.571881104E1,-2.682336426E1
1.179174167E-1,-2.624362946E1,-1.569268799E1,-2.675634766E1
1.279624166E-1,-2.653798676E1,-1.553314209E1,-2.656896973E1
1.380064167E-1,-2.668260193E1,-1.529846191E1,-2.651507568E1
1.480514166E-1,-2.685043335E1,-1.521450806E1,-2.630798340E1
1.580954167E-1,-2.698461914E1,-1.519906616E1,-2.612701416E1
1.681404167E-1,-2.707297516E1,-1.499847412E1,-2.605346680E1
1.781844167E-1,-2.728845978E1,-1.487387085E1,-2.616491699E1
1.882294167E-1,-2.732621765E1,-1.487274170E1,-2.576428223E1
1.982734167E-1,-2.750779724E1,-1.495028687E1,-2.596087646E1
2.083184167E-1,-2.750653076E1,-1.480694580E1,-2.582843018E1
2.183624167E-1,-2.759413147E1,-1.461474609E1,-2.589306641E1
2.284074167E-1,-2.773988342E1,-1.452593994E1,-2.574444580E1
2.384514167E-1,-2.781805420E1,-1.447451782E1,-2.554705811E1
2.484964167E-1,-2.786473846E1,-1.451153564E1,-2.581048584E1
2.585404167E-1,-2.805162811E1,-1.444323730E1,-2.555566406E1
2.685854167E-1,-2.810006714E1,-1.432589722E1,-2.546112061E1
2.786294167E-1,-2.808126831E1,-1.435064697E1,-2.568322754E1
2.886744167E-1,-2.807800293E1,-1.439999390E1,-2.566699219E1
2.987184167E-1,-2.799503326E1,-1.441760254E1,-2.509698486E1
3.087634167E-1,-2.805957794E1,-1.440487671E1,-2.510815430E1
3.188074167E-1,-2.828520966E1,-1.411157227E1,-2.527557373E1
3.288524167E-1,-2.841769409E1,-1.408004761E1,-2.546136475E1
3.388964167E-1,-2.838032532E1,-1.410220337E1,-2.517456055E1
3.489414167E-1,-2.843521118E1,-1.411276245E1,-2.518176270E1
3.589864167E-1,-2.834532928E1,-1.410336304E1,-2.508813477E1
3.690304167E-1,-2.826876831E1,-1.396954346E1,-2.512438965E1
3.790754167E-1,-2.844692993E1,-1.398452759E1,-2.509283447E1
3.891194166E-1,-2.855490112E1,-1.392849731E1,-2.522003174E1
3.991644167E-1,-2.858166504E1,-1.397589111E1,-2.515948486E1
4.092084166E-1,-2.870043182E1,-1.391430664E1,-2.499615479E1
4.192534167E-1,-2.865621948E1,-1.382205200E1,-2.512585449E1
4.292974166E-1,-2.871870422E1,-1.385452271E1,-2.499688721E1
4.393424166E-1,-2.878436279E1,-1.382110596E1,-2.495074463E1
4.493864166E-1,-2.890378571E1,-1.375061035E1,-2.475122070E1
4.594314166E-1,-2.903462982E1,-1.380786133E1,-2.453424072E1
4.694754166E-1,-2.916966248E1,-1.390701294E1,-2.453692627E1
4.795204166E-1,-2.911933136E1,-1.381085205E1,-2.466143799E1
4.895644166E-1,-2.919096375E1,-1.376937866E1,-2.439709473E1
4.996094166E-1,-2.915064240E1,-1.372198486E1,-2.445355225E1
5.096534166E-1,-2.910514069E1,-1.354974365E1,-2.471112061E1
5.196984166E-1,-2.905310822E1,-1.360516357E1,-2.474670410E1
