"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.426749973E-3,-3.825244009E-1,-3.095894158E-1,-1.310846657E-1
1.747174998E-2,-3.230628967E-1,-2.668326795E-1,-8.373358846E-2
2.751574997E-2,-2.489540428E-1,-2.162358314E-1,-2.664570231E-3
3.756074997E-2,-1.665303409E-1,-1.795194894E-1,9.550794214E-2
4.760474997E-2,-9.831506014E-2,-1.663219333E-1,1.803245544E-1
5.764974997E-2,-5.486536771E-2,-1.921822876E-1,2.477267534E-1
6.769441662E-2,-4.932333156E-2,-2.642554045E-1,2.954476774E-1
7.773941662E-2,-9.116120636E-2,-3.693682253E-1,3.138567507E-1
8.778441662E-2,-1.651518196E-1,-4.902437925E-1,3.055005670E-1
9.782841662E-2,-2.364935279E-1,-5.824627876E-1,2.904340923E-1
1.078734166E-1,-2.852152586E-1,-6.461285353E-1,2.727869153E-1
1.179174167E-1,-3.037247360E-1,-6.768374443E-1,2.412553132E-1
1.279624166E-1,-2.853206992E-1,-6.515326500E-1,2.004634142E-1
1.380064167E-1,-2.425491065E-1,-5.888155699E-1,1.690180302E-1
1.480514166E-1,-1.970876157E-1,-5.053028464E-1,1.569395363E-1
1.580954167E-1,-1.570155174E-1,-4.056669176E-1,1.712030172E-1
1.681404167E-1,-1.288781613E-1,-3.131236732E-1,1.879676133E-1
1.781844167E-1,-1.152857989E-1,-2.451886684E-1,1.959436238E-1
1.882294167E-1,-1.187260672E-1,-2.199312598E-1,1.881376356E-1
1.982734167E-1,-1.265074909E-1,-2.000757605E-1,1.643265486E-1
2.083184167E-1,-1.460047662E-1,-1.869176179E-1,1.311704665E-1
2.183624167E-1,-1.750596911E-1,-1.999310553E-1,9.179046005E-2
2.284074167E-1,-2.124592662E-1,-2.275400460E-1,5.674778670E-2
2.384514167E-1,-2.366838753E-1,-2.530148029E-1,1.841293462E-2
2.484964167E-1,-2.416900843E-1,-2.756905556E-1,-1.958105341E-2
2.585404167E-1,-2.305594236E-1,-2.939588130E-1,-4.879029095E-2
2.685854167E-1,-2.054154575E-1,-2.948086262E-1,-6.970436126E-2
2.786294167E-1,-1.672781557E-1,-2.590247095E-1,-8.302984387E-2
2.886744167E-1,-1.338762492E-1,-2.113109827E-1,-8.422081172E-2
2.987184167E-1,-1.054320633E-1,-1.754459739E-1,-6.752885133E-2
3.087634167E-1,-8.131554723E-2,-1.481078267E-1,-3.256554157E-2
3.188074167E-1,-5.988736451E-2,-1.127909571E-1,1.023315452E-2
3.288524167E-1,-4.357443750E-2,-7.438684255E-2,4.617623985E-2
3.388964167E-1,-2.473098412E-2,-2.803149633E-2,7.568528503E-2
3.489414167E-1,-3.545383224E-4,4.859874956E-3,9.061869234E-2
3.589864167E-1,1.327779703E-2,-5.318893120E-3,9.616809338E-2
3.690304167E-1,2.120895684E-2,-4.141378030E-2,9.833297879E-2
3.790754167E-1,3.571699560E-2,-8.649846166E-2,9.809251875E-2
3.891194166E-1,4.426867142E-2,-1.443084925E-1,8.619485050E-2
3.991644167E-1,4.102705792E-2,-1.895591021E-1,5.968365818E-2
4.092084166E-1,2.932326123E-2,-2.251136303E-1,2.827566862E-2
4.192534167E-1,1.129346061E-2,-2.445147336E-1,1.391294878E-3
4.292974166E-1,-1.427581441E-2,-2.443456352E-1,-2.047192492E-2
4.393424166E-1,-4.552701116E-2,-2.366648316E-1,-2.261441201E-2
4.493864166E-1,-8.039817959E-2,-2.260859609E-1,-6.680984050E-3
4.594314166E-1,-1.073553711E-1,-2.061206102E-1,2.076911554E-2
4.694754166E-1,-1.146252677E-1,-1.650259048E-1,5.312199518E-2
4.795204166E-1,-9.917355329E-2,-9.077310562E-2,7.757553458E-2
4.895644166E-1,-6.663638353E-2,-7.494995836E-3,9.182371199E-2
4.996094166E-1,-3.574484587E-2,7.889818400E-2,9.092839062E-2
5.096534166E-1,-1.136706769E-2,1.478258520E-1,8.727639914E-2
5.196984166E-1,7.932570297E-4,1.895408332E-1,7.727539539E-2
5.297424166E-1,9.438943118E-3,2.131146044E-1,6.239685044E-2
5.397874166E-1,1.970236748E-2,2.131590098E-1,4.489035159E-2
5.498314166E-1,3.296704218E-2,2.053133398E-1,3.915257007E-2
5.598764166E-1,5.303023383E-2,1.872429997E-1,3.442759067E-2
5.699204166E-1,7.604286820E-2,1.658780575E-1,3.049702756E-2
5.799654166E-1,1.030516326E-1,1.494530141E-1,2.942699008E-2
5.900094166E-1,1.236900687E-1,1.171744242E-1,2.968212031E-2
6.000544166E-1,1.262221634E-1,7.402457297E-2,2.935373224E-2
6.100984166E-1,1.149836108E-1,3.137537464E-2,2.939421497E-2
