"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.845083334E-3,9.708810425E-1,5.370232544E0,8.172106018E0
7.199916668E-3,1.055305481E0,5.409450989E0,8.027207336E0
1.724491664E-2,1.110390930E0,5.459896088E0,7.948920135E0
2.729091665E-2,1.112187195E0,5.443430328E0,7.992030487E0
3.733591666E-2,1.106648712E0,5.422922974E0,8.032745819E0
4.738091666E-2,1.129251709E0,5.447771301E0,8.156388702E0
5.742691667E-2,1.164278870E0,5.431006165E0,8.134534149E0
6.747191664E-2,1.228195953E0,5.453309784E0,8.038433990E0
7.751725000E-2,1.312021637E0,5.445525970E0,8.084388428E0
8.756324998E-2,1.326990509E0,5.408403168E0,8.227041779E0
9.760824998E-2,1.247356110E0,5.351671143E0,8.257877655E0
1.076532500E-1,1.046623535E0,5.259462891E0,8.267607422E0
1.176992500E-1,8.030799866E-1,5.124892731E0,8.270301819E0
1.277442500E-1,6.180647278E-1,5.036726074E0,8.199499054E0
1.377892500E-1,4.531077576E-1,4.999453583E0,8.170459442E0
1.478352500E-1,3.493734741E-1,4.956792297E0,8.205636292E0
1.578802500E-1,3.878434753E-1,4.985682220E0,8.281229095E0
1.679252500E-1,4.134402466E-1,5.066963196E0,8.268505554E0
1.779702500E-1,3.257226562E-1,5.036127319E0,8.293653259E0
1.880162500E-1,3.137475586E-1,5.048252106E0,8.257727966E0
1.980612500E-1,3.365002441E-1,5.165009308E0,8.116421814E0
2.081062500E-1,4.641847229E-1,5.204078064E0,8.045020294E0
2.181522500E-1,5.137316895E-1,5.262306976E0,7.950716400E0
2.281972500E-1,7.021897888E-1,5.301226044E0,8.127648468E0
2.382422500E-1,1.389859772E0,5.690267029E0,8.955576782E0
2.482882500E-1,1.246308289E0,5.721701660E0,8.523275757E0
2.583332500E-1,1.232536926E0,5.712570648E0,8.308622131E0
2.683782500E-1,1.197809143E0,5.670957184E0,8.532556458E0
2.784242500E-1,9.854008484E-1,5.544769592E0,8.703500977E0
2.884692500E-1,8.018824768E-1,5.380112000E0,8.688532104E0
2.985142500E-1,5.887257385E-1,5.262456665E0,8.511150970E0
3.085602500E-1,4.086502075E-1,5.207071838E0,8.281827850E0
3.186052500E-1,2.900967407E-1,5.157524872E0,8.066725159E0
3.286502500E-1,2.456391907E-1,5.158872070E0,7.887847137E0
3.386962500E-1,3.365002441E-1,5.200635223E0,7.778274994E0
3.487412500E-1,4.954696655E-1,5.244344330E0,7.747289429E0
3.587862500E-1,6.450086975E-1,5.255271606E0,7.733817444E0
3.688322500E-1,7.620652771E-1,5.275629272E0,7.782166901E0
3.788772500E-1,6.331832886E-1,5.192851410E0,7.859106903E0
3.889222500E-1,4.831951904E-1,5.107828217E0,7.879913635E0
3.989672500E-1,3.580554199E-1,5.064717865E0,7.937244415E0
4.090132500E-1,2.636018372E-1,4.990322571E0,8.018675079E0
4.190582500E-1,7.454498291E-2,4.746928711E0,8.209378510E0
4.291032500E-1,-1.793270874E-1,4.600084076E0,8.253536682E0
4.391492500E-1,-1.152603149E-1,4.474644928E0,8.516839142E0
4.491942500E-1,-4.296066284E-2,4.517306213E0,8.575068054E0
