"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
2.176916663E-3,9.927303332E-1,5.199804334E0,8.259093291E0
1.222291664E-2,9.865854943E-1,5.199845265E0,8.259803728E0
2.226791665E-2,9.768261259E-1,5.196934521E0,8.262795163E0
3.231291665E-2,9.640151688E-1,5.191388437E0,8.267784593E0
4.235891666E-2,9.488488070E-1,5.184625547E0,8.273780327E0
5.240391666E-2,9.317335682E-1,5.177215955E0,8.280362538E0
6.244891667E-2,9.134851391E-1,5.169288300E0,8.287345868E0
7.249491665E-2,8.946140546E-1,5.160864801E0,8.294651379E0
8.254024998E-2,8.734718384E-1,5.152663497E0,8.302000160E0
9.258524998E-2,8.490909225E-1,5.145150409E0,8.309185803E0
1.026312500E-1,8.222764686E-1,5.138499202E0,8.315996055E0
1.126762500E-1,7.947667808E-1,5.132967151E0,8.322084761E0
1.227212500E-1,7.686959466E-1,5.128402230E0,8.327346670E0
1.327672500E-1,7.455318363E-1,5.124427877E0,8.331898143E0
1.428122500E-1,7.263920722E-1,5.120979189E0,8.335707604E0
1.528572500E-1,7.121642616E-1,5.118929155E0,8.338194425E0
1.629032500E-1,7.035116981E-1,5.119419152E0,8.338627703E0
1.729482500E-1,7.013680357E-1,5.123407538E0,8.336358984E0
1.829932500E-1,7.060686124E-1,5.131478450E0,8.330995917E0
1.930382500E-1,7.183996593E-1,5.143132535E0,8.322751343E0
2.030842500E-1,7.376420420E-1,5.157581005E0,8.312120520E0
2.131292500E-1,7.624600372E-1,5.173917541E0,8.299719161E0
2.231742500E-1,7.904646188E-1,5.190122514E0,8.286971061E0
2.332202500E-1,8.037535858E-1,5.199602605E0,8.279746826E0
2.432652500E-1,7.919884032E-1,5.196333427E0,8.282932389E0
2.533102500E-1,7.611280415E-1,5.179289963E0,8.296489744E0
2.633562500E-1,7.171664084E-1,5.153441176E0,8.316478450E0
2.734012500E-1,6.676818609E-1,5.126724079E0,8.337086377E0
2.834462500E-1,6.197027522E-1,5.105274737E0,8.353935129E0
2.934922500E-1,5.790095665E-1,5.092469920E0,8.364663600E0
3.035372500E-1,5.496283676E-1,5.089584319E0,8.368401725E0
3.135822500E-1,5.335099329E-1,5.095397621E0,8.365906134E0
3.236282500E-1,5.293925430E-1,5.107058138E0,8.359054951E0
3.336732500E-1,5.333485132E-1,5.120388036E0,8.350644901E0
3.437182500E-1,5.404430862E-1,5.131890094E0,8.343124212E0
3.537642500E-1,5.462169924E-1,5.139296762E0,8.338187993E0
3.638092500E-1,5.474878847E-1,5.141544431E0,8.336718587E0
3.738542500E-1,5.422856535E-1,5.138586910E0,8.338882057E0
3.839002500E-1,5.315631756E-1,5.131081424E0,8.344192498E0
3.939452500E-1,5.177456934E-1,5.120562868E0,8.351519060E0
4.039902500E-1,5.037273227E-1,5.108927493E0,8.359498755E0
4.140352500E-1,4.917374243E-1,5.098140550E0,8.366794910E0
4.240812500E-1,4.846525358E-1,5.089173260E0,8.372665515E0
4.341262500E-1,4.834462553E-1,5.082716764E0,8.376656240E0
4.441712500E-1,4.868245206E-1,5.079204342E0,8.378591083E0
4.542172500E-1,4.940144032E-1,5.077698684E0,8.379082834E0
4.642622500E-1,5.049724508E-1,5.075682564E0,8.379651183E0
4.743072500E-1,5.176690217E-1,5.072712178E0,8.380675031E0
