"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
2.176916663E-3,9.538048453E-1,2.802964148E-1,-2.193536945E-2,1.058729678E-1,3.496649002E1,3.219391959E1,-5.808031224E0,1.099049598E1
1.222291664E-2,9.538107880E-1,2.802596522E-1,-2.157641528E-2,1.059905153E-1,3.496422323E1,3.219189822E1,-5.771957993E0,1.101491278E1
2.226791665E-2,9.538783494E-1,2.800278446E-1,-2.104652403E-2,1.061017408E-1,3.493844252E1,3.216808485E1,-5.714670603E0,1.104507675E1
3.231291665E-2,9.540009124E-1,2.796230873E-1,-2.037615733E-2,1.061980885E-1,3.489162667E1,3.212494437E1,-5.639478630E0,1.107892063E1
4.235891666E-2,9.541526832E-1,2.791319817E-1,-1.959556609E-2,1.062728149E-1,3.483356973E1,3.207262274E1,-5.550474560E0,1.111420746E1
5.240391666E-2,9.543237151E-1,2.785902261E-1,-1.872554977E-2,1.063164790E-1,3.476803226E1,3.201528137E1,-5.450049914E0,1.114900983E1
6.244891667E-2,9.545134181E-1,2.780101801E-1,-1.782055156E-2,1.062871870E-1,3.469519993E1,3.195413194E1,-5.342994636E0,1.117689235E1
7.249491665E-2,9.547264283E-1,2.773958582E-1,-1.692462547E-2,1.061250902E-1,3.461324228E1,3.188954050E1,-5.232306237E0,1.118980703E1
8.254024998E-2,9.549605119E-1,2.767771951E-1,-1.595993679E-2,1.057831107E-1,3.452295893E1,3.182594002E1,-5.108319522E0,1.118474276E1
9.258524998E-2,9.552107377E-1,2.761753908E-1,-1.487466597E-2,1.052532826E-1,3.442619586E1,3.176630397E1,-4.965369710E0,1.116228526E1
1.026312500E-1,9.554660633E-1,2.756073567E-1,-1.369619794E-2,1.045830635E-1,3.432718808E1,3.171214568E1,-4.808186802E0,1.112678636E1
1.126762500E-1,9.557075226E-1,2.751012046E-1,-1.248992353E-2,1.038573369E-1,3.423330175E1,3.166581375E1,-4.646966947E0,1.108555332E1
1.227212500E-1,9.559219658E-1,2.746631619E-1,-1.134105312E-2,1.031737993E-1,3.414971016E1,3.162686736E1,-4.494213171E0,1.104683974E1
1.327672500E-1,9.561074962E-1,2.742810059E-1,-1.031643162E-2,1.025770842E-1,3.407722847E1,3.159306663E1,-4.358516994E0,1.101364262E1
1.428122500E-1,9.562622173E-1,2.739572865E-1,-9.471861463E-3,1.020796249E-1,3.401666856E1,3.156417236E1,-4.246414342E0,1.098564999E1
1.528572500E-1,9.563719677E-1,2.737466260E-1,-8.851765418E-3,1.016717277E-1,3.397364727E1,3.154632033E1,-4.163091983E0,1.096021685E1
1.629032500E-1,9.564266743E-1,2.737171232E-1,-8.509933403E-3,1.012641677E-1,3.395218295E1,3.154743867E1,-4.112424031E0,1.092552443E1
1.729482500E-1,9.564078346E-1,2.739290270E-1,-8.485920236E-3,1.008714012E-1,3.395957623E1,3.157429149E1,-4.099871699E0,1.088173625E1
1.829932500E-1,9.562991379E-1,2.744182676E-1,-8.779093714E-3,1.005463226E-1,3.400220185E1,3.163099957E1,-4.127396688E0,1.083456976E1
1.930382500E-1,9.561039980E-1,2.751614114E-1,-9.427449222E-3,1.003122390E-1,3.407859650E1,3.171443224E1,-4.199607110E0,1.078546851E1
2.030842500E-1,9.558367027E-1,2.761092940E-1,-1.040104142E-2,1.001586559E-1,3.418297011E1,3.181915433E1,-4.312303993E0,1.073426810E1
2.131292500E-1,9.555156280E-1,2.772022672E-1,-1.164032736E-2,1.000671972E-1,3.430793623E1,3.193877871E1,-4.457680535E0,1.068088220E1
2.231742500E-1,9.551719626E-1,2.783109822E-1,-1.301292377E-2,1.001007461E-1,3.444120757E1,3.205887677E1,-4.621757411E0,1.063686652E1
2.332202500E-1,9.549476992E-1,2.789450920E-1,-1.357121146E-2,1.004005366E-1,3.452790654E1,3.212843045E1,-4.699629746E0,1.064974073E1
2.432652500E-1,9.549718072E-1,2.786903565E-1,-1.280101995E-2,1.009786228E-1,3.451859665E1,3.210228190E1,-4.630686213E0,1.073907359E1
2.533102500E-1,9.552505665E-1,2.775232681E-1,-1.104709993E-2,1.017598568E-1,3.441076962E1,3.197549580E1,-4.449877103E0,1.088567555E1
2.633562500E-1,9.556981239E-1,2.757671354E-1,-8.653264298E-3,1.025608577E-1,3.423696093E1,3.178509793E1,-4.192384895E0,1.105639036E1
2.734012500E-1,9.561774600E-1,2.739266246E-1,-6.022141913E-3,1.032117314E-1,3.404985665E1,3.158860277E1,-3.902645431E0,1.121722786E1
2.834462500E-1,9.565800888E-1,2.723985907E-1,-3.506080424E-3,1.036400699E-1,3.389191988E1,3.143002658E1,-3.621815238E0,1.134772788E1
2.934922500E-1,9.568465833E-1,2.714121015E-1,-1.393912184E-3,1.038178874E-1,3.378698962E1,3.133336656E1,-3.383699940E0,1.143549442E1
3.035372500E-1,9.569524141E-1,2.710644848E-1,1.170628717E-4,1.037601884E-1,3.374523168E1,3.130757904E1,-3.211812929E0,1.147633125E1
3.135822500E-1,9.569092557E-1,2.712973673E-1,9.398325749E-4,1.035449866E-1,3.376226686E1,3.134421722E1,-3.117528656E0,1.147677606E1
3.236282500E-1,9.567572320E-1,2.719393902E-1,1.148628062E-3,1.032628977E-1,3.382220626E1,3.142331204E1,-3.093445502E0,1.144978413E1
3.336732500E-1,9.565600269E-1,2.727271569E-1,9.521394547E-4,1.030139363E-1,3.389980635E1,3.151549230E1,-3.116584361E0,1.141360255E1
3.437182500E-1,9.563814929E-1,2.734299767E-1,5.920157076E-4,1.028113785E-1,3.396991098E1,3.159584457E1,-3.158082929E0,1.137777896E1
3.537642500E-1,9.562690029E-1,2.738901676E-1,2.829844776E-4,1.026338982E-1,3.401401017E1,3.164787530E1,-3.191857499E0,1.134705763E1
3.638092500E-1,9.562507112E-1,2.740269236E-1,1.742982920E-4,1.024397698E-1,3.402117579E1,3.166357886E1,-3.199291820E0,1.132171024E1
3.738542500E-1,9.563294837E-1,2.738254511E-1,3.734948348E-4,1.022425647E-1,3.399030694E1,3.164220941E1,-3.168860910E0,1.130662247E1
3.839002500E-1,9.564863964E-1,2.733297515E-1,8.503969624E-4,1.020976217E-1,3.392873575E1,3.158854268E1,-3.106141709E0,1.130682148E1
3.939452500E-1,9.566916094E-1,2.726430318E-1,1.486266466E-3,1.020035920E-1,3.384804790E1,3.151369152E1,-3.025324419E0,1.131810043E1
4.039902500E-1,9.569093821E-1,2.718918064E-1,2.138446800E-3,1.019540695E-1,3.376221696E1,3.143128548E1,-2.943338286E0,1.133491893E1
4.140352500E-1,9.571038477E-1,2.712020416E-1,2.702698271E-3,1.019528894E-1,3.368539266E1,3.135521204E1,-2.873220212E0,1.135412767E1
4.240812500E-1,9.572501816E-1,2.706462090E-1,3.046532261E-3,1.020456124E-1,3.362747059E1,3.129257017E1,-2.831789379E0,1.137656065E1
4.341262500E-1,9.573340959E-1,2.702691844E-1,3.129709067E-3,1.022560517E-1,3.359421173E1,3.124818434E1,-2.824735455E0,1.140356735E1
4.441712500E-1,9.573570660E-1,2.700881215E-1,3.005670891E-3,1.025227148E-1,3.358510215E1,3.122475657E1,-2.844490540E0,1.142993361E1
4.542172500E-1,9.573391957E-1,2.700449526E-1,2.699779602E-3,1.028115050E-1,3.359218944E1,3.121573693E1,-2.886535875E0,1.145282405E1
4.642622500E-1,9.573162678E-1,2.699957356E-1,2.210992063E-3,1.031655385E-1,3.360128045E1,3.120392786E1,-2.950619949E0,1.147742432E1
4.743072500E-1,9.572877344E-1,2.699029704E-1,1.670690538E-3,1.036820481E-1,3.361259074E1,3.118596722E1,-3.024875886E0,1.151866644E1
4.843532500E-1,9.572730252E-1,2.697069349E-1,1.184473957E-3,1.043321633E-1,3.361841986E1,3.115591175E1,-3.096079421E0,1.157675985E1
4.943982500E-1,9.572934664E-1,2.693739853E-1,7.904114603E-4,1.050054592E-1,3.361031896E1,3.111046099E1,-3.156196561E0,1.164071541E1
5.044432500E-1,9.573626715E-1,2.689001388E-1,4.747210282E-4,1.055894459E-1,3.358287871E1,3.104933713E1,-3.203188786E0,1.169763372E1
5.144892500E-1,9.574777745E-1,2.682997253E-1,2.544721346E-4,1.060733339E-1,3.353719138E1,3.097447439E1,-3.235010477E0,1.174677776E1
5.245342500E-1,9.576257943E-1,2.675928700E-1,1.538992173E-4,1.065219449E-1,3.347834956E1,3.088834810E1,-3.251232848E0,1.179600068E1
5.345792500E-1,9.577852358E-1,2.668420450E-1,1.813368157E-4,1.069708510E-1,3.341485468E1,3.079837078E1,-3.252782767E0,1.184927404E1
5.446252500E-1,9.579456467E-1,2.661072357E-1,2.931945517E-4,1.073645026E-1,3.335085526E1,3.071137319E1,-3.243482201E0,1.189887910E1
5.546702500E-1,9.580902104E-1,2.654766030E-1,4.267473779E-4,1.076350853E-1,3.329307603E1,3.063733001E1,-3.229264815E0,1.193507727E1
5.647152500E-1,9.582154287E-1,2.649706933E-1,5.109146344E-4,1.077656984E-1,3.324294991E1,3.057795097E1,-3.217724513E0,1.195379431E1
5.747612500E-1,9.583192785E-1,2.645852287E-1,4.889877364E-4,1.077899750E-1,3.320132200E1,3.053201748E1,-3.216099712E0,1.195711352E1
5.848062500E-1,9.584038672E-1,2.642985670E-1,3.578267439E-4,1.077418855E-1,3.316737733E1,3.049682377E1,-3.225517350E0,1.194880504E1
5.948512500E-1,9.584747161E-1,2.640746618E-1,1.723806104E-4,1.076608371E-1,3.313892034E1,3.046857758E1,-3.240689734E0,1.193501419E1
6.048962500E-1,9.585389479E-1,2.638773197E-1,-2.706881346E-5,1.075724973E-1,3.311310060E1,3.044335317E1,-3.257517291E0,1.191991588E1
6.149422500E-1,9.586011566E-1,2.636771433E-1,-1.709160074E-4,1.075090241E-1,3.308807541E1,3.041831929E1,-3.268951886E0,1.190925232E1
6.249872500E-1,9.586625646E-1,2.634651763E-1,-2.091748092E-4,1.074811651E-1,3.306335430E1,3.039290976E1,-3.269704776E0,1.190572481E1
6.350322500E-1,9.587200529E-1,2.632595207E-1,-1.409179880E-4,1.074719770E-1,3.304019485E1,3.036932386E1,-3.259380502E0,1.190740506E1
6.450782500E-1,9.587693226E-1,2.630712086E-1,1.953506428E-5,1.074941041E-1,3.302033374E1,3.034868456E1,-3.240069672E0,1.191523789E1
6.551232500E-1,9.588106265E-1,2.629014200E-1,2.130523192E-4,1.075412243E-1,3.300367476E1,3.033052193E1,-3.218100762E0,1.192676427E1
6.651682500E-1,9.588406772E-1,2.627644954E-1,3.867500186E-4,1.076072684E-1,3.299154936E1,3.031598630E1,-3.199286753E0,1.193969964E1
6.752142500E-1,9.588602333E-1,2.626546607E-1,5.104510190E-4,1.077004130E-1,3.298365617E1,3.030404796E1,-3.187124177E0,1.195408679E1
6.852592500E-1,9.588675669E-1,2.625912297E-1,5.959248278E-4,1.077888370E-1,3.298069575E1,3.029720564E1,-3.179598342E0,1.196666694E1
6.953042500E-1,9.588675669E-1,2.625724639E-1,6.722422337E-4,1.078346928E-1,3.298069575E1,3.029567578E1,-3.172349540E0,1.197408972E1
7.053502500E-1,9.588629307E-1,2.625825896E-1,7.424272732E-4,1.078507086E-1,3.298256731E1,3.029758204E1,-3.165234289E0,1.197791215E1
7.153952500E-1,9.588526890E-1,2.626021774E-1,8.192082945E-4,1.078928976E-1,3.298670139E1,3.030060319E1,-3.158299813E0,1.198481459E1
7.254402500E-1,9.588428267E-1,2.626073404E-1,9.081170714E-4,1.079680033E-1,3.299068188E1,3.030196027E1,-3.150844521E0,1.199579137E1
7.354862500E-1,9.588321214E-1,2.626040529E-1,9.971312155E-4,1.080697458E-1,3.299500205E1,3.030224155E1,-3.144076062E0,1.200976494E1
7.455312500E-1,9.588261365E-1,2.625754247E-1,1.105269492E-3,1.081910444E-1,3.299741703E1,3.029967981E1,-3.135477537E0,1.202656362E1
7.555762500E-1,9.588320371E-1,2.624919528E-1,1.264689947E-3,1.083400757E-1,3.299503607E1,3.029111490E1,-3.121387519E0,1.204814164E1
7.656222500E-1,9.588537849E-1,2.623419733E-1,1.503325403E-3,1.085071458E-1,3.298625909E1,3.027549908E1,-3.098290429E0,1.207427360E1
7.756672500E-1,9.588892725E-1,2.621297428E-1,1.791230525E-3,1.087021171E-1,3.297193207E1,3.025299906E1,-3.069825543E0,1.210515788E1
7.857122500E-1,9.589314193E-1,2.618878621E-1,2.101030935E-3,1.089079623E-1,3.295490876E1,3.022722521E1,-3.038894889E0,1.213798108E1
