"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.133074996E-2,3.362967323E-1,-8.071654647E-2,7.246779498E-1,-5.960128831E-1,1.406971783E2,-9.394690497E1,2.302902876E1,-1.457569264E2
2.137474995E-2,3.363081751E-1,-8.083708646E-2,7.246893295E-1,-5.959761521E-1,1.406957859E2,-9.395118719E1,2.302196216E1,-1.457464984E2
3.141874995E-2,3.363097346E-1,-8.094306471E-2,7.246921744E-1,-5.959574811E-1,1.406955962E2,-9.395362354E1,2.301454638E1,-1.457378513E2
4.146275000E-2,3.362955521E-1,-8.101435611E-2,7.246962416E-1,-5.959508429E-1,1.406973219E2,-9.395561425E1,2.300821453E1,-1.457334595E2
5.150674999E-2,3.362618768E-1,-8.105258330E-2,7.247117095E-1,-5.959457432E-1,1.407014194E2,-9.395903363E1,2.300303920E1,-1.457338669E2
6.155045831E-2,3.362160105E-1,-8.107976802E-2,7.247362811E-1,-5.959380830E-1,1.407070002E2,-9.396387926E1,2.299799020E1,-1.457365685E2
7.159445831E-2,3.361760448E-1,-8.111546640E-2,7.247783015E-1,-5.959047132E-1,1.407118630E2,-9.397207952E1,2.299383174E1,-1.457386420E2
8.163845830E-2,3.361699440E-1,-8.117636859E-2,7.248286670E-1,-5.958385743E-1,1.407126053E2,-9.398235568E1,2.299153963E1,-1.457359344E2
9.168245830E-2,3.361986776E-1,-8.126963957E-2,7.248883891E-1,-5.957370109E-1,1.407091092E2,-9.399502616E1,2.299074110E1,-1.457278179E2
1.017264583E-1,3.362604544E-1,-8.139494215E-2,7.249492070E-1,-5.956109181E-1,1.407015925E2,-9.400857619E1,2.299084663E1,-1.457141919E2
1.117704583E-1,3.363300177E-1,-8.152062405E-2,7.250054309E-1,-5.954860580E-1,1.406931281E2,-9.402132099E1,2.299142682E1,-1.456996952E2
1.218144583E-1,3.363485202E-1,-8.156926151E-2,7.250763219E-1,-5.953825875E-1,1.406908767E2,-9.403520136E1,2.299351007E1,-1.456964876E2
1.318584583E-1,3.362840671E-1,-8.149078408E-2,7.251664318E-1,-5.953199257E-1,1.406987193E2,-9.405004529E1,2.299791675E1,-1.457116307E2
1.419024583E-1,3.361218334E-1,-8.129225135E-2,7.252651608E-1,-5.953185454E-1,1.407184590E2,-9.406400946E1,2.300212956E1,-1.457455224E2
1.519474583E-1,3.358680356E-1,-8.098289348E-2,7.253666504E-1,-5.953804064E-1,1.407493372E2,-9.407622757E1,2.300576137E1,-1.457966509E2
1.619914583E-1,3.355845875E-1,-8.056732556E-2,7.254427676E-1,-5.955036965E-1,1.407838194E2,-9.408184906E1,2.301291093E1,-1.458581783E2
1.720354583E-1,3.353436972E-1,-8.007787421E-2,7.254503119E-1,-5.956962022E-1,1.408131213E2,-9.407379241E1,2.302583865E1,-1.459196266E2
1.820794583E-1,3.351946765E-1,-7.956983609E-2,7.253555658E-1,-5.959634870E-1,1.408312469E2,-9.404703992E1,2.304345857E1,-1.459709665E2
1.921234583E-1,3.351416768E-1,-7.905655070E-2,7.251588454E-1,-5.963008936E-1,1.408376931E2,-9.400190280E1,2.306523432E1,-1.460107403E2
2.021674583E-1,3.351657743E-1,-7.853806017E-2,7.248764615E-1,-5.966991076E-1,1.408347622E2,-9.394131402E1,2.309023722E1,-1.460411646E2
2.122114583E-1,3.352405428E-1,-7.796018473E-2,7.245295508E-1,-5.971540406E-1,1.408256682E2,-9.386812868E1,2.312104103E1,-1.460696839E2
2.222554583E-1,3.353177347E-1,-7.728739459E-2,7.241558347E-1,-5.976512259E-1,1.408162792E2,-9.378851316E1,2.315767181E1,-1.461047343E2
2.322994583E-1,3.353277235E-1,-7.650367394E-2,7.237747850E-1,-5.982078594E-1,1.408150643E2,-9.370560155E1,2.319572343E1,-1.461544683E2
2.423434583E-1,3.352157815E-1,-7.562027599E-2,7.233990880E-1,-5.988369432E-1,1.408286799E2,-9.362181966E1,2.322987765E1,-1.462232655E2
2.523874583E-1,3.349222392E-1,-7.463475623E-2,7.230510815E-1,-5.995447890E-1,1.408643812E2,-9.354111411E1,2.325587193E1,-1.463174310E2
2.624314583E-1,3.344337994E-1,-7.355687166E-2,7.227613851E-1,-6.002994283E-1,1.409237775E2,-9.346927289E1,2.327341945E1,-1.464384054E2
2.724754583E-1,3.337456573E-1,-7.241113065E-2,7.225416525E-1,-6.010857726E-1,1.410074399E2,-9.340887818E1,2.328092292E1,-1.465850524E2
2.825194583E-1,3.328884431E-1,-7.125835113E-2,7.223851824E-1,-6.018864258E-1,1.411116274E2,-9.335981560E1,2.327648269E1,-1.467494762E2
2.925634583E-1,3.319259039E-1,-7.019146688E-2,7.222645370E-1,-6.026876268E-1,1.412285765E2,-9.331871465E1,2.325783919E1,-1.469175215E2
3.026084583E-1,3.309385929E-1,-6.931472813E-2,7.221628788E-1,-6.034532454E-1,1.413484917E2,-9.328425510E1,2.322399109E1,-1.470729760E2
3.126524583E-1,3.299905943E-1,-6.872389254E-2,7.220800392E-1,-6.041387534E-1,1.414635908E2,-9.325790086E1,2.317380869E1,-1.472023819E2
3.226964583E-1,3.291790462E-1,-6.842894889E-2,7.220172404E-1,-6.046897496E-1,1.415620910E2,-9.324012200E1,2.311571102E1,-1.472963222E2
3.327404583E-1,3.285503522E-1,-6.846249778E-2,7.219752621E-1,-6.050779537E-1,1.416383772E2,-9.323158732E1,2.305161183E1,-1.473480792E2
3.427844583E-1,3.280856305E-1,-6.881994521E-2,7.219889598E-1,-6.052731885E-1,1.416947556E2,-9.323849672E1,2.298179754E1,-1.473608886E2
3.528284583E-1,3.274767982E-1,-6.935837120E-2,7.222837770E-1,-6.051897166E-1,1.417686025E2,-9.329884424E1,2.289928232E1,-1.473812797E2
3.628724583E-1,3.262228241E-1,-6.980396875E-2,7.231935378E-1,-6.047289884E-1,1.419206482E2,-9.346775399E1,2.279402876E1,-1.474868836E2
3.729164583E-1,3.241142911E-1,-6.997906783E-2,7.248587388E-1,-6.038482141E-1,1.421761536E2,-9.376759332E1,2.266613368E1,-1.477147379E2
3.829604583E-1,3.214100017E-1,-6.992419264E-2,7.270798777E-1,-6.026285475E-1,1.425035655E2,-9.416384025E1,2.252613795E1,-1.480311874E2
3.930044583E-1,3.186474233E-1,-6.983085844E-2,7.294778858E-1,-6.012067025E-1,1.428377070E2,-9.459231173E1,2.239111110E1,-1.483602677E2
4.030484583E-1,3.162188271E-1,-6.992562563E-2,7.317274949E-1,-5.997423629E-1,1.431311821E2,-9.499826877E1,2.226539563E1,-1.486384210E2
4.130924583E-1,3.141611021E-1,-7.033303814E-2,7.337008736E-1,-5.983637711E-1,1.433796445E2,-9.536002396E1,2.213752920E1,-1.488482318E2
4.231364583E-1,3.123008245E-1,-7.096987702E-2,7.354506422E-1,-5.971130212E-1,1.436041126E2,-9.568516870E1,2.200018631E1,-1.490134829E2
4.331804583E-1,3.104588807E-1,-7.162774718E-2,7.370938214E-1,-5.959677649E-1,1.438262261E2,-9.599139947E1,2.185747192E1,-1.491708149E2
4.432244583E-1,3.084895376E-1,-7.203667698E-2,7.387461253E-1,-5.948941056E-1,1.440635469E2,-9.629548279E1,2.172070611E1,-1.493590040E2
4.532694583E-1,3.063576552E-1,-7.199686928E-2,7.404319361E-1,-5.939040023E-1,1.443202753E2,-9.659885576E1,2.160190868E1,-1.495986018E2
4.633134583E-1,3.041833941E-1,-7.141623322E-2,7.420208090E-1,-5.931080907E-1,1.445819166E2,-9.687658768E1,2.151259369E1,-1.498830542E2
4.733574583E-1,3.021731580E-1,-7.024710072E-2,7.432300653E-1,-5.927611378E-1,1.448236502E2,-9.707645021E1,2.146229424E1,-1.501901036E2
4.834014583E-1,3.007122850E-1,-6.833565684E-2,7.435621825E-1,-5.933106274E-1,1.449992207E2,-9.710551380E1,2.147578825E1,-1.504844647E2
4.934454583E-1,3.000141646E-1,-6.544018942E-2,7.425911823E-1,-5.952036109E-1,1.450830922E2,-9.688302128E1,2.157231657E1,-1.507546377E2
5.034894583E-1,2.996695404E-1,-6.154221707E-2,7.404372887E-1,-5.984674945E-1,1.451244879E2,-9.643204972E1,2.172246132E1,-1.510395410E2
5.135334583E-1,2.992264400E-1,-5.660028834E-2,7.375559194E-1,-6.027198270E-1,1.451777055E2,-9.583899224E1,2.191089654E1,-1.513945489E2
5.235774583E-1,2.983676875E-1,-5.063634069E-2,7.344699272E-1,-6.074261654E-1,1.452808220E2,-9.520413641E1,2.213365985E1,-1.518612406E2
5.336214583E-1,2.972458437E-1,-4.414899240E-2,7.315274239E-1,-6.120158518E-1,1.454154861E2,-9.460049974E1,2.238617043E1,-1.523965303E2
5.436654583E-1,2.963452393E-1,-3.784317059E-2,7.288685267E-1,-6.160342272E-1,1.455235573E2,-9.406188274E1,2.266659173E1,-1.529053735E2
5.537094583E-1,2.960739822E-1,-3.224847148E-2,7.265341392E-1,-6.192320772E-1,1.455561016E2,-9.359828961E1,2.297174469E1,-1.533104895E2
5.637534583E-1,2.966488968E-1,-2.759897866E-2,7.244080204E-1,-6.216677119E-1,1.454871224E2,-9.318666780E1,2.329559517E1,-1.535698513E2
5.737974583E-1,2.981677112E-1,-2.391167733E-2,7.222110316E-1,-6.236470017E-1,1.453048304E2,-9.277293681E1,2.363164760E1,-1.536633435E2
5.838414583E-1,3.003644576E-1,-2.059341380E-2,7.196512427E-1,-6.256670475E-1,1.450410108E2,-9.229864282E1,2.398804816E1,-1.536515033E2
5.938854583E-1,3.028455056E-1,-1.638979249E-2,7.163505334E-1,-6.283771425E-1,1.447428176E2,-9.168988722E1,2.441162141E1,-1.536562273E2
6.039304583E-1,3.052867565E-1,-9.492671470E-3,7.117475496E-1,-6.325545485E-1,1.444491666E2,-9.084393990E1,2.499662889E1,-1.538293974E2
6.139744583E-1,3.069397875E-1,2.029729004E-3,7.055466524E-1,-6.387391454E-1,1.442501914E2,-8.971993799E1,2.583071093E1,-1.543766491E2
6.240184583E-1,3.069965698E-1,1.821953470E-2,6.984320747E-1,-6.462304422E-1,1.442433545E2,-8.847582792E1,2.689651970E1,-1.553942604E2
6.340624583E-1,3.055279418E-1,3.789408398E-2,6.913454404E-1,-6.536499523E-1,1.444201421E2,-8.732070289E1,2.816352550E1,-1.568197974E2
6.441064583E-1,3.030696426E-1,5.885061395E-2,6.850623357E-1,-6.598294811E-1,1.447158668E2,-8.641191167E1,2.953175984E1,-1.584695925E2
6.541504583E-1,3.001192789E-1,7.910552534E-2,6.805006348E-1,-6.637691999E-1,1.450704651E2,-8.590199019E1,3.089579939E1,-1.601939449E2
6.641944583E-1,2.977820675E-1,9.792400890E-2,6.777821630E-1,-6.650925267E-1,1.453511249E2,-8.579191531E1,3.227068458E1,-1.618518632E2
6.742384583E-1,2.963637629E-1,1.157751591E-1,6.761093335E-1,-6.645605281E-1,1.455213348E2,-8.593785353E1,3.368508337E1,-1.634266424E2
6.842824583E-1,2.952998500E-1,1.329832537E-1,6.743436756E-1,-6.636068713E-1,1.456489629E2,-8.613551545E1,3.508313286E1,-1.649436964E2
6.943264583E-1,2.947944882E-1,1.484783108E-1,6.715360844E-1,-6.633926178E-1,1.457095712E2,-8.615581689E1,3.636514293E1,-1.662269852E2
7.043704583E-1,2.955470202E-1,1.613880380E-1,6.676609556E-1,-6.639538874E-1,1.456193160E2,-8.592508613E1,3.751425849E1,-1.671095017E2
7.144144583E-1,2.979619081E-1,1.713542925E-1,6.631780904E-1,-6.648694434E-1,1.453295367E2,-8.547822236E1,3.853994405E1,-1.675269192E2
7.244584583E-1,3.021557724E-1,1.786991606E-1,6.587601523E-1,-6.654348855E-1,1.448257402E2,-8.492989970E1,3.948837704E1,-1.675264506E2
7.345024583E-1,3.078815272E-1,1.838738242E-1,6.548364915E-1,-6.652733577E-1,1.441367845E2,-8.436781343E1,4.038171464E1,-1.671943966E2
7.445464583E-1,3.148836044E-1,1.871371704E-1,6.513390617E-1,-6.645189607E-1,1.432924255E2,-8.378205545E1,4.121636793E1,-1.665697919E2
7.545914583E-1,3.226627957E-1,1.889347967E-1,6.480410919E-1,-6.635020626E-1,1.423519277E2,-8.314732954E1,4.198336028E1,-1.657241898E2
7.646354583E-1,3.304548313E-1,1.900599911E-1,6.448603114E-1,-6.624439133E-1,1.414072316E2,-8.249054636E1,4.268775404E1,-1.648026923E2
7.746794583E-1,3.379074057E-1,1.908492330E-1,6.418375394E-1,-6.613921809E-1,1.405011338E2,-8.184024336E1,4.333128994E1,-1.638776874E2
7.847234583E-1,3.450847190E-1,1.911990940E-1,6.389818797E-1,-6.603495943E-1,1.396260652E2,-8.119406494E1,4.390957653E1,-1.629357257E2
7.947674583E-1,3.520940349E-1,1.910033008E-1,6.362377616E-1,-6.593550551E-1,1.387691015E2,-8.053609423E1,4.441970553E1,-1.619533427E2
8.048114583E-1,3.588096610E-1,1.902890381E-1,6.335906445E-1,-6.584895801E-1,1.379457776E2,-7.986846952E1,4.485245912E1,-1.609477907E2
8.148554583E-1,3.650096837E-1,1.892344608E-1,6.310908938E-1,-6.577860122E-1,1.371836427E2,-7.921566220E1,4.520726993E1,-1.599671090E2
8.248994583E-1,3.703888544E-1,1.881022911E-1,6.288797226E-1,-6.572212761E-1,1.365207981E2,-7.862605169E1,4.548849855E1,-1.590846463E2
8.349434583E-1,3.747365863E-1,1.872069656E-1,6.270814430E-1,-6.567304865E-1,1.359839336E2,-7.814477049E1,4.571452471E1,-1.583667402E2
8.449874583E-1,3.780734155E-1,1.868224388E-1,6.256928519E-1,-6.562517194E-1,1.355712069E2,-7.778395228E1,4.591601279E1,-1.578384798E2
8.550314583E-1,3.805851570E-1,1.871833844E-1,6.246349660E-1,-6.557046112E-1,1.352601333E2,-7.753453472E1,4.613111881E1,-1.574949288E2
8.650754583E-1,3.824958317E-1,1.883564998E-1,6.238200988E-1,-6.550322109E-1,1.350232677E2,-7.737786930E1,4.638375655E1,-1.573103062E2
8.751194583E-1,3.838887218E-1,1.900766602E-1,6.233057598E-1,-6.542095676E-1,1.348504639E2,-7.731475862E1,4.665718284E1,-1.572579697E2
8.851634583E-1,3.847943206E-1,1.918111294E-1,6.231992547E-1,-6.532721058E-1,1.347380559E2,-7.734641356E1,4.690457127E1,-1.572981136E2
8.952074583E-1,3.853858516E-1,1.930257805E-1,6.235019744E-1,-6.522760494E-1,1.346646070E2,-7.744809995E1,4.708712089E1,-1.573643632E2
