"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.442416677E-3,4.974825382E-1,2.426976681E0,-1.602513045E-1
1.248641667E-2,4.405152798E-1,2.451215982E0,-2.258064449E-1
2.253041667E-2,3.415341079E-1,2.397844076E0,-2.884647548E-1
3.257541667E-2,2.356207520E-1,2.256635904E0,-3.362640738E-1
4.261941666E-2,1.466285586E-1,2.024041414E0,-3.798384368E-1
5.266441667E-2,8.590910584E-2,1.710817933E0,-4.176914990E-1
6.270841666E-2,4.752895981E-2,1.324361563E0,-4.547171593E-1
7.275341667E-2,2.948882058E-2,8.895215392E-1,-4.879547656E-1
8.279741666E-2,1.492612436E-2,4.209337831E-1,-5.110473037E-1
9.284241666E-2,-5.557785043E-4,-4.006563127E-2,-5.236101151E-1
1.028864167E-1,-3.207775205E-2,-4.678617120E-1,-5.314621925E-1
1.129314167E-1,-8.045180142E-2,-8.447843194E-1,-5.450980067E-1
1.229754167E-1,-1.612454355E-1,-1.156836510E0,-5.511596203E-1
1.330204167E-1,-2.734170854E-1,-1.394097447E0,-5.271344781E-1
1.430644167E-1,-4.178219438E-1,-1.554503918E0,-4.560682476E-1
1.531084166E-1,-5.825749636E-1,-1.624406219E0,-3.477057815E-1
1.631534167E-1,-7.342414260E-1,-1.602045178E0,-2.047249079E-1
1.731974166E-1,-7.359584570E-1,-1.490592599E0,-5.366691947E-2
1.832424166E-1,-4.994955659E-1,-1.313691258E0,3.997035325E-2
1.932864166E-1,-1.948738545E-1,-1.087368131E0,7.145909220E-2
2.033314166E-1,-3.616283182E-3,-7.963160276E-1,1.338423043E-1
2.133754166E-1,5.003924947E-3,-4.409547448E-1,2.259379178E-1
2.234204166E-1,-1.283016652E-1,-3.461337835E-2,2.894998789E-1
2.334644166E-1,-3.079793155E-1,3.708237708E-1,3.005472422E-1
2.435094166E-1,-4.440567195E-1,6.827388406E-1,2.879595459E-1
2.535534166E-1,-4.950991869E-1,8.559698462E-1,2.858844995E-1
2.635974167E-1,-4.633660018E-1,8.904031515E-1,2.892576456E-1
2.736424166E-1,-3.837678432E-1,8.176500201E-1,2.979176939E-1
2.836864167E-1,-3.099905550E-1,7.037231922E-1,3.120710552E-1
2.937314167E-1,-2.736804783E-1,5.872876644E-1,3.209758699E-1
3.037754167E-1,-2.784467340E-1,4.856851399E-1,3.184346855E-1
3.138204167E-1,-3.116712868E-1,3.915772736E-1,2.958880961E-1
3.238644167E-1,-3.609165847E-1,2.953703105E-1,2.633823454E-1
3.339094167E-1,-4.206992388E-1,2.036699653E-1,2.292914987E-1
3.439534167E-1,-4.848693311E-1,1.314160079E-1,1.937395632E-1
3.539984167E-1,-5.482139587E-1,7.654120773E-2,1.464962661E-1
