"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
2.442416677E-3,-7.610292967E-1,-9.780411335E0,2.254659404E-2
1.248641667E-2,-7.429430547E-1,-9.781697137E0,5.047916804E-2
2.253041667E-2,-7.190356171E-1,-9.783354823E0,7.124852372E-2
3.257541667E-2,-6.901303451E-1,-9.785343461E0,8.299564392E-2
4.261941666E-2,-6.566973547E-1,-9.787607503E0,8.699393344E-2
5.266441667E-2,-6.191078711E-1,-9.790065672E0,8.618258659E-2
6.270841666E-2,-5.774278215E-1,-9.792637863E0,8.337214979E-2
7.275341667E-2,-5.319456566E-1,-9.795232272E0,8.083961106E-2
8.279741666E-2,-4.833132676E-1,-9.797764117E0,7.961817339E-2
9.284241666E-2,-4.325318442E-1,-9.800138671E0,7.946255523E-2
1.028864167E-1,-3.804079366E-1,-9.802303310E0,7.899554542E-2
1.129314167E-1,-3.268437868E-1,-9.804259204E0,7.595476488E-2
1.229754167E-1,-2.719416478E-1,-9.806001089E0,6.722969586E-2
1.330204167E-1,-2.178226154E-1,-9.807459385E0,4.912351850E-2
1.430644167E-1,-1.685963138E-1,-9.808535272E0,1.811401514E-2
1.531084166E-1,-1.288158967E-1,-9.809112393E0,-2.873969990E-2
1.631534167E-1,-1.025248143E-1,-9.809032286E0,-9.207448776E-2
1.731974166E-1,-9.181274263E-2,-9.808189117E0,-1.646410744E-1
1.832424166E-1,-9.455028109E-2,-9.806958278E0,-2.253121129E-1
1.932864166E-1,-1.031098282E-1,-9.806060731E0,-2.581207668E-1
2.033314166E-1,-1.153217107E-1,-9.805718084E0,-2.658432576E-1
2.133754166E-1,-1.347475955E-1,-9.805522202E0,-2.639726237E-1
2.234204166E-1,-1.612081375E-1,-9.804983674E0,-2.691101884E-1
2.334644166E-1,-1.900696468E-1,-9.803843467E0,-2.908923275E-1
2.435094166E-1,-2.173120073E-1,-9.802058312E0,-3.294353458E-1
2.535534166E-1,-2.428135420E-1,-9.799703638E0,-3.780799774E-1
2.635974167E-1,-2.675286810E-1,-9.797008656E0,-4.279395507E-1
2.736424166E-1,-2.924281901E-1,-9.794265143E0,-4.721691690E-1
2.836864167E-1,-3.187017217E-1,-9.791633311E0,-5.083695003E-1
2.937314167E-1,-3.466643860E-1,-9.789041825E0,-5.390433358E-1
3.037754167E-1,-3.752951678E-1,-9.786349182E0,-5.679945085E-1
3.138204167E-1,-4.029974483E-1,-9.783422651E0,-5.986074599E-1
3.238644167E-1,-4.284845477E-1,-9.780176277E0,-6.329673070E-1
3.339094167E-1,-4.510867406E-1,-9.776527029E0,-6.724072152E-1
3.439534167E-1,-4.707304250E-1,-9.772383692E0,-7.176361591E-1
3.539984167E-1,-4.867935304E-1,-9.767706504E0,-7.687968110E-1
3.640424167E-1,-4.982012289E-1,-9.762523533E0,-8.252456848E-1
3.740874167E-1,-5.046633889E-1,-9.757051123E0,-8.839505605E-1
3.841314167E-1,-5.065959302E-1,-9.751762902E0,-9.394602983E-1
3.941754167E-1,-5.047517184E-1,-9.747084544E0,-9.877569839E-1
4.042204167E-1,-4.999165827E-1,-9.743066338E0,-1.029016399E0
4.142644167E-1,-4.912746903E-1,-9.739337568E0,-1.067727087E0
4.243094167E-1,-4.773572207E-1,-9.735425781E0,-1.108915166E0
4.343534167E-1,-4.578581087E-1,-9.731004701E0,-1.154990860E0
4.443984167E-1,-4.335206449E-1,-9.726015857E0,-1.205306955E0
4.544424167E-1,-4.063344178E-1,-9.720634080E0,-1.257084853E0
4.644874167E-1,-3.797383574E-1,-9.715355213E0,-1.305274535E0
4.745314167E-1,-3.562817767E-1,-9.711002546E0,-1.343720270E0
4.845764167E-1,-3.360414935E-1,-9.708347910E0,-1.367908739E0
4.946204167E-1,-3.156238936E-1,-9.707496555E0,-1.378773743E0
5.046644167E-1,-2.908378388E-1,-9.707525207E0,-1.384001593E0
5.147094167E-1,-2.593126669E-1,-9.706924698E0,-1.394449982E0
5.247534167E-1,-2.204624871E-1,-9.704417996E0,-1.418378981E0
5.347984167E-1,-1.744383400E-1,-9.699520369E0,-1.457739514E0
5.448424167E-1,-1.223041359E-1,-9.692416002E0,-1.509379052E0
5.548874167E-1,-6.501564309E-2,-9.683810654E0,-1.567071629E0
5.649314167E-1,-6.003683489E-3,-9.674539894E0,-1.624613347E0
5.749764167E-1,5.081931611E-2,-9.665312403E0,-1.677878558E0
5.850204166E-1,1.051794319E-1,-9.656205949E0,-1.727059635E0
5.950654167E-1,1.579285622E-1,-9.646558628E0,-1.776259570E0
6.051094166E-1,2.071211326E-1,-9.635912018E0,-1.828224798E0
6.151534166E-1,2.489176331E-1,-9.624642679E0,-1.881594382E0
6.251984166E-1,2.821321386E-1,-9.613680904E0,-1.932253197E0
6.352424166E-1,3.067569930E-1,-9.604111935E0,-1.975605477E0
6.452874166E-1,3.212154397E-1,-9.597159011E0,-2.006850366E0
6.553314166E-1,3.221987221E-1,-9.593710908E0,-2.023117028E0
6.653764166E-1,3.064643216E-1,-9.594182779E0,-2.023325335E0
6.754204166E-1,2.721218334E-1,-9.598782198E0,-2.006348090E0
6.854654166E-1,2.190409010E-1,-9.607140793E0,-1.972556300E0
6.955094167E-1,1.494642790E-1,-9.618139406E0,-1.924888336E0
7.055544166E-1,7.044484220E-2,-9.630217414E0,-1.868176776E0
7.155984167E-1,-1.374854103E-2,-9.642305363E0,-1.806060196E0
7.256424167E-1,-1.028617327E-1,-9.653991024E0,-1.739532477E0
7.356874167E-1,-1.942890524E-1,-9.665946826E0,-1.663681811E0
7.457314167E-1,-2.823737200E-1,-9.680241514E0,-1.565022034E0
7.557764167E-1,-3.627931629E-1,-9.697392567E0,-1.437040224E0
7.658204167E-1,-4.334198170E-1,-9.715652837E0,-1.286207203E0
7.758654167E-1,-4.899309270E-1,-9.733036024E0,-1.124327111E0
7.859094167E-1,-5.308195925E-1,-9.748241708E0,-9.623543403E-1
7.959544167E-1,-5.553049177E-1,-9.761122540E0,-8.051239539E-1
8.059984167E-1,-5.644987141E-1,-9.772302416E0,-6.477162507E-1
8.160434167E-1,-5.638068423E-1,-9.782140356E0,-4.774415668E-1
8.260874167E-1,-5.608836730E-1,-9.789901950E0,-2.816157747E-1
8.361314167E-1,-5.561554317E-1,-9.794063414E0,-5.561112304E-2
8.461764167E-1,-5.447033310E-1,-9.792930808E0,1.946981383E-1
8.562204167E-1,-5.202964681E-1,-9.785459236E0,4.584278102E-1
8.662654167E-1,-4.777144490E-1,-9.771473281E0,7.253801385E-1
8.763094167E-1,-4.155124267E-1,-9.751707353E0,9.836968967E-1
8.863544167E-1,-3.368409541E-1,-9.727795749E0,1.221734415E0
8.963983750E-1,-2.477167429E-1,-9.702070924E0,1.429883817E0
9.064433750E-1,-1.562040904E-1,-9.676748387E0,1.603821672E0
9.164873750E-1,-7.244643549E-2,-9.652289484E0,1.750476857E0
9.265323750E-1,-6.469546692E-3,-9.627332983E0,1.884287171E0
9.365763750E-1,3.700876147E-2,-9.599837621E0,2.019373055E0
9.466203750E-1,6.258628030E-2,-9.568479588E0,2.162494037E0
9.566653750E-1,7.582253558E-2,-9.533047215E0,2.313296945E0
9.667093750E-1,8.066663397E-2,-9.494569028E0,2.466327788E0
9.767543750E-1,7.971392155E-2,-9.454977531E0,2.614030794E0
9.867983750E-1,7.345332145E-2,-9.417014483E0,2.747829122E0
