"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.919916685E-3,9.532171075E-1,2.626053384E-1,5.244943490E-3,1.496270020E-1,3.518997856E1,3.022485150E1,-3.932807895E0,1.677945753E1
1.196591667E-2,9.532534381E-1,2.623463882E-1,5.560560165E-3,1.498372305E-1,3.517620365E1,3.019844086E1,-3.900113458E0,1.681324948E1
2.201191668E-2,9.533446017E-1,2.619166062E-1,6.019570955E-3,1.499913615E-1,3.514161554E1,3.015435321E1,-3.847035977E0,1.684557237E1
3.205891667E-2,9.534767742E-1,2.613759570E-1,6.593937670E-3,1.500705133E-1,3.509140973E1,3.009930536E1,-3.777112736E0,1.687322104E1
4.210491668E-2,9.536417370E-1,2.607874184E-1,7.188566482E-3,1.500186727E-1,3.502865075E1,3.003943280E1,-3.700173534E0,1.688687749E1
5.215091666E-2,9.538173629E-1,2.602241679E-1,7.728615125E-3,1.498535835E-1,3.496171512E1,2.998210598E1,-3.626245163E0,1.688608466E1
6.219691667E-2,9.539824521E-1,2.597416602E-1,8.138756645E-3,1.496178562E-1,3.489868191E1,2.993250131E1,-3.565842197E0,1.687325342E1
7.224391669E-2,9.541289967E-1,2.593615273E-1,8.362840902E-3,1.493298668E-1,3.484263672E1,2.989220562E1,-3.526052478E0,1.684877300E1
8.228991667E-2,9.542532456E-1,2.590739909E-1,8.419117481E-3,1.490320571E-1,3.479504987E1,2.986021476E1,-3.505980233E0,1.681799832E1
9.233591668E-2,9.543478231E-1,2.588594003E-1,8.395178071E-3,1.488009238E-1,3.475878472E1,2.983533978E1,-3.497971180E0,1.679212692E1
1.023819167E-1,9.544389868E-1,2.586616578E-1,8.322822469E-3,1.485634263E-1,3.472379388E1,2.981171099E1,-3.495380933E0,1.676408189E1
1.124289167E-1,9.545391698E-1,2.584343704E-1,8.233039145E-3,1.483204497E-1,3.468530169E1,2.978436014E1,-3.494038609E0,1.673502636E1
1.224749167E-1,9.546538935E-1,2.581538515E-1,8.210669705E-3,1.480714462E-1,3.464117180E1,2.975181203E1,-3.484225434E0,1.670742201E1
1.325209167E-1,9.547809241E-1,2.578397415E-1,8.305004889E-3,1.477942042E-1,3.459224425E1,2.971720737E1,-3.460219451E0,1.668011980E1
1.425669167E-1,9.549165106E-1,2.575074347E-1,8.539826055E-3,1.474834555E-1,3.453994719E1,2.968273112E1,-3.419524135E0,1.665314521E1
1.526139167E-1,9.550565224E-1,2.571762343E-1,8.898063731E-3,1.471336366E-1,3.448586250E1,2.965040551E1,-3.364177480E0,1.662531000E1
1.626599167E-1,9.551985573E-1,2.568508606E-1,9.329036330E-3,1.467529663E-1,3.443091218E1,2.961996668E1,-3.300060853E0,1.659605695E1
1.727059167E-1,9.553299711E-1,2.565605847E-1,9.769354994E-3,1.463757520E-1,3.437999505E1,2.959376831E1,-3.235641273E0,1.656731936E1
1.827519167E-1,9.554473923E-1,2.563233717E-1,1.018202532E-2,1.459967675E-1,3.433443755E1,2.957337064E1,-3.175122836E0,1.653740216E1
1.927989167E-1,9.555415483E-1,2.561719908E-1,1.055752213E-2,1.456187103E-1,3.429786412E1,2.956246207E1,-3.120183790E0,1.650623779E1
2.028449167E-1,9.555988259E-1,2.561391267E-1,1.086857641E-2,1.452775316E-1,3.427559704E1,2.956436715E1,-3.075425082E0,1.647699264E1
2.128909167E-1,9.556050215E-1,2.562807718E-1,1.113425961E-2,1.449663614E-1,3.427318762E1,2.958598305E1,-3.039492493E0,1.644928324E1
2.229379167E-1,9.555598401E-1,2.566123094E-1,1.135678443E-2,1.446599538E-1,3.429075460E1,2.962923020E1,-3.011642430E0,1.642030942E1
2.329839167E-1,9.554844393E-1,2.570678642E-1,1.154493850E-2,1.443336950E-1,3.432005171E1,2.968657510E1,-2.989049288E0,1.638777157E1
2.430299167E-1,9.554060462E-1,2.575592964E-1,1.178083441E-2,1.439575766E-1,3.435048583E1,2.974900672E1,-2.960315250E0,1.635094880E1
2.530759167E-1,9.553393699E-1,2.579934933E-1,1.209609284E-2,1.435953665E-1,3.437635064E1,2.980587643E1,-2.922296949E0,1.631819057E1
2.631229167E-1,9.553017328E-1,2.582992265E-1,1.250158767E-2,1.432609313E-1,3.439094235E1,2.984893911E1,-2.873028666E0,1.629158486E1
2.731689167E-1,9.552946099E-1,2.584786983E-1,1.301667484E-2,1.429384658E-1,3.439370316E1,2.987878877E1,-2.809970452E0,1.626991068E1
2.832149167E-1,9.553140396E-1,2.585507273E-1,1.365882422E-2,1.426183605E-1,3.438617170E1,2.989793595E1,-2.731248563E0,1.625253957E1
2.932609167E-1,9.553435424E-1,2.585651836E-1,1.437896635E-2,1.423237540E-1,3.437473260E1,2.991144243E1,-2.643776358E0,1.624048839E1
3.033079167E-1,9.553666810E-1,2.585589986E-1,1.511610420E-2,1.421033681E-1,3.436575849E1,2.992261028E1,-2.556317965E0,1.623733017E1
3.133539167E-1,9.553911262E-1,2.585611481E-1,1.576425951E-2,1.418638054E-1,3.435627517E1,2.993343222E1,-2.478177344E0,1.622942715E1
3.233999167E-1,9.554136326E-1,2.585646147E-1,1.628866113E-2,1.416464120E-1,3.434754174E1,2.994244670E1,-2.414280874E0,1.622040708E1
3.334459167E-1,9.554252230E-1,2.585920733E-1,1.668800252E-2,1.414715447E-1,3.434304334E1,2.995225006E1,-2.365759617E0,1.621244636E1
3.434929167E-1,9.554342424E-1,2.586733430E-1,1.693606833E-2,1.412330778E-1,3.433954238E1,2.996616832E1,-2.332804174E0,1.619282018E1
3.535389167E-1,9.554253916E-1,2.588155359E-1,1.705078152E-2,1.410181289E-1,3.434297791E1,2.998512260E1,-2.316174741E0,1.617178367E1
3.635849167E-1,9.554103452E-1,2.589927423E-1,1.700855038E-2,1.407999347E-1,3.434881754E1,3.000577037E1,-2.317216453E0,1.614570607E1
3.736309167E-1,9.554011572E-1,2.591578421E-1,1.680218887E-2,1.405832999E-1,3.435238301E1,3.002245881E1,-2.336072881E0,1.611501390E1
3.836779167E-1,9.554191117E-1,2.592523143E-1,1.648414875E-2,1.403237596E-1,3.434541530E1,3.002922203E1,-2.364693824E0,1.607640217E1
3.937239167E-1,9.554466336E-1,2.592580884E-1,1.616663547E-2,1.401631379E-1,3.433473208E1,3.002537317E1,-2.394752030E0,1.604909329E1
4.037699167E-1,9.554994015E-1,2.591670933E-1,1.589794931E-2,1.400024742E-1,3.431424007E1,3.001090261E1,-2.417860711E0,1.602344968E1
4.138159167E-1,9.555771203E-1,2.589865678E-1,1.573029968E-2,1.398246987E-1,3.428403691E1,2.998749116E1,-2.427913777E0,1.599907643E1
4.238629167E-1,9.556706020E-1,2.587337921E-1,1.565161152E-2,1.396623491E-1,3.424767373E1,2.995690943E1,-2.427498565E0,1.597921614E1
4.339089167E-1,9.557737353E-1,2.584625561E-1,1.561913737E-2,1.394624466E-1,3.420751268E1,2.992494670E1,-2.420602572E0,1.595655007E1
4.439549167E-1,9.558620751E-1,2.582115400E-1,1.562399479E-2,1.393211703E-1,3.417307597E1,2.989580207E1,-2.411712758E0,1.594148610E1
4.540009167E-1,9.559386138E-1,2.580012483E-1,1.559137313E-2,1.391894193E-1,3.414321233E1,2.987085893E1,-2.407893303E0,1.592629401E1
4.640479167E-1,9.560096734E-1,2.578306168E-1,1.548817657E-2,1.390290927E-1,3.411546381E1,2.984957196E1,-2.411616441E0,1.590574748E1
4.740939167E-1,9.560819131E-1,2.576629250E-1,1.532185457E-2,1.388616854E-1,3.408723199E1,2.982769303E1,-2.422105159E0,1.588256392E1
4.841399167E-1,9.561615285E-1,2.574535605E-1,1.509544170E-2,1.387266048E-1,3.405609139E1,2.979993876E1,-2.439471979E0,1.586135763E1
4.941859167E-1,9.562393315E-1,2.571705023E-1,1.486359189E-2,1.387398389E-1,3.402563293E1,2.976311143E1,-2.460652409E0,1.585679220E1
5.042329167E-1,9.563227823E-1,2.568252880E-1,1.464576644E-2,1.388274200E-1,3.399293408E1,2.971902664E1,-2.481489535E0,1.586113262E1
5.142789167E-1,9.564052637E-1,2.564503812E-1,1.447643094E-2,1.389695813E-1,3.396058504E1,2.967205979E1,-2.498138831E0,1.587308363E1
5.243249167E-1,9.565031708E-1,2.560762753E-1,1.432178362E-2,1.390021609E-1,3.392214719E1,2.962566459E1,-2.509936617E0,1.587320058E1
5.343719167E-1,9.565741461E-1,2.557742826E-1,1.422774346E-2,1.390789524E-1,3.389425619E1,2.958856219E1,-2.517576174E0,1.587984822E1
5.444179167E-1,9.565742726E-1,2.555928825E-1,1.422822815E-2,1.394114489E-1,3.389420648E1,2.956648308E1,-2.524376817E0,1.591757557E1
5.544639167E-1,9.565396700E-1,2.554877051E-1,1.426805692E-2,1.398370899E-1,3.390780697E1,2.955374519E1,-2.530854980E0,1.596668563E1
5.645099167E-1,9.564948679E-1,2.554238631E-1,1.428079581E-2,1.402575890E-1,3.392540851E1,2.954546213E1,-2.540826487E0,1.601433573E1
5.745569167E-1,9.564669245E-1,2.553287377E-1,1.426882610E-2,1.406225386E-1,3.393638223E1,2.953325526E1,-2.551343508E0,1.605513533E1
