"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.919916685E-3,6.193439484E0,7.118743896E0,-4.532568359E1
1.196591667E-2,6.152828217E0,7.138458252E0,-4.523382568E1
2.201191668E-2,6.113826752E0,7.220397949E0,-4.512390137E1
3.205891667E-2,6.256336212E0,7.193756104E0,-4.516137695E1
4.210491668E-2,6.301765442E0,7.241424561E0,-4.531750488E1
5.215091666E-2,6.481338501E0,7.261779785E0,-4.511120605E1
6.219691667E-2,6.571407318E0,7.188812256E0,-4.508032227E1
7.224391669E-2,6.454685211E0,7.342102051E0,-4.507397461E1
8.228991667E-2,6.276676178E0,7.384490967E0,-4.506829834E1
9.233591668E-2,6.459579468E0,7.275634766E0,-4.498907471E1
1.023819167E-1,6.337085724E0,7.320556641E0,-4.517034912E1
1.124289167E-1,6.318214417E0,7.347015381E0,-4.510211182E1
1.224749167E-1,6.463897705E0,7.334136963E0,-4.535546875E1
1.325209167E-1,6.446655273E0,7.448425293E0,-4.530151367E1
1.425669167E-1,6.396270752E0,7.576629639E0,-4.530273438E1
1.526139167E-1,6.307823181E0,7.725158691E0,-4.510894775E1
1.626599167E-1,6.202766418E0,7.796447754E0,-4.512445068E1
1.727059167E-1,6.263339996E0,7.628173828E0,-4.506311035E1
1.827519167E-1,6.316993713E0,7.718414307E0,-4.506286621E1
1.927989167E-1,6.320465088E0,7.705169678E0,-4.505590820E1
2.028449167E-1,6.422359467E0,7.587677002E0,-4.494775391E1
2.128909167E-1,6.447212219E0,7.578582764E0,-4.490863037E1
2.229379167E-1,6.414058685E0,7.605773926E0,-4.487298584E1
2.329839167E-1,6.416183472E0,7.651824951E0,-4.494335938E1
2.430299167E-1,6.351379395E0,7.630157471E0,-4.503765869E1
2.530759167E-1,6.352115631E0,7.547943115E0,-4.509265137E1
2.631229167E-1,6.434741974E0,7.564910889E0,-4.493994141E1
2.731689167E-1,6.439964294E0,7.601470947E0,-4.496911621E1
2.832149167E-1,6.392589569E0,7.556182861E0,-4.480511475E1
2.932609167E-1,6.468715668E0,7.432861328E0,-4.490679932E1
3.033079167E-1,6.478069305E0,7.443878174E0,-4.473126221E1
3.133539167E-1,6.504875183E0,7.421905518E0,-4.489337158E1
3.233999167E-1,6.523628235E0,7.439727783E0,-4.482958984E1
3.334459167E-1,6.599899292E0,7.556823730E0,-4.469055176E1
3.434929167E-1,6.630634308E0,7.334167480E0,-4.476232910E1
3.535389167E-1,6.648265839E0,7.411071777E0,-4.463397217E1
3.635849167E-1,6.565879822E0,7.431152344E0,-4.449072266E1
3.736309167E-1,6.474304199E0,7.533843994E0,-4.445227051E1
3.836779167E-1,6.449954987E0,7.497283936E0,-4.476055908E1
3.937239167E-1,6.378807068E0,7.460357666E0,-4.462219238E1
4.037699167E-1,6.387157440E0,7.423522949E0,-4.454125977E1
4.138159167E-1,6.342987061E0,7.451416016E0,-4.464904785E1
4.238629167E-1,6.465515137E0,7.385894775E0,-4.457055664E1
4.339089167E-1,6.325511932E0,7.532928467E0,-4.474798584E1
4.439549167E-1,6.409454346E0,7.458679199E0,-4.484057617E1
4.540009167E-1,6.371833801E0,7.533630371E0,-4.479498291E1
4.640479167E-1,6.265697479E0,7.670043945E0,-4.493743896E1
4.740939167E-1,6.257888794E0,7.729827881E0,-4.484820557E1
4.841399167E-1,6.251506805E0,7.634735107E0,-4.483087158E1
4.941859167E-1,6.187103271E0,7.574829102E0,-4.469622803E1
5.042329167E-1,6.168487549E0,7.628326416E0,-4.474713135E1
5.142789167E-1,6.094364166E0,7.700836182E0,-4.462829590E1
5.243249167E-1,5.949272156E0,7.822814941E0,-4.477600098E1
5.343719167E-1,6.029438019E0,7.714660645E0,-4.480603027E1
