"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.677005768E-3,3.670625026E1,1.370963614E2,2.080348362E1,NaN,NaN,1.636687902E1,3.000001193E1
9.536981583E-3,3.670625026E1,1.370963614E2,2.255490810E1,NaN,NaN,1.649501400E1,3.000525888E1
1.066493988E-2,3.670625026E1,1.370963614E2,2.080689014E1,NaN,NaN,1.636836474E1,3.000000000E1
4.128694534E-2,3.670625026E1,1.370963614E2,2.080348362E1,NaN,NaN,1.636836474E1,3.000007828E1
6.019737005E0,3.670625023E1,1.370963615E2,2.080689014E1,NaN,NaN,1.350742121E1,3.000000000E1
1.202462399E1,3.670625022E1,1.370963616E2,2.080689014E1,NaN,NaN,1.242496645E1,3.000000000E1
