"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.919916685E-3,-2.385956049E-2,6.544001400E-2,3.395460919E-2
1.196591667E-2,-5.994299427E-2,9.700273722E-2,1.902359910E-2
2.201191668E-2,-8.464955539E-2,1.244255304E-1,-1.795218326E-3
3.205891667E-2,-9.977071732E-2,1.354843080E-1,-2.877863310E-2
4.210491668E-2,-1.030703560E-1,1.233836114E-1,-5.576883256E-2
5.215091666E-2,-9.587182850E-2,9.675120562E-2,-7.236991078E-2
6.219691667E-2,-7.916456461E-2,5.849748850E-2,-7.343014330E-2
7.224391669E-2,-6.613344699E-2,2.410249785E-2,-6.235432252E-2
8.228991667E-2,-5.236424133E-2,-4.083636217E-3,-4.873118177E-2
9.233591668E-2,-4.227245972E-2,-1.316181943E-2,-4.020640254E-2
1.023819167E-1,-4.591234028E-2,-1.976659521E-2,-3.852120042E-2
1.124289167E-1,-5.554765463E-2,-1.838574558E-2,-4.176306725E-2
1.224749167E-1,-6.289546192E-2,2.538042376E-3,-5.423230305E-2
1.325209167E-1,-6.388695538E-2,2.558637038E-2,-6.380263716E-2
1.425669167E-1,-6.096138805E-2,5.471733212E-2,-7.784862071E-2
1.526139167E-1,-5.706837773E-2,7.317756861E-2,-8.512917161E-2
1.626599167E-1,-5.217478424E-2,8.060510457E-2,-8.980183303E-2
1.727059167E-1,-4.420980066E-2,7.457491010E-2,-9.054965526E-2
1.827519167E-1,-3.095788136E-2,6.677113473E-2,-8.643729240E-2
1.927989167E-1,-1.205396466E-2,5.476160720E-2,-8.313417435E-2
2.028449167E-1,1.395086572E-2,3.867235035E-2,-7.235288620E-2
2.128909167E-1,5.506554618E-2,2.715577558E-2,-6.350319833E-2
2.229379167E-1,8.854857832E-2,1.159707829E-2,-5.981115252E-2
2.329839167E-1,1.030151397E-1,1.374118775E-2,-6.888560951E-2
2.430299167E-1,1.042852178E-1,2.440492995E-2,-7.312522829E-2
2.530759167E-1,8.475599438E-2,4.423962161E-2,-7.446106523E-2
2.631229167E-1,6.133227423E-2,6.717685610E-2,-7.649634778E-2
2.731689167E-1,3.975880519E-2,9.512779862E-2,-8.169403672E-2
2.832149167E-1,2.608990297E-2,1.199402809E-1,-8.604999632E-2
2.932609167E-1,1.998726837E-2,1.312813461E-1,-8.332664520E-2
3.033079167E-1,1.918915287E-2,1.241821498E-1,-7.515248656E-2
3.133539167E-1,1.647885330E-2,1.077789366E-1,-6.287264824E-2
3.233999167E-1,1.434212923E-2,8.086416870E-2,-5.453591794E-2
3.334459167E-1,1.768785901E-2,5.241201818E-2,-5.040268973E-2
3.434929167E-1,2.698653936E-2,2.189388685E-2,-4.903120175E-2
3.535389167E-1,3.482182696E-2,-7.724725641E-3,-4.364895448E-2
3.635849167E-1,3.305500001E-2,-4.115543142E-2,-3.418971598E-2
3.736309167E-1,2.028674074E-2,-6.603415310E-2,-2.487158030E-2
3.836779167E-1,-3.069809172E-4,-7.222617418E-2,-1.618794724E-2
3.937239167E-1,-1.744895056E-2,-6.633713096E-2,-1.480576582E-2
4.037699167E-1,-3.626564890E-2,-4.645640403E-2,-2.322800457E-2
4.138159167E-1,-4.932872206E-2,-2.642383985E-2,-3.132135049E-2
4.238629167E-1,-5.835793167E-2,-8.178966120E-3,-2.969855629E-2
4.339089167E-1,-5.544496328E-2,3.626826219E-3,-2.350457571E-2
4.439549167E-1,-4.720381275E-2,4.786899313E-3,-1.586210355E-2
4.540009167E-1,-4.019943252E-2,-7.442868780E-3,-1.299227960E-2
4.640479167E-1,-3.638149798E-2,-2.246478572E-2,-1.231064089E-2
4.740939167E-1,-4.302821308E-2,-3.283460066E-2,-9.501271881E-3
4.841399167E-1,-5.675713718E-2,-3.843725473E-2,3.752229735E-3
4.941859167E-1,-7.170412689E-2,-3.271864727E-2,1.787950099E-2
5.042329167E-1,-7.996695489E-2,-2.190520056E-2,3.068756685E-2
5.142789167E-1,-8.016988635E-2,-7.876468822E-3,3.374061361E-2
5.243249167E-1,-7.830213755E-2,-4.810496233E-3,2.571065538E-2
5.343719167E-1,-4.819376767E-2,1.257541776E-2,4.916831106E-2
5.444179167E-1,-2.561372705E-2,2.918896452E-2,7.379522175E-2
5.544639167E-1,-1.305426005E-2,3.160312027E-2,8.330643177E-2
5.645099167E-1,-1.076432317E-2,2.056622319E-2,7.703024894E-2
5.745569167E-1,-2.773691528E-2,1.717841439E-2,6.225795671E-2
5.846029167E-1,-4.779594764E-2,1.773229986E-2,4.954362288E-2
5.946489167E-1,-6.825967878E-2,2.834020369E-2,4.148569703E-2
6.046949167E-1,-8.344259113E-2,4.440544173E-2,4.084825143E-2
6.147419167E-1,-8.532384783E-2,5.185456946E-2,4.240433872E-2
6.247879167E-1,-7.543672621E-2,5.125655979E-2,3.646367416E-2
6.348339167E-1,-6.072488800E-2,5.010500923E-2,3.366921842E-2
6.448799167E-1,-4.236274213E-2,4.073390365E-2,3.349631280E-2
6.549269167E-1,-2.827115543E-2,3.170978278E-2,2.741099335E-2
6.649729167E-1,-1.955834776E-2,2.699075826E-2,1.858906262E-2
6.750189167E-1,-1.458169892E-2,-4.659845028E-3,1.083340496E-2
6.850649167E-1,-3.892898560E-3,-5.356869102E-2,1.899313647E-3
6.951119167E-1,-7.149483426E-4,-6.580378860E-2,-5.773253273E-3
7.051579167E-1,-1.937293075E-2,-3.439912945E-2,-2.152201487E-3
7.152039167E-1,-5.545556545E-2,7.051907480E-3,6.739826873E-3
7.252499167E-1,-8.605401218E-2,3.675105050E-2,1.514770743E-2
7.352969167E-1,-9.381952137E-2,4.945858940E-2,2.212305740E-2
7.453429167E-1,-8.004665375E-2,4.177909344E-2,2.457161248E-2
7.553889167E-1,-5.684546009E-2,2.667710744E-2,2.004344016E-2
7.654349167E-1,-3.104835376E-2,-2.407239052E-3,1.903568953E-2
7.754819167E-1,-1.644757204E-2,-2.729021944E-2,2.419689670E-2
7.855279167E-1,-2.082863636E-2,-3.537525609E-2,3.340251744E-2
7.955739167E-1,-3.452713788E-2,-2.833066322E-2,3.639031947E-2
8.056199167E-1,-5.167740211E-2,-8.563771844E-3,3.427082300E-2
8.156669167E-1,-6.708937883E-2,1.857623458E-2,2.919510193E-2
8.257129167E-1,-7.895772904E-2,4.055688530E-2,2.901625261E-2
8.357589167E-1,-8.757997304E-2,4.408957064E-2,2.736509219E-2
8.458049167E-1,-7.530389726E-2,5.328422040E-2,2.341043204E-2
8.558519167E-1,-6.409651786E-2,4.296660051E-2,2.207991481E-2
8.658979167E-1,-6.019871682E-2,2.158647962E-2,2.504507825E-2
8.759439167E-1,-5.514883250E-2,-4.655244295E-3,2.690849081E-2
8.859899167E-1,-4.966900125E-2,-1.640203036E-2,1.927234232E-2
8.960383750E-1,-4.371683300E-2,-2.757771872E-2,9.837296791E-3
9.060843750E-1,-4.468512908E-2,-2.833859995E-2,4.494844936E-3
9.161303750E-1,-5.378781632E-2,-1.967826486E-2,7.624058984E-3
9.261763750E-1,-6.613035500E-2,-7.281417493E-4,1.400797069E-2
9.362233750E-1,-8.109811693E-2,1.398928557E-2,2.484996617E-2
9.462693750E-1,-9.714671224E-2,2.831340581E-2,3.543611616E-2
9.563153750E-1,-1.111578718E-1,3.445971385E-2,4.121011496E-2
9.663613750E-1,-1.141189560E-1,3.032752872E-2,3.643966094E-2
9.764083750E-1,-1.012809202E-1,2.102936804E-2,3.659918532E-2
9.864543750E-1,-8.676984161E-2,3.565312596E-3,3.952322155E-2
9.965003750E-1,-7.169928402E-2,-1.199473906E-2,4.441118985E-2
1.006546375E0,-6.742498279E-2,-2.290151641E-2,5.244965106E-2
1.016593375E0,-7.638145983E-2,-2.660783753E-2,5.737649649E-2
1.026639375E0,-8.963737637E-2,-1.556316018E-2,5.692710727E-2
1.036685375E0,-1.049039438E-1,1.318939216E-2,5.444077775E-2
1.046731375E0,-1.173418909E-1,5.581086129E-2,6.337841600E-2
1.056778375E0,-1.145330518E-1,8.645185828E-2,6.771803647E-2
1.066824375E0,-9.398978204E-2,9.980177879E-2,7.393165678E-2
1.076870375E0,-6.542391330E-2,8.789665252E-2,7.991631329E-2
1.086916375E0,-4.086719081E-2,6.195712090E-2,8.139695227E-2
1.096963375E0,-2.502511069E-2,4.093892127E-2,7.126894593E-2
1.107009375E0,-3.055579029E-2,2.440000884E-2,6.133206561E-2
1.117055375E0,-4.722904041E-2,1.749603078E-2,4.759547859E-2
1.127101375E0,-7.522399724E-2,1.569380239E-2,3.302849829E-2
1.137148375E0,-1.148851216E-1,7.218824700E-3,2.885558642E-2
1.147194375E0,-1.672416478E-1,-9.027576074E-3,2.697232552E-2
1.157240375E0,-2.260868549E-1,-3.088919818E-2,1.986355148E-2
1.167286375E0,-2.801974714E-1,-5.038876832E-2,1.393158734E-2
1.177332375E0,-3.169826567E-1,-5.874124169E-2,6.085381843E-3
1.187379375E0,-3.356615603E-1,-5.008792505E-2,1.458976883E-3
1.197425375E0,-3.374402821E-1,-2.419720590E-2,4.550640937E-3
1.207471375E0,-3.258867860E-1,7.130225189E-3,8.709481917E-3
1.217517375E0,-3.168070018E-1,2.075815201E-2,1.349811256E-2
1.227564375E0,-3.160287142E-1,3.640658036E-2,1.872447878E-2
1.237610375E0,-3.238834441E-1,5.137247965E-2,2.031012438E-2
1.247656375E0,-3.402838409E-1,5.349283665E-2,2.942838334E-2
1.257702375E0,-3.544470668E-1,4.105800763E-2,4.202885926E-2
1.267749375E0,-3.524661362E-1,2.680040151E-2,5.830848590E-2
1.277795375E0,-3.316077292E-1,3.051128937E-3,7.645818591E-2
1.287841375E0,-3.061509728E-1,-3.708835691E-2,9.014260769E-2
1.297887375E0,-2.734505534E-1,-6.630802900E-2,9.491819143E-2
1.307934375E0,-2.475303710E-1,-8.024847507E-2,9.428200871E-2
1.317980375E0,-2.235376984E-1,-7.069305331E-2,9.715183079E-2
1.328026375E0,-2.032262236E-1,-4.356958345E-2,1.016347930E-1
1.338072375E0,-1.845606565E-1,-2.030953579E-2,1.041562706E-1
1.348119375E0,-1.665299386E-1,-3.700840753E-3,1.044826657E-1
1.358165375E0,-1.476089805E-1,2.494737273E-3,9.683326632E-2
1.368211375E0,-1.200692058E-1,-6.340330001E-4,9.295424819E-2
1.378257375E0,-8.758050948E-2,-8.341753855E-3,8.610831946E-2
1.388304375E0,-5.754319578E-2,-1.139926724E-2,8.580225706E-2
1.398350375E0,-2.594053186E-2,-1.237478293E-2,9.125187993E-2
1.408396375E0,3.479232313E-3,-8.572591469E-3,9.434251487E-2
1.418442375E0,1.812262274E-2,-1.018593460E-2,8.909795433E-2
1.428488375E0,1.793386228E-2,-9.321864694E-3,8.002936840E-2
1.438535375E0,1.975402702E-3,-9.406819940E-3,6.060719490E-2
1.448581375E0,-2.754032426E-2,-1.615158841E-2,4.127592593E-2
1.458627375E0,-6.551674008E-2,-1.336245984E-2,2.367642708E-2
1.468673375E0,-1.014921442E-1,-3.900373820E-3,4.734572954E-3
1.478720375E0,-1.309701353E-1,2.143403748E-3,-9.396425448E-3
1.488766375E0,-1.474044174E-1,-9.328394663E-4,-2.098031528E-2
1.498812375E0,-1.591798514E-1,-3.711581696E-3,-3.154374287E-2
1.508858375E0,-1.663003266E-1,-7.639760152E-3,-4.874498397E-2
1.518905375E0,-1.658182889E-1,-1.718479581E-2,-6.462461501E-2
1.528951375E0,-1.643679887E-1,-2.526854351E-2,-6.904087961E-2
1.538997375E0,-1.608246565E-1,-2.764861099E-2,-7.361059636E-2
1.549043375E0,-1.512286812E-1,-2.748076431E-2,-7.867750525E-2
1.559090375E0,-1.420104057E-1,-2.891141549E-2,-7.729345560E-2
1.569136375E0,-1.297344714E-1,-2.692000195E-2,-7.359025627E-2
1.579182375E0,-1.207300648E-1,-3.178053722E-2,-6.730279326E-2
1.589228375E0,-9.600510448E-2,-4.759109393E-2,-5.667952821E-2
1.599275375E0,-6.689062715E-2,-7.357156277E-2,-5.461238325E-2
1.609321375E0,-3.161189333E-2,-8.788651228E-2,-6.090184674E-2
1.619367375E0,1.366344187E-2,-1.016760916E-1,-6.058706343E-2
1.629413375E0,7.678397000E-2,-1.224106476E-1,-4.688845575E-2
1.639459375E0,1.422330141E-1,-1.440437585E-1,-2.433015034E-2
1.649506375E0,2.086174488E-1,-1.799481660E-1,-1.787568815E-2
1.659552375E0,2.640940249E-1,-2.065193355E-1,-1.724372059E-2
1.669598375E0,2.927471399E-1,-2.272945344E-1,-7.118749432E-3
1.679644375E0,3.090925813E-1,-2.320522666E-1,9.931606241E-3
1.689691375E0,3.089615703E-1,-2.160883993E-1,2.523846924E-2
1.699737375E0,2.988974750E-1,-1.840063632E-1,3.036691621E-2
1.709783375E0,2.689268291E-1,-1.685163528E-1,2.353920229E-2
1.719829375E0,2.026108950E-1,-1.955357194E-1,1.612283103E-2
1.729876375E0,9.344545752E-2,-2.685843408E-1,1.963521168E-2
1.739922375E0,-4.700672999E-2,-3.619529009E-1,3.089505807E-2
1.749968375E0,-1.730186641E-1,-3.780544102E-1,5.488397926E-2
1.760014375E0,-2.481845319E-1,-2.772478759E-1,5.916687474E-2
1.770061375E0,-2.723776400E-1,-7.638956606E-2,3.642877936E-2
1.780107375E0,-2.656725943E-1,1.608749181E-1,-6.890315562E-4
1.790153375E0,-2.483552247E-1,3.656661212E-1,-4.278241098E-2
1.800199375E0,-2.334423214E-1,4.907571971E-1,-8.044510335E-2
1.810245375E0,-2.284157723E-1,5.183493495E-1,-1.152657568E-1
1.820292375E0,-2.336906940E-1,4.975822866E-1,-1.310830563E-1
1.830338375E0,-2.316310555E-1,4.567250609E-1,-1.264157891E-1
1.840384375E0,-2.003705949E-1,4.272792637E-1,-1.008217484E-1
1.850430375E0,-1.323621869E-1,4.240311682E-1,-6.595751643E-2
1.860477375E0,-2.739715949E-2,4.084482193E-1,-3.337693959E-2
1.870523375E0,9.804423153E-2,3.574550450E-1,-1.377802342E-2
1.880569375E0,2.166771293E-1,2.591202259E-1,-3.663436510E-4
1.890615375E0,3.068110645E-1,1.094029024E-1,1.743911579E-2
1.900659417E0,3.555192053E-1,-6.627118587E-2,4.092686623E-2
1.910706417E0,3.735734224E-1,-2.245786637E-1,7.715352625E-2
1.920752417E0,3.810742199E-1,-3.437919021E-1,1.244813651E-1
1.930798417E0,3.755035996E-1,-4.241862297E-1,1.737755686E-1
1.940844417E0,3.584966660E-1,-4.720773101E-1,1.827890426E-1
1.950891417E0,3.197304308E-1,-4.734039605E-1,1.507326663E-1
1.960937417E0,2.613012195E-1,-4.427435100E-1,9.027651697E-2
1.970983417E0,1.916617751E-1,-3.949958086E-1,3.452787548E-2
1.981029417E0,1.185164526E-1,-3.114921451E-1,-2.597389976E-3
1.991076417E0,5.075611174E-2,-2.143709064E-1,-2.451259643E-2
2.001122417E0,1.351541607E-3,-1.099459603E-1,-2.895022184E-2
2.011168417E0,-2.108213492E-2,1.260348037E-2,-2.679842710E-2
2.021214417E0,-1.904934458E-2,1.190172732E-1,-3.180181608E-3
2.031260417E0,5.385113880E-3,2.141217738E-1,2.729716524E-2
2.041307417E0,4.269786179E-2,2.922575772E-1,5.958878994E-2
2.051353417E0,8.530247211E-2,3.194727600E-1,9.011349827E-2
2.061399417E0,1.312822253E-1,3.009653687E-1,1.108704358E-1
2.071445417E0,1.735723466E-1,2.588915229E-1,1.257990748E-1
2.081492417E0,2.056999207E-1,1.948994994E-1,1.317919791E-1
2.091538417E0,2.198078036E-1,1.230470464E-1,1.412026584E-1
2.101584417E0,2.184615731E-1,5.781877413E-2,1.516819298E-1
2.111630417E0,1.992824227E-1,4.768283106E-3,1.578557044E-1
2.121677417E0,1.698033512E-1,-2.644316480E-2,1.584415883E-1
2.131723417E0,1.315162480E-1,-2.988382429E-2,1.541641355E-1
2.141769417E0,8.973284066E-2,-1.864102110E-2,1.493003964E-1
2.151815417E0,4.523833096E-2,-7.343172561E-3,1.335703582E-1
2.161861417E0,5.306625739E-3,1.069841161E-2,1.171743497E-1
2.171908417E0,-3.733088449E-2,3.524656966E-2,1.072168648E-1
2.181954417E0,-8.395032585E-2,5.090036243E-2,1.096957326E-1
2.192000417E0,-1.396480203E-1,6.687509269E-2,1.187320352E-1
2.202046417E0,-1.915471703E-1,7.714344561E-2,1.378799081E-1
2.212093417E0,-2.308577150E-1,8.542112261E-2,1.660497338E-1
2.222139417E0,-2.507741451E-1,9.554512799E-2,1.944491565E-1
2.232185417E0,-2.271163613E-1,1.097808480E-1,2.183765620E-1
2.242231417E0,-1.641288698E-1,1.257270575E-1,2.437932491E-1
2.252277417E0,-6.905719638E-2,1.422692537E-1,2.657050490E-1
2.262324417E0,4.730430245E-2,1.664238572E-1,2.880012989E-1
2.272370417E0,1.669649035E-1,1.944767386E-1,3.064175248E-1
2.282416417E0,2.707618773E-1,2.110013813E-1,3.233405948E-1
2.292462417E0,3.425201178E-1,2.032444179E-1,3.363572657E-1
2.302509417E0,3.686127067E-1,1.730780005E-1,3.389631510E-1
2.312555417E0,3.574133515E-1,1.293247193E-1,3.339490294E-1
2.322601417E0,3.111166954E-1,7.706764340E-2,3.253992200E-1
2.332647417E0,2.512869537E-1,1.651224494E-2,3.117780983E-1
2.342693417E0,1.951105148E-1,-1.175028645E-2,3.036552072E-1
2.352740417E0,1.542988271E-1,-2.216769848E-3,3.143139482E-1
