"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.919916685E-3,8.749305725E-1,5.076692963E0,8.359366608E0
1.196591667E-2,8.901988220E-1,5.091512146E0,8.273594971E0
2.201191668E-2,9.693841553E-1,5.138364716E0,8.249495087E0
3.205891667E-2,1.008901978E0,5.147495728E0,8.237070923E0
4.210491668E-2,9.913883972E-1,5.158722382E0,8.188571777E0
5.215091666E-2,9.246272278E-1,5.143753510E0,8.186326447E0
6.219691667E-2,7.843688965E-1,5.094056854E0,8.247998199E0
7.224391669E-2,6.698570251E-1,5.024301910E0,8.278385010E0
8.228991667E-2,6.348298645E-1,4.996759186E0,8.346792755E0
9.233591668E-2,6.370751953E-1,5.015320587E0,8.400231628E0
1.023819167E-1,6.755451965E-1,5.049299927E0,8.425678711E0
1.124289167E-1,7.285350037E-1,5.061574402E0,8.434510345E0
1.224749167E-1,7.699987793E-1,5.105283508E0,8.517737274E0
1.325209167E-1,7.662565613E-1,5.101391602E0,8.613538055E0
1.425669167E-1,7.460485840E-1,5.082979889E0,8.663833466E0
1.526139167E-1,7.020401001E-1,5.049748993E0,8.703351288E0
1.626599167E-1,6.084846497E-1,4.985682220E0,8.644523621E0
1.727059167E-1,5.388793945E-1,4.944517822E0,8.620124359E0
1.827519167E-1,5.011578369E-1,4.880750427E0,8.642577667E0
1.927989167E-1,4.460723877E-1,4.834795990E0,8.669521637E0
2.028449167E-1,3.923341370E-1,4.806205444E0,8.647966461E0
2.128909167E-1,3.492237854E-1,4.770429840E0,8.749904480E0
2.229379167E-1,3.751199341E-1,4.760400696E0,8.761729889E0
2.329839167E-1,4.385879517E-1,4.804858246E0,8.698561249E0
2.430299167E-1,4.851411438E-1,4.867577820E0,8.702902222E0
2.530759167E-1,4.424798584E-1,4.851411438E0,8.587043152E0
2.631229167E-1,4.246669006E-1,4.869523773E0,8.484955444E0
2.731689167E-1,4.760101318E-1,4.901557159E0,8.480315094E0
2.832149167E-1,4.897814941E-1,4.923411713E0,8.486302643E0
2.932609167E-1,4.694238281E-1,4.912035370E0,8.462202759E0
3.033079167E-1,4.257147217E-1,4.856650543E0,8.391998749E0
3.133539167E-1,3.748205566E-1,4.820276184E0,8.283923492E0
3.233999167E-1,3.972738647E-1,4.820725250E0,8.186176758E0
3.334459167E-1,4.158352661E-1,4.847519531E0,8.171357574E0
3.434929167E-1,4.038601685E-1,4.866529999E0,8.168064423E0
3.535389167E-1,3.561094666E-1,4.870122528E0,8.108937378E0
3.635849167E-1,3.034190369E-1,4.870421906E0,8.097561035E0
3.736309167E-1,3.210823059E-1,4.881349182E0,8.022267609E0
3.836779167E-1,3.474275208E-1,4.886438599E0,8.053851929E0
3.937239167E-1,4.174818420E-1,4.887486420E0,8.123906250E0
4.037699167E-1,5.014572144E-1,4.941374359E0,8.210126953E0
4.138159167E-1,5.309458923E-1,4.944817200E0,8.241711273E0
4.238629167E-1,4.739144897E-1,4.900509338E0,8.286767578E0
4.339089167E-1,4.147874451E-1,4.891977081E0,8.337961121E0
4.439549167E-1,3.287164307E-1,4.856949921E0,8.333919525E0
4.540009167E-1,3.116519165E-1,4.873265991E0,8.330776062E0
4.640479167E-1,3.112028503E-1,4.904700623E0,8.299640808E0
4.740939167E-1,2.802172852E-1,4.889731750E0,8.280181274E0
4.841399167E-1,2.222877502E-1,4.878954163E0,8.286019135E0
4.941859167E-1,1.905537415E-1,4.866230621E0,8.324339447E0
5.042329167E-1,2.415975952E-1,4.876409454E0,8.409811707E0
5.142789167E-1,3.017724609E-1,4.903652802E0,8.475824432E0
5.243249167E-1,4.331991577E-1,4.879403229E0,8.496481476E0
5.343719167E-1,3.450325012E-1,4.904850311E0,8.657097473E0
5.444179167E-1,9.879455566E-2,4.702171783E0,8.843310242E0
5.544639167E-1,2.155517578E-1,4.734055481E0,8.688083038E0
5.645099167E-1,3.281176758E-1,4.936135254E0,8.495283966E0
5.745569167E-1,4.161346436E-1,4.976700897E0,8.378227386E0
5.846029167E-1,4.634362793E-1,5.012626190E0,8.336913300E0
5.946489167E-1,4.739144897E-1,5.047054596E0,8.383316803E0
6.046949167E-1,4.748126221E-1,5.017266541E0,8.440048828E0
6.147419167E-1,5.008584595E-1,5.000950470E0,8.480315094E0
6.247879167E-1,5.388793945E-1,5.032235413E0,8.508606262E0
6.348339167E-1,5.807922363E-1,5.029241638E0,8.532855835E0
6.448799167E-1,5.700146484E-1,5.007686462E0,8.543034668E0
6.549269167E-1,5.858816528E-1,5.038372650E0,8.499475250E0
6.649729167E-1,6.475534058E-1,5.051844635E0,8.457861786E0
6.750189167E-1,6.825805664E-1,5.072351990E0,8.333320770E0
6.850649167E-1,6.343807983E-1,5.038971405E0,8.146060181E0
6.951119167E-1,6.219566345E-1,5.001848602E0,8.182883606E0
7.051579167E-1,6.125262451E-1,4.966821442E0,8.368796997E0
7.152039167E-1,5.611830139E-1,4.928501129E0,8.417894897E0
7.252499167E-1,5.077441406E-1,4.935087433E0,8.363557892E0
7.352969167E-1,4.746629333E-1,4.917274475E0,8.349636841E0
7.453429167E-1,4.650828552E-1,4.898713074E0,8.391849060E0
7.553889167E-1,4.617897034E-1,4.896617432E0,8.419840851E0
7.654349167E-1,4.544549561E-1,4.899910583E0,8.398285675E0
