"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
3.011749999E-3,8.475408257E-1,4.815786984E0,8.504467603E0
1.305775001E-2,8.398512255E-1,4.824480917E0,8.500302047E0
2.310375002E-2,8.306382063E-1,4.833506679E0,8.496078603E0
3.314975000E-2,8.207556079E-1,4.842353809E0,8.492000170E0
4.319675002E-2,8.110608512E-1,4.850132360E0,8.488491840E0
5.324275000E-2,8.019371483E-1,4.856171656E0,8.485905617E0
6.328875001E-2,7.926940890E-1,4.860558530E0,8.484261965E0
7.333475002E-2,7.828204807E-1,4.863473074E0,8.483508843E0
8.338175001E-2,7.727531102E-1,4.865150348E0,8.483470252E0
9.342775002E-2,7.628170098E-1,4.865627773E0,8.484095319E0
1.034737500E-1,7.535553125E-1,4.865462297E0,8.485018010E0
1.135207500E-1,7.457172661E-1,4.864703036E0,8.486145937E0
1.235667500E-1,7.399016254E-1,4.863478337E0,8.487356896E0
1.336127500E-1,7.352973817E-1,4.861981742E0,8.488614047E0
1.436587500E-1,7.305773630E-1,4.859966792E0,8.490175254E0
1.537057500E-1,7.246288443E-1,4.856784444E0,8.492505954E0
1.637517500E-1,7.172764823E-1,4.851787122E0,8.495986217E0
1.737977500E-1,7.094995393E-1,4.844540960E0,8.500772747E0
1.838447500E-1,7.021310974E-1,4.835361123E0,8.506608853E0
1.938907500E-1,6.959702517E-1,4.824909518E0,8.513047222E0
2.039367500E-1,6.905674244E-1,4.813857111E0,8.519741700E0
2.139827500E-1,6.850820784E-1,4.802838033E0,8.526400509E0
2.240297500E-1,6.806622411E-1,4.792964424E0,8.532308536E0
2.340757500E-1,6.779009666E-1,4.784467543E0,8.537296211E0
2.441217500E-1,6.770118975E-1,4.777912230E0,8.541036674E0
2.541677500E-1,6.781832410E-1,4.773893731E0,8.543190789E0
2.642147500E-1,6.811958726E-1,4.772637164E0,8.543652719E0
2.742607500E-1,6.854176354E-1,4.774072655E0,8.542513096E0
2.843067500E-1,6.902209769E-1,4.778107234E0,8.539870740E0
2.943527500E-1,6.949787832E-1,4.784391822E0,8.535964800E0
3.043997500E-1,6.994183548E-1,4.792663878E0,8.530960752E0
3.144457500E-1,7.034953259E-1,4.802154493E0,8.525286030E0
3.244917500E-1,7.072449260E-1,4.811794798E0,8.519538217E0
3.345387500E-1,7.111911388E-1,4.820742792E0,8.514150007E0
3.445847500E-1,7.160688861E-1,4.828872176E0,8.509132512E0
3.546307500E-1,7.217672901E-1,4.836070391E0,8.504561743E0
3.646767500E-1,7.277253105E-1,4.842695871E0,8.500283335E0
3.747237500E-1,7.325078943E-1,4.849116991E0,8.496210750E0
3.847697500E-1,7.353161658E-1,4.854653134E0,8.492805916E0
3.948157500E-1,7.359733198E-1,4.858565506E0,8.490511469E0
4.048617500E-1,7.337199491E-1,4.860392761E0,8.489660699E0
4.149087500E-1,7.283169025E-1,4.860472576E0,8.490080529E0
4.249547500E-1,7.200704281E-1,4.859605726E0,8.491279793E0
4.350007500E-1,7.093971399E-1,4.858095683E0,8.493042144E0
4.450477500E-1,6.971867649E-1,4.856480097E0,8.494976987E0
4.550937500E-1,6.851368960E-1,4.855174706E0,8.496703085E0
4.651397500E-1,6.744129563E-1,4.854177171E0,8.498130975E0
4.751857500E-1,6.655729895E-1,4.853713487E0,8.499092842E0
4.852327500E-1,6.582798305E-1,4.854176586E0,8.499396313E0
4.952787500E-1,6.517574807E-1,4.855244873E0,8.499288724E0
5.053247500E-1,6.456420241E-1,4.856010858E0,8.499317960E0
5.153700417E-1,6.395933718E-1,4.855799773E0,8.499896250E0
5.254170417E-1,6.331366570E-1,4.854096479E0,8.501352206E0
5.354630417E-1,6.262069025E-1,4.850534648E0,8.503898084E0
5.455090417E-1,6.182791013E-1,4.844945879E0,8.507663106E0
5.555550417E-1,6.093644363E-1,4.837474892E0,8.512556056E0
5.656020417E-1,5.998257638E-1,4.829082383E0,8.517996891E0
5.756480417E-1,5.905105280E-1,4.820546618E0,8.523480994E0
5.856940417E-1,5.822210035E-1,4.812383612E0,8.528662212E0
5.957400417E-1,5.752546307E-1,4.805422210E0,8.533059318E0
6.057870417E-1,5.678788433E-1,4.800159131E0,8.536515023E0
6.158330417E-1,5.617853868E-1,4.796174838E0,8.539157379E0
6.258790417E-1,5.558173165E-1,4.793311457E0,8.541155373E0
6.359260417E-1,5.497657406E-1,4.790734589E0,8.542992568E0
6.459720417E-1,5.440557518E-1,4.787849865E0,8.544974774E0
6.560180417E-1,5.385937580E-1,4.784377496E0,8.547265713E0
6.660640417E-1,5.334570887E-1,4.780343794E0,8.549844335E0
6.761110417E-1,5.289466197E-1,4.775786182E0,8.552670879E0
6.861570417E-1,5.256473648E-1,4.770477495E0,8.555836562E0
6.962030417E-1,5.226880889E-1,4.764395221E0,8.559406287E0
7.062490417E-1,5.191421912E-1,4.757521819E0,8.563444374E0
7.162960417E-1,5.141647489E-1,4.749890618E0,8.567979475E0
7.263420417E-1,5.077522171E-1,4.742140426E0,8.572653739E0
7.363880417E-1,5.001944350E-1,4.734657159E0,8.577232693E0
7.464340417E-1,4.918533088E-1,4.727552792E0,8.581632723E0
