"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.011749999E-3,1.347963715E1,9.909332275E0,-5.124645996E1
1.305775001E-2,1.355428314E1,9.799926758E0,-5.124261475E1
2.310375002E-2,1.359464264E1,9.760650635E0,-5.123370361E1
3.314975000E-2,1.371275330E1,9.616912842E0,-5.121710205E1
4.319675002E-2,1.379510880E1,9.492919922E0,-5.122125244E1
5.324275000E-2,1.379510880E1,9.492919922E0,-5.122125244E1
6.328875001E-2,1.366669464E1,9.628173828E0,-5.120031738E1
7.333475002E-2,1.393889618E1,9.541931152E0,-5.133569336E1
8.338175001E-2,1.395183182E1,9.556457520E0,-5.128546143E1
9.342775002E-2,1.386697388E1,9.627136230E0,-5.103692627E1
1.034737500E-1,1.396302795E1,9.728271484E0,-5.117816162E1
1.135207500E-1,1.411087036E1,9.683135986E0,-5.124511719E1
1.235667500E-1,1.420164108E1,9.695678711E0,-5.091491699E1
1.336127500E-1,1.408787155E1,9.713043213E0,-5.096502686E1
1.436587500E-1,1.389255905E1,9.738708496E0,-5.091815186E1
1.537057500E-1,1.407587814E1,9.695678711E0,-5.098889160E1
1.637517500E-1,1.403297424E1,9.645141602E0,-5.108648682E1
1.737977500E-1,1.408364105E1,9.617401123E0,-5.114611816E1
1.838447500E-1,1.417946243E1,9.743225098E0,-5.110552979E1
1.938907500E-1,1.422179794E1,9.649078369E0,-5.109222412E1
2.039367500E-1,1.441827393E1,9.742095947E0,-5.093212891E1
2.139827500E-1,1.440295410E1,9.829650879E0,-5.076062012E1
2.240297500E-1,1.447210312E1,9.898071289E0,-5.076501465E1
2.340757500E-1,1.440531540E1,9.932769775E0,-5.074499512E1
2.441217500E-1,1.462084961E1,9.969451904E0,-5.071270752E1
2.541677500E-1,1.480249786E1,9.977691650E0,-5.057336426E1
2.642147500E-1,1.470513916E1,9.924438477E0,-5.065130615E1
2.742607500E-1,1.462830734E1,9.954010010E0,-5.073791504E1
2.843067500E-1,1.468032074E1,1.004544067E1,-5.055761719E1
2.943527500E-1,1.474740982E1,9.904174805E0,-5.069317627E1
3.043997500E-1,1.470380402E1,9.842712402E0,-5.071936035E1
3.144457500E-1,1.472164154E1,9.756591797E0,-5.086517334E1
3.244917500E-1,1.469038773E1,9.664825439E0,-5.086297607E1
3.345387500E-1,1.472631454E1,9.595397949E0,-5.092260742E1
3.445847500E-1,1.490924454E1,9.513641357E0,-5.091748047E1
3.546307500E-1,1.484035110E1,9.532745361E0,-5.090051270E1
3.646767500E-1,1.471990204E1,9.559814453E0,-5.102471924E1
3.747237500E-1,1.482011795E1,9.491271973E0,-5.100531006E1
3.847697500E-1,1.477558899E1,9.375793457E0,-5.105432129E1
3.948157500E-1,1.469270325E1,9.482513428E0,-5.113568115E1
4.048617500E-1,1.476802444E1,9.412963867E0,-5.109106445E1
4.149087500E-1,1.467884827E1,9.344940186E0,-5.085961914E1
4.249547500E-1,1.472510910E1,9.282318115E0,-5.092614746E1
4.350007500E-1,1.478876114E1,9.322021484E0,-5.079351807E1
4.450477500E-1,1.474013901E1,9.261077881E0,-5.064788818E1
4.550937500E-1,1.495575333E1,9.048187256E0,-5.068585205E1
