"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
3.011749999E-3,9.611884252E-1,2.482158775E-1,-7.021235064E-2,-9.785634214E-2,3.203044695E1,2.952138251E1,-4.956282223E0,-1.293286770E1
1.305775001E-2,9.610890008E-1,2.487485399E-1,-6.983816038E-2,-9.774857265E-2,3.207171681E1,2.957776230E1,-4.911203574E0,-1.291203348E1
2.310375002E-2,9.609835073E-1,2.493040248E-1,-6.939712522E-2,-9.768472017E-2,3.211544943E1,2.963599265E1,-4.857198232E0,-1.289412387E1
3.314975000E-2,9.608801210E-1,2.498516388E-1,-6.892379504E-2,-9.763755785E-2,3.215825227E1,2.969288416E1,-4.799273120E0,-1.287699880E1
4.319675002E-2,9.607930878E-1,2.503393200E-1,-6.844979051E-2,-9.757800435E-2,3.219424186E1,2.974267025E1,-4.742453544E0,-1.285813245E1
5.324275000E-2,9.607318063E-1,2.507273976E-1,-6.799075865E-2,-9.750601753E-2,3.221955924E1,2.978091816E1,-4.688985179E0,-1.283782457E1
6.328875001E-2,9.606960236E-1,2.510234371E-1,-6.751272909E-2,-9.742859377E-2,3.223433327E1,2.980801238E1,-4.634821392E0,-1.281586103E1
7.333475002E-2,9.606843068E-1,2.512398190E-1,-6.699025568E-2,-9.734674459E-2,3.223916950E1,2.982502446E1,-4.576967381E0,-1.279164379E1
8.338175001E-2,9.606902495E-1,2.513864374E-1,-6.645272531E-2,-9.727850885E-2,3.223671668E1,2.983366180E1,-4.517982316E0,-1.276815056E1
9.342775002E-2,9.607118287E-1,2.514635450E-1,-6.591901977E-2,-9.722928133E-2,3.222780845E1,2.983426609E1,-4.459771699E0,-1.274657663E1
1.034737500E-1,9.607402778E-1,2.515006343E-1,-6.541905278E-2,-9.718945255E-2,3.221606054E1,2.983073771E1,-4.405516205E0,-1.272691428E1
1.135207500E-1,9.607718879E-1,2.514958927E-1,-6.499646740E-2,-9.717360534E-2,3.220300240E1,2.982359186E1,-4.359603327E0,-1.271212992E1
1.235667500E-1,9.608039195E-1,2.514543254E-1,-6.468178850E-2,-9.717436398E-2,3.218976490E1,2.981384239E1,-4.325538956E0,-1.270235915E1
1.336127500E-1,9.608367941E-1,2.513914634E-1,-6.443017181E-2,-9.717891584E-2,3.217617353E1,2.980257368E1,-4.298571199E0,-1.269486226E1
1.436587500E-1,9.608770022E-1,2.512995306E-1,-6.417081064E-2,-9.719037979E-2,3.215954264E1,2.978778917E1,-4.270926583E0,-1.268777864E1
1.537057500E-1,9.609395481E-1,2.511489610E-1,-6.383390981E-2,-9.718279335E-2,3.213365571E1,2.976483393E1,-4.236087784E0,-1.267594914E1
