"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.011749999E-3,9.832005948E-2,7.846370339E-2,4.663621075E-4
1.305775001E-2,1.026314497E-1,9.266340733E-2,-1.414586976E-2
2.310375002E-2,1.036920846E-1,1.003846526E-1,-2.274545468E-2
3.314975000E-2,9.663976729E-2,1.029290408E-1,-2.367489785E-2
4.319675002E-2,7.919319719E-2,9.924355149E-2,-1.755253226E-2
5.324275000E-2,5.897927284E-2,9.662247449E-2,-1.404648088E-2
6.328875001E-2,4.147508740E-2,1.039223820E-1,-1.336771809E-2
7.333475002E-2,2.492833696E-2,1.101011857E-1,-1.388703473E-2
8.338175001E-2,1.001592912E-2,1.065908894E-1,-1.724646240E-2
9.342775002E-2,1.752825629E-4,1.030203849E-1,-1.823982038E-2
1.034737500E-1,-8.579302579E-3,9.226208925E-2,-1.816277765E-2
1.135207500E-1,-1.394850202E-2,6.948114932E-2,-1.526845433E-2
1.235667500E-1,-1.798888668E-2,5.012923852E-2,-1.312448457E-2
1.336127500E-1,-2.049891651E-2,4.456056654E-2,-1.058462821E-2
1.436587500E-1,-3.008927405E-2,5.340503529E-2,-1.300532930E-2
1.537057500E-1,-4.823312536E-2,7.171159983E-2,-1.169611886E-2
1.637517500E-1,-7.107124478E-2,9.005480260E-2,-4.807050340E-3
1.737977500E-1,-9.908930212E-2,9.722483158E-2,1.546812803E-2
1.838447500E-1,-1.117174849E-1,1.022063643E-1,3.698802739E-2
1.938907500E-1,-1.239168942E-1,9.544513375E-2,5.408285931E-2
2.039367500E-1,-1.263409406E-1,9.841270745E-2,6.457612664E-2
2.139827500E-1,-1.165927052E-1,1.022939980E-1,6.853731722E-2
2.240297500E-1,-1.033965796E-1,7.942911237E-2,6.679360569E-2
2.340757500E-1,-8.434832096E-2,5.665056407E-2,6.367531419E-2
2.441217500E-1,-5.731606483E-2,3.985378891E-2,7.139062136E-2
2.541677500E-1,-2.378899977E-2,2.295017429E-2,8.765587956E-2
2.642147500E-1,7.113326341E-3,1.189173292E-2,9.911841899E-2
2.742607500E-1,4.106836393E-2,2.804760821E-3,1.001048535E-1
2.843067500E-1,6.654797494E-2,-5.221234169E-3,9.471547604E-2
2.943527500E-1,9.306586534E-2,-5.035345443E-3,8.613929898E-2
3.043997500E-1,1.112196743E-1,-5.233432166E-3,8.389811963E-2
3.144457500E-1,1.216984168E-1,6.625890266E-3,8.967158943E-2
3.244917500E-1,1.174931750E-1,1.390319131E-2,1.032581031E-1
3.345387500E-1,1.082099304E-1,1.207333431E-2,1.104765981E-1
3.445847500E-1,9.839095175E-2,5.917937960E-4,1.086652130E-1
3.546307500E-1,8.821314573E-2,-1.448329538E-2,9.828741848E-2
3.646767500E-1,8.392703533E-2,-1.905362494E-2,8.329400420E-2
3.747237500E-1,7.732532173E-2,-5.953801330E-3,6.713633984E-2
3.847697500E-1,6.191387773E-2,1.257850509E-2,6.186375394E-2
3.948157500E-1,3.840455413E-2,4.074729234E-2,5.816728994E-2
4.048617500E-1,1.254388317E-2,6.965307891E-2,4.479646310E-2
4.149087500E-1,-3.132815240E-3,9.580212831E-2,2.510931343E-2
4.249547500E-1,-1.425117161E-2,1.150332540E-1,7.169011980E-3
4.350007500E-1,-2.094476111E-2,1.348572969E-1,-7.035756484E-3
4.450477500E-1,-1.998579502E-2,1.353421658E-1,-1.520757377E-2
4.550937500E-1,-1.510262396E-2,1.244652867E-1,-1.843612455E-2
4.651397500E-1,-1.082982495E-2,1.060775667E-1,-1.790448092E-2
4.751857500E-1,-1.881337957E-3,8.044890314E-2,-1.859290898E-2
4.852327500E-1,7.536294870E-3,6.500650942E-2,-2.611647733E-2
4.952787500E-1,9.953113273E-3,5.757736042E-2,-2.626295201E-2
5.053247500E-1,8.608966018E-4,5.224887654E-2,-3.170612454E-2
5.153700417E-1,-1.206662040E-2,5.159880221E-2,-3.475597501E-2
5.254170417E-1,-3.553751856E-2,5.614834651E-2,-3.744787350E-2
5.354630417E-1,-5.586489290E-2,6.667742133E-2,-3.132553399E-2
5.455090417E-1,-8.074898273E-2,8.405055851E-2,-2.529049106E-2
5.555550417E-1,-9.707815945E-2,1.011342034E-1,-1.633214951E-2
5.656020417E-1,-9.959606826E-2,1.081398726E-1,-5.213273689E-3
5.756480417E-1,-1.001659855E-1,1.088706553E-1,4.689157940E-3
5.856940417E-1,-8.863308281E-2,9.329212457E-2,1.209655777E-2
5.957400417E-1,-7.148872316E-2,8.187595010E-2,3.248527646E-4
6.057870417E-1,-5.451618880E-2,7.711112499E-2,-6.342889275E-3
6.158330417E-1,-3.883682936E-2,6.402301788E-2,-4.086925648E-3
6.258790417E-1,-3.063916788E-2,7.032249123E-2,-7.812750526E-3
6.359260417E-1,-3.153212368E-2,6.951342523E-2,5.325954407E-3
6.459720417E-1,-3.686122224E-2,7.206822932E-2,1.087260805E-2
6.560180417E-1,-4.240299389E-2,7.295906544E-2,1.813531481E-2
6.660640417E-1,-4.915254936E-2,6.836555898E-2,2.259353735E-2
6.761110417E-1,-5.665334314E-2,5.622607097E-2,2.158633061E-2
6.861570417E-1,-6.537888199E-2,4.311274737E-2,1.571423374E-2
6.962030417E-1,-7.433056831E-2,3.755686060E-2,6.358283572E-3
7.062490417E-1,-8.591468632E-2,4.610938951E-2,-3.459320171E-3
7.162960417E-1,-9.173475951E-2,5.765632167E-2,-1.645767689E-2
7.263420417E-1,-9.007700533E-2,6.529127061E-2,-2.980386652E-2
7.363880417E-1,-8.841039985E-2,7.081173360E-2,-4.085971415E-2
7.464340417E-1,-8.102203906E-2,6.729940325E-2,-5.112608895E-2
7.564810417E-1,-6.746734679E-2,5.995174497E-2,-5.702738464E-2
7.665270417E-1,-4.030767083E-2,4.798574001E-2,-5.142185092E-2
7.765730417E-1,-9.207274765E-3,3.105815314E-2,-3.795291483E-2
7.866190417E-1,5.727320444E-3,8.610765450E-3,-2.602919377E-2
7.966660417E-1,8.955338039E-3,-9.775166400E-3,-1.506735571E-2
8.067120417E-1,-1.349516679E-4,-1.557878498E-2,-4.709228873E-3
8.167580417E-1,-1.659302041E-2,-9.119287133E-3,-2.217575442E-3
8.268040417E-1,-3.105195798E-2,4.533089697E-3,-6.404470652E-3
8.368510417E-1,-3.532047197E-2,1.713729836E-2,-1.566294953E-2
8.468970417E-1,-3.384634107E-2,2.528291009E-2,-1.776389405E-2
8.569430417E-1,-2.863027528E-2,3.529346734E-2,-1.050997525E-2
8.669890417E-1,-2.686802857E-2,3.322470561E-2,1.643556170E-4
8.770360417E-1,-2.873703465E-2,3.066034988E-2,3.249361180E-3
8.870820417E-1,-3.166189045E-2,2.289304696E-2,7.272032090E-4
8.971280417E-1,-3.288374841E-2,1.078897994E-2,-1.512781717E-3
9.071740417E-1,-2.940803021E-2,-3.637645161E-3,-3.861839417E-3
9.172210417E-1,-2.394668572E-2,-1.722802408E-2,1.845048275E-3
