"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.012249985E-3,8.801696777E-1,4.938230896E0,8.780590668E0
8.034750004E-3,9.184899902E-1,4.973108368E0,8.719517670E0
1.808075001E-2,9.093589783E-1,5.011278992E0,8.661887512E0
2.812675002E-2,8.548722839E-1,5.019062805E0,8.588839417E0
3.817375001E-2,8.021818542E-1,5.026098175E0,8.443192291E0
4.821975002E-2,7.590715027E-1,5.029690704E0,8.304281158E0
5.826575001E-2,7.879614258E-1,5.022805023E0,8.276439056E0
6.831175002E-2,8.376580811E-1,5.026547241E0,8.284073181E0
7.835875000E-2,7.993377686E-1,5.008883972E0,8.250243530E0
8.840475001E-2,7.881111145E-1,4.979395294E0,8.190218353E0
9.845075000E-2,7.771838379E-1,4.927004242E0,8.160579987E0
1.084967500E-1,7.217990112E-1,4.904101868E0,8.114924927E0
1.185437500E-1,7.158114624E-1,4.856949921E0,8.092621307E0
1.285897500E-1,7.228468323E-1,4.837041321E0,8.120014343E0
1.386357500E-1,7.457492065E-1,4.802612915E0,8.160729675E0
1.486827500E-1,7.767347717E-1,4.796475677E0,8.204738159E0
1.587287500E-1,7.444020081E-1,4.804858246E0,8.230634308E0
1.687747500E-1,6.595285034E-1,4.738097076E0,8.204438782E0
1.788207500E-1,5.770500183E-1,4.678970032E0,8.154442749E0
1.888677500E-1,4.918771362E-1,4.597689056E0,8.235574036E0
1.989137500E-1,5.080435181E-1,4.577630768E0,8.288114777E0
2.089597500E-1,5.328918457E-1,4.579277344E0,8.362809448E0
2.190057500E-1,5.348377991E-1,4.598587189E0,8.531658325E0
2.290527500E-1,5.336402893E-1,4.610562286E0,8.509055328E0
2.390987500E-1,5.436694336E-1,4.565056915E0,8.573720856E0
2.491447500E-1,4.433779907E-1,4.533622284E0,8.673413544E0
2.591917500E-1,4.207749939E-1,4.536765747E0,8.774154053E0
2.692377500E-1,4.837939453E-1,4.609813843E0,8.797505493E0
2.792837500E-1,6.018983459E-1,4.697531433E0,8.818162537E0
2.893297500E-1,7.075785828E-1,4.771477661E0,8.831185455E0
2.993767500E-1,7.539820862E-1,4.849914551E0,8.835825806E0
3.094227500E-1,7.529342651E-1,4.865182800E0,8.782536621E0
3.194687500E-1,7.060816956E-1,4.900060272E0,8.736731873E0
3.295147500E-1,6.791377258E-1,4.913232880E0,8.616531830E0
3.395617500E-1,7.411088562E-1,4.990621948E0,8.507708130E0
3.496077500E-1,8.415499878E-1,5.054089966E0,8.418343964E0
3.596537500E-1,9.340576172E-1,5.083279266E0,8.387957153E0
3.697007500E-1,9.934840393E-1,5.115612030E0,8.438851318E0
3.797467500E-1,1.024768982E0,5.112468567E0,8.456664276E0
3.897927500E-1,9.830058289E-1,5.058131561E0,8.407566376E0
3.998387500E-1,9.674382019E-1,5.095853119E0,8.405470734E0
4.098857500E-1,1.029409332E0,5.138664093E0,8.378975830E0
4.199317500E-1,1.052162018E0,5.143154755E0,8.434809723E0
4.299777500E-1,1.019529877E0,5.103487244E0,8.469238129E0
4.400237500E-1,9.156459045E-1,5.012925568E0,8.453670502E0
4.500707500E-1,8.134085083E-1,4.980143738E0,8.430169373E0
4.601167500E-1,7.367678833E-1,4.902006226E0,8.380323029E0
4.701627500E-1,7.024891663E-1,4.880750427E0,8.320746918E0
4.802087500E-1,6.821315002E-1,4.891528015E0,8.312514038E0
4.902557500E-1,6.625222778E-1,4.872367859E0,8.346493378E0
5.003017500E-1,6.237528992E-1,4.860392761E0,8.318501587E0
5.103470417E-1,6.253994751E-1,4.888983307E0,8.295150146E0
5.203930417E-1,6.107299805E-1,4.877457275E0,8.285869446E0
5.304400417E-1,5.746549988E-1,4.854105835E0,8.285121002E0
5.404860417E-1,5.505551147E-1,4.833598480E0,8.325237579E0
