"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
9.775996208E-3,3.670625026E1,1.370963613E2,2.255497651E1,NaN,NaN,1.559501400E1,3.002364568E1
1.004099846E-2,3.670625026E1,1.370963613E2,2.080689014E1,NaN,NaN,1.551007430E1,3.000000000E1
3.797900677E-2,3.670625026E1,1.370963613E2,2.080348362E1,NaN,NaN,1.551007430E1,3.000005670E1
6.024531007E0,3.670625023E1,1.370963615E2,2.080689014E1,NaN,NaN,1.395509263E1,3.000000000E1
1.203339601E1,3.670625022E1,1.370963616E2,2.080689014E1,NaN,NaN,1.451024269E1,3.000000000E1
