"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.364583150E-4,7.575404824E-1,3.228876045E0,9.232366430E0
1.018145832E-2,7.522816428E-1,3.223610043E0,9.234636319E0
2.022745833E-2,7.463720081E-1,3.217931812E0,9.237096242E0
3.027245833E-2,7.402251226E-1,3.212238085E0,9.239571953E0
4.031845834E-2,7.340329213E-1,3.207131712E0,9.241839504E0
5.036345831E-2,7.284632291E-1,3.203150343E0,9.243660911E0
6.040945833E-2,7.239570723E-1,3.200247200E0,9.245020389E0
7.045545834E-2,7.203845698E-1,3.198429886E0,9.245928462E0
8.050045834E-2,7.169897494E-1,3.197993976E0,9.246343029E0
9.054645832E-2,7.134288682E-1,3.198974554E0,9.246279294E0
1.005914583E-1,7.099289442E-1,3.200980149E0,9.245854787E0
1.106374583E-1,7.066368887E-1,3.203237174E0,9.245325029E0
1.206824583E-1,7.032058887E-1,3.204775869E0,9.245053718E0
1.307284583E-1,6.994334844E-1,3.205068522E0,9.245238490E0
1.407734583E-1,6.957286155E-1,3.203878029E0,9.245930216E0
1.508194583E-1,6.919975072E-1,3.201306423E0,9.247100828E0
1.608644583E-1,6.880628427E-1,3.198175824E0,9.248477848E0
1.709104583E-1,6.837382420E-1,3.194959563E0,9.249909831E0
1.809554583E-1,6.795124593E-1,3.192022214E0,9.251235394E0
1.910014583E-1,6.766127519E-1,3.189652338E0,9.252265089E0
2.010464583E-1,6.750734724E-1,3.187653759E0,9.253066742E0
2.110924583E-1,6.736952106E-1,3.186072088E0,9.253711690E0
2.211374583E-1,6.718274637E-1,3.184883641E0,9.254256651E0
2.311834583E-1,6.693567958E-1,3.184112686E0,9.254701039E0
2.412284583E-1,6.664362578E-1,3.183229464E0,9.255215594E0
2.512744583E-1,6.630413644E-1,3.181678490E0,9.255992689E0
2.613194583E-1,6.590303937E-1,3.179721719E0,9.256951048E0
2.713654583E-1,6.550452239E-1,3.177507671E0,9.257994191E0
2.814104583E-1,6.516256991E-1,3.175058272E0,9.259075926E0
2.914564583E-1,6.492841816E-1,3.172748037E0,9.260032530E0
3.015014583E-1,6.479708239E-1,3.171040650E0,9.260709053E0
3.115474583E-1,6.471674895E-1,3.169954238E0,9.261137654E0
3.215924583E-1,6.461537285E-1,3.169148199E0,9.261483809E0
3.316384583E-1,6.446414193E-1,3.168124936E0,9.261939307E0
3.416834583E-1,6.421687780E-1,3.166615478E0,9.262627525E0
3.517294583E-1,6.383829982E-1,3.164966270E0,9.263452567E0
3.617744583E-1,6.335517363E-1,3.163645092E0,9.264235509E0
3.718204583E-1,6.284965260E-1,3.162807771E0,9.264865839E0
3.818654583E-1,6.240164624E-1,3.162189428E0,9.265379809E0
3.919114583E-1,6.205070367E-1,3.161400054E0,9.265885009E0
4.019564583E-1,6.195105980E-1,3.158570586E0,9.266916457E0
4.120024583E-1,6.212501447E-1,3.151726712E0,9.269129629E0
4.220474583E-1,6.223480325E-1,3.142484896E0,9.272193570E0
4.320934583E-1,6.215853363E-1,3.132202567E0,9.275722949E0
4.421384583E-1,6.194668170E-1,3.122902278E0,9.279000313E0
4.521844583E-1,6.172917990E-1,3.114930477E0,9.281823934E0
4.622294583E-1,6.159627999E-1,3.108126364E0,9.284193226E0
4.722754583E-1,6.157107119E-1,3.102408957E0,9.286122222E0
4.823204583E-1,6.163467427E-1,3.097917418E0,9.287579348E0
4.923664583E-1,6.178742547E-1,3.094797344E0,9.288517826E0
5.024114583E-1,6.199806411E-1,3.092889105E0,9.289013085E0
5.124574583E-1,6.218086269E-1,3.091348363E0,9.289403679E0
5.225024583E-1,6.226853438E-1,3.089524325E0,9.289951563E0
5.325484583E-1,6.227957831E-1,3.086583467E0,9.290921617E0
5.425934583E-1,6.224062123E-1,3.082523746E0,9.292295712E0
5.526394583E-1,6.221091007E-1,3.077953854E0,9.293830606E0
5.626844583E-1,6.218798167E-1,3.073501199E0,9.295319307E0
5.727304583E-1,6.217416032E-1,3.069095030E0,9.296784035E0
5.827754583E-1,6.216276556E-1,3.065243762E0,9.298062236E0
5.928214583E-1,6.214233685E-1,3.062441191E0,9.298999545E0
6.028664583E-1,6.217122940E-1,3.061527271E0,9.299280796E0
6.129124583E-1,6.231732208E-1,3.062427742E0,9.298886694E0
6.229574583E-1,6.260653999E-1,3.064380713E0,9.298048788E0
6.330034583E-1,6.296235037E-1,3.066348301E0,9.297160011E0
6.430484583E-1,6.329430411E-1,3.068085508E0,9.296361281E0
6.530944583E-1,6.351108232E-1,3.069544681E0,9.295732121E0
6.631394583E-1,6.358580243E-1,3.070609167E0,9.295329248E0
6.731854583E-1,6.357021229E-1,3.071322819E0,9.295104130E0
6.832304583E-1,6.355243675E-1,3.071714583E0,9.294986601E0
6.932764583E-1,6.355720223E-1,3.071570157E0,9.295031040E0
7.033218333E-1,6.358817055E-1,3.070904159E0,9.295229845E0
7.133678333E-1,6.355674177E-1,3.070199569E0,9.295484199E0
7.234128333E-1,6.346029194E-1,3.069540880E0,9.295767789E0
7.334588333E-1,6.333488379E-1,3.069267523E0,9.295943790E0
7.435038333E-1,6.322812094E-1,3.069703725E0,9.295872454E0
7.535498333E-1,6.313853429E-1,3.070950644E0,9.295521036E0
7.635948333E-1,6.302566110E-1,3.072605114E0,9.295050920E0
7.736408333E-1,6.289743897E-1,3.074082120E0,9.294649801E0
7.836868333E-1,6.271316396E-1,3.075171749E0,9.294413574E0
7.937318333E-1,6.244060332E-1,3.075681334E0,9.294428777E0
8.037768333E-1,6.206064393E-1,3.075560589E0,9.294722891E0
8.138228333E-1,6.160484616E-1,3.074920026E0,9.295238031E0
8.238688333E-1,6.116777410E-1,3.073848524E0,9.295881225E0
8.339138333E-1,6.085311350E-1,3.072415956E0,9.296561256E0
8.439598333E-1,6.066959498E-1,3.070876969E0,9.297189832E0
8.540048333E-1,6.055589953E-1,3.069314008E0,9.297779816E0
8.640508333E-1,6.046290322E-1,3.067638489E0,9.298393189E0
8.740958333E-1,6.035293902E-1,3.065839300E0,9.299058017E0
8.841418333E-1,6.019651504E-1,3.063675538E0,9.299872534E0
8.941868333E-1,5.998050062E-1,3.060985819E0,9.300897551E0
9.042328333E-1,5.972514175E-1,3.058221840E0,9.301971100E0
9.142778333E-1,5.955796985E-1,3.055623922E0,9.302932382E0
9.243238333E-1,5.956239546E-1,3.053328305E0,9.303683165E0
9.343688333E-1,5.974214253E-1,3.051245527E0,9.304250929E0
9.444148333E-1,5.998330728E-1,3.049090828E0,9.304802322E0
9.544598333E-1,6.016157427E-1,3.046970920E0,9.305381781E0
9.645058333E-1,6.021383741E-1,3.044361016E0,9.306202145E0
9.745508333E-1,6.020308219E-1,3.040994481E0,9.307309608E0
