"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.364583150E-4,9.668327312E-1,1.714651967E-1,-6.382513273E-3,1.891917660E-1,2.959580868E1,1.927648736E1,-4.428860940E0,2.139120895E1
1.018145832E-2,9.668774911E-1,1.711357980E-1,-6.155805374E-3,1.892688948E-1,2.957572017E1,1.924298025E1,-4.398055259E0,2.140557683E1
2.022745833E-2,9.669351059E-1,1.707779080E-1,-5.907518290E-3,1.893055204E-1,2.954984270E1,1.920682884E1,-4.363438525E0,2.141576142E1
3.027245833E-2,9.669955023E-1,1.704167675E-1,-5.649468942E-3,1.893304292E-1,2.952269203E1,1.917056472E1,-4.327433857E0,2.142476513E1
4.031845834E-2,9.670596077E-1,1.700857198E-1,-5.391546034E-3,1.893077120E-1,2.949384732E1,1.913795435E1,-4.291165548E0,2.142812567E1
5.036345831E-2,9.671346291E-1,1.698193780E-1,-5.173936586E-3,1.891698918E-1,2.946005579E1,1.911242865E1,-4.258544745E0,2.141720743E1
6.040945833E-2,9.672047614E-1,1.696202921E-1,-5.005860223E-3,1.889941394E-1,2.942843208E1,1.909375633E1,-4.232153675E0,2.140074223E1
7.045545834E-2,9.672655372E-1,1.694876033E-1,-4.876237590E-3,1.888057430E-1,2.940100050E1,1.908196026E1,-4.211231670E0,2.138185970E1
8.050045834E-2,9.673309912E-1,1.694286241E-1,-4.757557333E-3,1.885259301E-1,2.937142932E1,1.907875370E1,-4.191350714E0,2.135193397E1
9.054645832E-2,9.673996063E-1,1.694417370E-1,-4.630289656E-3,1.881649002E-1,2.934039874E1,1.908430230E1,-4.170497578E0,2.131250583E1
1.005914583E-1,9.674669570E-1,1.695090139E-1,-4.503269591E-3,1.877609648E-1,2.930990873E1,1.909621419E1,-4.150001882E0,2.126791525E1
1.106374583E-1,9.675375951E-1,1.695915691E-1,-4.389947252E-3,1.873248292E-1,2.927789710E1,1.910971829E1,-4.130724275E0,2.121931453E1
1.206824583E-1,9.676085704E-1,1.696354228E-1,-4.271314410E-3,1.869203881E-1,2.924569816E1,1.911875218E1,-4.110633573E0,2.117462470E1
1.307284583E-1,9.676847719E-1,1.696108776E-1,-4.141781340E-3,1.865509288E-1,2.921108963E1,1.912001705E1,-4.088544073E0,2.113444408E1
1.407734583E-1,9.677597933E-1,1.695098410E-1,-4.017416527E-3,1.862563223E-1,2.917697784E1,1.911210416E1,-4.066850638E0,2.110310572E1
1.508194583E-1,9.678350254E-1,1.693366280E-1,-3.894410949E-3,1.860250626E-1,2.914273100E1,1.909563202E1,-4.045004088E0,2.107932553E1
1.608644583E-1,9.679022918E-1,1.691324634E-1,-3.754351703E-3,1.858638930E-1,2.911207693E1,1.907567391E1,-4.021966785E0,2.106404967E1
1.709104583E-1,9.679565769E-1,1.689202699E-1,-3.582260852E-3,1.857774077E-1,2.908731551E1,1.905513816E1,-3.996646442E0,2.105797989E1
1.809554583E-1,9.679948041E-1,1.687239551E-1,-3.400370859E-3,1.857597481E-1,2.906986632E1,1.903634880E1,-3.971905682E0,2.105995066E1
1.910014583E-1,9.680150767E-1,1.685708883E-1,-3.270737690E-3,1.857956994E-1,2.906060851E1,1.902126661E1,-3.954929452E0,2.106699865E1
2.010464583E-1,9.680261192E-1,1.684510174E-1,-3.203550345E-3,1.858480458E-1,2.905556458E1,1.900867661E1,-3.945917566E0,2.107469040E1
2.110924583E-1,9.680389318E-1,1.683544748E-1,-3.145666917E-3,1.858699622E-1,2.904971101E1,1.899869217E1,-3.937849005E0,2.107861845E1
