"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.364583150E-4,-5.250543728E-2,5.176431686E-2,9.965272620E-4
1.018145832E-2,-5.949676782E-2,6.192481145E-2,-2.983016893E-4
2.022745833E-2,-6.306619197E-2,6.272619218E-2,-9.101513773E-3
3.027245833E-2,-6.071861461E-2,6.342341006E-2,-1.586833969E-2
4.031845834E-2,-5.188088492E-2,5.521240458E-2,-3.081441857E-2
5.036345831E-2,-3.926575556E-2,3.808002174E-2,-4.732787982E-2
6.040945833E-2,-3.008557484E-2,2.522094920E-2,-4.784426838E-2
7.045545834E-2,-1.552793663E-2,1.753000915E-2,-5.405689031E-2
8.050045834E-2,-3.007490421E-3,1.222733967E-2,-6.836852431E-2
9.054645832E-2,1.227053255E-2,9.925303981E-3,-8.462419361E-2
1.005914583E-1,1.796822809E-2,5.876510404E-3,-8.930662274E-2
1.106374583E-1,1.464699861E-2,4.742270336E-3,-8.832710981E-2
1.206824583E-1,4.658407997E-3,1.011222042E-2,-8.243707567E-2
1.307284583E-1,-9.152745828E-3,1.597836614E-2,-7.032182068E-2
1.407734583E-1,-2.529310808E-2,1.869827323E-2,-5.941549316E-2
1.508194583E-1,-3.586931899E-2,2.396200970E-2,-4.775696993E-2
1.608644583E-1,-3.848506883E-2,3.298510239E-2,-3.265085816E-2
1.709104583E-1,-3.560246155E-2,4.025845975E-2,-2.303311974E-2
1.809554583E-1,-2.794836648E-2,3.776738420E-2,-5.320794880E-3
1.910014583E-1,-2.499678358E-2,2.593016811E-2,8.360130712E-3
2.010464583E-1,-1.760311238E-2,1.585398801E-2,6.360400468E-3
2.110924583E-1,-1.565128192E-2,1.239906996E-2,-6.498672999E-3
2.211374583E-1,-9.910681285E-3,1.778318919E-2,-1.590784639E-2
2.311834583E-1,-8.731699549E-3,2.415852994E-2,-1.653821766E-2
2.412284583E-1,-1.310671866E-2,2.941701747E-2,-1.123373583E-2
2.512744583E-1,-2.122243494E-2,3.430844843E-2,-1.234374102E-2
2.613194583E-1,-2.441869862E-2,4.053369537E-2,-1.573771052E-2
2.713654583E-1,-2.617611736E-2,3.531656042E-2,-1.482664235E-2
2.814104583E-1,-2.610170841E-2,2.584049478E-2,-1.659315638E-2
2.914564583E-1,-2.345852181E-2,1.091826893E-2,-2.351870574E-2
3.015014583E-1,-1.628272980E-2,4.720652942E-4,-3.115008958E-2
3.115474583E-1,-1.111326832E-2,-2.415600233E-3,-3.625537083E-2
3.215924583E-1,-1.195452921E-2,-8.216435090E-4,-4.195202142E-2
3.316384583E-1,-1.631066017E-2,6.176078692E-3,-4.424819723E-2
3.416834583E-1,-2.215636335E-2,1.962440088E-2,-4.383297637E-2
3.517294583E-1,-2.070547268E-2,3.374208137E-2,-4.216344282E-2
3.617744583E-1,-1.435274817E-2,4.323973134E-2,-3.559130803E-2
3.718204583E-1,-1.084323414E-2,4.501339793E-2,-2.855976485E-2
3.818654583E-1,-9.159072302E-3,3.417085111E-2,-2.303901501E-2
3.919114583E-1,-1.350162271E-2,2.727539651E-2,-1.921311766E-2
4.019564583E-1,-5.432303622E-2,-1.584132016E-2,-1.235509757E-2
4.120024583E-1,-9.067650884E-2,-1.738169231E-2,2.434011549E-5
4.220474583E-1,-1.079341844E-1,-2.706049243E-3,1.001377590E-3
4.320934583E-1,-1.071823686E-1,2.451145835E-2,1.304419246E-2
4.421384583E-1,-9.032560885E-2,3.545014560E-2,3.503922001E-2
