"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.364583150E-4,9.151466370E0,1.636941528E1,-4.576452637E1
1.018145832E-2,9.327354431E0,1.649209595E1,-4.571673584E1
2.022745833E-2,9.219875336E0,1.657925415E1,-4.561682129E1
3.027245833E-2,9.354118347E0,1.644183350E1,-4.540393066E1
4.031845834E-2,9.390052795E0,1.646722412E1,-4.544659424E1
5.036345831E-2,9.374477386E0,1.657489014E1,-4.560394287E1
6.040945833E-2,9.410060883E0,1.653228760E1,-4.524932861E1
7.045545834E-2,9.434738159E0,1.657046509E1,-4.517694092E1
8.050045834E-2,9.274978638E0,1.662945557E1,-4.545483398E1
9.054645832E-2,9.296977997E0,1.671099854E1,-4.546038818E1
1.005914583E-1,9.351924896E0,1.666577148E1,-4.561566162E1
1.106374583E-1,9.207458496E0,1.663351440E1,-4.541479492E1
1.206824583E-1,9.231731415E0,1.654351807E1,-4.571466064E1
1.307284583E-1,9.140682220E0,1.664907837E1,-4.564886475E1
1.407734583E-1,9.225753784E0,1.658374023E1,-4.562072754E1
1.508194583E-1,9.242805481E0,1.664324951E1,-4.546124268E1
1.608644583E-1,9.302303314E0,1.672872925E1,-4.532574463E1
1.709104583E-1,9.325195312E0,1.664852905E1,-4.545983887E1
1.809554583E-1,9.289138794E0,1.649343872E1,-4.538665771E1
1.910014583E-1,9.289138794E0,1.649343872E1,-4.538665771E1
2.010464583E-1,9.123619080E0,1.656576538E1,-4.555395508E1
2.110924583E-1,9.230766296E0,1.649243164E1,-4.550323486E1
2.211374583E-1,9.229900360E0,1.669497681E1,-4.552813721E1
2.311834583E-1,9.305484772E0,1.678936768E1,-4.559582520E1
2.412284583E-1,9.342170715E0,1.674896240E1,-4.544311523E1
2.512744583E-1,9.275905609E0,1.673272705E1,-4.536328125E1
2.613194583E-1,9.340213776E0,1.691424561E1,-4.542266846E1
2.713654583E-1,9.284420013E0,1.685128784E1,-4.557434082E1
2.814104583E-1,9.366718292E0,1.693109131E1,-4.547088623E1
2.914564583E-1,9.416927338E0,1.677645874E1,-4.545831299E1
3.015014583E-1,9.393035889E0,1.680795288E1,-4.546911621E1
3.115474583E-1,9.251880646E0,1.694927979E1,-4.540765381E1
3.215924583E-1,9.254531860E0,1.692913818E1,-4.531323242E1
3.316384583E-1,9.172027588E0,1.686181641E1,-4.529156494E1
3.416834583E-1,9.179985046E0,1.698751831E1,-4.525646973E1
3.517294583E-1,9.151817322E0,1.696566772E1,-4.528210449E1
3.617744583E-1,9.284637451E0,1.692395020E1,-4.526409912E1
