"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.364583150E-4,8.032296753E-1,3.329825592E0,9.214388580E0
1.018145832E-2,7.846682739E-1,3.296894073E0,9.173822937E0
2.022745833E-2,7.842192078E-1,3.284320221E0,9.196875000E0
3.027245833E-2,7.673043823E-1,3.277434540E0,9.242679749E0
4.031845834E-2,7.683522034E-1,3.297343140E0,9.291328583E0
5.036345831E-2,8.458909607E-1,3.402274933E0,9.238488464E0
6.040945833E-2,8.099656677E-1,3.304228821E0,9.212891693E0
7.045545834E-2,7.457492065E-1,3.309617615E0,9.231303406E0
8.050045834E-2,8.731343079E-1,3.353177032E0,9.260941772E0
9.054645832E-2,8.755293274E-1,3.370091858E0,9.273365936E0
1.005914583E-1,8.385562134E-1,3.328628082E0,9.254654846E0
1.106374583E-1,7.662565613E-1,3.273392944E0,9.223968658E0
1.206824583E-1,7.340734863E-1,3.224295044E0,9.182504883E0
1.307284583E-1,7.122189331E-1,3.174448700E0,9.165590057E0
1.407734583E-1,6.828799438E-1,3.162323914E0,9.150022430E0
1.508194583E-1,6.375242615E-1,3.092269592E0,9.168583832E0
1.608644583E-1,5.914201355E-1,3.028651886E0,9.230405273E0
1.709104583E-1,5.511538696E-1,2.971321106E0,9.290430450E0
1.809554583E-1,5.092410278E-1,2.904410248E0,9.256151733E0
1.910014583E-1,4.734654236E-1,2.830314331E0,9.211843872E0
2.010464583E-1,5.224136353E-1,2.867437134E0,9.182205505E0
2.110924583E-1,6.828799438E-1,2.985840912E0,9.175768890E0
2.211374583E-1,7.557783508E-1,3.043022003E0,9.236841888E0
2.311834583E-1,7.282356262E-1,3.076552277E0,9.255702667E0
2.412284583E-1,7.369175720E-1,3.121608582E0,9.212143250E0
2.512744583E-1,7.858657837E-1,3.200344849E0,9.175768890E0
2.613194583E-1,8.006849670E-1,3.250041504E0,9.164841614E0
2.713654583E-1,7.596702576E-1,3.256178741E0,9.153465271E0
2.814104583E-1,7.427554321E-1,3.277135162E0,9.104666748E0
2.914564583E-1,7.472460938E-1,3.295995941E0,9.100325775E0
3.015014583E-1,7.355703735E-1,3.276087341E0,9.141939240E0
3.115474583E-1,7.084767151E-1,3.260070648E0,9.176966400E0
3.215924583E-1,7.167095947E-1,3.233875122E0,9.200317841E0
3.316384583E-1,7.132667542E-1,3.225043488E0,9.201066284E0
3.416834583E-1,7.024891663E-1,3.198249207E0,9.230105896E0
3.517294583E-1,6.532415771E-1,3.172802124E0,9.278605042E0
3.617744583E-1,5.792953491E-1,3.171005859E0,9.307045898E0
3.718204583E-1,5.134323120E-1,3.150049438E0,9.288634186E0
3.818654583E-1,4.992118835E-1,3.164120178E0,9.238039398E0
3.919114583E-1,4.683760071E-1,3.159779205E0,9.201814728E0
4.019564583E-1,4.837939453E-1,3.091521149E0,9.036558380E0
4.120024583E-1,4.173321533E-1,3.045417023E0,8.779243469E0
4.220474583E-1,5.034031677E-1,3.039579163E0,9.034313049E0
4.320934583E-1,5.170248413E-1,2.939437408E0,9.280550995E0
4.421384583E-1,4.161346436E-1,2.834655304E0,9.431137848E0
4.521844583E-1,4.049079895E-1,2.761756897E0,9.399553528E0
4.622294583E-1,4.772076416E-1,2.809208221E0,9.317075043E0
4.722754583E-1,6.149212646E-1,2.925216980E0,9.266031189E0
4.823204583E-1,7.262896729E-1,2.999612274E0,9.293424225E0
4.923664583E-1,7.867639160E-1,3.067121887E0,9.352850647E0
5.024114583E-1,8.060737610E-1,3.097957764E0,9.403146057E0
5.124574583E-1,8.080197144E-1,3.144361267E0,9.400751038E0
5.225024583E-1,8.285270691E-1,3.177592163E0,9.408684540E0
5.325484583E-1,8.141569519E-1,3.229683838E0,9.357490997E0
5.425934583E-1,8.198451233E-1,3.230282593E0,9.336235199E0
5.526394583E-1,8.195457458E-1,3.218008118E0,9.351353760E0
5.626844583E-1,7.717950439E-1,3.179388428E0,9.362131348E0
5.727304583E-1,7.423063660E-1,3.124153290E0,9.335786133E0
5.827754583E-1,7.479945374E-1,3.102149048E0,9.327702942E0
5.928214583E-1,7.258406067E-1,3.110381927E0,9.331594849E0
6.028664583E-1,6.616241455E-1,3.088078308E0,9.339528351E0
6.129124583E-1,5.891748047E-1,3.069367218E0,9.311087494E0
6.229574583E-1,5.545967102E-1,3.062182159E0,9.268426208E0
6.330034583E-1,5.689668274E-1,3.068020020E0,9.268426208E0
6.430484583E-1,5.583389282E-1,3.080743561E0,9.310039673E0
6.530944583E-1,5.842350769E-1,3.095413055E0,9.324559479E0
6.631394583E-1,6.140231323E-1,3.107088776E0,9.313482513E0
