"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.677541667E-3,1.328061676E1,7.604644775E0,-5.059149170E1
1.772354165E-2,1.325105286E1,7.570434570E0,-5.038739014E1
2.776954166E-2,1.323289108E1,7.575134277E0,-5.032733154E1
3.781554164E-2,1.319766235E1,7.556365967E0,-5.027239990E1
4.786154165E-2,1.319012451E1,7.593292236E0,-5.032916260E1
5.790754166E-2,1.324341202E1,7.623382568E0,-5.015405273E1
6.795254166E-2,1.324341202E1,7.623382568E0,-5.015405273E1
7.799854164E-2,1.324743271E1,7.540313721E0,-5.011846924E1
8.804454166E-2,1.319945526E1,7.598205566E0,-5.011932373E1
9.809054167E-2,1.338643646E1,7.462646484E0,-5.024212646E1
1.081365416E-1,1.332975006E1,7.494750977E0,-5.028997803E1
1.181825417E-1,1.316231918E1,7.636016846E0,-5.025158691E1
1.282285417E-1,1.313881302E1,7.544006348E0,-5.014160156E1
1.382745416E-1,1.307344055E1,7.645568848E0,-5.008416748E1
1.483205417E-1,1.313488007E1,7.661926270E0,-5.009436035E1
1.583665416E-1,1.307396698E1,7.681915283E0,-4.998626709E1
1.684115416E-1,1.296693420E1,7.717926025E0,-4.994982910E1
1.784575417E-1,1.303890991E1,7.756896973E0,-4.985766602E1
1.885035417E-1,1.303438568E1,7.805328369E0,-4.998010254E1
1.985495416E-1,1.269359970E1,7.815277100E0,-4.999713135E1
2.085955417E-1,1.287144089E1,7.720031738E0,-5.003021240E1
2.186415417E-1,1.285809708E1,7.811126709E0,-5.007727051E1
2.286875416E-1,1.283359528E1,7.828613281E0,-4.995605469E1
2.387335417E-1,1.288030624E1,7.887878418E0,-4.976525879E1
2.487795417E-1,1.284283829E1,7.961761475E0,-4.980737305E1
2.588245416E-1,1.289012909E1,7.933410645E0,-4.937689209E1
2.688705417E-1,1.295467377E1,7.910675049E0,-4.959771729E1
2.789165417E-1,1.294120407E1,8.032165527E0,-4.977056885E1
2.889625416E-1,1.295499802E1,8.030853271E0,-4.970904541E1
2.990085417E-1,1.282636261E1,8.009887695E0,-4.980206299E1
3.090545417E-1,1.284980011E1,7.884185791E0,-4.966302490E1
3.191005416E-1,1.275746155E1,7.921142578E0,-4.971649170E1
3.291465417E-1,1.278934097E1,7.999664307E0,-5.007025146E1
3.391925417E-1,1.296018982E1,8.043212891E0,-4.995135498E1
3.492385416E-1,1.289007187E1,8.048736572E0,-4.985986328E1
3.592835416E-1,1.288150024E1,8.002380371E0,-4.989672852E1
3.693295417E-1,1.281701279E1,8.094451904E0,-4.975610352E1
3.793755416E-1,1.286280441E1,8.042938232E0,-4.979248047E1
3.894215417E-1,1.280680084E1,8.093383789E0,-4.989019775E1
3.994675417E-1,1.287982941E1,8.105651855E0,-4.966571045E1
4.095135416E-1,1.276180649E1,8.018127441E0,-4.977008057E1
4.195595417E-1,1.290074158E1,7.996582031E0,-4.964398193E1
4.296055417E-1,1.286924362E1,8.083587646E0,-4.974224854E1
4.396505417E-1,1.279903030E1,8.128448486E0,-4.979638672E1
4.496965416E-1,1.275074005E1,8.278564453E0,-4.968621826E1
4.597425417E-1,1.281890869E1,8.323333740E0,-4.961596680E1
4.697885417E-1,1.278924561E1,8.425933838E0,-4.942541504E1
4.798345416E-1,1.288765717E1,8.289245605E0,-4.953259277E1
4.898805417E-1,1.285585785E1,8.368072510E0,-4.955291748E1
4.999265416E-1,1.287725449E1,8.482696533E0,-4.956176758E1
5.099725417E-1,1.299542999E1,8.451202393E0,-4.961499023E1
5.200185417E-1,1.292140961E1,8.465667725E0,-4.988476562E1
5.300635417E-1,1.281381226E1,8.433013916E0,-4.967694092E1
5.401095416E-1,1.278499985E1,8.408050537E0,-4.950457764E1
5.501555417E-1,1.295153046E1,8.600952148E0,-4.977343750E1
5.602015417E-1,1.293840027E1,8.562103271E0,-4.977380371E1
5.702475416E-1,1.295456314E1,8.612792969E0,-4.972784424E1
5.802935417E-1,1.298368073E1,8.726745605E0,-4.980200195E1
5.903395417E-1,1.297940063E1,8.610839844E0,-4.984265137E1
6.003855416E-1,1.313607407E1,8.485046387E0,-4.982446289E1
6.104315417E-1,1.317527008E1,8.714874268E0,-4.984185791E1
6.204765417E-1,1.306266022E1,8.680938721E0,-4.976031494E1
6.305225416E-1,1.299319077E1,8.828094482E0,-4.969158936E1
6.405685417E-1,1.298751068E1,8.865905762E0,-4.977825928E1
6.506145417E-1,1.295799255E1,8.762054443E0,-4.958978271E1
6.606605416E-1,1.285262680E1,8.847717285E0,-4.978881836E1
6.707065417E-1,1.300258636E1,8.748413086E0,-4.981176758E1
6.807525417E-1,1.291149139E1,8.745605469E0,-4.991723633E1
6.907985416E-1,1.290580368E1,8.889587402E0,-4.971722412E1
7.008445417E-1,1.318692017E1,8.753631592E0,-4.988531494E1
7.108895417E-1,1.308539581E1,8.761016846E0,-4.982342529E1
7.209355416E-1,1.307947922E1,8.739746094E0,-5.018017578E1
7.309815417E-1,1.303405380E1,8.775848389E0,-5.019079590E1
7.410275417E-1,1.290908432E1,8.788940430E0,-4.998925781E1
7.510735416E-1,1.290908432E1,8.788940430E0,-4.998925781E1
7.611195417E-1,1.290578842E1,8.781219482E0,-5.001141357E1
7.711655417E-1,1.291991043E1,8.737335205E0,-5.006091309E1
7.812115416E-1,1.291991043E1,8.737335205E0,-5.006091309E1
7.912581250E-1,1.285077286E1,8.777709961E0,-4.988299561E1
8.013031250E-1,1.289978790E1,8.698211670E0,-4.976458740E1
8.113491250E-1,1.295758820E1,8.585784912E0,-4.984857178E1
8.213951250E-1,1.287942886E1,8.590179443E0,-4.987231445E1
8.314411250E-1,1.291971207E1,8.574432373E0,-4.979473877E1
8.414871250E-1,1.302115631E1,8.556121826E0,-4.964385986E1
8.515331250E-1,1.297334290E1,8.546661377E0,-4.977087402E1
8.615791250E-1,1.296977997E1,8.646728516E0,-4.977734375E1
8.716251250E-1,1.291630173E1,8.652893066E0,-4.973126221E1
8.816711250E-1,1.298680496E1,8.737335205E0,-4.966967773E1
8.917161250E-1,1.304006577E1,8.726104736E0,-4.968786621E1
9.017621250E-1,1.316073990E1,8.790283203E0,-4.984820557E1
9.118081250E-1,1.312054825E1,8.676849365E0,-4.981225586E1
9.218541250E-1,1.316905975E1,8.677825928E0,-4.979211426E1
9.319001250E-1,1.311755753E1,8.731994629E0,-4.968359375E1
9.419461250E-1,1.308614349E1,8.675201416E0,-4.981573486E1
9.519921250E-1,1.308776093E1,8.665771484E0,-4.979187012E1
9.620381250E-1,1.297222519E1,8.593994141E0,-4.978491211E1
9.720831250E-1,1.307624054E1,8.575225830E0,-4.973352051E1
9.821291250E-1,1.310161972E1,8.643951416E0,-4.988006592E1
9.921751250E-1,1.314473343E1,8.589416504E0,-4.995562744E1
1.002221125E0,1.311446762E1,8.599639893E0,-4.988848877E1
1.012267125E0,1.316810608E1,8.754943848E0,-4.971673584E1
1.022313125E0,1.316621399E1,8.706268311E0,-4.984814453E1
1.032359125E0,1.315757370E1,8.678253174E0,-5.017852783E1
1.042405125E0,1.313532257E1,8.718444824E0,-5.012646484E1
