"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.368458343E-3,6.731501770E-1,5.136867828E0,8.600664825E0
7.677541667E-3,6.833290100E-1,5.165158997E0,8.540040894E0
1.772354165E-2,6.710545349E-1,5.166506195E0,8.446186066E0
2.776954166E-2,6.596781921E-1,5.182971954E0,8.320896606E0
3.781554164E-2,6.863227844E-1,5.219046936E0,8.209677887E0
4.786154165E-2,8.020321655E-1,5.264701996E0,8.220006409E0
5.790754166E-2,8.548722839E-1,5.290298767E0,8.245004425E0
6.795254166E-2,8.027806091E-1,5.262756042E0,8.204738159E0
7.799854164E-2,6.997947693E-1,5.219046936E0,8.142018585E0
8.804454166E-2,6.688092041E-1,5.202132111E0,8.067922668E0
9.809054167E-2,6.629713440E-1,5.179080048E0,8.077353058E0
1.081365416E-1,6.343807983E-1,5.154381409E0,8.096513214E0
1.181825417E-1,5.872288513E-1,5.097350006E0,8.149802399E0
1.282285417E-1,5.307962036E-1,5.049150238E0,8.187074890E0
1.382745416E-1,4.772076416E-1,4.959337006E0,8.177644501E0
1.483205417E-1,4.522096252E-1,4.934488678E0,8.184530182E0
1.583665416E-1,5.650749207E-1,4.977898407E0,8.486452332E0
1.684115416E-1,7.761360168E-1,5.009782104E0,8.606802063E0
1.784575417E-1,6.679110718E-1,4.987029419E0,8.484656067E0
1.885035417E-1,5.553451538E-1,4.957241364E0,8.434210968E0
1.985495416E-1,4.652325439E-1,4.918621674E0,8.395890656E0
2.085955417E-1,4.589456177E-1,4.925806732E0,8.418942719E0
2.186415417E-1,4.537065125E-1,4.918322296E0,8.377778320E0
2.286875416E-1,4.372407532E-1,4.894372101E0,8.343200226E0
2.387335417E-1,4.659809875E-1,4.893773346E0,8.329279175E0
2.487795417E-1,4.391867065E-1,4.908742218E0,8.311765594E0
2.588245416E-1,4.746629333E-1,4.901557159E0,8.299191742E0
2.688705417E-1,5.251080322E-1,4.927752686E0,8.357869720E0
2.789165417E-1,5.725593567E-1,4.943470001E0,8.411009216E0
2.889625416E-1,5.782475281E-1,4.946014709E0,8.428522797E0
2.990085417E-1,5.701643372E-1,4.969665527E0,8.408763885E0
3.090545417E-1,5.713618469E-1,4.971162415E0,8.395890656E0
