"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.677541667E-3,-1.009450853E-2,6.480823457E-2,2.367650345E-2
1.772354165E-2,-2.286862582E-2,7.497006655E-2,2.571195923E-2
2.776954166E-2,-3.273641691E-2,6.962931901E-2,2.583901584E-2
3.781554164E-2,-3.964172676E-2,6.027682871E-2,1.932465658E-2
4.786154165E-2,-3.265101090E-2,5.401878804E-2,3.608444706E-3
5.790754166E-2,-1.993361861E-2,4.468360916E-2,-2.106467634E-2
6.795254166E-2,-1.371268369E-2,3.563050926E-2,-3.112782910E-2
7.799854164E-2,-1.120505203E-2,1.262612641E-2,-3.441523388E-2
8.804454166E-2,-1.773267612E-2,-8.399341255E-3,-3.669763356E-2
9.809054167E-2,-3.215023130E-2,-1.128940471E-2,-3.952218220E-2
1.081365416E-1,-4.978208989E-2,-5.521995015E-3,-3.434230387E-2
1.181825417E-1,-5.997454002E-2,3.697070060E-3,-2.911664918E-2
1.282285417E-1,-6.789994240E-2,1.001158170E-2,-1.546887401E-2
1.382745416E-1,-7.427021861E-2,8.028325625E-3,-1.825960353E-4
1.483205417E-1,-7.877307385E-2,1.866111998E-4,1.301951893E-2
1.583665416E-1,-3.837238625E-2,2.418941632E-2,-3.059050068E-3
1.684115416E-1,-2.800850756E-2,8.196851239E-3,-2.602870762E-2
1.784575417E-1,-1.623334177E-2,1.339477953E-3,-3.331538290E-2
1.885035417E-1,-1.951721124E-2,-9.938320145E-4,-2.543113939E-2
1.985495416E-1,-2.661773004E-2,5.896830931E-3,-1.155154314E-2
2.085955417E-1,-3.167933226E-2,1.796560921E-2,4.190607462E-3
2.186415417E-1,-3.532200307E-2,2.731410414E-2,1.441687904E-2
2.286875416E-1,-4.166671261E-2,3.378770873E-2,2.376258932E-2
2.387335417E-1,-4.562976211E-2,2.687574178E-2,3.520006686E-2
2.487795417E-1,-5.108826235E-2,2.013460733E-2,4.639042541E-2
2.588245416E-1,-5.850383639E-2,1.225537807E-2,5.169517547E-2
2.688705417E-1,-5.952518433E-2,1.012528874E-2,5.332826078E-2
2.789165417E-1,-5.585827678E-2,1.142677478E-2,4.899316654E-2
2.889625416E-1,-5.375012010E-2,1.262599602E-2,4.849275947E-2
2.990085417E-1,-4.675133154E-2,1.071943901E-2,4.487272352E-2
3.090545417E-1,-4.250216857E-2,6.209516898E-3,4.251580313E-2
3.191005416E-1,-4.144329578E-2,2.517044079E-3,4.682985693E-2
3.291465417E-1,-4.348469898E-2,2.076765522E-4,5.439059436E-2
3.391925417E-1,-4.963819683E-2,6.846486358E-4,5.896776915E-2
3.492385416E-1,-5.837043747E-2,5.239186808E-3,6.212947518E-2
3.592835416E-1,-6.978504360E-2,9.758743457E-3,5.516321212E-2
3.693295417E-1,-7.944155484E-2,1.609331183E-2,4.571651295E-2
3.793755416E-1,-8.164399117E-2,2.009817399E-2,3.619837761E-2
3.894215417E-1,-7.918548584E-2,2.286699414E-2,2.881712839E-2
3.994675417E-1,-7.003113627E-2,2.619967423E-2,2.421465144E-2
4.095135416E-1,-5.861094594E-2,2.906053513E-2,2.057727240E-2
4.195595417E-1,-5.503937975E-2,3.093513474E-2,2.337359264E-2
4.296055417E-1,-5.119301006E-2,3.088337928E-2,2.557671815E-2
4.396505417E-1,-5.388653278E-2,3.344906867E-2,2.682440728E-2
4.496965416E-1,-5.994831398E-2,2.835654654E-2,2.865033597E-2
4.597425417E-1,-7.006299496E-2,2.689207532E-2,3.265386820E-2
4.697885417E-1,-7.890534401E-2,1.952197030E-2,3.788549453E-2
4.798345416E-1,-7.794208080E-2,1.593037159E-3,5.514384434E-2
4.898805417E-1,-5.841491744E-2,-4.054577090E-3,5.988848209E-2
