"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
7.677541667E-3,9.351613976E-1,2.722631623E-1,3.247886722E-2,2.242565953E-1,4.149152899E1,3.165318407E1,-3.518318250E0,2.597272550E1
1.772354165E-2,9.351443281E-1,2.721094949E-1,3.275899625E-2,2.244735251E-1,4.149705065E1,3.164158147E1,-3.491127654E0,2.600643275E1
2.776954166E-2,9.351403663E-1,2.719035338E-1,3.303258198E-2,2.246996008E-1,4.149833212E1,3.162372013E1,-3.463520614E0,2.604115064E1
3.781554164E-2,9.351528839E-1,2.716633810E-1,3.326236660E-2,2.249040552E-1,4.149428309E1,3.160087111E1,-3.438985988E0,2.607218242E1
4.786154165E-2,9.351798157E-1,2.714290972E-1,3.347020325E-2,2.250436877E-1,4.148557026E1,3.157837235E1,-3.414872740E0,2.609515475E1
5.790754166E-2,9.352147976E-1,2.712532395E-1,3.368924042E-2,2.250776580E-1,4.147425051E1,3.156329714E1,-3.387737931E0,2.610627462E1
6.795254166E-2,9.352600212E-1,2.711287166E-1,3.390083867E-2,2.250080736E-1,4.145961229E1,3.155433488E1,-3.359463130E0,2.610523721E1
7.799854164E-2,9.353098388E-1,2.710416518E-1,3.404714092E-2,2.248840776E-1,4.144348134E1,3.154825947E1,-3.337455471E0,2.609590602E1
8.804454166E-2,9.353688865E-1,2.709677789E-1,3.408908757E-2,2.247210957E-1,4.142435388E1,3.154121207E1,-3.325744857E0,2.607891680E1
9.809054167E-2,9.354465210E-1,2.708586186E-1,3.405950048E-2,2.245337951E-1,4.139919271E1,3.152833358E1,-3.319979005E0,2.605709409E1
1.081365416E-1,9.355459876E-1,2.706710124E-1,3.402282219E-2,2.243511307E-1,4.136693444E1,3.150613569E1,-3.313018579E0,2.603583262E1
1.181825417E-1,9.356567073E-1,2.704076262E-1,3.399874580E-2,2.242107395E-1,4.133099829E1,3.147530910E1,-3.304031815E0,2.601999608E1
1.282285417E-1,9.357676378E-1,2.700959713E-1,3.399322457E-2,2.241237484E-1,4.129496376E1,3.143916787E1,-3.293474510E0,2.601093554E1
1.382745416E-1,9.358696754E-1,2.697523586E-1,3.396472276E-2,2.241160355E-1,4.126179144E1,3.139850205E1,-3.287059764E0,2.601028048E1
1.483205417E-1,9.359651380E-1,2.693871140E-1,3.388521273E-2,2.241689298E-1,4.123073351E1,3.135386412E1,-3.287469315E0,2.601502719E1
1.583665416E-1,9.360317721E-1,2.690966906E-1,3.390642313E-2,2.242364069E-1,4.120904140E1,3.132041406E1,-3.279542889E0,2.602425226E1
1.684115416E-1,9.360920421E-1,2.689222027E-1,3.395735760E-2,2.241859993E-1,4.118941167E1,3.130154594E1,-3.267788940E0,2.602061768E1
1.784575417E-1,9.361547145E-1,2.688100183E-1,3.399938854E-2,2.240526888E-1,4.116899000E1,3.128995191E1,-3.256028720E0,2.600710220E1
1.885035417E-1,9.362114442E-1,2.687258089E-1,3.401432960E-2,2.239144472E-1,4.115049639E1,3.128094444E1,-3.247772487E0,2.599211615E1
1.985495416E-1,9.362618939E-1,2.686145307E-1,3.401653177E-2,2.238366019E-1,4.113404331E1,3.126828874E1,-3.242079046E0,2.598368729E1
2.085955417E-1,9.363021442E-1,2.684667744E-1,3.404303160E-2,2.238415331E-1,4.112091207E1,3.125175565E1,-3.235430087E0,2.598551033E1
2.186415417E-1,9.363332064E-1,2.682859644E-1,3.410155250E-2,2.239194626E-1,4.111077558E1,3.123196714E1,-3.226774072E0,2.599669584E1
2.286875416E-1,9.363567243E-1,2.680735654E-1,3.418180010E-2,2.240630148E-1,4.110309942E1,3.120885992E1,-3.217016060E0,2.601608825E1
2.387335417E-1,9.363765755E-1,2.678375957E-1,3.423238686E-2,2.242545722E-1,4.109661901E1,3.118213430E1,-3.211321918E0,2.604011063E1
2.487795417E-1,9.363908633E-1,2.675931756E-1,3.423161768E-2,2.244866749E-1,4.109195416E1,3.115302019E1,-3.212185911E0,2.606721433E1
2.588245416E-1,9.364057411E-1,2.673266494E-1,3.418136810E-2,2.247496291E-1,4.108709612E1,3.112000320E1,-3.218728825E0,2.609640341E1
2.688705417E-1,9.364219255E-1,2.670463202E-1,3.409670561E-2,2.250281355E-1,4.108181084E1,3.108446997E1,-3.229069524E0,2.612637422E1
